Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
3,1.60E+12,6/8/2020 13:46,1.60E+12,1,6/8/2020 14:46,15519,23,questionnaire-8f8c,,6395035,BLIND,1823768,,complete,,5f2c050360b0630327ee5a4f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x1080,,Debrief,3,LF,response-4,
4,1.60E+12,6/8/2020 13:46,1.60E+12,1,6/8/2020 14:46,15519,23,questionnaire-8f8c,,6395035,BLIND,1823768,,complete,,5f2c050360b0630327ee5a4f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x1080,,Debrief,3,LF,response-5,
5,1.60E+12,6/8/2020 13:46,1.60E+12,1,6/8/2020 14:46,15519,23,questionnaire-8f8c,,6395035,BLIND,1823768,,complete,,5f2c050360b0630327ee5a4f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x1080,,Debrief,3,LF,END QUESTIONNAIRE,26689
1,1.60E+12,6/8/2020 13:46,1.60E+12,1,6/8/2020 14:47,15519,23,questionnaire-8f8c,,6395049,BLIND,1823763,,complete,,5f2c0506cdb40e02c7f6eedd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1366x625,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 13:52,1.60E+12,1,6/8/2020 14:52,15519,23,questionnaire-8f8c,,6395049,BLIND,1823763,,complete,,5f2c0506cdb40e02c7f6eedd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x625,,Debrief,3,FL,response-3,"blue - bim
wug had a pieve sticking up

I couldnt remember the other two"
3,1.60E+12,6/8/2020 13:52,1.60E+12,1,6/8/2020 14:52,15519,23,questionnaire-8f8c,,6395049,BLIND,1823763,,complete,,5f2c0506cdb40e02c7f6eedd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x625,,Debrief,3,FL,response-4,a couple of times it froze so I couldnt move the slider
4,1.60E+12,6/8/2020 13:52,1.60E+12,1,6/8/2020 14:52,15519,23,questionnaire-8f8c,,6395049,BLIND,1823763,,complete,,5f2c0506cdb40e02c7f6eedd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x625,,Debrief,3,FL,response-5,
5,1.60E+12,6/8/2020 13:52,1.60E+12,1,6/8/2020 14:52,15519,23,questionnaire-8f8c,,6395049,BLIND,1823763,,complete,,5f2c0506cdb40e02c7f6eedd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1366x768,1349x625,,Debrief,3,FL,END QUESTIONNAIRE,352413
1,1.60E+12,6/8/2020 13:47,1.60E+12,1,6/8/2020 14:47,15519,23,questionnaire-8f8c,,6395072,BLIND,1823786,,complete,,5f2c050faad5950263802808,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x657,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 13:47,1.60E+12,1,6/8/2020 14:47,15519,23,questionnaire-8f8c,,6395072,BLIND,1823786,,complete,,5f2c050faad5950263802808,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,FL,response-3,I focused on the colours of the objects
3,1.60E+12,6/8/2020 13:47,1.60E+12,1,6/8/2020 14:47,15519,23,questionnaire-8f8c,,6395072,BLIND,1823786,,complete,,5f2c050faad5950263802808,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,FL,response-4,No
4,1.60E+12,6/8/2020 13:47,1.60E+12,1,6/8/2020 14:47,15519,23,questionnaire-8f8c,,6395072,BLIND,1823786,,complete,,5f2c050faad5950263802808,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,FL,response-5,
5,1.60E+12,6/8/2020 13:47,1.60E+12,1,6/8/2020 14:47,15519,23,questionnaire-8f8c,,6395072,BLIND,1823786,,complete,,5f2c050faad5950263802808,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,FL,END QUESTIONNAIRE,25842
1,1.60E+12,6/8/2020 13:52,1.60E+12,-4,6/8/2020 9:52,15519,23,questionnaire-8f8c,,6395241,BLIND,1823789,,complete,,5f2c0502d5f2790268c3feb3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x657,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 13:53,1.60E+12,-4,6/8/2020 9:53,15519,23,questionnaire-8f8c,,6395241,BLIND,1823789,,complete,,5f2c0502d5f2790268c3feb3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,response-3,I  tried to remember the overall shape of the alien and associate it with the first letter of the alien name.
3,1.60E+12,6/8/2020 13:53,1.60E+12,-4,6/8/2020 9:53,15519,23,questionnaire-8f8c,,6395241,BLIND,1823789,,complete,,5f2c0502d5f2790268c3feb3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,response-4,No.
4,1.60E+12,6/8/2020 13:53,1.60E+12,-4,6/8/2020 9:53,15519,23,questionnaire-8f8c,,6395241,BLIND,1823789,,complete,,5f2c0502d5f2790268c3feb3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,response-5,No.
5,1.60E+12,6/8/2020 13:53,1.60E+12,-4,6/8/2020 9:53,15519,23,questionnaire-8f8c,,6395241,BLIND,1823789,,complete,,5f2c0502d5f2790268c3feb3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,END QUESTIONNAIRE,78259
1,1.60E+12,6/8/2020 13:53,1.60E+12,10,6/8/2020 23:53,15519,23,questionnaire-8f8c,,6395279,BLIND,1823745,,complete,,5f2c0505e71eb402cf067f14,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1600x900,1600x758,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 13:54,1.60E+12,10,6/8/2020 23:54,15519,23,questionnaire-8f8c,,6395279,BLIND,1823745,,complete,,5f2c0505e71eb402cf067f14,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1600x900,1583x758,,Debrief,3,LF,response-3,"i tried to remember the word and the color but as i go on and see a lot more pictures, i lose track of my memorisation"
3,1.60E+12,6/8/2020 13:54,1.60E+12,10,6/8/2020 23:54,15519,23,questionnaire-8f8c,,6395279,BLIND,1823745,,complete,,5f2c0505e71eb402cf067f14,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1600x900,1583x758,,Debrief,3,LF,response-4,none
4,1.60E+12,6/8/2020 13:54,1.60E+12,10,6/8/2020 23:54,15519,23,questionnaire-8f8c,,6395279,BLIND,1823745,,complete,,5f2c0505e71eb402cf067f14,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1600x900,1583x758,,Debrief,3,LF,response-5,interesting type of study
5,1.60E+12,6/8/2020 13:54,1.60E+12,10,6/8/2020 23:54,15519,23,questionnaire-8f8c,,6395279,BLIND,1823745,,complete,,5f2c0505e71eb402cf067f14,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1600x900,1583x758,,Debrief,3,LF,END QUESTIONNAIRE,54794
1,1.60E+12,6/8/2020 14:12,1.60E+12,1,6/8/2020 15:12,15519,23,questionnaire-8f8c,,6395983,BLIND,1823770,,complete,,5f2c05075094fd02802d5e12,computer,Desktop or Laptop,Windows 8.1,Firefox 79.0,1366x768,1366x767,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 14:13,1.60E+12,1,6/8/2020 15:13,15519,23,questionnaire-8f8c,,6395983,BLIND,1823770,,complete,,5f2c05075094fd02802d5e12,computer,Desktop or Laptop,Windows 8.1,Firefox 79.0,1366x768,1349x767,,Debrief,3,FL,response-3,I focused more on the body (smiles). It was a nice experience.
3,1.60E+12,6/8/2020 14:13,1.60E+12,1,6/8/2020 15:13,15519,23,questionnaire-8f8c,,6395983,BLIND,1823770,,complete,,5f2c05075094fd02802d5e12,computer,Desktop or Laptop,Windows 8.1,Firefox 79.0,1366x768,1349x767,,Debrief,3,FL,response-4,
4,1.60E+12,6/8/2020 14:13,1.60E+12,1,6/8/2020 15:13,15519,23,questionnaire-8f8c,,6395983,BLIND,1823770,,complete,,5f2c05075094fd02802d5e12,computer,Desktop or Laptop,Windows 8.1,Firefox 79.0,1366x768,1349x767,,Debrief,3,FL,response-5,
5,1.60E+12,6/8/2020 14:13,1.60E+12,1,6/8/2020 15:13,15519,23,questionnaire-8f8c,,6395983,BLIND,1823770,,complete,,5f2c05075094fd02802d5e12,computer,Desktop or Laptop,Windows 8.1,Firefox 79.0,1366x768,1349x767,,Debrief,3,FL,END QUESTIONNAIRE,82384
1,1.60E+12,6/8/2020 14:28,1.60E+12,1,6/8/2020 15:28,15519,23,questionnaire-8f8c,,6396469,BLIND,1824046,,complete,,5f2c0e1a69eb62038e1e97bd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x584,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 14:29,1.60E+12,1,6/8/2020 15:29,15519,23,questionnaire-8f8c,,6396469,BLIND,1824046,,complete,,5f2c0e1a69eb62038e1e97bd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x584,,Debrief,3,FL,response-3,I was looking at the names and colours more than shapes.
3,1.60E+12,6/8/2020 14:29,1.60E+12,1,6/8/2020 15:29,15519,23,questionnaire-8f8c,,6396469,BLIND,1824046,,complete,,5f2c0e1a69eb62038e1e97bd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x584,,Debrief,3,FL,response-4,No
4,1.60E+12,6/8/2020 14:29,1.60E+12,1,6/8/2020 15:29,15519,23,questionnaire-8f8c,,6396469,BLIND,1824046,,complete,,5f2c0e1a69eb62038e1e97bd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x584,,Debrief,3,FL,response-5,
5,1.60E+12,6/8/2020 14:29,1.60E+12,1,6/8/2020 15:29,15519,23,questionnaire-8f8c,,6396469,BLIND,1824046,,complete,,5f2c0e1a69eb62038e1e97bd,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x584,,Debrief,3,FL,END QUESTIONNAIRE,63213
1,1.60E+12,6/8/2020 14:54,1.60E+12,1,6/8/2020 15:54,15519,23,questionnaire-8f8c,,6397113,BLIND,1824285,,complete,,5f2c1660564d7104ea295028,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1920x1080,1742x853,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 14:55,1.60E+12,1,6/8/2020 15:55,15519,23,questionnaire-8f8c,,6397113,BLIND,1824285,,complete,,5f2c1660564d7104ea295028,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1920x1080,1727x853,,Debrief,3,LF,response-3,Tried to remember colours
3,1.60E+12,6/8/2020 14:55,1.60E+12,1,6/8/2020 15:55,15519,23,questionnaire-8f8c,,6397113,BLIND,1824285,,complete,,5f2c1660564d7104ea295028,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1920x1080,1727x853,,Debrief,3,LF,response-4,No
4,1.60E+12,6/8/2020 14:55,1.60E+12,1,6/8/2020 15:55,15519,23,questionnaire-8f8c,,6397113,BLIND,1824285,,complete,,5f2c1660564d7104ea295028,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1920x1080,1727x853,,Debrief,3,LF,response-5,It was really hard!
5,1.60E+12,6/8/2020 14:55,1.60E+12,1,6/8/2020 15:55,15519,23,questionnaire-8f8c,,6397113,BLIND,1824285,,complete,,5f2c1660564d7104ea295028,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1920x1080,1727x853,,Debrief,3,LF,END QUESTIONNAIRE,42126
1,1.60E+12,6/8/2020 14:55,1.60E+12,-4,6/8/2020 10:56,15519,23,questionnaire-8f8c,,6397142,BLIND,1824287,,complete,,5f2c165ff9734f059e804fa8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1280x800,1280x656,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 14:58,1.60E+12,-4,6/8/2020 10:58,15519,23,questionnaire-8f8c,,6397142,BLIND,1824287,,complete,,5f2c165ff9734f059e804fa8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1280x800,1280x656,,Debrief,3,LF,response-3,I mainly looked at the body color
3,1.60E+12,6/8/2020 14:58,1.60E+12,-4,6/8/2020 10:58,15519,23,questionnaire-8f8c,,6397142,BLIND,1824287,,complete,,5f2c165ff9734f059e804fa8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1280x800,1280x656,,Debrief,3,LF,response-4,
4,1.60E+12,6/8/2020 14:58,1.60E+12,-4,6/8/2020 10:58,15519,23,questionnaire-8f8c,,6397142,BLIND,1824287,,complete,,5f2c165ff9734f059e804fa8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1280x800,1280x656,,Debrief,3,LF,response-5,
5,1.60E+12,6/8/2020 14:58,1.60E+12,-4,6/8/2020 10:58,15519,23,questionnaire-8f8c,,6397142,BLIND,1824287,,complete,,5f2c165ff9734f059e804fa8,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1280x800,1280x656,,Debrief,3,LF,END QUESTIONNAIRE,124645
1,1.60E+12,6/8/2020 14:56,1.60E+12,-5,6/8/2020 9:56,15519,23,questionnaire-8f8c,,6397152,BLIND,1824288,,complete,,5f2c1650c0b5d005180281e8,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 14:58,1.60E+12,-5,6/8/2020 9:58,15519,23,questionnaire-8f8c,,6397152,BLIND,1824288,,complete,,5f2c1650c0b5d005180281e8,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,LF,response-3,"Repeated the word out loud when the picture showed up and tried focusing on the main bodies (that backfired, whoops!)"
3,1.60E+12,6/8/2020 14:58,1.60E+12,-5,6/8/2020 9:58,15519,23,questionnaire-8f8c,,6397152,BLIND,1824288,,complete,,5f2c1650c0b5d005180281e8,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,LF,response-4,No technical difficulties. 
4,1.60E+12,6/8/2020 14:58,1.60E+12,-5,6/8/2020 9:58,15519,23,questionnaire-8f8c,,6397152,BLIND,1824288,,complete,,5f2c1650c0b5d005180281e8,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,LF,response-5,
5,1.60E+12,6/8/2020 14:58,1.60E+12,-5,6/8/2020 9:58,15519,23,questionnaire-8f8c,,6397152,BLIND,1824288,,complete,,5f2c1650c0b5d005180281e8,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,LF,END QUESTIONNAIRE,110676
1,1.60E+12,6/8/2020 14:56,1.60E+12,-4,6/8/2020 10:56,15519,23,questionnaire-8f8c,,6397158,BLIND,1824294,,complete,,5f2c16556647dd05b5fd1e7a,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x900,1440x777,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 15:01,1.60E+12,-4,6/8/2020 11:02,15519,23,questionnaire-8f8c,,6397158,BLIND,1824294,,complete,,5f2c16556647dd05b5fd1e7a,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x900,1423x777,,Debrief,3,LF,response-3,"I immediately recognized bims as all-blue, and next tried to determine other color associations for the other 3 genders of alien. I noticed that wugs tended to be purple-bodied, but became frustrated when I noticed that this was not a sufficient rule. I recognized that the distinction probably depended on the features of the aliens' limbs, but couldn't possibly examine them long enough to figure out which features corresponded to which type. This became incredibly stressful for me, and to keep myself from feeling distress I started to sort of zone out as the aliens flashed on the screen, casually looking for defining features that may jump out at me, but mostly hoping that the series would be over so that my head would stop hurting"
3,1.60E+12,6/8/2020 15:01,1.60E+12,-4,6/8/2020 11:02,15519,23,questionnaire-8f8c,,6397158,BLIND,1824294,,complete,,5f2c16556647dd05b5fd1e7a,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x900,1423x777,,Debrief,3,LF,response-4,
4,1.60E+12,6/8/2020 15:01,1.60E+12,-4,6/8/2020 11:02,15519,23,questionnaire-8f8c,,6397158,BLIND,1824294,,complete,,5f2c16556647dd05b5fd1e7a,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x900,1423x777,,Debrief,3,LF,response-5,This was a fascinating study and I hope it helps your research!
5,1.60E+12,6/8/2020 15:01,1.60E+12,-4,6/8/2020 11:02,15519,23,questionnaire-8f8c,,6397158,BLIND,1824294,,complete,,5f2c16556647dd05b5fd1e7a,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x900,1423x777,,Debrief,3,LF,END QUESTIONNAIRE,321269
1,1.60E+12,6/8/2020 14:57,1.60E+12,1,6/8/2020 15:57,15519,23,questionnaire-8f8c,,6397175,BLIND,1824300,,complete,,5f2c165ba19da504d6fee533,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1920x1080,1920x969,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 14:58,1.60E+12,1,6/8/2020 15:58,15519,23,questionnaire-8f8c,,6397175,BLIND,1824300,,complete,,5f2c165ba19da504d6fee533,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1920x1080,1905x969,,Debrief,3,FL,response-3,
3,1.60E+12,6/8/2020 14:58,1.60E+12,1,6/8/2020 15:58,15519,23,questionnaire-8f8c,,6397175,BLIND,1824300,,complete,,5f2c165ba19da504d6fee533,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1920x1080,1905x969,,Debrief,3,FL,response-4,
4,1.60E+12,6/8/2020 14:58,1.60E+12,1,6/8/2020 15:58,15519,23,questionnaire-8f8c,,6397175,BLIND,1824300,,complete,,5f2c165ba19da504d6fee533,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1920x1080,1905x969,,Debrief,3,FL,response-5,
5,1.60E+12,6/8/2020 14:58,1.60E+12,1,6/8/2020 15:58,15519,23,questionnaire-8f8c,,6397175,BLIND,1824300,,complete,,5f2c165ba19da504d6fee533,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1920x1080,1905x969,,Debrief,3,FL,END QUESTIONNAIRE,54279
1,1.60E+12,6/8/2020 14:57,1.60E+12,1,6/8/2020 15:57,15519,23,questionnaire-8f8c,,6397181,BLIND,1824292,,complete,,5f2c165ef9734f05f4378c64,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1680x939,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.60E+12,6/8/2020 15:00,1.60E+12,1,6/8/2020 16:00,15519,23,questionnaire-8f8c,,6397181,BLIND,1824292,,complete,,5f2c165ef9734f05f4378c64,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1663x939,,Debrief,3,FL,response-3,"At first I attempted to remember the categorizations, then I attempted to pre-empt the word on the screen that followed the image. "
