Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
5,1597402758488,14/08/2020 10:59:18,1597402745861,-5,14/08/2020 05:59:05,15519,26,questionnaire-mkjr,,6492068,BLIND,1852272,,complete,,5f366d13bc5a46000a1e44ad,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x937,,Consent,6,LF,END QUESTIONNAIRE,57938
1,1597410720901,14/08/2020 13:12:00,1597410724005,-7,14/08/2020 06:12:04,15519,26,questionnaire-mkjr,,6493572,BLIND,1852720,,complete,,5f368d8d266a8a04d3309cd0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597410734180,14/08/2020 13:12:14,1597410737338,-7,14/08/2020 06:12:17,15519,26,questionnaire-mkjr,,6493572,BLIND,1852720,,complete,,5f368d8d266a8a04d3309cd0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,q1,1
3,1597410734368,14/08/2020 13:12:14,1597410737339,-7,14/08/2020 06:12:17,15519,26,questionnaire-mkjr,,6493572,BLIND,1852720,,complete,,5f368d8d266a8a04d3309cd0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,q4,1
4,1597410734368,14/08/2020 13:12:14,1597410737340,-7,14/08/2020 06:12:17,15519,26,questionnaire-mkjr,,6493572,BLIND,1852720,,complete,,5f368d8d266a8a04d3309cd0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,q6,1
5,1597410734368,14/08/2020 13:12:14,1597410737340,-7,14/08/2020 06:12:17,15519,26,questionnaire-mkjr,,6493572,BLIND,1852720,,complete,,5f368d8d266a8a04d3309cd0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,END QUESTIONNAIRE,13335
1,1597410721780,14/08/2020 13:12:01,1597410721308,-4,14/08/2020 09:12:01,15519,26,questionnaire-mkjr,,6493573,BLIND,1852721,,complete,,5f368d920fd47904a84a526e,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597410735446,14/08/2020 13:12:15,1597410735024,-4,14/08/2020 09:12:15,15519,26,questionnaire-mkjr,,6493573,BLIND,1852721,,complete,,5f368d920fd47904a84a526e,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,q1,1
3,1597410735712,14/08/2020 13:12:15,1597410735027,-4,14/08/2020 09:12:15,15519,26,questionnaire-mkjr,,6493573,BLIND,1852721,,complete,,5f368d920fd47904a84a526e,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,q4,1
4,1597410735712,14/08/2020 13:12:15,1597410735028,-4,14/08/2020 09:12:15,15519,26,questionnaire-mkjr,,6493573,BLIND,1852721,,complete,,5f368d920fd47904a84a526e,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,q6,1
5,1597410735712,14/08/2020 13:12:15,1597410735028,-4,14/08/2020 09:12:15,15519,26,questionnaire-mkjr,,6493573,BLIND,1852721,,complete,,5f368d920fd47904a84a526e,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x750,,Consent,6,LF,END QUESTIONNAIRE,13720
1,1597410828286,14/08/2020 13:13:48,1597410828198,1,14/08/2020 14:13:48,15519,26,questionnaire-mkjr,,6493601,BLIND,1852726,,complete,,5f368d941b714a060c40db9e,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1435x733,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597410902870,14/08/2020 13:15:02,1597410902837,1,14/08/2020 14:15:02,15519,26,questionnaire-mkjr,,6493601,BLIND,1852726,,complete,,5f368d941b714a060c40db9e,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1435x733,,Consent,6,LF,q1,1
3,1597410902947,14/08/2020 13:15:02,1597410902839,1,14/08/2020 14:15:02,15519,26,questionnaire-mkjr,,6493601,BLIND,1852726,,complete,,5f368d941b714a060c40db9e,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1435x733,,Consent,6,LF,q4,1
4,1597410902947,14/08/2020 13:15:02,1597410902839,1,14/08/2020 14:15:02,15519,26,questionnaire-mkjr,,6493601,BLIND,1852726,,complete,,5f368d941b714a060c40db9e,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1435x733,,Consent,6,LF,q6,1
5,1597410902947,14/08/2020 13:15:02,1597410902839,1,14/08/2020 14:15:02,15519,26,questionnaire-mkjr,,6493601,BLIND,1852726,,complete,,5f368d941b714a060c40db9e,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1435x733,,Consent,6,LF,END QUESTIONNAIRE,74642
1,1597596796924,16/08/2020 16:53:16,1597596797797,1,16/08/2020 17:53:17,15519,26,questionnaire-mkjr,,6511792,BLIND,1858026,,complete,,5f39643148a8bd4d1660734c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1280x578,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597596876919,16/08/2020 16:54:36,1597596877846,1,16/08/2020 17:54:37,15519,26,questionnaire-mkjr,,6511792,BLIND,1858026,,complete,,5f39643148a8bd4d1660734c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,q1,1
3,1597596877171,16/08/2020 16:54:37,1597596877847,1,16/08/2020 17:54:37,15519,26,questionnaire-mkjr,,6511792,BLIND,1858026,,complete,,5f39643148a8bd4d1660734c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,q4,1
4,1597596877171,16/08/2020 16:54:37,1597596877847,1,16/08/2020 17:54:37,15519,26,questionnaire-mkjr,,6511792,BLIND,1858026,,complete,,5f39643148a8bd4d1660734c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,q6,1
5,1597596877171,16/08/2020 16:54:37,1597596877848,1,16/08/2020 17:54:37,15519,26,questionnaire-mkjr,,6511792,BLIND,1858026,,complete,,5f39643148a8bd4d1660734c,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Consent,6,LF,END QUESTIONNAIRE,80051
1,1597596810772,16/08/2020 16:53:30,1597596809206,1,16/08/2020 17:53:29,15519,26,questionnaire-mkjr,,6511804,BLIND,1858029,,complete,,5f39642f8fd1d20b63f3a89b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597596826210,16/08/2020 16:53:46,1597596824686,1,16/08/2020 17:53:44,15519,26,questionnaire-mkjr,,6511804,BLIND,1858029,,complete,,5f39642f8fd1d20b63f3a89b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,q1,1
3,1597596826616,16/08/2020 16:53:46,1597596824690,1,16/08/2020 17:53:44,15519,26,questionnaire-mkjr,,6511804,BLIND,1858029,,complete,,5f39642f8fd1d20b63f3a89b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,q4,1
4,1597596826616,16/08/2020 16:53:46,1597596824690,1,16/08/2020 17:53:44,15519,26,questionnaire-mkjr,,6511804,BLIND,1858029,,complete,,5f39642f8fd1d20b63f3a89b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,q6,1
5,1597596826616,16/08/2020 16:53:46,1597596824690,1,16/08/2020 17:53:44,15519,26,questionnaire-mkjr,,6511804,BLIND,1858029,,complete,,5f39642f8fd1d20b63f3a89b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1536x864,1536x754,,Consent,6,LF,END QUESTIONNAIRE,15484
1,1597597057975,16/08/2020 16:57:37,1597597055722,1,16/08/2020 17:57:35,15519,26,questionnaire-mkjr,,6511879,BLIND,1858044,,complete,,5f39642e6737be4caf102839,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1366x768,1366x626,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597597327136,16/08/2020 17:02:07,1597597324937,1,16/08/2020 18:02:04,15519,26,questionnaire-mkjr,,6511879,BLIND,1858044,,complete,,5f39642e6737be4caf102839,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1366x768,1349x626,,Consent,6,LF,q1,1
3,1597597327277,16/08/2020 17:02:07,1597597324939,1,16/08/2020 18:02:04,15519,26,questionnaire-mkjr,,6511879,BLIND,1858044,,complete,,5f39642e6737be4caf102839,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1366x768,1349x626,,Consent,6,LF,q4,1
4,1597597327277,16/08/2020 17:02:07,1597597324939,1,16/08/2020 18:02:04,15519,26,questionnaire-mkjr,,6511879,BLIND,1858044,,complete,,5f39642e6737be4caf102839,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1366x768,1349x626,,Consent,6,LF,q6,1
5,1597597327277,16/08/2020 17:02:07,1597597324939,1,16/08/2020 18:02:04,15519,26,questionnaire-mkjr,,6511879,BLIND,1858044,,complete,,5f39642e6737be4caf102839,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1366x768,1349x626,,Consent,6,LF,END QUESTIONNAIRE,269217
1,1597669207275,17/08/2020 13:00:07,1597669206119,-4,17/08/2020 09:00:06,15519,26,questionnaire-mkjr,,6521263,BLIND,1860600,,complete,,5f3a7f4d2cb82109747a4080,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1536x864,1536x754,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597669504203,17/08/2020 13:05:04,1597669503074,-4,17/08/2020 09:05:03,15519,26,questionnaire-mkjr,,6521263,BLIND,1860600,,complete,,5f3a7f4d2cb82109747a4080,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1536x864,1536x754,,Consent,6,LF,q1,1
3,1597669504328,17/08/2020 13:05:04,1597669503075,-4,17/08/2020 09:05:03,15519,26,questionnaire-mkjr,,6521263,BLIND,1860600,,complete,,5f3a7f4d2cb82109747a4080,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1536x864,1536x754,,Consent,6,LF,q4,1
4,1597669504328,17/08/2020 13:05:04,1597669503076,-4,17/08/2020 09:05:03,15519,26,questionnaire-mkjr,,6521263,BLIND,1860600,,complete,,5f3a7f4d2cb82109747a4080,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1536x864,1536x754,,Consent,6,LF,q6,1
5,1597669504328,17/08/2020 13:05:04,1597669503076,-4,17/08/2020 09:05:03,15519,26,questionnaire-mkjr,,6521263,BLIND,1860600,,complete,,5f3a7f4d2cb82109747a4080,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1536x864,1536x754,,Consent,6,LF,END QUESTIONNAIRE,296957
1,1597669209352,17/08/2020 13:00:09,1597669209239,1,17/08/2020 14:00:09,15519,26,questionnaire-mkjr,,6521264,BLIND,1860602,,complete,,5f3a7f4a29c84568db483e62,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1440x900,1440x705,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597669228999,17/08/2020 13:00:28,1597669228943,1,17/08/2020 14:00:28,15519,26,questionnaire-mkjr,,6521264,BLIND,1860602,,complete,,5f3a7f4a29c84568db483e62,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1440x900,1440x705,,Consent,6,LF,q1,1
3,1597669229076,17/08/2020 13:00:29,1597669228945,1,17/08/2020 14:00:28,15519,26,questionnaire-mkjr,,6521264,BLIND,1860602,,complete,,5f3a7f4a29c84568db483e62,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1440x900,1440x705,,Consent,6,LF,q4,1
4,1597669229076,17/08/2020 13:00:29,1597669228945,1,17/08/2020 14:00:28,15519,26,questionnaire-mkjr,,6521264,BLIND,1860602,,complete,,5f3a7f4a29c84568db483e62,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1440x900,1440x705,,Consent,6,LF,q6,1
5,1597669229076,17/08/2020 13:00:29,1597669228945,1,17/08/2020 14:00:28,15519,26,questionnaire-mkjr,,6521264,BLIND,1860602,,complete,,5f3a7f4a29c84568db483e62,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 84.0.4147.105,1440x900,1440x705,,Consent,6,LF,END QUESTIONNAIRE,19707
1,1597669263235,17/08/2020 13:01:03,1597669261947,-4,17/08/2020 09:01:01,15519,26,questionnaire-mkjr,,6521276,BLIND,1860605,,complete,,5f3a7f47dca55e68b742355b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1366x657,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597669285375,17/08/2020 13:01:25,1597669284129,-4,17/08/2020 09:01:24,15519,26,questionnaire-mkjr,,6521276,BLIND,1860605,,complete,,5f3a7f47dca55e68b742355b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Consent,6,LF,q1,1
3,1597669285531,17/08/2020 13:01:25,1597669284133,-4,17/08/2020 09:01:24,15519,26,questionnaire-mkjr,,6521276,BLIND,1860605,,complete,,5f3a7f47dca55e68b742355b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Consent,6,LF,q4,1
4,1597669285531,17/08/2020 13:01:25,1597669284133,-4,17/08/2020 09:01:24,15519,26,questionnaire-mkjr,,6521276,BLIND,1860605,,complete,,5f3a7f47dca55e68b742355b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Consent,6,LF,q6,1
5,1597669285531,17/08/2020 13:01:25,1597669284133,-4,17/08/2020 09:01:24,15519,26,questionnaire-mkjr,,6521276,BLIND,1860605,,complete,,5f3a7f47dca55e68b742355b,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Consent,6,LF,END QUESTIONNAIRE,22186
1,1597669524154,17/08/2020 13:05:24,1597669517929,1,17/08/2020 14:05:17,15519,26,questionnaire-mkjr,,6521358,BLIND,1860636,,complete,,5f3a7f4e4f9b210a5fbfe9c1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597669532729,17/08/2020 13:05:32,1597669526550,1,17/08/2020 14:05:26,15519,26,questionnaire-mkjr,,6521358,BLIND,1860636,,complete,,5f3a7f4e4f9b210a5fbfe9c1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,LF,q1,1
3,1597669532838,17/08/2020 13:05:32,1597669526554,1,17/08/2020 14:05:26,15519,26,questionnaire-mkjr,,6521358,BLIND,1860636,,complete,,5f3a7f4e4f9b210a5fbfe9c1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,LF,q4,1
4,1597669532838,17/08/2020 13:05:32,1597669526555,1,17/08/2020 14:05:26,15519,26,questionnaire-mkjr,,6521358,BLIND,1860636,,complete,,5f3a7f4e4f9b210a5fbfe9c1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,LF,q6,1
5,1597669532838,17/08/2020 13:05:32,1597669526555,1,17/08/2020 14:05:26,15519,26,questionnaire-mkjr,,6521358,BLIND,1860636,,complete,,5f3a7f4e4f9b210a5fbfe9c1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,LF,END QUESTIONNAIRE,8626
1,1597672424928,17/08/2020 13:53:44,1597672424555,1,17/08/2020 14:53:44,15519,26,questionnaire-mkjr,,6521981,BLIND,1860895,,complete,,5f3a8be4e9b6a20bcbd343d0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x969,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597672471928,17/08/2020 13:54:31,1597672471655,1,17/08/2020 14:54:31,15519,26,questionnaire-mkjr,,6521981,BLIND,1860895,,complete,,5f3a8be4e9b6a20bcbd343d0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1679x832,,Consent,6,LF,q1,1
3,1597672471974,17/08/2020 13:54:31,1597672471656,1,17/08/2020 14:54:31,15519,26,questionnaire-mkjr,,6521981,BLIND,1860895,,complete,,5f3a8be4e9b6a20bcbd343d0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1679x832,,Consent,6,LF,q4,1
4,1597672471974,17/08/2020 13:54:31,1597672471656,1,17/08/2020 14:54:31,15519,26,questionnaire-mkjr,,6521981,BLIND,1860895,,complete,,5f3a8be4e9b6a20bcbd343d0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1679x832,,Consent,6,LF,q6,1
5,1597672471974,17/08/2020 13:54:31,1597672471656,1,17/08/2020 14:54:31,15519,26,questionnaire-mkjr,,6521981,BLIND,1860895,,complete,,5f3a8be4e9b6a20bcbd343d0,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1679x832,,Consent,6,LF,END QUESTIONNAIRE,47101
1,1597672436531,17/08/2020 13:53:56,1597672437718,9.5,17/08/2020 23:23:57,15519,26,questionnaire-mkjr,,6521989,BLIND,1860901,,complete,,5f3a8be8d63cb80c78099752,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597672599375,17/08/2020 13:56:39,1597672599861,9.5,17/08/2020 23:26:39,15519,26,questionnaire-mkjr,,6521989,BLIND,1860901,,complete,,5f3a8be8d63cb80c78099752,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,q1,1
3,1597672599708,17/08/2020 13:56:39,1597672599862,9.5,17/08/2020 23:26:39,15519,26,questionnaire-mkjr,,6521989,BLIND,1860901,,complete,,5f3a8be8d63cb80c78099752,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,q4,1
4,1597672599708,17/08/2020 13:56:39,1597672599862,9.5,17/08/2020 23:26:39,15519,26,questionnaire-mkjr,,6521989,BLIND,1860901,,complete,,5f3a8be8d63cb80c78099752,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,q6,1
5,1597672599708,17/08/2020 13:56:39,1597672599862,9.5,17/08/2020 23:26:39,15519,26,questionnaire-mkjr,,6521989,BLIND,1860901,,complete,,5f3a8be8d63cb80c78099752,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Consent,6,LF,END QUESTIONNAIRE,162144
