Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1597269884000,12/08/2020 22:04:44,1597269883900,1,12/08/2020 23:04:43,15519,24,questionnaire-8f8c,,6474587,BLIND,1846359,,complete,,5f3463a6f0cfd636d00608c6,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x837,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597269912321,12/08/2020 22:05:12,1597269912295,1,12/08/2020 23:05:12,15519,24,questionnaire-8f8c,,6474587,BLIND,1846359,,complete,,5f3463a6f0cfd636d00608c6,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x837,,Debrief,3,FL,response-3,wrote them down with the main body colour to the name
3,1597269912400,12/08/2020 22:05:12,1597269912297,1,12/08/2020 23:05:12,15519,24,questionnaire-8f8c,,6474587,BLIND,1846359,,complete,,5f3463a6f0cfd636d00608c6,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x837,,Debrief,3,FL,response-4,no
4,1597269912400,12/08/2020 22:05:12,1597269912297,1,12/08/2020 23:05:12,15519,24,questionnaire-8f8c,,6474587,BLIND,1846359,,complete,,5f3463a6f0cfd636d00608c6,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x837,,Debrief,3,FL,response-5,no
5,1597269912400,12/08/2020 22:05:12,1597269912297,1,12/08/2020 23:05:12,15519,24,questionnaire-8f8c,,6474587,BLIND,1846359,,complete,,5f3463a6f0cfd636d00608c6,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 13.1.2,1440x900,1440x837,,Debrief,3,FL,END QUESTIONNAIRE,28397
1,1597270001493,12/08/2020 22:06:41,1597270001410,1,12/08/2020 23:06:41,15519,24,questionnaire-8f8c,,6474603,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597270026722,12/08/2020 22:07:06,1597270026685,1,12/08/2020 23:07:06,15519,24,questionnaire-8f8c,,6474603,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Debrief,3,FL,response-3,linking colours and letters
3,1597270026815,12/08/2020 22:07:06,1597270026688,1,12/08/2020 23:07:06,15519,24,questionnaire-8f8c,,6474603,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Debrief,3,FL,response-4,no 
4,1597270026815,12/08/2020 22:07:06,1597270026688,1,12/08/2020 23:07:06,15519,24,questionnaire-8f8c,,6474603,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Debrief,3,FL,response-5,no
5,1597270026815,12/08/2020 22:07:06,1597270026688,1,12/08/2020 23:07:06,15519,24,questionnaire-8f8c,,6474603,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Debrief,3,FL,END QUESTIONNAIRE,25278
1,1597270031740,12/08/2020 22:07:11,1597270033234,1,12/08/2020 23:07:13,15519,24,questionnaire-8f8c,,6474610,BLIND,1846354,,complete,,5f3463ace7a2461d24fe13ee,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597270098320,12/08/2020 22:08:18,1597270099835,1,12/08/2020 23:08:19,15519,24,questionnaire-8f8c,,6474610,BLIND,1846354,,complete,,5f3463ace7a2461d24fe13ee,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,FL,response-3,certain aliens had a common theme
3,1597270098429,12/08/2020 22:08:18,1597270099837,1,12/08/2020 23:08:19,15519,24,questionnaire-8f8c,,6474610,BLIND,1846354,,complete,,5f3463ace7a2461d24fe13ee,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,FL,response-4,no
4,1597270098429,12/08/2020 22:08:18,1597270099837,1,12/08/2020 23:08:19,15519,24,questionnaire-8f8c,,6474610,BLIND,1846354,,complete,,5f3463ace7a2461d24fe13ee,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,FL,response-5,
5,1597270098429,12/08/2020 22:08:18,1597270099837,1,12/08/2020 23:08:19,15519,24,questionnaire-8f8c,,6474610,BLIND,1846354,,complete,,5f3463ace7a2461d24fe13ee,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,FL,END QUESTIONNAIRE,66603
1,1597270051775,12/08/2020 22:07:31,1597270051670,1,12/08/2020 23:07:31,15519,24,questionnaire-8f8c,,6474615,BLIND,1846355,,complete,,5f3463b284d9d91c9005eb49,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1440x748,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597270128888,12/08/2020 22:08:48,1597270128836,1,12/08/2020 23:08:48,15519,24,questionnaire-8f8c,,6474615,BLIND,1846355,,complete,,5f3463b284d9d91c9005eb49,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1440x748,,Debrief,3,FL,response-3,i tried to remember the names by the body colour of the aliens.
3,1597270128996,12/08/2020 22:08:48,1597270128839,1,12/08/2020 23:08:48,15519,24,questionnaire-8f8c,,6474615,BLIND,1846355,,complete,,5f3463b284d9d91c9005eb49,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1440x748,,Debrief,3,FL,response-4,
4,1597270128996,12/08/2020 22:08:48,1597270128839,1,12/08/2020 23:08:48,15519,24,questionnaire-8f8c,,6474615,BLIND,1846355,,complete,,5f3463b284d9d91c9005eb49,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1440x748,,Debrief,3,FL,response-5,
5,1597270128996,12/08/2020 22:08:48,1597270128839,1,12/08/2020 23:08:48,15519,24,questionnaire-8f8c,,6474615,BLIND,1846355,,complete,,5f3463b284d9d91c9005eb49,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 84.0.4147.105,1440x900,1440x748,,Debrief,3,FL,END QUESTIONNAIRE,77169
1,1597270485372,12/08/2020 22:14:45,1597270479639,1,12/08/2020 23:14:39,15519,24,questionnaire-8f8c,,6474685,BLIND,1846363,,complete,,5f3463aeedba923779b78e27,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1366x657,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597270818375,12/08/2020 22:20:18,1597270811552,1,12/08/2020 23:20:11,15519,24,questionnaire-8f8c,,6474685,BLIND,1846363,,complete,,5f3463aeedba923779b78e27,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Debrief,3,FL,response-3,I mostly associated colours to the four different Alien Clans.
3,1597270818845,12/08/2020 22:20:18,1597270811557,1,12/08/2020 23:20:11,15519,24,questionnaire-8f8c,,6474685,BLIND,1846363,,complete,,5f3463aeedba923779b78e27,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Debrief,3,FL,response-4,No Issues.
4,1597270818845,12/08/2020 22:20:18,1597270811558,1,12/08/2020 23:20:11,15519,24,questionnaire-8f8c,,6474685,BLIND,1846363,,complete,,5f3463aeedba923779b78e27,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Debrief,3,FL,response-5,
5,1597270818845,12/08/2020 22:20:18,1597270811561,1,12/08/2020 23:20:11,15519,24,questionnaire-8f8c,,6474685,BLIND,1846363,,complete,,5f3463aeedba923779b78e27,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x657,,Debrief,3,FL,END QUESTIONNAIRE,331921
1,1597270766096,12/08/2020 22:19:26,1597270760552,1,12/08/2020 23:19:20,15519,24,questionnaire-8f8c,,6474713,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597270826671,12/08/2020 22:20:26,1597270821184,1,12/08/2020 23:20:21,15519,24,questionnaire-8f8c,,6474713,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Debrief,3,FL,response-3,I try to hold the picture in my memory. It is somehow difficult.
3,1597270827065,12/08/2020 22:20:27,1597270821196,1,12/08/2020 23:20:21,15519,24,questionnaire-8f8c,,6474713,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Debrief,3,FL,response-4,None
4,1597270827065,12/08/2020 22:20:27,1597270821197,1,12/08/2020 23:20:21,15519,24,questionnaire-8f8c,,6474713,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Debrief,3,FL,response-5,
5,1597270827065,12/08/2020 22:20:27,1597270821200,1,12/08/2020 23:20:21,15519,24,questionnaire-8f8c,,6474713,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Debrief,3,FL,END QUESTIONNAIRE,60648
1,1597270789179,12/08/2020 22:19:49,1597270786437,-4,12/08/2020 18:19:46,15519,24,questionnaire-8f8c,,6474714,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1536x734,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597270818297,12/08/2020 22:20:18,1597270815052,-4,12/08/2020 18:20:15,15519,24,questionnaire-8f8c,,6474714,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1511x734,,Debrief,3,FL,response-3,I memorized the aliens
3,1597270818564,12/08/2020 22:20:18,1597270815072,-4,12/08/2020 18:20:15,15519,24,questionnaire-8f8c,,6474714,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1511x734,,Debrief,3,FL,response-4,No
4,1597270818564,12/08/2020 22:20:18,1597270815092,-4,12/08/2020 18:20:15,15519,24,questionnaire-8f8c,,6474714,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1511x734,,Debrief,3,FL,response-5,No
5,1597270818564,12/08/2020 22:20:18,1597270815092,-4,12/08/2020 18:20:15,15519,24,questionnaire-8f8c,,6474714,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1511x734,,Debrief,3,FL,END QUESTIONNAIRE,28655
1,1597388650355,14/08/2020 07:04:10,1597388650283,1,14/08/2020 08:04:10,15519,24,questionnaire-8f8c,,6489968,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597388710662,14/08/2020 07:05:10,1597388710624,1,14/08/2020 08:05:10,15519,24,questionnaire-8f8c,,6489968,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Debrief,3,FL,response-3,Used the main block colour to try and distinguish. 
3,1597388710724,14/08/2020 07:05:10,1597388710625,1,14/08/2020 08:05:10,15519,24,questionnaire-8f8c,,6489968,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Debrief,3,FL,response-4,No went fine.
4,1597388710724,14/08/2020 07:05:10,1597388710626,1,14/08/2020 08:05:10,15519,24,questionnaire-8f8c,,6489968,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Debrief,3,FL,response-5,"Well designed task, easy to follow and not too long. "
5,1597388710724,14/08/2020 07:05:10,1597388710626,1,14/08/2020 08:05:10,15519,24,questionnaire-8f8c,,6489968,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Debrief,3,FL,END QUESTIONNAIRE,60343
1,1597388830469,14/08/2020 07:07:10,1597388830401,-7,14/08/2020 00:07:10,15519,24,questionnaire-8f8c,,6489977,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597388964827,14/08/2020 07:09:24,1597388964339,-7,14/08/2020 00:09:24,15519,24,questionnaire-8f8c,,6489977,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Debrief,3,FL,response-3,"I mainly tried to associate the names with certain colors. Like I knew that bims were blue, so I associated both the B's together to help me remember. The wugs reminded me of a wisteria (purple) color so I tried to associate those together. The other two I had a harder time remembering, so those ones I kind of had a harder time with."
3,1597388965046,14/08/2020 07:09:25,1597388964341,-7,14/08/2020 00:09:24,15519,24,questionnaire-8f8c,,6489977,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Debrief,3,FL,response-4,No.
4,1597388965046,14/08/2020 07:09:25,1597388964342,-7,14/08/2020 00:09:24,15519,24,questionnaire-8f8c,,6489977,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Debrief,3,FL,response-5,
5,1597388965046,14/08/2020 07:09:25,1597388964342,-7,14/08/2020 00:09:24,15519,24,questionnaire-8f8c,,6489977,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Debrief,3,FL,END QUESTIONNAIRE,133941
1,1597389274470,14/08/2020 07:14:34,1597389049458,1,14/08/2020 08:10:49,15519,24,questionnaire-8f8c,,6490006,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1366x625,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597389329937,14/08/2020 07:15:29,1597389104950,1,14/08/2020 08:11:44,15519,24,questionnaire-8f8c,,6490006,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Debrief,3,FL,response-3,
3,1597389330014,14/08/2020 07:15:30,1597389104953,1,14/08/2020 08:11:44,15519,24,questionnaire-8f8c,,6490006,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Debrief,3,FL,response-4,
4,1597389330014,14/08/2020 07:15:30,1597389104953,1,14/08/2020 08:11:44,15519,24,questionnaire-8f8c,,6490006,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Debrief,3,FL,response-5,
5,1597389330014,14/08/2020 07:15:30,1597389104954,1,14/08/2020 08:11:44,15519,24,questionnaire-8f8c,,6490006,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Debrief,3,FL,END QUESTIONNAIRE,55496
1,1597391444543,14/08/2020 07:50:44,1597391444428,1,14/08/2020 08:50:44,15519,24,questionnaire-8f8c,,6490271,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1680x907,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597391472186,14/08/2020 07:51:12,1597391472108,1,14/08/2020 08:51:12,15519,24,questionnaire-8f8c,,6490271,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1663x907,,Debrief,3,FL,response-3,I used what colour the Aliens are 
3,1597391472249,14/08/2020 07:51:12,1597391472110,1,14/08/2020 08:51:12,15519,24,questionnaire-8f8c,,6490271,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1663x907,,Debrief,3,FL,response-4,no issues
4,1597391472249,14/08/2020 07:51:12,1597391472111,1,14/08/2020 08:51:12,15519,24,questionnaire-8f8c,,6490271,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1663x907,,Debrief,3,FL,response-5,
5,1597391472249,14/08/2020 07:51:12,1597391472112,1,14/08/2020 08:51:12,15519,24,questionnaire-8f8c,,6490271,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1663x907,,Debrief,3,FL,END QUESTIONNAIRE,27684
END OF FILE
