Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
1,1597392622165,14/08/2020 08:10:22,1597392630060,1,14/08/2020 09:10:30,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x1080,,exp2_visual,14,FL,,,,,,fullscreen,0,,,,,
2,1597392633338,14/08/2020 08:10:33,1597392641318,1,14/08/2020 09:10:41,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,NA,,,instructions,,instructions,1,,,,,
3,1597392633510,14/08/2020 08:10:33,1597392641504,1,14/08/2020 09:10:41,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide1.JPG,,,,image-keyboard-response,2,,,,,
4,1597392634688,14/08/2020 08:10:34,1597392642659,1,14/08/2020 09:10:42,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a tob.,,learningBlock1,,html-keyboard-response,3,,,,,
5,1597392635657,14/08/2020 08:10:35,1597392643664,1,14/08/2020 09:10:43,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,4,,/task/90393/14/asset/Slide1.JPG,That was a tob.,FL,
6,1597392635843,14/08/2020 08:10:35,1597392643843,1,14/08/2020 09:10:43,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide2.JPG,,,,image-keyboard-response,5,,,,,
7,1597392637003,14/08/2020 08:10:37,1597392644997,1,14/08/2020 09:10:44,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a wug.,,learningBlock1,,html-keyboard-response,6,,,,,
8,1597392638008,14/08/2020 08:10:38,1597392646000,1,14/08/2020 09:10:46,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,7,,/task/90393/14/asset/Slide2.JPG,That was a wug.,FL,
9,1597392638186,14/08/2020 08:10:38,1597392646179,1,14/08/2020 09:10:46,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide3.JPG,,,,image-keyboard-response,8,,,,,
10,1597392639327,14/08/2020 08:10:39,1597392647333,1,14/08/2020 09:10:47,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a bim.,,learningBlock1,,html-keyboard-response,9,,,,,
11,1597392640342,14/08/2020 08:10:40,1597392648337,1,14/08/2020 09:10:48,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,10,,/task/90393/14/asset/Slide3.JPG,That was a bim.,FL,
12,1597392640513,14/08/2020 08:10:40,1597392648516,1,14/08/2020 09:10:48,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide4.JPG,,,,image-keyboard-response,11,,,,,
13,1597392641681,14/08/2020 08:10:41,1597392649670,1,14/08/2020 09:10:49,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a dep.,,learningBlock1,,html-keyboard-response,12,,,,,
14,1597392642666,14/08/2020 08:10:42,1597392650674,1,14/08/2020 09:10:50,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,13,,/task/90393/14/asset/Slide4.JPG,That was a dep.,FL,
15,1597392642884,14/08/2020 08:10:42,1597392650853,1,14/08/2020 09:10:50,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide5.JPG,,,,image-keyboard-response,14,,,,,
16,1597392644072,14/08/2020 08:10:44,1597392652004,1,14/08/2020 09:10:52,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a wug.,,learningBlock1,,html-keyboard-response,15,,,,,
17,1597392645012,14/08/2020 08:10:45,1597392653008,1,14/08/2020 09:10:53,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,16,,/task/90393/14/asset/Slide5.JPG,That was a wug.,FL,
18,1597392645185,14/08/2020 08:10:45,1597392653187,1,14/08/2020 09:10:53,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide6.JPG,,,,image-keyboard-response,17,,,,,
19,1597392646357,14/08/2020 08:10:46,1597392654340,1,14/08/2020 09:10:54,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a dep.,,learningBlock1,,html-keyboard-response,18,,,,,
20,1597392647341,14/08/2020 08:10:47,1597392655345,1,14/08/2020 09:10:55,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,19,,/task/90393/14/asset/Slide6.JPG,That was a dep.,FL,
21,1597392647529,14/08/2020 08:10:47,1597392655524,1,14/08/2020 09:10:55,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide7.JPG,,,,image-keyboard-response,20,,,,,
22,1597392648679,14/08/2020 08:10:48,1597392656677,1,14/08/2020 09:10:56,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a wug.,,learningBlock1,,html-keyboard-response,21,,,,,
23,1597392649681,14/08/2020 08:10:49,1597392657681,1,14/08/2020 09:10:57,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,22,,/task/90393/14/asset/Slide7.JPG,That was a wug.,FL,
24,1597392649852,14/08/2020 08:10:49,1597392657861,1,14/08/2020 09:10:57,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide8.JPG,,,,image-keyboard-response,23,,,,,
25,1597392651024,14/08/2020 08:10:51,1597392659014,1,14/08/2020 09:10:59,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a bim.,,learningBlock1,,html-keyboard-response,24,,,,,
26,1597392652024,14/08/2020 08:10:52,1597392660018,1,14/08/2020 09:11:00,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,25,,/task/90393/14/asset/Slide8.JPG,That was a bim.,FL,
27,1597392652196,14/08/2020 08:10:52,1597392660197,1,14/08/2020 09:11:00,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide9.JPG,,,,image-keyboard-response,26,,,,,
28,1597392653340,14/08/2020 08:10:53,1597392661350,1,14/08/2020 09:11:01,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a wug.,,learningBlock1,,html-keyboard-response,27,,,,,
29,1597392654352,14/08/2020 08:10:54,1597392662352,1,14/08/2020 09:11:02,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,28,,/task/90393/14/asset/Slide9.JPG,That was a wug.,FL,
30,1597392654556,14/08/2020 08:10:54,1597392662531,1,14/08/2020 09:11:02,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide10.JPG,,,,image-keyboard-response,29,,,,,
31,1597392655696,14/08/2020 08:10:55,1597392663684,1,14/08/2020 09:11:03,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a dep.,,learningBlock1,,html-keyboard-response,30,,,,,
32,1597392656680,14/08/2020 08:10:56,1597392664688,1,14/08/2020 09:11:04,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,31,,/task/90393/14/asset/Slide10.JPG,That was a dep.,FL,
33,1597392656868,14/08/2020 08:10:56,1597392664869,1,14/08/2020 09:11:04,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide11.JPG,,,,image-keyboard-response,32,,,,,
34,1597392658025,14/08/2020 08:10:58,1597392666030,1,14/08/2020 09:11:06,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a tob.,,learningBlock1,,html-keyboard-response,33,,,,,
35,1597392659030,14/08/2020 08:10:59,1597392667034,1,14/08/2020 09:11:07,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,34,,/task/90393/14/asset/Slide11.JPG,That was a tob.,FL,
36,1597392659218,14/08/2020 08:10:59,1597392667213,1,14/08/2020 09:11:07,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide12.JPG,,,,image-keyboard-response,35,,,,,
37,1597392660359,14/08/2020 08:11:00,1597392668366,1,14/08/2020 09:11:08,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a dep.,,learningBlock1,,html-keyboard-response,36,,,,,
38,1597392661379,14/08/2020 08:11:01,1597392669371,1,14/08/2020 09:11:09,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,37,,/task/90393/14/asset/Slide12.JPG,That was a dep.,FL,
39,1597392661547,14/08/2020 08:11:01,1597392669550,1,14/08/2020 09:11:09,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide13.JPG,,,,image-keyboard-response,38,,,,,
40,1597392662703,14/08/2020 08:11:02,1597392670703,1,14/08/2020 09:11:10,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a bim.,,learningBlock1,,html-keyboard-response,39,,,,,
41,1597392663702,14/08/2020 08:11:03,1597392671707,1,14/08/2020 09:11:11,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,40,,/task/90393/14/asset/Slide13.JPG,That was a bim.,FL,
42,1597392663877,14/08/2020 08:11:03,1597392671887,1,14/08/2020 09:11:11,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide14.JPG,,,,image-keyboard-response,41,,,,,
43,1597392665048,14/08/2020 08:11:05,1597392673039,1,14/08/2020 09:11:13,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a wug.,,learningBlock1,,html-keyboard-response,42,,,,,
44,1597392666049,14/08/2020 08:11:06,1597392674044,1,14/08/2020 09:11:14,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,43,,/task/90393/14/asset/Slide14.JPG,That was a wug.,FL,
45,1597392666220,14/08/2020 08:11:06,1597392674223,1,14/08/2020 09:11:14,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide15.JPG,,,,image-keyboard-response,44,,,,,
46,1597392667379,14/08/2020 08:11:07,1597392675376,1,14/08/2020 09:11:15,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a tob.,,learningBlock1,,html-keyboard-response,45,,,,,
47,1597392668393,14/08/2020 08:11:08,1597392676380,1,14/08/2020 09:11:16,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,46,,/task/90393/14/asset/Slide15.JPG,That was a tob.,FL,
48,1597392668550,14/08/2020 08:11:08,1597392676559,1,14/08/2020 09:11:16,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide16.JPG,,,,image-keyboard-response,47,,,,,
49,1597392669703,14/08/2020 08:11:09,1597392677711,1,14/08/2020 09:11:17,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a dep.,,learningBlock1,,html-keyboard-response,48,,,,,
50,1597392670716,14/08/2020 08:11:10,1597392678717,1,14/08/2020 09:11:18,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,49,,/task/90393/14/asset/Slide16.JPG,That was a dep.,FL,
51,1597392670888,14/08/2020 08:11:10,1597392678896,1,14/08/2020 09:11:18,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide17.JPG,,,,image-keyboard-response,50,,,,,
52,1597392672066,14/08/2020 08:11:12,1597392680049,1,14/08/2020 09:11:20,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a bim.,,learningBlock1,,html-keyboard-response,51,,,,,
53,1597392673061,14/08/2020 08:11:13,1597392681054,1,14/08/2020 09:11:21,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,52,,/task/90393/14/asset/Slide17.JPG,That was a bim.,FL,
54,1597392673248,14/08/2020 08:11:13,1597392681233,1,14/08/2020 09:11:21,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide18.JPG,,,,image-keyboard-response,53,,,,,
55,1597392674388,14/08/2020 08:11:14,1597392682386,1,14/08/2020 09:11:22,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a tob.,,learningBlock1,,html-keyboard-response,54,,,,,
56,1597392675389,14/08/2020 08:11:15,1597392683391,1,14/08/2020 09:11:23,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,55,,/task/90393/14/asset/Slide18.JPG,That was a tob.,FL,
57,1597392675575,14/08/2020 08:11:15,1597392683570,1,14/08/2020 09:11:23,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide19.JPG,,,,image-keyboard-response,56,,,,,
58,1597392676733,14/08/2020 08:11:16,1597392684723,1,14/08/2020 09:11:24,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a wug.,,learningBlock1,,html-keyboard-response,57,,,,,
59,1597392677732,14/08/2020 08:11:17,1597392685731,1,14/08/2020 09:11:25,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,58,,/task/90393/14/asset/Slide19.JPG,That was a wug.,FL,
60,1597392677904,14/08/2020 08:11:17,1597392685910,1,14/08/2020 09:11:25,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide20.JPG,,,,image-keyboard-response,59,,,,,
61,1597392679060,14/08/2020 08:11:19,1597392687064,1,14/08/2020 09:11:27,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a bim.,,learningBlock1,,html-keyboard-response,60,,,,,
62,1597392680075,14/08/2020 08:11:20,1597392688074,1,14/08/2020 09:11:28,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,61,,/task/90393/14/asset/Slide20.JPG,That was a bim.,FL,
63,1597392680248,14/08/2020 08:11:20,1597392688253,1,14/08/2020 09:11:28,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide21.JPG,,,,image-keyboard-response,62,,,,,
64,1597392681419,14/08/2020 08:11:21,1597392689406,1,14/08/2020 09:11:29,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a dep.,,learningBlock1,,html-keyboard-response,63,,,,,
65,1597392682423,14/08/2020 08:11:22,1597392690410,1,14/08/2020 09:11:30,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,64,,/task/90393/14/asset/Slide21.JPG,That was a dep.,FL,
66,1597392682622,14/08/2020 08:11:22,1597392690590,1,14/08/2020 09:11:30,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide22.JPG,,,,image-keyboard-response,65,,,,,
67,1597392683737,14/08/2020 08:11:23,1597392691741,1,14/08/2020 09:11:31,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a bim.,,learningBlock1,,html-keyboard-response,66,,,,,
68,1597392684741,14/08/2020 08:11:24,1597392692745,1,14/08/2020 09:11:32,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,67,,/task/90393/14/asset/Slide22.JPG,That was a bim.,FL,
69,1597392684945,14/08/2020 08:11:24,1597392692928,1,14/08/2020 09:11:32,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,/task/90393/14/asset/Slide23.JPG,,,,image-keyboard-response,68,,,,,
70,1597392686101,14/08/2020 08:11:26,1597392694086,1,14/08/2020 09:11:34,15519,25,task-19t9,,6490448,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,exp2_visual,14,FL,,That was a tob.,,learningBlock1,,html-keyboard-response,69,,,,,
