Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1596651406863,05/08/2020 18:16:46,1596651407016,1,05/08/2020 19:16:47,15519,22,questionnaire-mkjr,,6385792,BLIND,1810086,,complete,,5f2af7715a7826457a0410b3,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.52,1366x768,1821x833,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596651469942,05/08/2020 18:17:49,1596651470148,1,05/08/2020 19:17:50,15519,22,questionnaire-mkjr,,6385792,BLIND,1810086,,complete,,5f2af7715a7826457a0410b3,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.52,1366x768,1821x833,,Consent,6,LF,q1,1
3,1596651470067,05/08/2020 18:17:50,1596651470151,1,05/08/2020 19:17:50,15519,22,questionnaire-mkjr,,6385792,BLIND,1810086,,complete,,5f2af7715a7826457a0410b3,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.52,1366x768,1821x833,,Consent,6,LF,q4,1
4,1596651470067,05/08/2020 18:17:50,1596651470152,1,05/08/2020 19:17:50,15519,22,questionnaire-mkjr,,6385792,BLIND,1810086,,complete,,5f2af7715a7826457a0410b3,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.52,1366x768,1821x833,,Consent,6,LF,q6,1
5,1596651470067,05/08/2020 18:17:50,1596651470152,1,05/08/2020 19:17:50,15519,22,questionnaire-mkjr,,6385792,BLIND,1810086,,complete,,5f2af7715a7826457a0410b3,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.52,1366x768,1821x833,,Consent,6,LF,END QUESTIONNAIRE,63137
1,1596651415203,05/08/2020 18:16:55,1596651416033,1,05/08/2020 19:16:56,15519,22,questionnaire-mkjr,,6385799,BLIND,1810091,,complete,,5f2af7829cdc0c4731bdcbc5,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x960,1440x847,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596651484678,05/08/2020 18:18:04,1596651485573,1,05/08/2020 19:18:05,15519,22,questionnaire-mkjr,,6385799,BLIND,1810091,,complete,,5f2af7829cdc0c4731bdcbc5,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x960,1440x847,,Consent,6,LF,q1,1
3,1596651485384,05/08/2020 18:18:05,1596651485576,1,05/08/2020 19:18:05,15519,22,questionnaire-mkjr,,6385799,BLIND,1810091,,complete,,5f2af7829cdc0c4731bdcbc5,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x960,1440x847,,Consent,6,LF,q4,1
4,1596651485384,05/08/2020 18:18:05,1596651485577,1,05/08/2020 19:18:05,15519,22,questionnaire-mkjr,,6385799,BLIND,1810091,,complete,,5f2af7829cdc0c4731bdcbc5,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x960,1440x847,,Consent,6,LF,q6,1
5,1596651485384,05/08/2020 18:18:05,1596651485577,1,05/08/2020 19:18:05,15519,22,questionnaire-mkjr,,6385799,BLIND,1810091,,complete,,5f2af7829cdc0c4731bdcbc5,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1440x960,1440x847,,Consent,6,LF,END QUESTIONNAIRE,69544
