Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1.59654E+12,4/8/2020 10:09,1.59654E+12,1,4/8/2020 11:09,15519,20,questionnaire-8f8c,,6357019,BLIND,1802092,,complete,,5f2930b46e0e8f0363184bce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1440x900,450x747,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59654E+12,4/8/2020 10:09,1.59654E+12,1,4/8/2020 11:09,15519,20,questionnaire-8f8c,,6357019,BLIND,1802092,,complete,,5f2930b46e0e8f0363184bce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1440x900,450x747,,Debrief,3,LF,response-3,
3,1.59654E+12,4/8/2020 10:09,1.59654E+12,1,4/8/2020 11:09,15519,20,questionnaire-8f8c,,6357019,BLIND,1802092,,complete,,5f2930b46e0e8f0363184bce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1440x900,450x747,,Debrief,3,LF,response-4,
4,1.59654E+12,4/8/2020 10:09,1.59654E+12,1,4/8/2020 11:09,15519,20,questionnaire-8f8c,,6357019,BLIND,1802092,,complete,,5f2930b46e0e8f0363184bce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1440x900,450x747,,Debrief,3,LF,response-5,
5,1.59654E+12,4/8/2020 10:09,1.59654E+12,1,4/8/2020 11:09,15519,20,questionnaire-8f8c,,6357019,BLIND,1802092,,complete,,5f2930b46e0e8f0363184bce,computer,Desktop or Laptop,Mac OS 10.15,Firefox 79.0,1440x900,450x747,,Debrief,3,LF,END QUESTIONNAIRE,11734
1,1.59654E+12,4/8/2020 10:11,1.59654E+12,0,4/8/2020 10:11,15519,20,questionnaire-8f8c,,6357045,BLIND,1802102,,complete,,5f2930a1e736e62ea9ce18c5,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.89,1920x1080,1192x714,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59654E+12,4/8/2020 10:11,1.59654E+12,0,4/8/2020 10:11,15519,20,questionnaire-8f8c,,6357045,BLIND,1802102,,complete,,5f2930a1e736e62ea9ce18c5,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.89,1920x1080,1175x714,,Debrief,3,LF,response-3,
3,1.59654E+12,4/8/2020 10:11,1.59654E+12,0,4/8/2020 10:11,15519,20,questionnaire-8f8c,,6357045,BLIND,1802102,,complete,,5f2930a1e736e62ea9ce18c5,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.89,1920x1080,1175x714,,Debrief,3,LF,response-4,
4,1.59654E+12,4/8/2020 10:11,1.59654E+12,0,4/8/2020 10:11,15519,20,questionnaire-8f8c,,6357045,BLIND,1802102,,complete,,5f2930a1e736e62ea9ce18c5,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.89,1920x1080,1175x714,,Debrief,3,LF,response-5,
5,1.59654E+12,4/8/2020 10:11,1.59654E+12,0,4/8/2020 10:11,15519,20,questionnaire-8f8c,,6357045,BLIND,1802102,,complete,,5f2930a1e736e62ea9ce18c5,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.89,1920x1080,1175x714,,Debrief,3,LF,END QUESTIONNAIRE,27329
