Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1.59664E+12,5/8/2020 14:32,1.59664E+12,1,5/8/2020 15:32,15519,21,questionnaire-8f8c,,6382209,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:33,1.59664E+12,1,5/8/2020 15:33,15519,21,questionnaire-8f8c,,6382209,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x969,,Debrief,3,LF,response-3,I was trying to remember some shapes that came off the bodies to connect with the words.
3,1.59664E+12,5/8/2020 14:33,1.59664E+12,1,5/8/2020 15:33,15519,21,questionnaire-8f8c,,6382209,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x969,,Debrief,3,LF,response-4,no
4,1.59664E+12,5/8/2020 14:33,1.59664E+12,1,5/8/2020 15:33,15519,21,questionnaire-8f8c,,6382209,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x969,,Debrief,3,LF,response-5,No
5,1.59664E+12,5/8/2020 14:33,1.59664E+12,1,5/8/2020 15:33,15519,21,questionnaire-8f8c,,6382209,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x969,,Debrief,3,LF,END QUESTIONNAIRE,64483
1,1.59664E+12,5/8/2020 14:32,1.59664E+12,-4,5/8/2020 10:32,15519,21,questionnaire-8f8c,,6382226,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1024x657,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:34,1.59664E+12,-4,5/8/2020 10:34,15519,21,questionnaire-8f8c,,6382226,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Debrief,3,LF,response-3,"Bim was the easiest, I used process of elimination, if it wasn't blue it probably wasn't a bim, after findout out what a wub was and a deb, I used the process of elimination on any I didn't know."
3,1.59664E+12,5/8/2020 14:34,1.59664E+12,-4,5/8/2020 10:34,15519,21,questionnaire-8f8c,,6382226,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Debrief,3,LF,response-4,"No, all worked fine."
4,1.59664E+12,5/8/2020 14:34,1.59664E+12,-4,5/8/2020 10:34,15519,21,questionnaire-8f8c,,6382226,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Debrief,3,LF,response-5,The study was easy to complete and rather fun.
5,1.59664E+12,5/8/2020 14:34,1.59664E+12,-4,5/8/2020 10:34,15519,21,questionnaire-8f8c,,6382226,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Debrief,3,LF,END QUESTIONNAIRE,94459
1,1.59664E+12,5/8/2020 14:32,1.59664E+12,1,5/8/2020 15:32,15519,21,questionnaire-8f8c,,6382227,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x625,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382227,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Debrief,3,FL,response-3,I tried to remember the colours or think of shapes they looked like e.g. bird but they changed so often it was difficult to keep track of what each of the aliens was. 
3,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382227,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Debrief,3,FL,response-4,
4,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382227,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Debrief,3,FL,response-5,
5,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382227,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Debrief,3,FL,END QUESTIONNAIRE,67988
1,1.59664E+12,5/8/2020 14:33,1.59664E+12,1,5/8/2020 15:33,15519,21,questionnaire-8f8c,,6382232,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382232,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,response-3,
3,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382232,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,response-4,
4,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382232,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,response-5,
5,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382232,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,END QUESTIONNAIRE,59765
1,1.59664E+12,5/8/2020 14:33,1.59664E+12,-4,5/8/2020 10:33,15519,21,questionnaire-8f8c,,6382242,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:36,1.59664E+12,-4,5/8/2020 10:36,15519,21,questionnaire-8f8c,,6382242,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,FL,response-3,"I was easlily able sto spot the blue assosiation with the bims, but as for the other 3 categories, I mostly hoped that my subconcious memory would hold out...."
3,1.59664E+12,5/8/2020 14:36,1.59664E+12,-4,5/8/2020 10:36,15519,21,questionnaire-8f8c,,6382242,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,FL,response-4,
4,1.59664E+12,5/8/2020 14:36,1.59664E+12,-4,5/8/2020 10:36,15519,21,questionnaire-8f8c,,6382242,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,FL,response-5,
5,1.59664E+12,5/8/2020 14:36,1.59664E+12,-4,5/8/2020 10:36,15519,21,questionnaire-8f8c,,6382242,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1903x966,,Debrief,3,FL,END QUESTIONNAIRE,170552
1,1.59664E+12,5/8/2020 14:33,1.59664E+12,1,5/8/2020 15:33,15519,21,questionnaire-8f8c,,6382244,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2195x1093,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382244,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2179x1093,,Debrief,3,FL,response-3,"Looked at overall colours, as I thought apart from the obvious blue Bims, that the other alien types were either mostly purples, reds or blue hues. I also looked at the rough shapes as I believed the alien groups all have different consistent defining shape groupings."
3,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382244,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2179x1093,,Debrief,3,FL,response-4,
4,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382244,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2179x1093,,Debrief,3,FL,response-5,
5,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382244,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2179x1093,,Debrief,3,FL,END QUESTIONNAIRE,118521
1,1.59664E+12,5/8/2020 14:33,1.59664E+12,-4,5/8/2020 10:34,15519,21,questionnaire-8f8c,,6382246,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1436x759,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:35,1.59664E+12,-4,5/8/2020 10:35,15519,21,questionnaire-8f8c,,6382246,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1421x759,,Debrief,3,FL,response-3,"shape and color, generally. I thought small red circle body meant tob. But I realized that the floral ""sticks"" meant dep, bim was obviously blue, and wug had that little platform and I thought was usually teal."
3,1.59664E+12,5/8/2020 14:35,1.59664E+12,-4,5/8/2020 10:35,15519,21,questionnaire-8f8c,,6382246,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1421x759,,Debrief,3,FL,response-4,no
4,1.59664E+12,5/8/2020 14:35,1.59664E+12,-4,5/8/2020 10:35,15519,21,questionnaire-8f8c,,6382246,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1421x759,,Debrief,3,FL,response-5,
5,1.59664E+12,5/8/2020 14:35,1.59664E+12,-4,5/8/2020 10:35,15519,21,questionnaire-8f8c,,6382246,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1421x759,,Debrief,3,FL,END QUESTIONNAIRE,93491
1,1.59664E+12,5/8/2020 14:34,1.59664E+12,1,5/8/2020 15:34,15519,21,questionnaire-8f8c,,6382252,BLIND,1807532,,complete,,5f2abf3999ab4936f7c84843,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1680x939,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382252,BLIND,1807532,,complete,,5f2abf3999ab4936f7c84843,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1663x939,,Debrief,3,FL,response-3,I tried to remeber the aliens by colour and shape
3,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382252,BLIND,1807532,,complete,,5f2abf3999ab4936f7c84843,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1663x939,,Debrief,3,FL,response-4,NO
4,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382252,BLIND,1807532,,complete,,5f2abf3999ab4936f7c84843,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1663x939,,Debrief,3,FL,response-5,"All good, fun to complete and no issues/errors:)"
5,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382252,BLIND,1807532,,complete,,5f2abf3999ab4936f7c84843,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1680x1050,1663x939,,Debrief,3,FL,END QUESTIONNAIRE,34376
1,1.59664E+12,5/8/2020 14:35,1.59664E+12,1,5/8/2020 15:35,15519,21,questionnaire-8f8c,,6382274,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x657,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 14:36,1.59664E+12,1,5/8/2020 15:36,15519,21,questionnaire-8f8c,,6382274,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,response-3,I tried to recognise them by colour however on the dep one I forgot the colour
3,1.59664E+12,5/8/2020 14:36,1.59664E+12,1,5/8/2020 15:36,15519,21,questionnaire-8f8c,,6382274,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,response-4,
4,1.59664E+12,5/8/2020 14:36,1.59664E+12,1,5/8/2020 15:36,15519,21,questionnaire-8f8c,,6382274,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,response-5,
5,1.59664E+12,5/8/2020 14:36,1.59664E+12,1,5/8/2020 15:36,15519,21,questionnaire-8f8c,,6382274,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Debrief,3,LF,END QUESTIONNAIRE,38051
1,1.59664E+12,5/8/2020 14:59,1.59664E+12,10,6/8/2020 0:59,15519,21,questionnaire-8f8c,,6382743,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1.59664E+12,5/8/2020 15:06,1.59664E+12,10,6/8/2020 1:07,15519,21,questionnaire-8f8c,,6382743,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,response-3,I found it very difficult as it changed so fast. I noticed the same name apply to different shapes and tried to associate some colours and shapes with the names but I think I did a very poor job. I did not pay much attention to the periphal features other than basic shape and color so. I found I was constantly trying to remember each shape that I didn't really have time to develop effective strategies and that will show in my answers. 
3,1.59664E+12,5/8/2020 15:07,1.59664E+12,10,6/8/2020 1:07,15519,21,questionnaire-8f8c,,6382743,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,response-4,No
4,1.59664E+12,5/8/2020 15:07,1.59664E+12,10,6/8/2020 1:07,15519,21,questionnaire-8f8c,,6382743,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,response-5,No
5,1.59664E+12,5/8/2020 15:07,1.59664E+12,10,6/8/2020 1:07,15519,21,questionnaire-8f8c,,6382743,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1903x937,,Debrief,3,LF,END QUESTIONNAIRE,429901
1,1.59662E+12,5/8/2020 10:11,1.59662E+12,1,5/8/2020 11:11,15519,21,questionnaire-8f8c,,6369067,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59662E+12,5/8/2020 10:13,1.59662E+12,1,5/8/2020 11:13,15519,21,questionnaire-8f8c,,6369067,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Debrief,3,FL,response-3,At first I was checking the colour of the body to decide but realsied that this wasn't the best method. It was very hard to keep a track of all the features in such a short space of time. It felt as though we were sometimes offered different perspectives of the alien.
3,1.59662E+12,5/8/2020 10:13,1.59662E+12,1,5/8/2020 11:13,15519,21,questionnaire-8f8c,,6369067,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Debrief,3,FL,response-4,No
4,1.59662E+12,5/8/2020 10:13,1.59662E+12,1,5/8/2020 11:13,15519,21,questionnaire-8f8c,,6369067,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Debrief,3,FL,response-5,It was fun...but tricky!
5,1.59662E+12,5/8/2020 10:13,1.59662E+12,1,5/8/2020 11:13,15519,21,questionnaire-8f8c,,6369067,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Debrief,3,FL,END QUESTIONNAIRE,116359
1,1.59662E+12,5/8/2020 10:10,1.59662E+12,1,5/8/2020 11:10,15519,21,questionnaire-8f8c,,6369042,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x890,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1.59662E+12,5/8/2020 10:14,1.59662E+12,1,5/8/2020 11:14,15519,21,questionnaire-8f8c,,6369042,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1483x890,,Debrief,3,FL,response-3,"I found it mostly too fast to be able to identify the body parts as you suggested above, so I looked at the overall shape and colour of the alien. I understood the blue ones, and thought I had identified the purple ones but now I am confused! I then thought the tobs looked a bit like birds - maybe because they had a tall neck  feature? And the deps looked like they had hats on. "
3,1.59662E+12,5/8/2020 10:14,1.59662E+12,1,5/8/2020 11:14,15519,21,questionnaire-8f8c,,6369042,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1483x890,,Debrief,3,FL,response-4,No
4,1.59662E+12,5/8/2020 10:14,1.59662E+12,1,5/8/2020 11:14,15519,21,questionnaire-8f8c,,6369042,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1483x890,,Debrief,3,FL,response-5,No. 
5,1.59662E+12,5/8/2020 10:14,1.59662E+12,1,5/8/2020 11:14,15519,21,questionnaire-8f8c,,6369042,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1483x890,,Debrief,3,FL,END QUESTIONNAIRE,232728
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
