Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1597393358143,14/08/2020 08:22:38,1597393354230,-4,14/08/2020 04:22:34,15519,25,questionnaire-8f8c,,6490600,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1853x977,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1597393464709,14/08/2020 08:24:24,1597393460867,-4,14/08/2020 04:24:20,15519,25,questionnaire-8f8c,,6490600,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1836x977,,Debrief,3,LF,response-3,the main base part
3,1597393464834,14/08/2020 08:24:24,1597393460870,-4,14/08/2020 04:24:20,15519,25,questionnaire-8f8c,,6490600,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1836x977,,Debrief,3,LF,response-4,
4,1597393464834,14/08/2020 08:24:24,1597393460870,-4,14/08/2020 04:24:20,15519,25,questionnaire-8f8c,,6490600,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1836x977,,Debrief,3,LF,response-5,
5,1597393464834,14/08/2020 08:24:24,1597393460870,-4,14/08/2020 04:24:20,15519,25,questionnaire-8f8c,,6490600,BLIND,1851567,,complete,,5f3646a5a7d5c668c11ca370,computer,Desktop or Laptop,Windows 10,Edge 84.0.522.59,1920x1080,1836x977,,Debrief,3,LF,END QUESTIONNAIRE,106640
1,1597393447025,14/08/2020 08:24:07,1597393447168,-4,14/08/2020 04:24:07,15519,25,questionnaire-8f8c,,6490610,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2560x1297,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1597393480272,14/08/2020 08:24:40,1597393480506,-4,14/08/2020 04:24:40,15519,25,questionnaire-8f8c,,6490610,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2543x1297,,Debrief,3,LF,response-3,
3,1597393480413,14/08/2020 08:24:40,1597393480507,-4,14/08/2020 04:24:40,15519,25,questionnaire-8f8c,,6490610,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2543x1297,,Debrief,3,LF,response-4,
4,1597393480413,14/08/2020 08:24:40,1597393480507,-4,14/08/2020 04:24:40,15519,25,questionnaire-8f8c,,6490610,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2543x1297,,Debrief,3,LF,response-5,
5,1597393480413,14/08/2020 08:24:40,1597393480507,-4,14/08/2020 04:24:40,15519,25,questionnaire-8f8c,,6490610,BLIND,1851568,,complete,,5f3646b4e8ee380e28a7ecf7,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,2560x1440,2543x1297,,Debrief,3,LF,END QUESTIONNAIRE,33339
1,1597393473432,14/08/2020 08:24:33,1597393474830,10,14/08/2020 18:24:34,15519,25,questionnaire-8f8c,,6490616,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1280x578,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1597393516347,14/08/2020 08:25:16,1597393517821,10,14/08/2020 18:25:17,15519,25,questionnaire-8f8c,,6490616,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Debrief,3,LF,response-3,memorization
3,1597393516706,14/08/2020 08:25:16,1597393517826,10,14/08/2020 18:25:17,15519,25,questionnaire-8f8c,,6490616,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Debrief,3,LF,response-4,no!
4,1597393516706,14/08/2020 08:25:16,1597393517826,10,14/08/2020 18:25:17,15519,25,questionnaire-8f8c,,6490616,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Debrief,3,LF,response-5,it was very long
5,1597393516706,14/08/2020 08:25:16,1597393517827,10,14/08/2020 18:25:17,15519,25,questionnaire-8f8c,,6490616,BLIND,1851570,,complete,,5f3646acaea7430dad479b98,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1280x720,1263x578,,Debrief,3,LF,END QUESTIONNAIRE,42997
1,1597393473761,14/08/2020 08:24:33,1597393481637,1,14/08/2020 09:24:41,15519,25,questionnaire-8f8c,,6490618,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1920x969,,Debrief,3,FL,BEGIN QUESTIONNAIRE,
2,1597393587627,14/08/2020 08:26:27,1597393595581,1,14/08/2020 09:26:35,15519,25,questionnaire-8f8c,,6490618,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1903x969,,Debrief,3,FL,response-3,tried to establish some features that would allow  distinction to be made and thought of a real wood to attribute to the pictures and basically ignored the made up words 
3,1597393587689,14/08/2020 08:26:27,1597393595584,1,14/08/2020 09:26:35,15519,25,questionnaire-8f8c,,6490618,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1903x969,,Debrief,3,FL,response-4,no 
4,1597393587689,14/08/2020 08:26:27,1597393595584,1,14/08/2020 09:26:35,15519,25,questionnaire-8f8c,,6490618,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1903x969,,Debrief,3,FL,response-5,very interesting experiment 
5,1597393587689,14/08/2020 08:26:27,1597393595585,1,14/08/2020 09:26:35,15519,25,questionnaire-8f8c,,6490618,BLIND,1851569,,complete,,5f3646b2ec8505695fcc9235,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1920x1080,1903x969,,Debrief,3,FL,END QUESTIONNAIRE,113948
1,1597393542710,14/08/2020 08:25:42,1597393542613,1,14/08/2020 09:25:42,15519,25,questionnaire-8f8c,,6490635,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1280x800,,Debrief,3,LF,BEGIN QUESTIONNAIRE,
2,1597393678639,14/08/2020 08:27:58,1597393678495,1,14/08/2020 09:27:58,15519,25,questionnaire-8f8c,,6490635,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1265x800,,Debrief,3,LF,response-3,I was looking at the colour scheme and general shape mostly.  I did notice all bims were blue quite early as that was quiet obvious. The others took longer but I think I did okay - but I did not notice that the peripheral were important
3,1597393678717,14/08/2020 08:27:58,1597393678497,1,14/08/2020 09:27:58,15519,25,questionnaire-8f8c,,6490635,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1265x800,,Debrief,3,LF,response-4,
4,1597393678717,14/08/2020 08:27:58,1597393678497,1,14/08/2020 09:27:58,15519,25,questionnaire-8f8c,,6490635,BLIND,1851573,,complete,,5f3646ad31b4ce0d0cfd8f32,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 84.0.4147.125,1280x800,1265x800,,Debrief,3,LF,response-5,
