Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
13,1596651529999,05/08/2020 18:18:49,1596651525262,1,05/08/2020 19:18:45,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide4.JPG,,,,image-keyboard-response,12,,,,,
14,1596651530218,05/08/2020 18:18:50,1596651526263,1,05/08/2020 19:18:46,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,13,,/task/90393/11/asset/Slide4.JPG,This is a dep:,LF,
15,1596651530218,05/08/2020 18:18:50,1596651527264,1,05/08/2020 19:18:47,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,14,,,,,
16,1596651530218,05/08/2020 18:18:50,1596651527591,1,05/08/2020 19:18:47,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide5.JPG,,,,image-keyboard-response,15,,,,,
17,1596651530218,05/08/2020 18:18:50,1596651528593,1,05/08/2020 19:18:48,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,16,,/task/90393/11/asset/Slide5.JPG,This is a wug:,LF,
18,1596651530706,05/08/2020 18:18:50,1596651529594,1,05/08/2020 19:18:49,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,17,,,,,
19,1596651531018,05/08/2020 18:18:51,1596651529923,1,05/08/2020 19:18:49,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide6.JPG,,,,image-keyboard-response,18,,,,,
20,1596651532034,05/08/2020 18:18:52,1596651530925,1,05/08/2020 19:18:50,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,19,,/task/90393/11/asset/Slide6.JPG,This is a dep:,LF,
21,1596651533034,05/08/2020 18:18:53,1596651531926,1,05/08/2020 19:18:51,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,20,,,,,
22,1596651533378,05/08/2020 18:18:53,1596651532254,1,05/08/2020 19:18:52,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide7.JPG,,,,image-keyboard-response,21,,,,,
23,1596651534456,05/08/2020 18:18:54,1596651533256,1,05/08/2020 19:18:53,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,22,,/task/90393/11/asset/Slide7.JPG,This is a wug:,LF,
24,1596651535347,05/08/2020 18:18:55,1596651534258,1,05/08/2020 19:18:54,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,23,,,,,
25,1596651535680,05/08/2020 18:18:55,1596651534586,1,05/08/2020 19:18:54,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide8.JPG,,,,image-keyboard-response,24,,,,,
26,1596651536695,05/08/2020 18:18:56,1596651535588,1,05/08/2020 19:18:55,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,25,,/task/90393/11/asset/Slide8.JPG,This is a bim:,LF,
27,1596651537679,05/08/2020 18:18:57,1596651536590,1,05/08/2020 19:18:56,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,26,,,,,
28,1596651538023,05/08/2020 18:18:58,1596651536918,1,05/08/2020 19:18:56,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide9.JPG,,,,image-keyboard-response,27,,,,,
29,1596651539023,05/08/2020 18:18:59,1596651537920,1,05/08/2020 19:18:57,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,28,,/task/90393/11/asset/Slide9.JPG,This is a wug:,LF,
30,1596651540039,05/08/2020 18:19:00,1596651538921,1,05/08/2020 19:18:58,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,29,,,,,
31,1596651540352,05/08/2020 18:19:00,1596651539250,1,05/08/2020 19:18:59,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide10.JPG,,,,image-keyboard-response,30,,,,,
32,1596651541351,05/08/2020 18:19:01,1596651540252,1,05/08/2020 19:19:00,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,31,,/task/90393/11/asset/Slide10.JPG,This is a dep:,LF,
33,1596651542358,05/08/2020 18:19:02,1596651541254,1,05/08/2020 19:19:01,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,32,,,,,
34,1596651542687,05/08/2020 18:19:02,1596651541583,1,05/08/2020 19:19:01,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide11.JPG,,,,image-keyboard-response,33,,,,,
35,1596651543818,05/08/2020 18:19:03,1596651542585,1,05/08/2020 19:19:02,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,34,,/task/90393/11/asset/Slide11.JPG,This is a tob:,LF,
36,1596651544694,05/08/2020 18:19:04,1596651543586,1,05/08/2020 19:19:03,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,35,,,,,
37,1596651545022,05/08/2020 18:19:05,1596651543914,1,05/08/2020 19:19:03,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide12.JPG,,,,image-keyboard-response,36,,,,,
38,1596651546006,05/08/2020 18:19:06,1596651544917,1,05/08/2020 19:19:04,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,37,,/task/90393/11/asset/Slide12.JPG,This is a dep:,LF,
39,1596651547022,05/08/2020 18:19:07,1596651545918,1,05/08/2020 19:19:05,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,38,,,,,
40,1596651547353,05/08/2020 18:19:07,1596651546246,1,05/08/2020 19:19:06,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide13.JPG,,,,image-keyboard-response,39,,,,,
41,1596651548353,05/08/2020 18:19:08,1596651547248,1,05/08/2020 19:19:07,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,40,,/task/90393/11/asset/Slide13.JPG,This is a bim:,LF,
42,1596651549402,05/08/2020 18:19:09,1596651548250,1,05/08/2020 19:19:08,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,41,,,,,
43,1596651549699,05/08/2020 18:19:09,1596651548577,1,05/08/2020 19:19:08,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide14.JPG,,,,image-keyboard-response,42,,,,,
44,1596651550667,05/08/2020 18:19:10,1596651549579,1,05/08/2020 19:19:09,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,43,,/task/90393/11/asset/Slide14.JPG,This is a wug:,LF,
45,1596651551683,05/08/2020 18:19:11,1596651550580,1,05/08/2020 19:19:10,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,44,,,,,
46,1596651552012,05/08/2020 18:19:12,1596651550908,1,05/08/2020 19:19:10,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide15.JPG,,,,image-keyboard-response,45,,,,,
47,1596651553012,05/08/2020 18:19:13,1596651551911,1,05/08/2020 19:19:11,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,46,,/task/90393/11/asset/Slide15.JPG,This is a tob:,LF,
48,1596651554030,05/08/2020 18:19:14,1596651552913,1,05/08/2020 19:19:12,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,47,,,,,
49,1596651554342,05/08/2020 18:19:14,1596651553241,1,05/08/2020 19:19:13,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide16.JPG,,,,image-keyboard-response,48,,,,,
50,1596651555341,05/08/2020 18:19:15,1596651554244,1,05/08/2020 19:19:14,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,49,,/task/90393/11/asset/Slide16.JPG,This is a dep:,LF,
51,1596651556342,05/08/2020 18:19:16,1596651555246,1,05/08/2020 19:19:15,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,50,,,,,
52,1596651556702,05/08/2020 18:19:16,1596651555575,1,05/08/2020 19:19:15,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide17.JPG,,,,image-keyboard-response,51,,,,,
53,1596651557670,05/08/2020 18:19:17,1596651556577,1,05/08/2020 19:19:16,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,52,,/task/90393/11/asset/Slide17.JPG,This is a bim:,LF,
54,1596651558670,05/08/2020 18:19:18,1596651557580,1,05/08/2020 19:19:17,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,53,,,,,
55,1596651558998,05/08/2020 18:19:18,1596651557908,1,05/08/2020 19:19:17,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide18.JPG,,,,image-keyboard-response,54,,,,,
56,1596651560451,05/08/2020 18:19:20,1596651558910,1,05/08/2020 19:19:18,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,55,,/task/90393/11/asset/Slide18.JPG,This is a tob:,LF,
57,1596651561014,05/08/2020 18:19:21,1596651559912,1,05/08/2020 19:19:19,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,56,,,,,
58,1596651561326,05/08/2020 18:19:21,1596651560241,1,05/08/2020 19:19:20,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide19.JPG,,,,image-keyboard-response,57,,,,,
59,1596651562374,05/08/2020 18:19:22,1596651561243,1,05/08/2020 19:19:21,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,58,,/task/90393/11/asset/Slide19.JPG,This is a wug:,LF,
60,1596651563343,05/08/2020 18:19:23,1596651562245,1,05/08/2020 19:19:22,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,59,,,,,
61,1596651563672,05/08/2020 18:19:23,1596651562574,1,05/08/2020 19:19:22,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide20.JPG,,,,image-keyboard-response,60,,,,,
62,1596651564687,05/08/2020 18:19:24,1596651563576,1,05/08/2020 19:19:23,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,61,,/task/90393/11/asset/Slide20.JPG,This is a bim:,LF,
63,1596651565739,05/08/2020 18:19:25,1596651564578,1,05/08/2020 19:19:24,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,62,,,,,
64,1596651566005,05/08/2020 18:19:26,1596651564906,1,05/08/2020 19:19:24,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide21.JPG,,,,image-keyboard-response,63,,,,,
65,1596651567021,05/08/2020 18:19:27,1596651565909,1,05/08/2020 19:19:25,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,64,,/task/90393/11/asset/Slide21.JPG,This is a dep:,LF,
66,1596651568013,05/08/2020 18:19:28,1596651566910,1,05/08/2020 19:19:26,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,65,,,,,
67,1596651568326,05/08/2020 18:19:28,1596651567238,1,05/08/2020 19:19:27,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,/task/90393/11/asset/Slide22.JPG,,,,image-keyboard-response,66,,,,,
68,1596651569341,05/08/2020 18:19:29,1596651568240,1,05/08/2020 19:19:28,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,67,,/task/90393/11/asset/Slide22.JPG,This is a bim:,LF,
69,1596651570341,05/08/2020 18:19:30,1596651569243,1,05/08/2020 19:19:29,15519,22,task-mmu4,,6385823,BLIND,1810084,,complete,,5f2af76d5c256a4786f441e3,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,11,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,68,,,,,
