Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
216,1596637244573,05/08/2020 14:20:44,1596637245738,1,05/08/2020 15:20:45,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,215,,,,,
217,1596637244901,05/08/2020 14:20:44,1596637246066,1,05/08/2020 15:20:46,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide72.JPG,,,,image-keyboard-response,216,,,,,
218,1596637245902,05/08/2020 14:20:45,1596637247068,1,05/08/2020 15:20:47,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,217,,/task/90393/10/asset/Slide72.JPG,This is a bim:,LF,
219,1596637246903,05/08/2020 14:20:46,1596637248070,1,05/08/2020 15:20:48,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,218,,,,,
220,1596637247232,05/08/2020 14:20:47,1596637248397,1,05/08/2020 15:20:48,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide73.JPG,,,,image-keyboard-response,219,,,,,
221,1596637248239,05/08/2020 14:20:48,1596637249398,1,05/08/2020 15:20:49,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,220,,/task/90393/10/asset/Slide73.JPG,This is a wug:,LF,
222,1596637249239,05/08/2020 14:20:49,1596637250400,1,05/08/2020 15:20:50,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,221,,,,,
223,1596637249567,05/08/2020 14:20:49,1596637250728,1,05/08/2020 15:20:50,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide74.JPG,,,,image-keyboard-response,222,,,,,
224,1596637250584,05/08/2020 14:20:50,1596637251730,1,05/08/2020 15:20:51,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,223,,/task/90393/10/asset/Slide74.JPG,This is a dep:,LF,
225,1596637251584,05/08/2020 14:20:51,1596637252733,1,05/08/2020 15:20:52,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,224,,,,,
226,1596637251912,05/08/2020 14:20:51,1596637253061,1,05/08/2020 15:20:53,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide75.JPG,,,,image-keyboard-response,225,,,,,
227,1596637252897,05/08/2020 14:20:52,1596637254063,1,05/08/2020 15:20:54,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,226,,/task/90393/10/asset/Slide75.JPG,This is a tob:,LF,
228,1596637253905,05/08/2020 14:20:53,1596637255065,1,05/08/2020 15:20:55,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,227,,,,,
229,1596637254234,05/08/2020 14:20:54,1596637255392,1,05/08/2020 15:20:55,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide76.JPG,,,,image-keyboard-response,228,,,,,
230,1596637255240,05/08/2020 14:20:55,1596637256393,1,05/08/2020 15:20:56,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,229,,/task/90393/10/asset/Slide76.JPG,This is a bim:,LF,
231,1596637256244,05/08/2020 14:20:56,1596637257395,1,05/08/2020 15:20:57,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,230,,,,,
232,1596637256571,05/08/2020 14:20:56,1596637257723,1,05/08/2020 15:20:57,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide77.JPG,,,,image-keyboard-response,231,,,,,
233,1596637257634,05/08/2020 14:20:57,1596637258725,1,05/08/2020 15:20:58,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,232,,/task/90393/10/asset/Slide77.JPG,This is a tob:,LF,
234,1596637258572,05/08/2020 14:20:58,1596637259727,1,05/08/2020 15:20:59,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,233,,,,,
235,1596637258885,05/08/2020 14:20:58,1596637260055,1,05/08/2020 15:21:00,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide78.JPG,,,,image-keyboard-response,234,,,,,
236,1596637259903,05/08/2020 14:20:59,1596637261057,1,05/08/2020 15:21:01,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,235,,/task/90393/10/asset/Slide78.JPG,This is a wug:,LF,
237,1596637260889,05/08/2020 14:21:00,1596637262059,1,05/08/2020 15:21:02,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,236,,,,,
238,1596637261231,05/08/2020 14:21:01,1596637262386,1,05/08/2020 15:21:02,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide79.JPG,,,,image-keyboard-response,237,,,,,
239,1596637262234,05/08/2020 14:21:02,1596637263388,1,05/08/2020 15:21:03,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,238,,/task/90393/10/asset/Slide79.JPG,This is a bim:,LF,
240,1596637263251,05/08/2020 14:21:03,1596637264390,1,05/08/2020 15:21:04,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,239,,,,,
241,1596637263568,05/08/2020 14:21:03,1596637264718,1,05/08/2020 15:21:04,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide80.JPG,,,,image-keyboard-response,240,,,,,
242,1596637264554,05/08/2020 14:21:04,1596637265720,1,05/08/2020 15:21:05,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,241,,/task/90393/10/asset/Slide80.JPG,This is a tob:,LF,
243,1596637293738,05/08/2020 14:21:33,1596637294897,1,05/08/2020 15:21:34,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,NA,,,instructions,,instructions,242,,,,,
244,1596637294737,05/08/2020 14:21:34,1596637295901,1,05/08/2020 15:21:35,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,243,,,,,
245,1596637295065,05/08/2020 14:21:35,1596637296228,1,05/08/2020 15:21:36,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide81.JPG,,,,image-keyboard-response,244,,,,,
246,1596637296066,05/08/2020 14:21:36,1596637297230,1,05/08/2020 15:21:37,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,245,,/task/90393/10/asset/Slide81.JPG,This is a wug:,LF,
247,1596637297065,05/08/2020 14:21:37,1596637298231,1,05/08/2020 15:21:38,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,246,,,,,
248,1596637297393,05/08/2020 14:21:37,1596637298559,1,05/08/2020 15:21:38,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide82.JPG,,,,image-keyboard-response,247,,,,,
249,1596637298393,05/08/2020 14:21:38,1596637299561,1,05/08/2020 15:21:39,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,248,,/task/90393/10/asset/Slide82.JPG,This is a bim:,LF,
250,1596637299410,05/08/2020 14:21:39,1596637300562,1,05/08/2020 15:21:40,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,249,,,,,
251,1596637299738,05/08/2020 14:21:39,1596637300891,1,05/08/2020 15:21:40,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide83.JPG,,,,image-keyboard-response,250,,,,,
252,1596637300817,05/08/2020 14:21:40,1596637301892,1,05/08/2020 15:21:41,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,251,,/task/90393/10/asset/Slide83.JPG,This is a wug:,LF,
253,1596637301740,05/08/2020 14:21:41,1596637302894,1,05/08/2020 15:21:42,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a dep:,,learningBlock2,,html-keyboard-response,252,,,,,
254,1596637302067,05/08/2020 14:21:42,1596637303223,1,05/08/2020 15:21:43,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide84.JPG,,,,image-keyboard-response,253,,,,,
255,1596637303073,05/08/2020 14:21:43,1596637304226,1,05/08/2020 15:21:44,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,254,,/task/90393/10/asset/Slide84.JPG,This is a dep:,LF,
256,1596637304064,05/08/2020 14:21:44,1596637305227,1,05/08/2020 15:21:45,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,255,,,,,
257,1596637304391,05/08/2020 14:21:44,1596637305555,1,05/08/2020 15:21:45,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide85.JPG,,,,image-keyboard-response,256,,,,,
258,1596637305391,05/08/2020 14:21:45,1596637306557,1,05/08/2020 15:21:46,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,257,,/task/90393/10/asset/Slide85.JPG,This is a bim:,LF,
259,1596637306399,05/08/2020 14:21:46,1596637307559,1,05/08/2020 15:21:47,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock2,,html-keyboard-response,258,,,,,
260,1596637306757,05/08/2020 14:21:46,1596637307887,1,05/08/2020 15:21:47,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide86.JPG,,,,image-keyboard-response,259,,,,,
261,1596637307730,05/08/2020 14:21:47,1596637308889,1,05/08/2020 15:21:48,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,260,,/task/90393/10/asset/Slide86.JPG,This is a tob:,LF,
262,1596637308735,05/08/2020 14:21:48,1596637309890,1,05/08/2020 15:21:49,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,261,,,,,
263,1596637309094,05/08/2020 14:21:49,1596637310218,1,05/08/2020 15:21:50,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide87.JPG,,,,image-keyboard-response,262,,,,,
264,1596637310063,05/08/2020 14:21:50,1596637311220,1,05/08/2020 15:21:51,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,263,,/task/90393/10/asset/Slide87.JPG,This is a wug:,LF,
265,1596637311081,05/08/2020 14:21:51,1596637312222,1,05/08/2020 15:21:52,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock2,,html-keyboard-response,264,,,,,
266,1596637311394,05/08/2020 14:21:51,1596637312549,1,05/08/2020 15:21:52,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide88.JPG,,,,image-keyboard-response,265,,,,,
267,1596637312416,05/08/2020 14:21:52,1596637313551,1,05/08/2020 15:21:53,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,266,,/task/90393/10/asset/Slide88.JPG,This is a tob:,LF,
268,1596637313385,05/08/2020 14:21:53,1596637314552,1,05/08/2020 15:21:54,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,267,,,,,
269,1596637313728,05/08/2020 14:21:53,1596637314881,1,05/08/2020 15:21:54,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide89.JPG,,,,image-keyboard-response,268,,,,,
270,1596637314728,05/08/2020 14:21:54,1596637315883,1,05/08/2020 15:21:55,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,269,,/task/90393/10/asset/Slide89.JPG,This is a bim:,LF,
271,1596637315728,05/08/2020 14:21:55,1596637316885,1,05/08/2020 15:21:56,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a dep:,,learningBlock2,,html-keyboard-response,270,,,,,
272,1596637316057,05/08/2020 14:21:56,1596637317213,1,05/08/2020 15:21:57,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide90.JPG,,,,image-keyboard-response,271,,,,,
273,1596637317260,05/08/2020 14:21:57,1596637318215,1,05/08/2020 15:21:58,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,272,,/task/90393/10/asset/Slide90.JPG,This is a dep:,LF,
274,1596637318057,05/08/2020 14:21:58,1596637319217,1,05/08/2020 15:21:59,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,273,,,,,
275,1596637318384,05/08/2020 14:21:58,1596637319544,1,05/08/2020 15:21:59,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide91.JPG,,,,image-keyboard-response,274,,,,,
276,1596637319385,05/08/2020 14:21:59,1596637320546,1,05/08/2020 15:22:00,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,275,,/task/90393/10/asset/Slide91.JPG,This is a wug:,LF,
277,1596637320388,05/08/2020 14:22:00,1596637321548,1,05/08/2020 15:22:01,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock2,,html-keyboard-response,276,,,,,
278,1596637320701,05/08/2020 14:22:00,1596637321876,1,05/08/2020 15:22:01,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide92.JPG,,,,image-keyboard-response,277,,,,,
279,1596637321716,05/08/2020 14:22:01,1596637322878,1,05/08/2020 15:22:02,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,278,,/task/90393/10/asset/Slide92.JPG,This is a tob:,LF,
280,1596637322716,05/08/2020 14:22:02,1596637323879,1,05/08/2020 15:22:03,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,279,,,,,
281,1596637323045,05/08/2020 14:22:03,1596637324207,1,05/08/2020 15:22:04,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide93.JPG,,,,image-keyboard-response,280,,,,,
282,1596637324139,05/08/2020 14:22:04,1596637325210,1,05/08/2020 15:22:05,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,281,,/task/90393/10/asset/Slide93.JPG,This is a bim:,LF,
283,1596637325045,05/08/2020 14:22:05,1596637326211,1,05/08/2020 15:22:06,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,This is a tob:,,learningBlock2,,html-keyboard-response,282,,,,,
284,1596637325420,05/08/2020 14:22:05,1596637326539,1,05/08/2020 15:22:06,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,/task/90393/10/asset/Slide94.JPG,,,,image-keyboard-response,283,,,,,
285,1596637326373,05/08/2020 14:22:06,1596637327542,1,05/08/2020 15:22:07,15519,21,task-mmu4,,6381808,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x1080,,exp2_visual,10,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,284,,/task/90393/10/asset/Slide94.JPG,This is a tob:,LF,
