Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
400,1596621645892,05/08/2020 10:00:45,1596621644525,1,05/08/2020 11:00:44,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide133.JPG,,,,image-keyboard-response,399,,,,,
401,1596621647032,05/08/2020 10:00:47,1596621645684,1,05/08/2020 11:00:45,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,400,,,,,
402,1596621648065,05/08/2020 10:00:48,1596621646688,1,05/08/2020 11:00:46,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,401,,/task/90393/10/asset/Slide133.JPG,That was a tob.,FL,
403,1596621648237,05/08/2020 10:00:48,1596621646870,1,05/08/2020 11:00:46,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide134.JPG,,,,image-keyboard-response,402,,,,,
404,1596621649393,05/08/2020 10:00:49,1596621648028,1,05/08/2020 11:00:48,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,403,,,,,
405,1596621650393,05/08/2020 10:00:50,1596621649033,1,05/08/2020 11:00:49,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,404,,/task/90393/10/asset/Slide134.JPG,That was a dep.,FL,
406,1596621650580,05/08/2020 10:00:50,1596621649214,1,05/08/2020 11:00:49,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide135.JPG,,,,image-keyboard-response,405,,,,,
407,1596621651720,05/08/2020 10:00:51,1596621650369,1,05/08/2020 11:00:50,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,406,,,,,
408,1596621652892,05/08/2020 10:00:52,1596621651374,1,05/08/2020 11:00:51,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,407,,/task/90393/10/asset/Slide135.JPG,That was a tob.,FL,
409,1596621653001,05/08/2020 10:00:53,1596621651556,1,05/08/2020 11:00:51,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide136.JPG,,,,image-keyboard-response,408,,,,,
410,1596621654064,05/08/2020 10:00:54,1596621652709,1,05/08/2020 11:00:52,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,409,,,,,
411,1596621655081,05/08/2020 10:00:55,1596621653713,1,05/08/2020 11:00:53,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,410,,/task/90393/10/asset/Slide136.JPG,That was a wug.,FL,
412,1596621655283,05/08/2020 10:00:55,1596621653894,1,05/08/2020 11:00:53,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide137.JPG,,,,image-keyboard-response,411,,,,,
413,1596621656408,05/08/2020 10:00:56,1596621655050,1,05/08/2020 11:00:55,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,412,,,,,
414,1596621657423,05/08/2020 10:00:57,1596621656054,1,05/08/2020 11:00:56,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,413,,/task/90393/10/asset/Slide137.JPG,That was a tob.,FL,
415,1596621657589,05/08/2020 10:00:57,1596621656234,1,05/08/2020 11:00:56,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide138.JPG,,,,image-keyboard-response,414,,,,,
416,1596621658763,05/08/2020 10:00:58,1596621657392,1,05/08/2020 11:00:57,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,415,,,,,
417,1596621659763,05/08/2020 10:00:59,1596621658399,1,05/08/2020 11:00:58,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,416,,/task/90393/10/asset/Slide138.JPG,That was a bim.,FL,
418,1596621659949,05/08/2020 10:00:59,1596621658582,1,05/08/2020 11:00:58,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide139.JPG,,,,image-keyboard-response,417,,,,,
419,1596621661107,05/08/2020 10:01:01,1596621659739,1,05/08/2020 11:00:59,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,418,,,,,
420,1596621662251,05/08/2020 10:01:02,1596621660745,1,05/08/2020 11:01:00,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,419,,/task/90393/10/asset/Slide139.JPG,That was a wug.,FL,
421,1596621662407,05/08/2020 10:01:02,1596621660928,1,05/08/2020 11:01:00,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide140.JPG,,,,image-keyboard-response,420,,,,,
422,1596621663446,05/08/2020 10:01:03,1596621662087,1,05/08/2020 11:01:02,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,421,,,,,
423,1596621664447,05/08/2020 10:01:04,1596621663093,1,05/08/2020 11:01:03,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,422,,/task/90393/10/asset/Slide140.JPG,That was a dep.,FL,
424,1596621664618,05/08/2020 10:01:04,1596621663273,1,05/08/2020 11:01:03,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide141.JPG,,,,image-keyboard-response,423,,,,,
425,1596621665791,05/08/2020 10:01:05,1596621664434,1,05/08/2020 11:01:04,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,424,,,,,
426,1596621666791,05/08/2020 10:01:06,1596621665437,1,05/08/2020 11:01:05,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,425,,/task/90393/10/asset/Slide141.JPG,That was a tob.,FL,
427,1596621667024,05/08/2020 10:01:07,1596621665618,1,05/08/2020 11:01:05,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide142.JPG,,,,image-keyboard-response,426,,,,,
428,1596621668151,05/08/2020 10:01:08,1596621666776,1,05/08/2020 11:01:06,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,427,,,,,
429,1596621669134,05/08/2020 10:01:09,1596621667781,1,05/08/2020 11:01:07,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,428,,/task/90393/10/asset/Slide142.JPG,That was a wug.,FL,
430,1596621669321,05/08/2020 10:01:09,1596621667962,1,05/08/2020 11:01:07,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide143.JPG,,,,image-keyboard-response,429,,,,,
431,1596621670479,05/08/2020 10:01:10,1596621669120,1,05/08/2020 11:01:09,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,430,,,,,
432,1596621671479,05/08/2020 10:01:11,1596621670124,1,05/08/2020 11:01:10,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,431,,/task/90393/10/asset/Slide143.JPG,That was a bim.,FL,
433,1596621671665,05/08/2020 10:01:11,1596621670304,1,05/08/2020 11:01:10,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide144.JPG,,,,image-keyboard-response,432,,,,,
434,1596621672827,05/08/2020 10:01:12,1596621671466,1,05/08/2020 11:01:11,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,433,,,,,
435,1596621673843,05/08/2020 10:01:13,1596621672470,1,05/08/2020 11:01:12,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,434,,/task/90393/10/asset/Slide144.JPG,That was a dep.,FL,
436,1596621674015,05/08/2020 10:01:14,1596621672653,1,05/08/2020 11:01:12,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide145.JPG,,,,image-keyboard-response,435,,,,,
437,1596621675170,05/08/2020 10:01:15,1596621673811,1,05/08/2020 11:01:13,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,436,,,,,
438,1596621676170,05/08/2020 10:01:16,1596621674816,1,05/08/2020 11:01:14,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,437,,/task/90393/10/asset/Slide145.JPG,That was a bim.,FL,
439,1596621676359,05/08/2020 10:01:16,1596621674995,1,05/08/2020 11:01:14,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide146.JPG,,,,image-keyboard-response,438,,,,,
440,1596621677515,05/08/2020 10:01:17,1596621676154,1,05/08/2020 11:01:16,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,439,,,,,
441,1596621678516,05/08/2020 10:01:18,1596621677159,1,05/08/2020 11:01:17,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,440,,/task/90393/10/asset/Slide146.JPG,That was a tob.,FL,
442,1596621678704,05/08/2020 10:01:18,1596621677341,1,05/08/2020 11:01:17,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide147.JPG,,,,image-keyboard-response,441,,,,,
443,1596621679861,05/08/2020 10:01:19,1596621678496,1,05/08/2020 11:01:18,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,442,,,,,
444,1596621680856,05/08/2020 10:01:20,1596621679502,1,05/08/2020 11:01:19,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,443,,/task/90393/10/asset/Slide147.JPG,That was a wug.,FL,
445,1596621681168,05/08/2020 10:01:21,1596621679682,1,05/08/2020 11:01:19,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide148.JPG,,,,image-keyboard-response,444,,,,,
446,1596621682200,05/08/2020 10:01:22,1596621680838,1,05/08/2020 11:01:20,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,445,,,,,
447,1596621683204,05/08/2020 10:01:23,1596621681844,1,05/08/2020 11:01:21,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,446,,/task/90393/10/asset/Slide148.JPG,That was a bim.,FL,
448,1596621683392,05/08/2020 10:01:23,1596621682024,1,05/08/2020 11:01:22,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide149.JPG,,,,image-keyboard-response,447,,,,,
449,1596621684551,05/08/2020 10:01:24,1596621683182,1,05/08/2020 11:01:23,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,448,,,,,
450,1596621685535,05/08/2020 10:01:25,1596621684186,1,05/08/2020 11:01:24,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,449,,/task/90393/10/asset/Slide149.JPG,That was a dep.,FL,
451,1596621685723,05/08/2020 10:01:25,1596621684367,1,05/08/2020 11:01:24,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide150.JPG,,,,image-keyboard-response,450,,,,,
452,1596621686910,05/08/2020 10:01:26,1596621685527,1,05/08/2020 11:01:25,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,451,,,,,
453,1596621687927,05/08/2020 10:01:27,1596621686533,1,05/08/2020 11:01:26,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,452,,/task/90393/10/asset/Slide150.JPG,That was a wug.,FL,
454,1596621688086,05/08/2020 10:01:28,1596621686716,1,05/08/2020 11:01:26,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide151.JPG,,,,image-keyboard-response,453,,,,,
455,1596621689255,05/08/2020 10:01:29,1596621687877,1,05/08/2020 11:01:27,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,454,,,,,
456,1596621690242,05/08/2020 10:01:30,1596621688883,1,05/08/2020 11:01:28,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,455,,/task/90393/10/asset/Slide151.JPG,That was a dep.,FL,
457,1596621690432,05/08/2020 10:01:30,1596621689066,1,05/08/2020 11:01:29,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide152.JPG,,,,image-keyboard-response,456,,,,,
458,1596621691604,05/08/2020 10:01:31,1596621690223,1,05/08/2020 11:01:30,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,457,,,,,
459,1596621692666,05/08/2020 10:01:32,1596621691227,1,05/08/2020 11:01:31,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,458,,/task/90393/10/asset/Slide152.JPG,That was a wug.,FL,
460,1596621692820,05/08/2020 10:01:32,1596621691407,1,05/08/2020 11:01:31,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide153.JPG,,,,image-keyboard-response,459,,,,,
461,1596621694132,05/08/2020 10:01:34,1596621692565,1,05/08/2020 11:01:32,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,460,,,,,
462,1596621694929,05/08/2020 10:01:34,1596621693572,1,05/08/2020 11:01:33,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,461,,/task/90393/10/asset/Slide153.JPG,That was a bim.,FL,
463,1596621695179,05/08/2020 10:01:35,1596621693753,1,05/08/2020 11:01:33,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide154.JPG,,,,image-keyboard-response,462,,,,,
464,1596621696276,05/08/2020 10:01:36,1596621694911,1,05/08/2020 11:01:34,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,463,,,,,
465,1596621697276,05/08/2020 10:01:37,1596621695916,1,05/08/2020 11:01:35,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,464,,/task/90393/10/asset/Slide154.JPG,That was a tob.,FL,
466,1596621697445,05/08/2020 10:01:37,1596621696095,1,05/08/2020 11:01:36,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide155.JPG,,,,image-keyboard-response,465,,,,,
467,1596621698648,05/08/2020 10:01:38,1596621697250,1,05/08/2020 11:01:37,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,466,,,,,
468,1596621699617,05/08/2020 10:01:39,1596621698254,1,05/08/2020 11:01:38,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,467,,/task/90393/10/asset/Slide155.JPG,That was a dep.,FL,
469,1596621699805,05/08/2020 10:01:39,1596621698435,1,05/08/2020 11:01:38,15519,21,task-19t9,,6368724,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x1000,,exp2_visual,10,FL,,/task/90393/10/asset/Slide156.JPG,,,,image-keyboard-response,468,,,,,
