Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1596637002773,05/08/2020 14:16:42,1596637003876,1,05/08/2020 15:16:43,15519,21,questionnaire-mkjr,,6381784,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596637052374,05/08/2020 14:17:32,1596637053508,1,05/08/2020 15:17:33,15519,21,questionnaire-mkjr,,6381784,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Consent,6,LF,q1,1
3,1596637052453,05/08/2020 14:17:32,1596637053509,1,05/08/2020 15:17:33,15519,21,questionnaire-mkjr,,6381784,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Consent,6,LF,q4,1
4,1596637052453,05/08/2020 14:17:32,1596637053510,1,05/08/2020 15:17:33,15519,21,questionnaire-mkjr,,6381784,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Consent,6,LF,q6,1
5,1596637052453,05/08/2020 14:17:32,1596637053510,1,05/08/2020 15:17:33,15519,21,questionnaire-mkjr,,6381784,BLIND,1807533,,complete,,5f2abf42209c1b3725a29b48,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x937,,Consent,6,LF,END QUESTIONNAIRE,49634
1,1596637004480,05/08/2020 14:16:44,1596637003437,-4,05/08/2020 10:16:43,15519,21,questionnaire-mkjr,,6381785,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1024x657,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596637025447,05/08/2020 14:17:05,1596637024470,-4,05/08/2020 10:17:04,15519,21,questionnaire-mkjr,,6381785,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Consent,6,LF,q1,1
3,1596637025589,05/08/2020 14:17:05,1596637024471,-4,05/08/2020 10:17:04,15519,21,questionnaire-mkjr,,6381785,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Consent,6,LF,q4,1
4,1596637025589,05/08/2020 14:17:05,1596637024472,-4,05/08/2020 10:17:04,15519,21,questionnaire-mkjr,,6381785,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Consent,6,LF,q6,1
5,1596637025589,05/08/2020 14:17:05,1596637024472,-4,05/08/2020 10:17:04,15519,21,questionnaire-mkjr,,6381785,BLIND,1807534,,complete,,5f2abf41a7fb4336ef49140a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1024x768,1007x657,,Consent,6,LF,END QUESTIONNAIRE,21036
1,1596637007891,05/08/2020 14:16:47,1596637007697,-4,05/08/2020 10:16:47,15519,21,questionnaire-mkjr,,6381787,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1596637019879,05/08/2020 14:16:59,1596637019743,-4,05/08/2020 10:16:59,15519,21,questionnaire-mkjr,,6381787,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,FL,q1,1
3,1596637020081,05/08/2020 14:17:00,1596637019745,-4,05/08/2020 10:16:59,15519,21,questionnaire-mkjr,,6381787,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,FL,q4,1
4,1596637020081,05/08/2020 14:17:00,1596637019745,-4,05/08/2020 10:16:59,15519,21,questionnaire-mkjr,,6381787,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,FL,q6,1
5,1596637020081,05/08/2020 14:17:00,1596637019746,-4,05/08/2020 10:16:59,15519,21,questionnaire-mkjr,,6381787,BLIND,1807535,,complete,,5f2abf4427bcc637eb531f38,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1920x1080,1920x966,,Consent,6,FL,END QUESTIONNAIRE,12049
1,1596637013761,05/08/2020 14:16:53,1596637013642,1,05/08/2020 15:16:53,15519,21,questionnaire-mkjr,,6381790,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x625,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1596637035909,05/08/2020 14:17:15,1596637035750,1,05/08/2020 15:17:15,15519,21,questionnaire-mkjr,,6381790,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Consent,6,FL,q1,1
3,1596637035988,05/08/2020 14:17:15,1596637035755,1,05/08/2020 15:17:15,15519,21,questionnaire-mkjr,,6381790,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Consent,6,FL,q4,1
4,1596637035988,05/08/2020 14:17:15,1596637035756,1,05/08/2020 15:17:15,15519,21,questionnaire-mkjr,,6381790,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Consent,6,FL,q6,1
5,1596637035988,05/08/2020 14:17:15,1596637035758,1,05/08/2020 15:17:15,15519,21,questionnaire-mkjr,,6381790,BLIND,1807538,,complete,,5f2abf428136bc3743db156f,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x625,,Consent,6,FL,END QUESTIONNAIRE,22116
1,1596637073626,05/08/2020 14:17:53,1596637073500,1,05/08/2020 15:17:53,15519,21,questionnaire-mkjr,,6381821,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596637117677,05/08/2020 14:18:37,1596637117519,1,05/08/2020 15:18:37,15519,21,questionnaire-mkjr,,6381821,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,q1,1
3,1596637117786,05/08/2020 14:18:37,1596637117522,1,05/08/2020 15:18:37,15519,21,questionnaire-mkjr,,6381821,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,q4,1
4,1596637117786,05/08/2020 14:18:37,1596637117522,1,05/08/2020 15:18:37,15519,21,questionnaire-mkjr,,6381821,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,q6,1
5,1596637117786,05/08/2020 14:18:37,1596637117522,1,05/08/2020 15:18:37,15519,21,questionnaire-mkjr,,6381821,BLIND,1807546,,complete,,5f2abf44781f2837c0e5f6fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1920x969,,Consent,6,LF,END QUESTIONNAIRE,44022
1,1596637082220,05/08/2020 14:18:02,1596637099272,-4,05/08/2020 10:18:19,15519,21,questionnaire-mkjr,,6381823,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1436x759,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1596637146847,05/08/2020 14:19:06,1596637163935,-4,05/08/2020 10:19:23,15519,21,questionnaire-mkjr,,6381823,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1436x759,,Consent,6,FL,q1,1
3,1596637146971,05/08/2020 14:19:06,1596637163937,-4,05/08/2020 10:19:23,15519,21,questionnaire-mkjr,,6381823,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1436x759,,Consent,6,FL,q4,1
4,1596637146971,05/08/2020 14:19:06,1596637163938,-4,05/08/2020 10:19:23,15519,21,questionnaire-mkjr,,6381823,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1436x759,,Consent,6,FL,q6,1
5,1596637146971,05/08/2020 14:19:06,1596637163938,-4,05/08/2020 10:19:23,15519,21,questionnaire-mkjr,,6381823,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1436x759,,Consent,6,FL,END QUESTIONNAIRE,64666
1,1596637187678,05/08/2020 14:19:47,1596637186608,1,05/08/2020 15:19:46,15519,21,questionnaire-mkjr,,6381884,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2195x1093,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1596637246245,05/08/2020 14:20:46,1596637245211,1,05/08/2020 15:20:45,15519,21,questionnaire-mkjr,,6381884,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2195x1093,,Consent,6,FL,q1,1
3,1596637246308,05/08/2020 14:20:46,1596637245213,1,05/08/2020 15:20:45,15519,21,questionnaire-mkjr,,6381884,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2195x1093,,Consent,6,FL,q4,1
4,1596637246308,05/08/2020 14:20:46,1596637245213,1,05/08/2020 15:20:45,15519,21,questionnaire-mkjr,,6381884,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2195x1093,,Consent,6,FL,q6,1
5,1596637246308,05/08/2020 14:20:46,1596637245213,1,05/08/2020 15:20:45,15519,21,questionnaire-mkjr,,6381884,BLIND,1807562,,complete,,5f2abf3bf40fa7364aad02ae,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,2195x1235,2195x1093,,Consent,6,FL,END QUESTIONNAIRE,58606
1,1596637196681,05/08/2020 14:19:56,1596637195225,1,05/08/2020 15:19:55,15519,21,questionnaire-mkjr,,6381891,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1366x657,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596637245855,05/08/2020 14:20:45,1596637244411,1,05/08/2020 15:20:44,15519,21,questionnaire-mkjr,,6381891,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Consent,6,LF,q1,1
3,1596637245949,05/08/2020 14:20:45,1596637244414,1,05/08/2020 15:20:44,15519,21,questionnaire-mkjr,,6381891,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Consent,6,LF,q4,1
4,1596637245949,05/08/2020 14:20:45,1596637244414,1,05/08/2020 15:20:44,15519,21,questionnaire-mkjr,,6381891,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Consent,6,LF,q6,1
5,1596637245949,05/08/2020 14:20:45,1596637244414,1,05/08/2020 15:20:44,15519,21,questionnaire-mkjr,,6381891,BLIND,1807564,,complete,,5f2abf3b7d292a36c4f3df0a,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1366x768,1349x657,,Consent,6,LF,END QUESTIONNAIRE,49190
1,1596637369680,05/08/2020 14:22:49,1596637370902,10,06/08/2020 00:22:50,15519,21,questionnaire-mkjr,,6381988,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1110x862,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596637973182,05/08/2020 14:32:53,1596637973427,10,06/08/2020 00:32:53,15519,21,questionnaire-mkjr,,6381988,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1110x862,,Consent,6,LF,q1,1
3,1596637973651,05/08/2020 14:32:53,1596637973428,10,06/08/2020 00:32:53,15519,21,questionnaire-mkjr,,6381988,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1110x862,,Consent,6,LF,q4,1
4,1596637973651,05/08/2020 14:32:53,1596637973428,10,06/08/2020 00:32:53,15519,21,questionnaire-mkjr,,6381988,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1110x862,,Consent,6,LF,q6,1
5,1596637973651,05/08/2020 14:32:53,1596637973428,10,06/08/2020 00:32:53,15519,21,questionnaire-mkjr,,6381988,BLIND,1807583,,complete,,5f2abf42bccba2377c41d0af,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1920x1080,1110x862,,Consent,6,LF,END QUESTIONNAIRE,602527
1,1596621617684,05/08/2020 10:00:17,1596621618566,1,05/08/2020 11:00:18,15519,21,questionnaire-mkjr,,6368801,BLIND,1805848,,complete,,5f2a81c6a340af2b091d3beb,computer,Desktop or Laptop,Windows 8.1,Chrome 84.0.4147.105,1366x768,1366x657,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596621639011,05/08/2020 10:00:39,1596621639991,1,05/08/2020 11:00:39,15519,21,questionnaire-mkjr,,6368801,BLIND,1805848,,complete,,5f2a81c6a340af2b091d3beb,computer,Desktop or Laptop,Windows 8.1,Chrome 84.0.4147.105,1366x768,1518x730,,Consent,6,LF,q1,1
3,1596621639074,05/08/2020 10:00:39,1596621640001,1,05/08/2020 11:00:40,15519,21,questionnaire-mkjr,,6368801,BLIND,1805848,,complete,,5f2a81c6a340af2b091d3beb,computer,Desktop or Laptop,Windows 8.1,Chrome 84.0.4147.105,1366x768,1518x730,,Consent,6,LF,q4,1
4,1596621639074,05/08/2020 10:00:39,1596621640002,1,05/08/2020 11:00:40,15519,21,questionnaire-mkjr,,6368801,BLIND,1805848,,complete,,5f2a81c6a340af2b091d3beb,computer,Desktop or Laptop,Windows 8.1,Chrome 84.0.4147.105,1366x768,1518x730,,Consent,6,LF,q6,1
5,1596621639074,05/08/2020 10:00:39,1596621640006,1,05/08/2020 11:00:40,15519,21,questionnaire-mkjr,,6368801,BLIND,1805848,,complete,,5f2a81c6a340af2b091d3beb,computer,Desktop or Laptop,Windows 8.1,Chrome 84.0.4147.105,1366x768,1518x730,,Consent,6,LF,END QUESTIONNAIRE,21440
1,1596621272240,05/08/2020 09:54:32,1596621272093,1,05/08/2020 10:54:32,15519,21,questionnaire-mkjr,,6368712,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1596621417269,05/08/2020 09:56:57,1596621417218,1,05/08/2020 10:56:57,15519,21,questionnaire-mkjr,,6368712,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Consent,6,FL,q1,1
3,1596621417377,05/08/2020 09:56:57,1596621417219,1,05/08/2020 10:56:57,15519,21,questionnaire-mkjr,,6368712,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Consent,6,FL,q4,1
4,1596621417377,05/08/2020 09:56:57,1596621417219,1,05/08/2020 10:56:57,15519,21,questionnaire-mkjr,,6368712,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Consent,6,FL,q6,1
5,1596621417377,05/08/2020 09:56:57,1596621417220,1,05/08/2020 10:56:57,15519,21,questionnaire-mkjr,,6368712,BLIND,1805817,,complete,,5f2a81c6d4179f29d4c6373d,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 84.0.4147.89,1280x800,1280x698,,Consent,6,FL,END QUESTIONNAIRE,145127
1,1596621272459,05/08/2020 09:54:32,1596621272192,-7,05/08/2020 02:54:32,15519,21,questionnaire-mkjr,,6368710,BLIND,1805816,,complete,,5f2a81c56f69112a2c603651,computer,Desktop or Laptop,Linux x86_64,Chrome 84.0.4147.89,1920x1080,1552x931,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1596621304281,05/08/2020 09:55:04,1596621304002,-7,05/08/2020 02:55:04,15519,21,questionnaire-mkjr,,6368710,BLIND,1805816,,complete,,5f2a81c56f69112a2c603651,computer,Desktop or Laptop,Linux x86_64,Chrome 84.0.4147.89,1920x1080,1552x931,,Consent,6,LF,q1,1
3,1596621304516,05/08/2020 09:55:04,1596621304004,-7,05/08/2020 02:55:04,15519,21,questionnaire-mkjr,,6368710,BLIND,1805816,,complete,,5f2a81c56f69112a2c603651,computer,Desktop or Laptop,Linux x86_64,Chrome 84.0.4147.89,1920x1080,1552x931,,Consent,6,LF,q4,1
4,1596621304516,05/08/2020 09:55:04,1596621304004,-7,05/08/2020 02:55:04,15519,21,questionnaire-mkjr,,6368710,BLIND,1805816,,complete,,5f2a81c56f69112a2c603651,computer,Desktop or Laptop,Linux x86_64,Chrome 84.0.4147.89,1920x1080,1552x931,,Consent,6,LF,q6,1
5,1596621304516,05/08/2020 09:55:04,1596621304004,-7,05/08/2020 02:55:04,15519,21,questionnaire-mkjr,,6368710,BLIND,1805816,,complete,,5f2a81c56f69112a2c603651,computer,Desktop or Laptop,Linux x86_64,Chrome 84.0.4147.89,1920x1080,1552x931,,Consent,6,LF,END QUESTIONNAIRE,31812
1,1596621267805,05/08/2020 09:54:27,1596621266371,1,05/08/2020 10:54:26,15519,21,questionnaire-mkjr,,6368709,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x890,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1596621307466,05/08/2020 09:55:07,1596621306068,1,05/08/2020 10:55:06,15519,21,questionnaire-mkjr,,6368709,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x890,,Consent,6,FL,q1,1
3,1596621307542,05/08/2020 09:55:07,1596621306071,1,05/08/2020 10:55:06,15519,21,questionnaire-mkjr,,6368709,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x890,,Consent,6,FL,q4,1
4,1596621307542,05/08/2020 09:55:07,1596621306071,1,05/08/2020 10:55:06,15519,21,questionnaire-mkjr,,6368709,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x890,,Consent,6,FL,q6,1
5,1596621307542,05/08/2020 09:55:07,1596621306071,1,05/08/2020 10:55:06,15519,21,questionnaire-mkjr,,6368709,BLIND,1805815,,complete,,5f2a81c5e01acb2956249822,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.105,1500x1000,1500x890,,Consent,6,FL,END QUESTIONNAIRE,39700
END OF FILE
