Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
11,1597402437645,14/08/2020 10:53:57,1597402437613,1,14/08/2020 11:53:57,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,10,,/task/90393/14/asset/Slide3.JPG,This is a bim:,LF,
12,1597402438629,14/08/2020 10:53:58,1597402438617,1,14/08/2020 11:53:58,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,11,,,,,
13,1597402438957,14/08/2020 10:53:58,1597402438944,1,14/08/2020 11:53:58,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide4.JPG,,,,image-keyboard-response,12,,,,,
14,1597402439961,14/08/2020 10:53:59,1597402439946,1,14/08/2020 11:53:59,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,13,,/task/90393/14/asset/Slide4.JPG,This is a dep:,LF,
15,1597402440962,14/08/2020 10:54:00,1597402440949,1,14/08/2020 11:54:00,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,14,,,,,
16,1597402441305,14/08/2020 10:54:01,1597402441278,1,14/08/2020 11:54:01,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide5.JPG,,,,image-keyboard-response,15,,,,,
17,1597402442305,14/08/2020 10:54:02,1597402442281,1,14/08/2020 11:54:02,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,16,,/task/90393/14/asset/Slide5.JPG,This is a wug:,LF,
18,1597402443305,14/08/2020 10:54:03,1597402443284,1,14/08/2020 11:54:03,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,17,,,,,
19,1597402443649,14/08/2020 10:54:03,1597402443613,1,14/08/2020 11:54:03,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide6.JPG,,,,image-keyboard-response,18,,,,,
20,1597402444633,14/08/2020 10:54:04,1597402444615,1,14/08/2020 11:54:04,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,19,,/task/90393/14/asset/Slide6.JPG,This is a dep:,LF,
21,1597402445633,14/08/2020 10:54:05,1597402445619,1,14/08/2020 11:54:05,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,20,,,,,
22,1597402445977,14/08/2020 10:54:05,1597402445947,1,14/08/2020 11:54:05,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide7.JPG,,,,image-keyboard-response,21,,,,,
23,1597402447077,14/08/2020 10:54:07,1597402446950,1,14/08/2020 11:54:06,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,22,,/task/90393/14/asset/Slide7.JPG,This is a wug:,LF,
24,1597402447973,14/08/2020 10:54:07,1597402447954,1,14/08/2020 11:54:07,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,23,,,,,
25,1597402448301,14/08/2020 10:54:08,1597402448282,1,14/08/2020 11:54:08,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide8.JPG,,,,image-keyboard-response,24,,,,,
26,1597402449303,14/08/2020 10:54:09,1597402449285,1,14/08/2020 11:54:09,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,25,,/task/90393/14/asset/Slide8.JPG,This is a bim:,LF,
27,1597402450303,14/08/2020 10:54:10,1597402450288,1,14/08/2020 11:54:10,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,26,,,,,
28,1597402450632,14/08/2020 10:54:10,1597402450616,1,14/08/2020 11:54:10,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide9.JPG,,,,image-keyboard-response,27,,,,,
29,1597402451631,14/08/2020 10:54:11,1597402451618,1,14/08/2020 11:54:11,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,28,,/task/90393/14/asset/Slide9.JPG,This is a wug:,LF,
30,1597402452633,14/08/2020 10:54:12,1597402452621,1,14/08/2020 11:54:12,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,29,,,,,
31,1597402452969,14/08/2020 10:54:12,1597402452949,1,14/08/2020 11:54:12,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide10.JPG,,,,image-keyboard-response,30,,,,,
32,1597402453960,14/08/2020 10:54:13,1597402453952,1,14/08/2020 11:54:13,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,31,,/task/90393/14/asset/Slide10.JPG,This is a dep:,LF,
33,1597402454992,14/08/2020 10:54:14,1597402454956,1,14/08/2020 11:54:14,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,32,,,,,
34,1597402455336,14/08/2020 10:54:15,1597402455284,1,14/08/2020 11:54:15,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide11.JPG,,,,image-keyboard-response,33,,,,,
35,1597402456289,14/08/2020 10:54:16,1597402456287,1,14/08/2020 11:54:16,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,34,,/task/90393/14/asset/Slide11.JPG,This is a tob:,LF,
36,1597402457315,14/08/2020 10:54:17,1597402457291,1,14/08/2020 11:54:17,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,35,,,,,
37,1597402457626,14/08/2020 10:54:17,1597402457620,1,14/08/2020 11:54:17,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide12.JPG,,,,image-keyboard-response,36,,,,,
38,1597402458642,14/08/2020 10:54:18,1597402458622,1,14/08/2020 11:54:18,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,37,,/task/90393/14/asset/Slide12.JPG,This is a dep:,LF,
39,1597402459633,14/08/2020 10:54:19,1597402459626,1,14/08/2020 11:54:19,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,38,,,,,
40,1597402459961,14/08/2020 10:54:19,1597402459954,1,14/08/2020 11:54:19,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide13.JPG,,,,image-keyboard-response,39,,,,,
41,1597402460977,14/08/2020 10:54:20,1597402460957,1,14/08/2020 11:54:20,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,40,,/task/90393/14/asset/Slide13.JPG,This is a bim:,LF,
42,1597402461981,14/08/2020 10:54:21,1597402461961,1,14/08/2020 11:54:21,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,41,,,,,
43,1597402462309,14/08/2020 10:54:22,1597402462290,1,14/08/2020 11:54:22,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide14.JPG,,,,image-keyboard-response,42,,,,,
44,1597402463326,14/08/2020 10:54:23,1597402463292,1,14/08/2020 11:54:23,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,43,,/task/90393/14/asset/Slide14.JPG,This is a wug:,LF,
45,1597402464312,14/08/2020 10:54:24,1597402464296,1,14/08/2020 11:54:24,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,44,,,,,
46,1597402464640,14/08/2020 10:54:24,1597402464625,1,14/08/2020 11:54:24,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide15.JPG,,,,image-keyboard-response,45,,,,,
47,1597402465641,14/08/2020 10:54:25,1597402465626,1,14/08/2020 11:54:25,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,46,,/task/90393/14/asset/Slide15.JPG,This is a tob:,LF,
48,1597402466641,14/08/2020 10:54:26,1597402466630,1,14/08/2020 11:54:26,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,47,,,,,
49,1597402467015,14/08/2020 10:54:27,1597402466958,1,14/08/2020 11:54:26,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide16.JPG,,,,image-keyboard-response,48,,,,,
50,1597402467968,14/08/2020 10:54:27,1597402467960,1,14/08/2020 11:54:27,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,49,,/task/90393/14/asset/Slide16.JPG,This is a dep:,LF,
51,1597402468970,14/08/2020 10:54:28,1597402468964,1,14/08/2020 11:54:28,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,50,,,,,
52,1597402469299,14/08/2020 10:54:29,1597402469293,1,14/08/2020 11:54:29,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide17.JPG,,,,image-keyboard-response,51,,,,,
53,1597402470314,14/08/2020 10:54:30,1597402470295,1,14/08/2020 11:54:30,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,52,,/task/90393/14/asset/Slide17.JPG,This is a bim:,LF,
54,1597402471304,14/08/2020 10:54:31,1597402471298,1,14/08/2020 11:54:31,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,53,,,,,
55,1597402471632,14/08/2020 10:54:31,1597402471626,1,14/08/2020 11:54:31,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide18.JPG,,,,image-keyboard-response,54,,,,,
56,1597402472632,14/08/2020 10:54:32,1597402472628,1,14/08/2020 11:54:32,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,55,,/task/90393/14/asset/Slide18.JPG,This is a tob:,LF,
57,1597402473654,14/08/2020 10:54:33,1597402473632,1,14/08/2020 11:54:33,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,56,,,,,
58,1597402473982,14/08/2020 10:54:33,1597402473961,1,14/08/2020 11:54:33,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide19.JPG,,,,image-keyboard-response,57,,,,,
59,1597402474969,14/08/2020 10:54:34,1597402474963,1,14/08/2020 11:54:34,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,58,,/task/90393/14/asset/Slide19.JPG,This is a wug:,LF,
60,1597402475986,14/08/2020 10:54:35,1597402475966,1,14/08/2020 11:54:35,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,59,,,,,
61,1597402476312,14/08/2020 10:54:36,1597402476294,1,14/08/2020 11:54:36,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide20.JPG,,,,image-keyboard-response,60,,,,,
62,1597402477306,14/08/2020 10:54:37,1597402477296,1,14/08/2020 11:54:37,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,61,,/task/90393/14/asset/Slide20.JPG,This is a bim:,LF,
63,1597402478329,14/08/2020 10:54:38,1597402478299,1,14/08/2020 11:54:38,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,62,,,,,
64,1597402478641,14/08/2020 10:54:38,1597402478627,1,14/08/2020 11:54:38,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide21.JPG,,,,image-keyboard-response,63,,,,,
65,1597402479663,14/08/2020 10:54:39,1597402479630,1,14/08/2020 11:54:39,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,64,,/task/90393/14/asset/Slide21.JPG,This is a dep:,LF,
66,1597402480655,14/08/2020 10:54:40,1597402480634,1,14/08/2020 11:54:40,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,65,,,,,
67,1597402480967,14/08/2020 10:54:40,1597402480962,1,14/08/2020 11:54:40,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,/task/90393/14/asset/Slide22.JPG,,,,image-keyboard-response,66,,,,,
68,1597402481984,14/08/2020 10:54:41,1597402481964,1,14/08/2020 11:54:41,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,67,,/task/90393/14/asset/Slide22.JPG,This is a bim:,LF,
69,1597402482989,14/08/2020 10:54:42,1597402482968,1,14/08/2020 11:54:42,15519,26,task-mmu4,,6492006,BLIND,1852241,,complete,,5f366d0f68720501413670c4,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 13.1.2,2560x1440,1554x767,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,68,,,,,
