"N_subj","N_obs","dataParamsN","alpha","beta1","beta2","beta3","run","model_grand_mean","model_beta1","model_beta2","model_beta3","model_grand_mean_se","model_beta1_se","model_beta2_se","model_beta3_se","model_intercept_high.FL","model_intercept_high.LF","model_intercept_low.FL","model_intercept_high.LF","model_intercept_high.FL_se","model_intercept_high.LF_se","model_intercept_low.FL_se","model_intercept_low.LF_se","singular","conv_error","CoefficientTested","H1sd","BF","BF_cat","pvalue"
"10","48","1","1.60993490494602","-1.70245936802782","0.662575780505779","1.02645921376387","1","1.40087740703798","-2.25010791322026","-0.0155343783476708","0.621987214461385","0.254240060629808","0.502852576615155","0.272745572521115","0.545486743746622","2.68919605616422","2.36266779324374","0.128093407733014","0.423552421751544","0.429093001193696","0.393121300910936","0.400080050405367","0.40181480265742","N","N","mean low.FL","1.60993490494602","0.316213756818022","4","0.748839884307141"
"10","48","1","1.60993490494602","-1.70245936802782","0.662575780505779","1.02645921376387","1","1.40087740703798","-2.25010791322026","-0.0155343783476708","0.621987214461385","0.254240060629808","0.502852576615155","0.272745572521115","0.545486743746622","2.68919605616422","2.36266779324374","0.128093407733014","0.423552421751544","0.429093001193696","0.393121300910936","0.400080050405367","0.40181480265742","N","N","mean low.FL","0.80496745247301","0.569257262803745","5","0.748839884307141"
"10","48","1","1.60993490494602","-1.70245936802782","0.662575780505779","1.02645921376387","1","1.40087740703798","-2.25010791322026","-0.0155343783476708","0.621987214461385","0.254240060629808","0.502852576615155","0.272745572521115","0.545486743746622","2.68919605616422","2.36266779324374","0.128093407733014","0.423552421751544","0.429093001193696","0.393121300910936","0.400080050405367","0.40181480265742","N","N","mean low.LF","1.60993490494602","0.692478557242699","5","0.291837776156778"
"10","48","1","1.60993490494602","-1.70245936802782","0.662575780505779","1.02645921376387","1","1.40087740703798","-2.25010791322026","-0.0155343783476708","0.621987214461385","0.254240060629808","0.502852576615155","0.272745572521115","0.545486743746622","2.68919605616422","2.36266779324374","0.128093407733014","0.423552421751544","0.429093001193696","0.393121300910936","0.400080050405367","0.40181480265742","N","N","mean low.LF","0.80496745247301","1.15241188974942","5","0.291837776156778"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","grandmean","1.60993490494602","3391.86564847461","9","1.23699528445332e-05"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","grandmean","0.80496745247301","3656.93682376583","9","1.23699528445332e-05"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","maineffectFreq","1.70245936802782","0.0343141244052714","3","5.14218996886635e-05"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","maineffectFreq","0.851229684013909","0.0663052313156078","3","5.14218996886635e-05"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","interaction","1.02645921376387","2.37696565644044","5","0.0983918332109996"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","interaction","0.513229606881937","2.54392103536791","5","0.0983918332109996"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean high.FL","1.60993490494602","17596314.0762371","9","1.45821512965648e-09"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean high.FL","0.80496745247301","7678447.4791872","9","1.45821512965648e-09"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean high.LF","1.60993490494602","4235900.51693055","9","6.58770805333557e-09"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean high.LF","0.80496745247301","2245247.55325422","9","6.58770805333557e-09"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean low.FL","1.60993490494602","0.314617497572476","4","0.682069114506308"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean low.FL","0.80496745247301","0.571516731577449","5","0.682069114506308"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean low.LF","1.60993490494602","3.57634487730935","6","0.0356298554844259"
"10","48","2","1.60993490494602","-0.851229684013909","0.662575780505779","1.02645921376387","1","1.06263897884969","-1.19577519217844","0.254170548749868","0.753754305644218","0.243113218191805","0.295321059737984","0.228045332962553","0.456074350438764","1.72187965430041","1.59917278671761","0.149227189501497","0.780274916094201","0.284659098998154","0.275666654718751","0.364287484352448","0.371360260004022","Y","N","mean low.LF","0.80496745247301","5.01706841641655","6","0.0356298554844259"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","grandmean","1.60993490494602","587429.593684124","9","5.37299222766704e-08"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","grandmean","0.80496745247301","263931.567884751","9","5.37299222766704e-08"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","maineffectFreq","1.70245936802782","0.0351424816733925","3","4.61959492006733e-08"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","maineffectFreq","0.851229684013909","0.0679255004015966","3","4.61959492006733e-08"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","interaction","1.02645921376387","2.34594026230553","5","0.114833303635992"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","interaction","0.513229606881937","2.15496565168565","5","0.114833303635992"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean high.FL","1.60993490494602","284901884.47266","9","4.88125429232925e-11"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean high.FL","0.80496745247301","16120552.224278","9","4.88125429232925e-11"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean high.LF","1.60993490494602","289996148.277595","9","5.26181456865723e-11"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean high.LF","0.80496745247301","21177358.1525572","9","5.26181456865723e-11"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean low.FL","1.60993490494602","0.404757058909463","5","0.612652431212905"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean low.FL","0.80496745247301","0.705398994662754","5","0.612652431212905"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean low.LF","1.60993490494602","7.0512628797219","6","0.0180862346887006"
"10","48","3","1.60993490494602","-1.70245936802782","0.662575780505779","0.513229606881937","1","1.72858893884168","-2.18482848711452","0.344026124029388","0.977122533628262","0.31784274934394","0.399759053167877","0.309838736395668","0.619672962488888","2.89327033310211","2.74873636670965","0.219880246774342","1.05246725796328","0.44007368588205","0.418801903029252","0.434296241428318","0.445234756148851","Y","N","mean low.LF","0.80496745247301","8.04978850829497","6","0.0180862346887006"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","grandmean","1.60993490494602","4384653635.30879","9","4.50942925060039e-12"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","grandmean","0.80496745247301","2095652891.7524","9","4.50942925060039e-12"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","maineffectFreq","1.70245936802782","0.160161067932223","4","0.6542058162735"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","maineffectFreq","0.851229684013909","0.303559784679155","4","0.6542058162735"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","interaction","1.02645921376387","2.61806561427595","5","0.0896756398138391"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","interaction","0.513229606881937","2.60921793018236","5","0.0896756398138391"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean high.FL","1.60993490494602","2257509453.73651","9","8.79847173122048e-12"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean high.FL","0.80496745247301","724951410.930643","9","8.79847173122048e-12"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean high.LF","1.60993490494602","70580171.1356994","9","3.3823237973291e-10"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean high.LF","0.80496745247301","38712931.4619812","9","3.3823237973291e-10"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean low.FL","1.60993490494602","54.9484384620718","8","0.00152836653740724"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean low.FL","0.80496745247301","48.8151824458568","8","0.00152836653740724"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean low.LF","1.60993490494602","2081.00537077185","9","2.46358131463855e-05"
"10","48","4","1.60993490494602","0","0.662575780505779","1.02645921376387","1","1.63906825945129","-0.17000194337885","0.0957675778199379","0.837043955973226","0.236852046609855","0.379530389943976","0.246608856786441","0.493216919262127","1.88544625276307","1.5626918727208","1.296922081899","1.8112114320528","0.276259785722387","0.248830084430487","0.409221431791457","0.429389284418254","Y","N","mean low.LF","0.80496745247301","956.254298487344","9","2.46358131463855e-05"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","grandmean","1.60993490494602","1.55169597812078e+20","9","6.11197513218594e-23"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","grandmean","0.80496745247301","40105023744069804032","9","6.11197513218594e-23"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","maineffectFreq","1.70245936802782","0.0483113210479347","3","0.000489495148436332"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","maineffectFreq","0.851229684013909","0.0938199815764772","3","0.000489495148436332"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","interaction","1.02645921376387","0.402813645291818","5","0.632312608453452"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","interaction","0.513229606881937","0.633977180961416","5","0.632312608453452"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","mean high.FL","1.60993490494602","2798886612.74373","9","7.11957336192385e-12"
"10","48","5","1.60993490494602","-1.70245936802782","0.662575780505779","0","1","1.93972586951051","-1.29377492642004","1.40801153429548","-0.316694686586769","0.196696527056124","0.371087677180486","0.330943375200924","0.661884320354916","1.80343370889988","3.36979267276329","0.668006137585599","1.9176699753421","0.263073970977965","0.508918354885523","0.271289672041287","0.331212239687379","Y","N","mean high.FL","0.80496745247301","1028837231.4188","9","7.11957336192385e-12"
