task,subjID,display,trial,fribblePresented,resp,labelPresented,frequency,rt,trialType,list,expeType
contingency,3528247,task,37,22575,100,tob,h,2617.67000000691,mismatch-type1,3,pilot2
contingency,3528247,task,38,12425,-45,dep,l,5298.14500000793,match,3,pilot2
contingency,3528247,task,39,11875,66,dep,h,2276.63000000757,match,3,pilot2
contingency,3528247,task,40,11075,-100,wug,h,4307.54500001785,mismatch-type1,3,pilot2
contingency,3528247,task,41,11175,-100,wug,h,2554.26999999327,mismatch-type1,3,pilot2
contingency,3528247,task,42,30725,-100,wug,l,2934.11000000197,mismatch-type1,3,pilot2
contingency,3528247,task,43,10425,66,tob,l,2707.02499998151,mismatch-type1,3,pilot2
contingency,3528247,task,44,30275,83,tob,h,2223.11500000069,match,3,pilot2
contingency,3528247,task,45,20975,100,wug,h,2286.5649999876,match,3,pilot2
contingency,3528247,task,46,20375,100,wug,h,2468.5050000262,match,3,pilot2
contingency,3528247,task,47,23275,-79,tob,h,2266.31000000634,mismatch-type1,3,pilot2
contingency,3528247,task,48,22125,-100,dep,l,2812.9150000168,mismatch-type1,3,pilot2
contingency,3528247,task,49,31375,-76,dep,h,2553.85500000557,mismatch-type1,3,pilot2
contingency,3528247,task,50,21725,100,wug,l,2287.15499999817,match,3,pilot2
contingency,3528247,task,51,20625,100,wug,l,2447.92999999481,match,3,pilot2
contingency,3528247,task,52,20825,100,wug,l,2594.94500001892,match,3,pilot2
contingency,3528247,task,53,11925,51,tob,l,2970.81999998773,mismatch-type1,3,pilot2
contingency,3528247,task,54,20775,100,wug,h,2533.30499998992,match,3,pilot2
contingency,3528247,task,55,12775,-89,wug,h,2475.46000001603,mismatch-type1,3,pilot2
contingency,3528247,task,56,23475,100,wug,h,2348.11999998055,match,3,pilot2
contingency,3528247,task,57,22325,-57,dep,l,2605.75499999686,mismatch-type1,3,pilot2
contingency,3528247,task,58,10125,-31,dep,l,2815.73499998194,match,3,pilot2
contingency,3528247,task,59,21125,72,wug,l,3522.46500001638,match,3,pilot2
contingency,3528247,task,60,22425,-64,dep,l,2282.37000000081,mismatch-type1,3,pilot2
contingency,3517616,task,1,32125,-98,tob,l,3463.14499998698,match,2,pilot2
contingency,3517616,task,2,31675,-69,dep,h,3646.31499999086,mismatch-type1,2,pilot2
contingency,3517616,task,3,11875,12,dep,h,4250.58000002173,match,2,pilot2
contingency,3517616,task,4,30475,99,tob,h,2763.56500000111,match,2,pilot2
contingency,3517616,task,5,12775,48,dep,h,2759.14499998908,match,2,pilot2
contingency,3517616,task,6,30625,99,wug,l,2729.94499999913,mismatch-type1,2,pilot2
contingency,3517616,task,7,12225,97,tob,l,3267.9749999952,mismatch-type1,2,pilot2
contingency,3517616,task,8,30525,99,wug,l,2681.34999999893,mismatch-type1,2,pilot2
contingency,3517616,task,9,11025,100,tob,l,2616.97000000277,mismatch-type1,2,pilot2
contingency,3517616,task,10,32325,-84,tob,l,3601.41999999178,match,2,pilot2
contingency,3517616,task,11,22125,41,dep,l,2438.9450000017,mismatch-type1,2,pilot2
contingency,3517616,task,12,20675,-73,tob,h,3511.38000001083,mismatch-type1,2,pilot2
contingency,3517616,task,13,13075,49,wug,h,2574.30500001647,mismatch-type1,2,pilot2
contingency,3517616,task,14,31325,-65,tob,l,2747.05999999424,match,2,pilot2
contingency,3517616,task,15,21975,84,wug,h,2072.97500001732,match,2,pilot2
contingency,3517616,task,16,21525,42,wug,l,2470.80000001006,match,2,pilot2
contingency,3517616,task,17,30275,-96,dep,h,2922.01999999816,mismatch-type1,2,pilot2
contingency,3517616,task,18,22525,40,dep,l,3163.05000000284,mismatch-type1,2,pilot2
contingency,3517616,task,19,31925,98,wug,l,2278.5000000149,mismatch-type1,2,pilot2
contingency,3517616,task,20,12125,-75,dep,l,3331.59500002512,match,2,pilot2
contingency,3517616,task,21,20175,79,wug,h,1918.21000000346,match,2,pilot2
contingency,3517616,task,22,22025,43,dep,l,2663.36500001489,mismatch-type1,2,pilot2
contingency,3517616,task,23,32775,-47,dep,h,3136.00500000757,mismatch-type1,2,pilot2
contingency,3517616,task,24,30325,95,wug,l,2395.11000001221,mismatch-type1,2,pilot2
contingency,3517616,task,25,22425,48,wug,l,3268.68500001729,match,2,pilot2
contingency,3517616,task,26,20975,98,wug,h,3091.6450000077,match,2,pilot2
contingency,3517616,task,27,10725,99,tob,l,2610.53499998525,mismatch-type1,2,pilot2
contingency,3517616,task,28,20825,50,wug,l,2067.08000000799,match,2,pilot2
contingency,3517616,task,29,23475,99,wug,h,1993.31499999971,match,2,pilot2
contingency,3517616,task,30,32525,-96,tob,l,2570.22500000312,match,2,pilot2
contingency,3517616,task,31,22575,-97,tob,h,2581.00999999442,mismatch-type1,2,pilot2
contingency,3517616,task,32,30775,92,tob,h,2266.55000000028,match,2,pilot2
contingency,3517616,task,33,13375,39,dep,h,2307.24000002374,match,2,pilot2
contingency,3517616,task,34,12425,-69,dep,l,2793.22999998112,match,2,pilot2
contingency,3517616,task,35,10175,-29,wug,h,3609.67999999411,mismatch-type1,2,pilot2
contingency,3517616,task,36,21175,-97,tob,h,2615.85500001092,mismatch-type1,2,pilot2
contingency,3517616,task,37,11125,83,tob,l,2254.00000001537,mismatch-type1,2,pilot2
contingency,3517616,task,38,31625,99,wug,l,2422.22999999649,mismatch-type1,2,pilot2
contingency,3517616,task,39,12175,-42,wug,h,2436.50000001071,mismatch-type1,2,pilot2
contingency,3517616,task,40,32175,-51,dep,h,2157.79499997734,mismatch-type1,2,pilot2
contingency,3517616,task,41,20475,-68,tob,h,2017.43999999599,mismatch-type1,2,pilot2
contingency,3517616,task,42,10925,-62,dep,l,2361.67500002193,match,2,pilot2
contingency,3517616,task,43,11825,-83,dep,l,2085.73500000057,match,2,pilot2
contingency,3517616,task,44,11975,25,dep,h,2192.39999999991,match,2,pilot2
contingency,3517616,task,45,32275,100,tob,h,2227.25500000524,match,2,pilot2
contingency,3517616,task,46,10225,-59,dep,l,1666.57499998109,match,2,pilot2
contingency,3517616,task,47,20425,35,wug,l,3409.90000002785,match,2,pilot2
contingency,3517616,task,48,11375,-87,wug,h,3612.00500000268,mismatch-type1,2,pilot2
contingency,3517616,task,49,30575,66,tob,h,1971.73499999917,match,2,pilot2
contingency,3517616,task,50,21325,-52,wug,l,1749.89500001539,match,2,pilot2
contingency,3517616,task,51,11275,31,wug,h,3537.29999999632,mismatch-type1,2,pilot2
contingency,3517616,task,52,21825,-48,dep,l,2279.16499998537,mismatch-type1,2,pilot2
contingency,3517616,task,53,21875,-70,tob,h,2482.20499997842,mismatch-type1,2,pilot2
contingency,3517616,task,54,20725,-73,dep,l,2001.88500000513,mismatch-type1,2,pilot2
contingency,3517616,task,55,33375,100,tob,h,4807.15500001679,match,2,pilot2
contingency,3517616,task,56,30725,-94,tob,l,3614.029999997,match,2,pilot2
contingency,3517616,task,57,11475,41,dep,h,3457.87499999278,match,2,pilot2
contingency,3517616,task,58,12025,99,tob,l,4586.84000000358,mismatch-type1,2,pilot2
contingency,3517616,task,59,22375,96,wug,h,2863.53500001132,match,2,pilot2
contingency,3517616,task,60,31575,-72,dep,h,2248.22499998845,mismatch-type1,2,pilot2
contingency,3518198,task,1,20175,50,wug,h,4123.00000002142,match,2,pilot2
contingency,3518198,task,2,21525,-46,wug,l,4852.0000000135,match,2,pilot2
contingency,3518198,task,3,30275,71,dep,h,2337.99999998882,mismatch-type1,2,pilot2
contingency,3518198,task,4,32525,80,tob,l,2834.99999996275,match,2,pilot2
contingency,3518198,task,5,30775,92,tob,h,3661.00000002189,match,2,pilot2
contingency,3518198,task,6,11025,84,tob,l,2202.99999997951,mismatch-type1,2,pilot2
contingency,3518198,task,7,13075,-81,wug,h,2961.00000001024,mismatch-type1,2,pilot2
contingency,3518198,task,8,12025,42,tob,l,2176.99999996694,mismatch-type1,2,pilot2
contingency,3518198,task,9,32275,67,tob,h,2520.00000001863,match,2,pilot2
contingency,3518198,task,10,31575,77,dep,h,5429.99999999302,mismatch-type1,2,pilot2
contingency,3518198,task,11,12175,-82,wug,h,2432.0000000298,mismatch-type1,2,pilot2
contingency,3518198,task,12,11475,88,dep,h,2255.99999999395,match,2,pilot2
contingency,3518198,task,13,32125,21,tob,l,3188.00000002375,match,2,pilot2
contingency,3518198,task,14,10225,-87,dep,l,3796.99999996228,match,2,pilot2
contingency,3518198,task,15,32175,82,dep,h,2200.00000001164,mismatch-type1,2,pilot2
contingency,3518198,task,16,30575,94,tob,h,2773.99999997579,match,2,pilot2
contingency,3518198,task,17,31675,-87,dep,h,2527.00000000186,mismatch-type1,2,pilot2
contingency,3518198,task,18,21175,10,tob,h,5097.00000000885,mismatch-type1,2,pilot2
contingency,3518198,task,19,20675,14,tob,h,1586.99999999953,mismatch-type1,2,pilot2
contingency,3518198,task,20,30475,-85,tob,h,2092.99999999348,match,2,pilot2
contingency,3518198,task,21,20475,12,tob,h,1870.99999998463,mismatch-type1,2,pilot2
contingency,3518198,task,22,21875,10,tob,h,1511.99999998789,mismatch-type1,2,pilot2
contingency,3518198,task,23,22575,11,tob,h,1592.99999999348,mismatch-type1,2,pilot2
contingency,3518198,task,24,12425,62,dep,l,3602.0000000135,match,2,pilot2
contingency,3518198,task,25,12225,-79,tob,l,2170.99999997299,mismatch-type1,2,pilot2
contingency,3518198,task,26,12125,27,dep,l,1506.99999998324,match,2,pilot2
contingency,3518198,task,27,23475,72,wug,h,2089.9999999674,match,2,pilot2
contingency,3518198,task,28,22525,-82,dep,l,2896.00000000792,mismatch-type1,2,pilot2
contingency,3518198,task,29,22025,-83,dep,l,1723.99999998743,mismatch-type1,2,pilot2
contingency,3518198,task,30,11875,86,dep,h,2458.00000004238,match,2,pilot2
contingency,3518198,task,31,31625,61,wug,l,1774.99999996508,mismatch-type1,2,pilot2
contingency,3518198,task,32,12775,85,dep,h,1976.9999999553,match,2,pilot2
contingency,3518198,task,33,22375,67,wug,h,1729.99999998137,match,2,pilot2
contingency,3518198,task,34,11125,63,tob,l,2480.00000003958,mismatch-type1,2,pilot2
contingency,3518198,task,35,11275,-83,wug,h,2425.99999997765,mismatch-type1,2,pilot2
contingency,3518198,task,36,21325,57,wug,l,3815.99999999162,match,2,pilot2
contingency,3518198,task,37,31925,-82,wug,l,2524.00000003399,mismatch-type1,2,pilot2
contingency,3518198,task,38,30525,-87,wug,l,1939.00000001304,mismatch-type1,2,pilot2
contingency,3518198,task,39,21825,-92,dep,l,2512.99999997718,mismatch-type1,2,pilot2
contingency,3518198,task,40,11975,81,dep,h,2342.00000000419,match,2,pilot2
contingency,3518198,task,41,33375,87,tob,h,2179.00000000373,match,2,pilot2
contingency,3518198,task,42,32325,-88,tob,l,2152.99999999115,match,2,pilot2
contingency,3518198,task,43,30325,6,wug,l,2267.99999998184,mismatch-type1,2,pilot2
contingency,3518198,task,44,20975,86,wug,h,2062.99999996554,match,2,pilot2
contingency,3518198,task,45,22125,-93,dep,l,2965.99999995669,mismatch-type1,2,pilot2
contingency,3518198,task,46,11375,-93,wug,h,2061.00000004517,mismatch-type1,2,pilot2
contingency,3518198,task,47,10175,-95,wug,h,1550.99999997765,mismatch-type1,2,pilot2
contingency,3518198,task,48,10725,23,tob,l,2153.99999998044,mismatch-type1,2,pilot2
contingency,3518198,task,49,10925,-92,dep,l,2885.00000000931,match,2,pilot2
contingency,3518198,task,50,31325,-92,tob,l,2073.99999996414,match,2,pilot2
contingency,3518198,task,51,30625,-100,wug,l,2329.99999995809,mismatch-type1,2,pilot2
contingency,3518198,task,52,11825,-93,dep,l,3287.00000001118,match,2,pilot2
contingency,3518198,task,53,20725,-99,dep,l,1682.99999996088,mismatch-type1,2,pilot2
contingency,3518198,task,54,21975,95,wug,h,2054.99999999302,match,2,pilot2
contingency,3518198,task,55,20825,-90,wug,l,2065.00000000233,match,2,pilot2
contingency,3518198,task,56,22425,-95,wug,l,2048.99999999907,match,2,pilot2
contingency,3518198,task,57,20425,-95,wug,l,1902.00000000186,match,2,pilot2
contingency,3518198,task,58,32775,-93,dep,h,4647.9999999865,mismatch-type1,2,pilot2
contingency,3518198,task,59,30725,-92,tob,l,2148.99999997579,match,2,pilot2
contingency,3518198,task,60,13375,90,dep,h,2500,match,2,pilot2
contingency,3528252,task,1,30525,100,wug,l,4728.0449999962,mismatch-type1,2,pilot2
contingency,3528252,task,2,12025,61,tob,l,5057.28999996791,mismatch-type1,2,pilot2
contingency,3528252,task,3,31675,-100,dep,h,3589.78999999817,mismatch-type1,2,pilot2
contingency,3528252,task,4,11025,46,tob,l,3445.7500000135,mismatch-type1,2,pilot2
contingency,3528252,task,5,21825,76,dep,l,5547.58499999298,mismatch-type1,2,pilot2
contingency,3528252,task,6,21175,-100,tob,h,3962.62500004377,mismatch-type1,2,pilot2
contingency,3528252,task,7,11375,0,wug,h,8500.219,mismatch-type1,2,pilot2
contingency,3528252,task,8,12225,44,tob,l,3938.7899999856,mismatch-type1,2,pilot2
contingency,3528252,task,9,10925,-89,dep,l,3765.29499999015,match,2,pilot2
contingency,3528252,task,10,31625,100,wug,l,2567.74999998743,mismatch-type1,2,pilot2
contingency,3528252,task,11,33375,100,tob,h,4839.5400000154,match,2,pilot2
contingency,3528252,task,12,10175,-84,wug,h,3727.75000002002,mismatch-type1,2,pilot2
contingency,3528252,task,13,10725,87,tob,l,3768.87500000885,mismatch-type1,2,pilot2
contingency,3528252,task,14,11825,-96,dep,l,4035.2899999707,match,2,pilot2
contingency,3528252,task,15,20675,-100,tob,h,2989.66999998083,mismatch-type1,2,pilot2
contingency,3528252,task,16,20175,100,wug,h,2327.83500000369,match,2,pilot2
contingency,3528252,task,17,32125,-4,tob,l,6768.3749999851,match,2,pilot2
contingency,3528252,task,18,10225,-90,dep,l,7135.5399999884,match,2,pilot2
contingency,3528252,task,19,21325,-29,wug,l,7208.00000004238,match,2,pilot2
contingency,3528252,task,20,30725,-52,tob,l,5585.5000000447,match,2,pilot2
contingency,3528252,task,21,23475,100,wug,h,2959.29000002798,match,2,pilot2
contingency,3528252,task,22,30325,100,wug,l,2900.37500002654,mismatch-type1,2,pilot2
contingency,3528252,task,23,11875,77,dep,h,3431.45499995444,match,2,pilot2
contingency,3528252,task,24,32175,-100,dep,h,4937.62499996228,mismatch-type1,2,pilot2
contingency,3528252,task,25,32525,-100,tob,l,3147.20499998657,match,2,pilot2
contingency,3528252,task,26,30625,100,wug,l,2103.16999995848,mismatch-type1,2,pilot2
contingency,3528252,task,27,21875,-100,tob,h,3127.70499999169,mismatch-type1,2,pilot2
contingency,3528252,task,28,22375,100,wug,h,2542.79000003589,match,2,pilot2
contingency,3528252,task,29,22425,20,wug,l,6297.12499998277,match,2,pilot2
contingency,3528252,task,30,13075,-25,wug,h,4617.49999999302,mismatch-type1,2,pilot2
contingency,3528252,task,31,31575,-100,dep,h,3125.79000002006,mismatch-type1,2,pilot2
contingency,3528252,task,32,12125,-59,dep,l,4518.91499996418,match,2,pilot2
contingency,3528252,task,33,20475,-100,tob,h,2965.12499998789,mismatch-type1,2,pilot2
contingency,3528252,task,34,22025,25,dep,l,4595.37500003353,mismatch-type1,2,pilot2
contingency,3528252,task,35,30575,100,tob,h,3067.74500000756,match,2,pilot2
contingency,3528252,task,36,11475,58,dep,h,4078.20999994874,match,2,pilot2
contingency,3528252,task,37,12775,62,dep,h,3067.57999997353,match,2,pilot2
contingency,3528252,task,38,20425,-45,wug,l,4899.88000004087,match,2,pilot2
contingency,3528252,task,39,30775,100,tob,h,2186.74500001362,match,2,pilot2
contingency,3528252,task,40,11275,-55,wug,h,2763.63000000129,mismatch-type1,2,pilot2
contingency,3528252,task,41,11125,58,tob,l,7891.24499994796,mismatch-type1,2,pilot2
contingency,3528252,task,42,20725,58,dep,l,3710.16999997664,mismatch-type1,2,pilot2
contingency,3528252,task,43,30475,100,tob,h,2819.61999996565,match,2,pilot2
contingency,3528252,task,44,20825,-48,wug,l,3811.83500000043,match,2,pilot2
contingency,3528252,task,45,13375,83,dep,h,5104.25000003306,match,2,pilot2
contingency,3528252,task,46,31325,-47,tob,l,5249.78999997256,match,2,pilot2
contingency,3528252,task,47,32275,100,tob,h,3430.04499998642,match,2,pilot2
contingency,3528252,task,48,21525,-62,wug,l,2804.95499999961,match,2,pilot2
contingency,3528252,task,49,32775,-100,dep,h,3334.87499994226,mismatch-type1,2,pilot2
contingency,3528252,task,50,12425,-92,dep,l,3873.54500003858,match,2,pilot2
contingency,3528252,task,51,30275,-100,dep,h,2642.46000000276,mismatch-type1,2,pilot2
contingency,3528252,task,52,21975,100,wug,h,2908.45499996794,match,2,pilot2
contingency,3528252,task,53,32325,82,tob,l,5442.33500002883,match,2,pilot2
contingency,3528252,task,54,22125,80,dep,l,4713.12500000931,mismatch-type1,2,pilot2
contingency,3528252,task,55,22575,-100,tob,h,2675.37499999162,mismatch-type1,2,pilot2
contingency,3528252,task,56,12175,-95,wug,h,6749.58000000333,mismatch-type1,2,pilot2
contingency,3528252,task,57,31925,91,wug,l,3702.5399999693,mismatch-type1,2,pilot2
contingency,3528252,task,58,22525,66,dep,l,3337.41500001634,mismatch-type1,2,pilot2
contingency,3528252,task,59,20975,100,wug,h,3423.25500003062,match,2,pilot2
contingency,3528252,task,60,11975,71,dep,h,3606.66499997023,match,2,pilot2
contingency,3502650,task,1,NA,0,tob,l,16661.5499999998,match,1,pilot2
contingency,3502650,task,2,NA,0,wug,l,6590.47500000019,match,1,pilot2
contingency,3502650,task,3,NA,0,dep,l,4974.36500000003,mismatch-type1,1,pilot2
contingency,3502650,task,4,NA,0,wug,h,2656.99999999992,match,1,pilot2
contingency,3502650,task,5,NA,-1,dep,l,2710.62499999994,mismatch-type1,1,pilot2
contingency,3502650,task,6,NA,-1,tob,h,4550.57499999998,match,1,pilot2
contingency,3502650,task,7,NA,0,tob,l,23757.4199999999,match,1,pilot2
contingency,3502650,task,8,NA,0,dep,l,2280.31499999997,match,1,pilot2
contingency,3502650,task,9,NA,0,tob,l,2097.82000000018,mismatch-type1,1,pilot2
contingency,3502650,task,10,NA,0,wug,h,1816.86999999988,match,1,pilot2
contingency,3502650,task,11,NA,0,tob,l,1859.56999999986,mismatch-type1,1,pilot2
contingency,3502650,task,12,NA,0,wug,h,1578.125,mismatch-type1,1,pilot2
contingency,3502650,task,13,NA,0,dep,h,1634.87999999983,mismatch-type1,1,pilot2
contingency,3502650,task,14,NA,0,tob,l,1681.08000000006,mismatch-type1,1,pilot2
contingency,3502650,task,15,NA,0,dep,l,1610.13500000013,match,1,pilot2
contingency,3502650,task,16,NA,0,dep,h,1448.97500000002,match,1,pilot2
contingency,3502650,task,17,NA,1,dep,h,2310.24000000002,match,1,pilot2
contingency,3502650,task,18,NA,-1,wug,h,3918.25500000003,mismatch-type1,1,pilot2
contingency,3502650,task,19,NA,0,tob,h,1597.43000000004,mismatch-type1,1,pilot2
contingency,3502650,task,20,NA,1,dep,h,1574.3,mismatch-type1,1,pilot2
contingency,3502650,task,21,NA,0,dep,l,1698.95499999984,mismatch-type1,1,pilot2
contingency,3502650,task,22,NA,0,tob,h,2992.45999999996,match,1,pilot2
contingency,3502650,task,23,NA,-1,wug,l,1453.91500000004,match,1,pilot2
contingency,3502650,task,24,NA,0,tob,h,1619.31499999992,mismatch-type1,1,pilot2
contingency,3502650,task,25,NA,0,tob,h,1442.16500000015,mismatch-type1,1,pilot2
contingency,3502650,task,26,NA,1,tob,h,1562.82000000009,match,1,pilot2
contingency,3502650,task,27,NA,-1,wug,h,1620.28499999997,match,1,pilot2
contingency,3502650,task,28,NA,0,wug,l,1392.96999999988,mismatch-type1,1,pilot2
contingency,3502650,task,29,NA,-1,dep,h,1126.11000000016,match,1,pilot2
contingency,3502650,task,30,NA,-2,wug,l,1196.66000000009,match,1,pilot2
contingency,3502650,task,31,NA,3,wug,l,1804.27000000008,mismatch-type1,1,pilot2
contingency,3502650,task,32,NA,-3,wug,l,1468.41499999983,match,1,pilot2
contingency,3502650,task,33,NA,1,wug,l,1118.34999999998,mismatch-type1,1,pilot2
contingency,3502650,task,34,NA,-4,tob,h,2808.68499999997,match,1,pilot2
contingency,3502650,task,35,NA,3,wug,h,2956.40499999991,mismatch-type1,1,pilot2
contingency,3502650,task,36,NA,-1,wug,l,1501.12000000014,mismatch-type1,1,pilot2
contingency,3502650,task,37,NA,-1,dep,l,1288.04500000001,match,1,pilot2
contingency,3502650,task,38,NA,-2,tob,l,1048.31999999986,match,1,pilot2
contingency,3502650,task,39,NA,2,dep,h,1344.10000000001,mismatch-type1,1,pilot2
contingency,3502650,task,40,NA,-2,tob,h,4148.33500000011,mismatch-type1,1,pilot2
contingency,3502650,task,41,NA,1,wug,h,1323.34499999977,match,1,pilot2
contingency,3502650,task,42,NA,2,tob,l,1907.45000000016,mismatch-type1,1,pilot2
contingency,3502650,task,43,NA,2,dep,l,1472.34000000003,match,1,pilot2
contingency,3502650,task,44,NA,1,tob,l,1243.75000000012,mismatch-type1,1,pilot2
contingency,3502650,task,45,NA,2,wug,l,1150.21000000002,match,1,pilot2
contingency,3502650,task,46,NA,1,wug,h,1722.56500000003,match,1,pilot2
contingency,3502650,task,47,NA,-3,dep,h,1998.92000000001,mismatch-type1,1,pilot2
contingency,3502650,task,48,NA,2,dep,l,1607.47999999989,match,1,pilot2
contingency,3502650,task,49,NA,-3,wug,l,1362.75999999998,mismatch-type1,1,pilot2
contingency,3502650,task,50,NA,1,dep,h,1255.60500000007,mismatch-type1,1,pilot2
contingency,3502650,task,51,NA,-2,dep,h,1301.745,match,1,pilot2
contingency,3502650,task,52,NA,1,tob,l,1424.02000000016,match,1,pilot2
contingency,3502650,task,53,NA,-1,tob,l,1174.51499999993,match,1,pilot2
contingency,3502650,task,54,NA,2,dep,h,1445.36500000005,match,1,pilot2
contingency,3502650,task,55,NA,-1,dep,l,1445.09500000003,mismatch-type1,1,pilot2
contingency,3502650,task,56,NA,1,tob,h,2919.89999999988,match,1,pilot2
contingency,3502650,task,57,NA,-3,wug,h,2382.3299999999,mismatch-type1,1,pilot2
contingency,3502650,task,58,NA,2,tob,h,1567.88000000006,mismatch-type1,1,pilot2
contingency,3502650,task,59,NA,-2,dep,l,1396.78000000003,mismatch-type1,1,pilot2
contingency,3502650,task,60,NA,1,wug,h,5888.89499999981,mismatch-type1,1,pilot2
contingency,3517626,task,1,NA,25,tob,l,8503.74,match,1,pilot2
contingency,3517626,task,2,NA,-42,dep,h,7626.99999997858,match,1,pilot2
contingency,3517626,task,3,NA,43,dep,l,3388.99999999558,match,1,pilot2
contingency,3517626,task,4,NA,67,tob,l,4988.00000001211,mismatch-type1,1,pilot2
contingency,3517626,task,5,NA,-59,wug,l,3635.9999999986,match,1,pilot2
contingency,3517626,task,6,NA,45,wug,l,5975.00000000582,match,1,pilot2
contingency,3517626,task,7,NA,-44,wug,l,3617.99999998766,match,1,pilot2
contingency,3517626,task,8,NA,45,dep,l,3094.00000001187,match,1,pilot2
contingency,3517626,task,9,NA,53,wug,h,2980.99999999977,match,1,pilot2
contingency,3517626,task,10,NA,-49,wug,h,3342.99999999348,match,1,pilot2
contingency,3517626,task,11,NA,46,dep,h,2807.0000000007,mismatch-type1,1,pilot2
contingency,3517626,task,12,NA,51,dep,h,2679.00000000373,match,1,pilot2
contingency,3517626,task,13,NA,45,wug,l,4630.99999999395,match,1,pilot2
contingency,3517626,task,14,NA,58,wug,h,2545.00000001281,mismatch-type1,1,pilot2
contingency,3517626,task,15,NA,-62,dep,l,3065.00000000233,mismatch-type1,1,pilot2
contingency,3517626,task,16,NA,-53,tob,h,2681.00000001141,match,1,pilot2
contingency,3517626,task,17,NA,64,wug,h,2437.00000000536,mismatch-type1,1,pilot2
contingency,3517626,task,18,NA,68,wug,h,2152.99999999115,match,1,pilot2
contingency,3517626,task,19,NA,-61,wug,l,2711.99999999953,match,1,pilot2
contingency,3517626,task,20,NA,-61,dep,l,2497.00000000303,match,1,pilot2
contingency,3517626,task,21,NA,53,tob,l,2407.99999999581,mismatch-type1,1,pilot2
contingency,3517626,task,22,NA,63,tob,h,2065.00000000233,mismatch-type1,1,pilot2
contingency,3517626,task,23,NA,68,tob,h,2214.99999999651,mismatch-type1,1,pilot2
contingency,3517626,task,24,NA,1,wug,l,3130.00000000466,mismatch-type1,1,pilot2
contingency,3517626,task,25,NA,40,dep,l,2997.99999999232,mismatch-type1,1,pilot2
contingency,3517626,task,26,NA,49,tob,h,2589.99999999651,mismatch-type1,1,pilot2
contingency,3517626,task,27,NA,-1,wug,h,2086.99999999953,mismatch-type1,1,pilot2
contingency,3517626,task,28,NA,-2,wug,h,1581.00000000559,match,1,pilot2
contingency,3517626,task,29,NA,-50,dep,h,2410.00000000349,match,1,pilot2
contingency,3517626,task,30,NA,40,dep,h,2364.99999999069,match,1,pilot2
contingency,3517626,task,31,NA,46,tob,h,2025.00000002328,match,1,pilot2
contingency,3517626,task,32,NA,56,dep,l,2510.9999999986,mismatch-type1,1,pilot2
contingency,3517626,task,33,NA,49,dep,h,2486.99999999371,mismatch-type1,1,pilot2
contingency,3517626,task,34,NA,46,tob,h,2124.00000001071,mismatch-type1,1,pilot2
contingency,3517626,task,35,NA,55,dep,h,2162.00000001118,mismatch-type1,1,pilot2
contingency,3517626,task,36,NA,59,wug,h,2398.0000000156,mismatch-type1,1,pilot2
contingency,3517626,task,37,NA,66,dep,h,2390.00000001397,mismatch-type1,1,pilot2
contingency,3517626,task,38,NA,47,dep,l,2014.99999998487,match,1,pilot2
contingency,3517626,task,39,NA,-61,wug,l,2334.00000000256,mismatch-type1,1,pilot2
contingency,3517626,task,40,NA,-54,tob,h,2127.00000000768,mismatch-type1,1,pilot2
contingency,3517626,task,41,NA,-46,tob,l,2441.99999998091,match,1,pilot2
contingency,3517626,task,42,NA,47,dep,l,5217.00000000419,mismatch-type1,1,pilot2
contingency,3517626,task,43,NA,56,dep,h,2839.99999999651,mismatch-type1,1,pilot2
contingency,3517626,task,44,NA,38,wug,l,2431.00000001141,mismatch-type1,1,pilot2
contingency,3517626,task,45,NA,-46,dep,h,2313.99999998393,match,1,pilot2
contingency,3517626,task,46,NA,-1,tob,l,2665.99999999744,mismatch-type1,1,pilot2
contingency,3517626,task,47,NA,-1,dep,l,1644.00000000023,mismatch-type1,1,pilot2
contingency,3517626,task,48,NA,-1,tob,h,8503.73999999999,match,1,pilot2
contingency,3517626,task,49,NA,-1,wug,l,2453.00000000861,mismatch-type1,1,pilot2
contingency,3517626,task,50,NA,-3,tob,l,3779.99999999884,match,1,pilot2
contingency,3517626,task,51,NA,27,tob,l,6369.99999999534,match,1,pilot2
contingency,3517626,task,52,NA,34,dep,l,1907.00000000652,match,1,pilot2
contingency,3517626,task,53,NA,-37,wug,l,2695.99999999627,mismatch-type1,1,pilot2
contingency,3517626,task,54,NA,32,tob,h,2027.00000000186,match,1,pilot2
contingency,3517626,task,55,NA,30,wug,h,2120.99999998463,match,1,pilot2
contingency,3517626,task,56,NA,24,tob,l,2065.99999999162,mismatch-type1,1,pilot2
contingency,3517626,task,57,NA,29,tob,l,1962.99999998882,match,1,pilot2
contingency,3517626,task,58,NA,25,wug,h,3675.00000001746,mismatch-type1,1,pilot2
contingency,3517626,task,59,NA,-40,tob,h,1894.99999998952,match,1,pilot2
contingency,3517626,task,60,NA,-29,tob,l,2190.00000000233,mismatch-type1,1,pilot2
contingency,3528273,task,1,NA,33,wug,l,5758.69000004604,match,1,pilot2
contingency,3528273,task,2,NA,52,dep,l,3677.52999998629,match,1,pilot2
contingency,3528273,task,3,NA,-41,dep,h,2880.15000009909,match,1,pilot2
contingency,3528273,task,4,NA,39,dep,l,8493.486,mismatch-type1,1,pilot2
contingency,3528273,task,5,NA,-5,tob,h,2090.80499992706,match,1,pilot2
