resp,subjID,learning,task,fribbleID,label,rt,plugin,trialIndex,acc,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType
17,1805816,LF,labelPictures,17_18_7_13_,tob,2936.33000000409,html-button-response,522,1,170175,1,high,tob,red,exp
17,1845982,FL,labelPictures,17_18_7_13_,tob,2169,html-button-response,506,1,170175,1,high,tob,red,exp
17,1802093,LF,labelPictures,17_18_7_13_,tob,1269.84000002267,html-button-response,576,1,170175,1,high,tob,red,exp
17,1823770,FL,labelPictures,17_18_7_13_,tob,2803,html-button-response,500,1,170175,1,high,tob,red,exp
17,1845984,LF,labelPictures,17_18_7_13_,tob,2136.16999999795,html-button-response,486,1,170175,1,high,tob,red,exp
17,1802107,FL,labelPictures,17_18_7_13_,tob,1478.88000006787,html-button-response,554,1,170175,1,high,tob,red,exp
17,1825245,FL,labelPictures,17_18_7_13_,tob,1820.00000006519,html-button-response,580,1,170175,1,high,tob,red,exp
17,1803484,FL,labelPictures,17_18_7_13_,tob,1636.71500002965,html-button-response,592,1,170175,1,high,tob,red,exp
17,1828957,LF,labelPictures,17_18_7_13_,tob,1833.33999995375,html-button-response,574,1,170175,1,high,tob,red,exp
17,1800331,FL,labelPictures,17_18_7_13_,tob,1285,html-button-response,560,1,170175,1,high,tob,red,exp
17,1828965,LF,labelPictures,17_18_7_13_,tob,3079.38500000455,html-button-response,528,1,170175,1,high,tob,red,exp
17,1852272,LF,labelPictures,17_18_7_13_,tob,1494.12499999744,html-button-response,584,1,170175,1,high,tob,red,exp
17,1824290,FL,labelPictures,17_18_7_13_,tob,1651.38999995543,html-button-response,492,1,170175,1,high,tob,red,exp
17,1845984,LF,labelPictures,17_18_7_13_,tob,2033.63499999978,html-button-response,568,1,170175,1,high,tob,red,exp
17,1805884,LF,labelPictures,17_18_7_13_,tob,1852.78000001563,html-button-response,486,1,170175,1,high,tob,red,exp
17,1802100,LF,labelPictures,17_18_7_13_,tob,653.689999948256,html-button-response,570,1,170175,1,high,tob,red,exp
17,1839502,LF,labelPictures,17_18_7_13_,tob,1548.92499999912,html-button-response,584,1,170175,1,high,tob,red,exp
17,1828961,FL,labelPictures,17_18_7_13_,tob,2413.17500011064,html-button-response,554,1,170175,1,high,tob,red,exp
17,1805816,LF,labelPictures,17_18_7_13_,tob,1242.81500000507,html-button-response,512,1,170175,1,high,tob,red,exp
17,1802118,FL,labelPictures,17_18_7_13_,tob,1782.0800000045,html-button-response,536,1,170175,1,high,tob,red,exp
17,1851573,LF,labelPictures,17_18_7_13_,tob,1945.39499999525,html-button-response,596,1,170175,1,high,tob,red,exp
17,1807562,FL,labelPictures,17_18_7_13_,tob,1116.94500013255,html-button-response,594,1,170175,1,high,tob,red,exp
17,1802100,LF,labelPictures,17_18_7_13_,tob,1389.96999996016,html-button-response,568,1,170175,1,high,tob,red,exp
18,1828946,FL,labelPictures,17_18_7_13_,tob,837.010000017472,html-button-response,586,0,180275,2,high,wug,purple,exp
18,1802094,FL,labelPictures,17_18_7_13_,tob,1815.18999999936,html-button-response,488,0,180275,2,high,wug,purple,exp
18,1802987,LF,labelPictures,17_18_7_13_,tob,2166.02499999956,html-button-response,572,0,180275,2,high,wug,purple,exp
18,1845981,LF,labelPictures,17_18_7_13_,tob,1069.03499999316,html-button-response,498,0,180275,2,high,wug,purple,exp
18,1803488,LF,labelPictures,17_18_7_13_,tob,3373.17999999505,html-button-response,570,0,180275,2,high,wug,purple,exp
18,1826947,FL,labelPictures,17_18_7_13_,tob,837.569999974221,html-button-response,564,0,180275,2,high,wug,purple,exp
18,1852721,LF,labelPictures,17_18_7_13_,tob,1997,html-button-response,542,0,180275,2,high,wug,purple,exp
18,1825231,LF,labelPictures,17_18_7_13_,tob,1486.72500000248,html-button-response,502,0,180275,2,high,wug,purple,exp
18,1807546,LF,labelPictures,17_18_7_13_,tob,1656.95500001311,html-button-response,560,0,180275,2,high,wug,purple,exp
18,1807546,LF,labelPictures,17_18_7_13_,tob,1054.98999997508,html-button-response,520,0,180275,2,high,wug,purple,exp
18,1826948,FL,labelPictures,17_18_7_13_,tob,2538.17999997409,html-button-response,568,0,180275,2,high,wug,purple,exp
18,1827631,FL,labelPictures,17_18_7_13_,tob,644.999999989523,html-button-response,572,0,180275,2,high,wug,purple,exp
18,1802108,LF,labelPictures,17_18_7_13_,tob,2698,html-button-response,524,0,180275,2,high,wug,purple,exp
18,1824289,LF,labelPictures,17_18_7_13_,tob,1655.75500018895,html-button-response,526,0,180275,2,high,wug,purple,exp
18,1802094,FL,labelPictures,17_18_7_13_,tob,1971.07499999949,html-button-response,562,0,180275,2,high,wug,purple,exp
18,1845228,FL,labelPictures,17_18_7_13_,tob,1990.79999999958,html-button-response,580,0,180275,2,high,wug,purple,exp
18,1807547,FL,labelPictures,17_18_7_13_,tob,1532.99000000698,html-button-response,568,0,180275,2,high,wug,purple,exp
18,1828947,FL,labelPictures,17_18_7_13_,tob,2430.50999997649,html-button-response,510,0,180275,2,high,wug,purple,exp
18,1828947,FL,labelPictures,17_18_7_13_,tob,1014.36999998987,html-button-response,564,0,180275,2,high,wug,purple,exp
18,1829030,FL,labelPictures,17_18_7_13_,tob,1240.95500000112,html-button-response,590,0,180275,2,high,wug,purple,exp
18,1829030,FL,labelPictures,17_18_7_13_,tob,1265.13999999955,html-button-response,536,0,180275,2,high,wug,purple,exp
18,1845228,FL,labelPictures,17_18_7_13_,tob,2690.22000000044,html-button-response,520,0,180275,2,high,wug,purple,exp
18,1803486,LF,labelPictures,17_18_7_13_,tob,1667.04500000924,html-button-response,546,0,180275,2,high,wug,purple,exp
18,1828961,FL,labelPictures,17_18_7_13_,tob,2447.94999994338,html-button-response,508,0,180275,2,high,wug,purple,exp
18,1803026,FL,labelPictures,17_18_7_13_,tob,2517.5449999515,html-button-response,570,0,180275,2,high,wug,purple,exp
18,1852272,LF,labelPictures,17_18_7_13_,tob,1649.10999999847,html-button-response,594,0,180275,2,high,wug,purple,exp
18,1805817,FL,labelPictures,17_18_7_13_,tob,2890.04500000738,html-button-response,492,0,180275,2,high,wug,purple,exp
18,1851570,LF,labelPictures,17_18_7_13_,tob,1289.97499999963,html-button-response,548,0,180275,2,high,wug,purple,exp
18,1851568,LF,labelPictures,17_18_7_13_,tob,313.235000001499,html-button-response,574,0,180275,2,high,wug,purple,exp
18,1803558,LF,labelPictures,17_18_7_13_,tob,2237.61499999091,html-button-response,500,0,180275,2,high,wug,purple,exp
18,1800330,LF,labelPictures,17_18_7_13_,tob,1725.65999999642,html-button-response,488,0,180275,2,high,wug,purple,exp
18,1803475,LF,labelPictures,17_18_7_13_,tob,1736.43999999331,html-button-response,550,0,180275,2,high,wug,purple,exp
19,1828946,FL,labelPictures,36_56_52_19_,tob,847.854999999981,html-button-response,520,0,190375,3,high,dep,blue,exp
19,1798877,LF,labelPictures,36_56_52_19_,tob,1521.50000003166,html-button-response,536,0,190375,3,high,dep,blue,exp
19,1803488,LF,labelPictures,36_56_52_19_,tob,1704.1999999783,html-button-response,522,0,190375,3,high,dep,blue,exp
19,1826932,FL,labelPictures,36_56_52_19_,tob,1712.53000000434,html-button-response,576,0,190375,3,high,dep,blue,exp
19,1839499,FL,labelPictures,36_56_52_19_,tob,1243.32000000135,html-button-response,504,0,190375,3,high,dep,blue,exp
19,1798877,LF,labelPictures,36_56_52_19_,tob,1892.80000003055,html-button-response,522,0,190375,3,high,dep,blue,exp
19,1807583,LF,labelPictures,36_56_52_19_,tob,3191.15000008605,html-button-response,490,0,190375,3,high,dep,blue,exp
19,1802984,LF,labelPictures,36_56_52_19_,tob,2488.96500002593,html-button-response,584,0,190375,3,high,dep,blue,exp
19,1828946,FL,labelPictures,36_56_52_19_,tob,1932.93999996968,html-button-response,550,0,190375,3,high,dep,blue,exp
19,1825230,FL,labelPictures,36_56_52_19_,tob,1806.64500000421,html-button-response,534,0,190375,3,high,dep,blue,exp
19,1803482,LF,labelPictures,36_56_52_19_,tob,1901.75499999896,html-button-response,552,0,190375,3,high,dep,blue,exp
19,1802984,LF,labelPictures,36_56_52_19_,tob,2291.85000003781,html-button-response,538,0,190375,3,high,dep,blue,exp
19,1823770,FL,labelPictures,36_56_52_19_,tob,2492,html-button-response,528,0,190375,3,high,dep,blue,exp
19,1845200,LF,labelPictures,36_56_52_19_,tob,2176.89000000246,html-button-response,568,0,190375,3,high,dep,blue,exp
19,1826947,FL,labelPictures,36_56_52_19_,tob,942.170000053011,html-button-response,578,0,190375,3,high,dep,blue,exp
19,1826942,FL,labelPictures,36_56_52_19_,tob,1664.47500000137,html-button-response,536,0,190375,3,high,dep,blue,exp
19,1826924,LF,labelPictures,36_56_52_19_,tob,1405.76500000316,html-button-response,546,0,190375,3,high,dep,blue,exp
19,1802164,LF,labelPictures,36_56_52_19_,tob,1980.09999999974,html-button-response,582,0,190375,3,high,dep,blue,exp
19,1845228,FL,labelPictures,36_56_52_19_,tob,3027.34500000224,html-button-response,504,0,190375,3,high,dep,blue,exp
19,1802093,LF,labelPictures,36_56_52_19_,tob,2628.38999999803,html-button-response,496,0,190375,3,high,dep,blue,exp
19,1828959,LF,labelPictures,36_56_52_19_,tob,1925.84999999963,html-button-response,506,0,190375,3,high,dep,blue,exp
19,1845200,LF,labelPictures,36_56_52_19_,tob,2007.14499992318,html-button-response,530,0,190375,3,high,dep,blue,exp
19,1803482,LF,labelPictures,36_56_52_19_,tob,1477.60999994352,html-button-response,496,0,190375,3,high,dep,blue,exp
19,1845228,FL,labelPictures,36_56_52_19_,tob,3113.25500000024,html-button-response,546,0,190375,3,high,dep,blue,exp
19,1823743,LF,labelPictures,36_56_52_19_,tob,195.594999997411,html-button-response,582,0,190375,3,high,dep,blue,exp
19,1800333,LF,labelPictures,36_56_52_19_,tob,1728.43500000087,html-button-response,512,0,190375,3,high,dep,blue,exp
19,1823770,FL,labelPictures,36_56_52_19_,tob,2892,html-button-response,554,0,190375,3,high,dep,blue,exp
19,1845198,FL,labelPictures,36_56_52_19_,tob,2439.49000000022,html-button-response,588,0,190375,3,high,dep,blue,exp
19,1825243,LF,labelPictures,36_56_52_19_,tob,1768.8049999997,html-button-response,588,0,190375,3,high,dep,blue,exp
19,1802982,FL,labelPictures,36_56_52_19_,tob,1641.5400000005,html-button-response,552,0,190375,3,high,dep,blue,exp
19,1826934,FL,labelPictures,36_56_52_19_,tob,1909.95000000112,html-button-response,502,0,190375,3,high,dep,blue,exp
19,1851782,LF,labelPictures,36_56_52_19_,tob,2559.16999996407,html-button-response,526,0,190375,3,high,dep,blue,exp
19,1824289,LF,labelPictures,36_56_52_19_,tob,2081.37500006706,html-button-response,552,0,190375,3,high,dep,blue,exp
19,1826950,LF,labelPictures,36_56_52_19_,tob,2059.02499996591,html-button-response,584,0,190375,3,high,dep,blue,exp
19,1851575,LF,labelPictures,36_56_52_19_,tob,2114.71000000008,html-button-response,530,0,190375,3,high,dep,blue,exp
19,1807532,FL,labelPictures,36_56_52_19_,tob,1977.99999999907,html-button-response,526,0,190375,3,high,dep,blue,exp
19,1802094,FL,labelPictures,36_56_52_19_,tob,1718.86999999883,html-button-response,496,0,190375,3,high,dep,blue,exp
2,1825229,FL,labelPictures,1_2_3_7_,bim,1551,html-button-response,574,0,20175,1,high,tob,red,exp
2,1851570,LF,labelPictures,1_2_3_7_,bim,1770.94000000216,html-button-response,518,0,20175,1,high,tob,red,exp
2,1803488,LF,labelPictures,1_2_3_7_,bim,1331.05000003707,html-button-response,562,0,20175,1,high,tob,red,exp
2,1803477,LF,labelPictures,1_2_3_7_,bim,2235.78500002623,html-button-response,572,0,20175,1,high,tob,red,exp
2,1828957,LF,labelPictures,1_2_3_7_,bim,2515.98500000546,html-button-response,522,0,20175,1,high,tob,red,exp
2,1802164,LF,labelPictures,1_2_3_7_,bim,1842.09999999986,html-button-response,532,0,20175,1,high,tob,red,exp
2,1825237,FL,labelPictures,1_2_3_7_,bim,1858,html-button-response,500,0,20175,1,high,tob,red,exp
2,1803486,LF,labelPictures,1_2_3_7_,bim,1774.00500001386,html-button-response,516,0,20175,1,high,tob,red,exp
2,1826939,LF,labelPictures,1_2_3_7_,bim,2971.17499983869,html-button-response,500,0,20175,1,high,tob,red,exp
2,1825257,FL,labelPictures,1_2_3_7_,bim,589.295000005281,html-button-response,508,0,20175,1,high,tob,red,exp
2,1845981,LF,labelPictures,1_2_3_7_,bim,612.150000000838,html-button-response,558,0,20175,1,high,tob,red,exp
2,1839496,FL,labelPictures,1_2_3_7_,bim,2139.81500000227,html-button-response,486,0,20175,1,high,tob,red,exp
2,1827631,FL,labelPictures,1_2_3_7_,bim,557.399999990594,html-button-response,536,0,20175,1,high,tob,red,exp
2,1852243,LF,labelPictures,1_2_3_7_,bim,2724.89500000665,html-button-response,502,0,20175,1,high,tob,red,exp
2,1826947,FL,labelPictures,1_2_3_7_,bim,1300.87500007357,html-button-response,560,0,20175,1,high,tob,red,exp
20,1825231,LF,labelPictures,40_5_51_20_,dep,1789.27499999554,html-button-response,514,0,200125,1,low,tob,purple,exp
20,1827631,FL,labelPictures,26_22_21_20_,tob,1011.2000000081,html-button-response,594,1,200125,1,low,tob,purple,exp
20,1800346,LF,labelPictures,26_22_21_20_,tob,2346,html-button-response,580,1,200125,1,low,tob,purple,exp
20,1807564,LF,labelPictures,40_5_51_20_,dep,2915.80000001704,html-button-response,506,0,200125,1,low,tob,purple,exp
20,1845981,LF,labelPictures,40_5_51_20_,dep,355.459999991581,html-button-response,562,0,200125,1,low,tob,purple,exp
20,1852242,LF,labelPictures,26_22_21_20_,tob,1800.51000000094,html-button-response,590,1,200125,1,low,tob,purple,exp
20,1825243,LF,labelPictures,40_5_51_20_,dep,3165.86999999708,html-button-response,538,0,200125,1,low,tob,purple,exp
20,1845981,LF,labelPictures,36_50_5_20_,dep,465.670000005048,html-button-response,538,0,200125,1,low,tob,purple,exp
20,1800333,LF,labelPictures,26_22_21_20_,tob,2689.53499999957,html-button-response,552,1,200125,1,low,tob,purple,exp
20,1802108,LF,labelPictures,40_5_51_20_,dep,1357,html-button-response,550,0,200125,1,low,tob,purple,exp
20,1845984,LF,labelPictures,40_5_51_20_,dep,2870.3600000008,html-button-response,530,0,200125,1,low,tob,purple,exp
20,1800340,LF,labelPictures,36_50_5_20_,dep,2533.40000001481,html-button-response,588,0,200125,1,low,tob,purple,exp
20,1803484,FL,labelPictures,26_22_21_20_,tob,2585.5800001882,html-button-response,502,1,200125,1,low,tob,purple,exp
20,1800340,LF,labelPictures,40_5_51_20_,dep,2394.31999996305,html-button-response,514,0,200125,1,low,tob,purple,exp
20,1803465,FL,labelPictures,26_22_21_20_,tob,1929.34999999125,html-button-response,592,1,200125,1,low,tob,purple,exp
20,1807535,FL,labelPictures,40_5_51_20_,dep,1241,html-button-response,558,0,200125,1,low,tob,purple,exp
20,1824285,LF,labelPictures,40_5_51_20_,dep,3226.05499999912,html-button-response,512,0,200125,1,low,tob,purple,exp
20,1825232,FL,labelPictures,36_50_5_20_,dep,2646.11499995226,html-button-response,538,0,200125,1,low,tob,purple,exp
20,1845196,LF,labelPictures,26_22_21_20_,tob,2822.75500000105,html-button-response,582,1,200125,1,low,tob,purple,exp
20,1824294,LF,labelPictures,36_50_5_20_,dep,2104,html-button-response,500,0,200125,1,low,tob,purple,exp
20,1851604,LF,labelPictures,40_5_51_20_,dep,2362.46999981813,html-button-response,500,0,200125,1,low,tob,purple,exp
20,1851566,LF,labelPictures,26_22_21_20_,tob,1241,html-button-response,528,1,200125,1,low,tob,purple,exp
20,1823763,FL,labelPictures,40_5_51_20_,dep,2962.74999994785,html-button-response,558,0,200125,1,low,tob,purple,exp
20,1829030,FL,labelPictures,36_50_5_20_,dep,2272.90500000166,html-button-response,528,0,200125,1,low,tob,purple,exp
20,1803465,FL,labelPictures,26_22_21_20_,tob,2666.04999999981,html-button-response,524,1,200125,1,low,tob,purple,exp
20,1823745,LF,labelPictures,40_5_51_20_,dep,237.26500000339,html-button-response,578,0,200125,1,low,tob,purple,exp
20,1823743,LF,labelPictures,26_22_21_20_,tob,2302.03000002075,html-button-response,542,1,200125,1,low,tob,purple,exp
20,1826948,FL,labelPictures,40_5_51_20_,dep,1760.98000002094,html-button-response,536,0,200125,1,low,tob,purple,exp
20,1839502,LF,labelPictures,36_50_5_20_,dep,2414.94500000041,html-button-response,532,0,200125,1,low,tob,purple,exp
20,1823743,LF,labelPictures,36_50_5_20_,dep,151.83500002604,html-button-response,576,0,200125,1,low,tob,purple,exp
20,1828971,FL,labelPictures,26_22_21_20_,tob,3465,html-button-response,542,1,200125,1,low,tob,purple,exp
20,1800340,LF,labelPictures,40_5_51_20_,dep,2893.18000001367,html-button-response,562,0,200125,1,low,tob,purple,exp
20,1803000,FL,labelPictures,40_5_51_20_,dep,1118.77500000258,html-button-response,576,0,200125,1,low,tob,purple,exp
20,1802107,FL,labelPictures,26_22_21_20_,tob,2786.59999999218,html-button-response,506,1,200125,1,low,tob,purple,exp
20,1824289,LF,labelPictures,26_22_21_20_,tob,1916.09000018798,html-button-response,578,1,200125,1,low,tob,purple,exp
20,1824294,LF,labelPictures,26_22_21_20_,tob,2284,html-button-response,562,1,200125,1,low,tob,purple,exp
20,1802108,LF,labelPictures,36_50_5_20_,dep,2659,html-button-response,520,0,200125,1,low,tob,purple,exp
20,1807535,FL,labelPictures,36_50_5_20_,dep,2069,html-button-response,580,0,200125,1,low,tob,purple,exp
20,1845196,LF,labelPictures,26_22_21_20_,tob,2672.46499999962,html-button-response,554,1,200125,1,low,tob,purple,exp
20,1826957,FL,labelPictures,40_5_51_20_,dep,2969.03999999631,html-button-response,578,0,200125,1,low,tob,purple,exp
20,1851571,LF,labelPictures,26_22_21_20_,tob,3435.04999997094,html-button-response,560,1,200125,1,low,tob,purple,exp
20,1824046,FL,labelPictures,26_22_21_20_,tob,1044.3549999618,html-button-response,550,1,200125,1,low,tob,purple,exp
20,1800346,LF,labelPictures,26_22_21_20_,tob,2764,html-button-response,574,1,200125,1,low,tob,purple,exp
20,1828959,LF,labelPictures,40_5_51_20_,dep,2868.08499999461,html-button-response,496,0,200125,1,low,tob,purple,exp
20,1851604,LF,labelPictures,26_22_21_20_,tob,1217.6300000865,html-button-response,522,1,200125,1,low,tob,purple,exp
20,1807546,LF,labelPictures,40_5_51_20_,dep,1242.41499998607,html-button-response,516,0,200125,1,low,tob,purple,exp
20,1803478,LF,labelPictures,40_5_51_20_,dep,1798.78999999887,html-button-response,532,0,200125,1,low,tob,purple,exp
20,1802094,FL,labelPictures,26_22_21_20_,tob,1384.72000000009,html-button-response,512,1,200125,1,low,tob,purple,exp
20,1824294,LF,labelPictures,26_22_21_20_,tob,2302,html-button-response,534,1,200125,1,low,tob,purple,exp
20,1829030,FL,labelPictures,40_5_51_20_,dep,1905.31999999803,html-button-response,514,0,200125,1,low,tob,purple,exp
20,1802164,LF,labelPictures,40_5_51_20_,dep,888.199999999837,html-button-response,514,0,200125,1,low,tob,purple,exp
20,1826963,LF,labelPictures,36_50_5_20_,dep,3019.16500006337,html-button-response,594,0,200125,1,low,tob,purple,exp
20,1798885,LF,labelPictures,40_5_51_20_,dep,3389.30000003893,html-button-response,500,0,200125,1,low,tob,purple,exp
20,1803558,LF,labelPictures,36_50_5_20_,dep,1128.42500000261,html-button-response,582,0,200125,1,low,tob,purple,exp
20,1805816,LF,labelPictures,26_22_21_20_,tob,3093.35500000452,html-button-response,508,1,200125,1,low,tob,purple,exp
20,1851568,LF,labelPictures,26_22_21_20_,tob,366.855000000214,html-button-response,564,1,200125,1,low,tob,purple,exp
20,1824046,FL,labelPictures,26_22_21_20_,tob,1227.17500000726,html-button-response,552,1,200125,1,low,tob,purple,exp
20,1845984,LF,labelPictures,26_22_21_20_,tob,1797.94499999844,html-button-response,576,1,200125,1,low,tob,purple,exp
20,1802985,FL,labelPictures,40_5_51_20_,dep,2836.12,html-button-response,564,0,200125,1,low,tob,purple,exp
20,1845984,LF,labelPictures,26_22_21_20_,tob,3245.39999999979,html-button-response,570,1,200125,1,low,tob,purple,exp
20,1802108,LF,labelPictures,26_22_21_20_,tob,3038,html-button-response,530,1,200125,1,low,tob,purple,exp
20,1827631,FL,labelPictures,26_22_21_20_,tob,575.100000016391,html-button-response,562,1,200125,1,low,tob,purple,exp
20,1826962,FL,labelPictures,26_22_21_20_,tob,1674.79000000004,html-button-response,594,1,200125,1,low,tob,purple,exp
20,1825231,LF,labelPictures,36_50_5_20_,dep,2127.66499999992,html-button-response,570,0,200125,1,low,tob,purple,exp
20,1807546,LF,labelPictures,26_22_21_20_,tob,1632.93500000145,html-button-response,590,1,200125,1,low,tob,purple,exp
20,1845209,LF,labelPictures,26_22_21_20_,tob,2872.49999999767,html-button-response,542,1,200125,1,low,tob,purple,exp
20,1852242,LF,labelPictures,26_22_21_20_,tob,2023.34499999415,html-button-response,548,1,200125,1,low,tob,purple,exp
20,1802090,FL,labelPictures,40_5_51_20_,dep,909.169999998994,html-button-response,590,0,200125,1,low,tob,purple,exp
20,1807535,FL,labelPictures,36_50_5_20_,dep,1830,html-button-response,556,0,200125,1,low,tob,purple,exp
20,1802088,FL,labelPictures,26_22_21_20_,tob,2375.57999999984,html-button-response,548,1,200125,1,low,tob,purple,exp
20,1805816,LF,labelPictures,36_50_5_20_,dep,3098.7999999997,html-button-response,548,0,200125,1,low,tob,purple,exp
20,1823743,LF,labelPictures,40_5_51_20_,dep,163.37999998359,html-button-response,574,0,200125,1,low,tob,purple,exp
20,1802107,FL,labelPictures,26_22_21_20_,tob,3166.09000018798,html-button-response,548,1,200125,1,low,tob,purple,exp
20,1807546,LF,labelPictures,26_22_21_20_,tob,1818.46500001848,html-button-response,518,1,200125,1,low,tob,purple,exp
20,1851566,LF,labelPictures,26_22_21_20_,tob,2257,html-button-response,498,1,200125,1,low,tob,purple,exp
20,1803488,LF,labelPictures,26_22_21_20_,tob,2531.61999996519,html-button-response,596,1,200125,1,low,tob,purple,exp
20,1851604,LF,labelPictures,36_50_5_20_,dep,939.534999895841,html-button-response,570,0,200125,1,low,tob,purple,exp
20,1802982,FL,labelPictures,26_22_21_20_,tob,1462.97499999858,html-button-response,594,1,200125,1,low,tob,purple,exp
20,1805884,LF,labelPictures,36_50_5_20_,dep,2797.56500001531,html-button-response,572,0,200125,1,low,tob,purple,exp
20,1828947,FL,labelPictures,40_5_51_20_,dep,1219.53000000212,html-button-response,572,0,200125,1,low,tob,purple,exp
20,1805816,LF,labelPictures,36_50_5_20_,dep,2798.49000000115,html-button-response,582,0,200125,1,low,tob,purple,exp
20,1828961,FL,labelPictures,26_22_21_20_,tob,2674.06499991193,html-button-response,542,1,200125,1,low,tob,purple,exp
20,1802090,FL,labelPictures,26_22_21_20_,tob,730.429999995977,html-button-response,568,1,200125,1,low,tob,purple,exp
20,1803488,LF,labelPictures,36_50_5_20_,dep,2406.18500002893,html-button-response,578,0,200125,1,low,tob,purple,exp
20,1839564,LF,labelPictures,40_5_51_20_,dep,2604,html-button-response,510,0,200125,1,low,tob,purple,exp
20,1800338,FL,labelPictures,26_22_21_20_,tob,1949.9450000003,html-button-response,518,1,200125,1,low,tob,purple,exp
20,1825237,FL,labelPictures,36_50_5_20_,dep,2603,html-button-response,578,0,200125,1,low,tob,purple,exp
20,1803026,FL,labelPictures,40_5_51_20_,dep,2328.92999995966,html-button-response,508,0,200125,1,low,tob,purple,exp
20,1845984,LF,labelPictures,40_5_51_20_,dep,3008.09500001196,html-button-response,518,0,200125,1,low,tob,purple,exp
20,1802108,LF,labelPictures,40_5_51_20_,dep,2502,html-button-response,576,0,200125,1,low,tob,purple,exp
20,1845228,FL,labelPictures,40_5_51_20_,dep,2446.69000000076,html-button-response,582,0,200125,1,low,tob,purple,exp
20,1802108,LF,labelPictures,36_50_5_20_,dep,2537,html-button-response,486,0,200125,1,low,tob,purple,exp
20,1800340,LF,labelPictures,36_50_5_20_,dep,2529.7750000027,html-button-response,496,0,200125,1,low,tob,purple,exp
20,1826948,FL,labelPictures,36_50_5_20_,dep,2836.24500001315,html-button-response,502,0,200125,1,low,tob,purple,exp
20,1829030,FL,labelPictures,26_22_21_20_,tob,1792.39000000234,html-button-response,488,1,200125,1,low,tob,purple,exp
20,1802100,LF,labelPictures,26_22_21_20_,tob,1380.58500003535,html-button-response,514,1,200125,1,low,tob,purple,exp
20,1826947,FL,labelPictures,36_50_5_20_,dep,779.779999982566,html-button-response,526,0,200125,1,low,tob,purple,exp
20,1828961,FL,labelPictures,36_50_5_20_,dep,2436.24499998987,html-button-response,586,0,200125,1,low,tob,purple,exp
20,1839496,FL,labelPictures,36_50_5_20_,dep,1433.53500001831,html-button-response,524,0,200125,1,low,tob,purple,exp
20,1845993,FL,labelPictures,26_22_21_20_,tob,2855.62000004575,html-button-response,542,1,200125,1,low,tob,purple,exp
20,1802117,LF,labelPictures,26_22_21_20_,tob,2548,html-button-response,514,1,200125,1,low,tob,purple,exp
20,1828961,FL,labelPictures,36_50_5_20_,dep,2186.43000000156,html-button-response,560,0,200125,1,low,tob,purple,exp
20,1803477,LF,labelPictures,40_5_51_20_,dep,3049.09999994561,html-button-response,596,0,200125,1,low,tob,purple,exp
20,1802100,LF,labelPictures,26_22_21_20_,tob,2254.23000002047,html-button-response,494,1,200125,1,low,tob,purple,exp
20,1826984,FL,labelPictures,40_5_51_20_,dep,2669.28500001086,html-button-response,520,0,200125,1,low,tob,purple,exp
20,1800338,FL,labelPictures,26_22_21_20_,tob,3233.00499998732,html-button-response,596,1,200125,1,low,tob,purple,exp
20,1851567,LF,labelPictures,40_5_51_20_,dep,232.199999998556,html-button-response,572,0,200125,1,low,tob,purple,exp
20,1803026,FL,labelPictures,26_22_21_20_,tob,2938.00999992527,html-button-response,498,1,200125,1,low,tob,purple,exp
20,1805816,LF,labelPictures,40_5_51_20_,dep,2783.84999999974,html-button-response,544,0,200125,1,low,tob,purple,exp
20,1802360,FL,labelPictures,36_50_5_20_,dep,2237.60000000033,html-button-response,570,0,200125,1,low,tob,purple,exp
20,1825257,FL,labelPictures,40_5_51_20_,dep,1455.73999999766,html-button-response,504,0,200125,1,low,tob,purple,exp
21,1807562,FL,labelPictures,26_22_21_20_,tob,1065.32500009052,html-button-response,500,0,210325,3,low,dep,red,exp
21,1802088,FL,labelPictures,26_22_21_20_,tob,2334.3349999995,html-button-response,518,0,210325,3,low,dep,red,exp
21,1826939,LF,labelPictures,26_22_21_20_,tob,1514.37500002794,html-button-response,512,0,210325,3,low,dep,red,exp
21,1807564,LF,labelPictures,14_54_29_21_,dep,1639.19000001624,html-button-response,586,1,210325,3,low,dep,red,exp
21,1852242,LF,labelPictures,14_54_29_21_,dep,2262.22500001313,html-button-response,572,1,210325,3,low,dep,red,exp
21,1823770,FL,labelPictures,9_21_30_51_,dep,1545,html-button-response,552,1,210325,3,low,dep,red,exp
21,1803465,FL,labelPictures,9_21_30_51_,dep,2235.12500000652,html-button-response,570,1,210325,3,low,dep,red,exp
21,1829030,FL,labelPictures,14_54_29_21_,dep,2279.91500000283,html-button-response,594,1,210325,3,low,dep,red,exp
21,1825230,FL,labelPictures,26_22_21_20_,tob,2121.59999998403,html-button-response,552,0,210325,3,low,dep,red,exp
21,1800330,LF,labelPictures,26_22_21_20_,tob,1991.0300001502,html-button-response,502,0,210325,3,low,dep,red,exp
21,1800331,FL,labelPictures,26_22_21_20_,tob,1484,html-button-response,488,0,210325,3,low,dep,red,exp
21,1802982,FL,labelPictures,14_54_29_21_,dep,1961.76500000001,html-button-response,516,1,210325,3,low,dep,red,exp
21,1803475,LF,labelPictures,26_22_21_20_,tob,1372.47499999648,html-button-response,596,0,210325,3,low,dep,red,exp
21,1827631,FL,labelPictures,5_21_29_36_,wug,708.899999997811,html-button-response,566,0,210325,3,low,dep,red,exp
