"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","21","0.0-0.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","","","","","","","","","","","","","","",""
"fullscreen","1","31766","0.0-1.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","true","","","","","","","","","","","","","","",""
"external-html","2","90077","0.0-2.0-0.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","58251.04999999894","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","96965","0.0-2.0-1.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","6833.2550000013725","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","111061","0.0-3.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","NA","","[{""page_index"":0,""viewing_time"":3428.6449999999604},{""page_index"":1,""viewing_time"":10663.985000002867}]","instructions","","","","","","","","","","",""
"resize","5","142597","0.0-4.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","","","","","","394","2.5015873015873016","","","","","","","",""
"html-keyboard-response","6","143600","0.0-5.0-0.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","143927","0.0-5.0-1.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","144930","0.0-5.0-2.0","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","145932","0.0-5.0-0.1","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","146260","0.0-5.0-1.1","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","147261","0.0-5.0-2.1","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
"html-keyboard-response","12","148264","0.0-5.0-0.2","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","13","148592","0.0-5.0-1.2","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","14","149596","0.0-5.0-2.2","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide3.JPG","This is a bim:","","",""
"html-keyboard-response","15","150598","0.0-5.0-0.3","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","16","150926","0.0-5.0-1.3","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","17","151929","0.0-5.0-2.3","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide4.JPG","This is a dep:","","",""
"html-keyboard-response","18","152931","0.0-5.0-0.4","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","19","153259","0.0-5.0-1.4","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","20","154263","0.0-5.0-2.4","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide5.JPG","This is a wug:","","",""
"html-keyboard-response","21","155265","0.0-5.0-0.5","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","22","155593","0.0-5.0-1.5","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","23","156596","0.0-5.0-2.5","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide6.JPG","This is a dep:","","",""
"html-keyboard-response","24","157599","0.0-5.0-0.6","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","25","157927","0.0-5.0-1.6","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
"html-keyboard-response","26","158928","0.0-5.0-2.6","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide7.JPG","This is a wug:","","",""
"html-keyboard-response","27","159931","0.0-5.0-0.7","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","28","160259","0.0-5.0-1.7","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide8.JPG","null","","","","","",""
"html-keyboard-response","29","161261","0.0-5.0-2.7","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide8.JPG","This is a bim:","","",""
"html-keyboard-response","30","162264","0.0-5.0-0.8","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","31","162592","0.0-5.0-1.8","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide9.JPG","null","","","","","",""
"html-keyboard-response","32","163595","0.0-5.0-2.8","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide9.JPG","This is a wug:","","",""
"html-keyboard-response","33","164596","0.0-5.0-0.9","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","34","164923","0.0-5.0-1.9","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide10.JPG","null","","","","","",""
"html-keyboard-response","35","165925","0.0-5.0-2.9","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide10.JPG","This is a dep:","","",""
"html-keyboard-response","36","166928","0.0-5.0-0.10","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","37","167255","0.0-5.0-1.10","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide11.JPG","null","","","","","",""
"html-keyboard-response","38","168256","0.0-5.0-2.10","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide11.JPG","This is a tob:","","",""
"html-keyboard-response","39","169258","0.0-5.0-0.11","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","40","169587","0.0-5.0-1.11","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide12.JPG","null","","","","","",""
"html-keyboard-response","41","170588","0.0-5.0-2.11","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide12.JPG","This is a dep:","","",""
"html-keyboard-response","42","171589","0.0-5.0-0.12","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","43","171918","0.0-5.0-1.12","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide13.JPG","null","","","","","",""
"html-keyboard-response","44","172920","0.0-5.0-2.12","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide13.JPG","This is a bim:","","",""
"html-keyboard-response","45","173922","0.0-5.0-0.13","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","46","174249","0.0-5.0-1.13","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide14.JPG","null","","","","","",""
"html-keyboard-response","47","175251","0.0-5.0-2.13","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide14.JPG","This is a wug:","","",""
"html-keyboard-response","48","176254","0.0-5.0-0.14","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","49","176583","0.0-5.0-1.14","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide15.JPG","null","","","","","",""
"html-keyboard-response","50","177587","0.0-5.0-2.14","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide15.JPG","This is a tob:","","",""
"html-keyboard-response","51","178589","0.0-5.0-0.15","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","52","178917","0.0-5.0-1.15","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide16.JPG","null","","","","","",""
"html-keyboard-response","53","179919","0.0-5.0-2.15","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide16.JPG","This is a dep:","","",""
"html-keyboard-response","54","180921","0.0-5.0-0.16","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","55","181249","0.0-5.0-1.16","LF","823tgxfuz7","1920","1080","0","0","0","5f632ea32e85353d93872c67","","null","","","","","","","learning/Slide17.JPG","null","","","","","",""
