"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","16","0.0-0.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","","","","","","","","","","","","","","",""
"fullscreen","1","15032","0.0-1.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","true","","","","","","","","","","","","","","",""
"external-html","2","33462","0.0-2.0-0.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","18377.135000017006","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","39806","0.0-2.0-1.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","6289.824999985285","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","63238","0.0-3.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","NA","","[{""page_index"":0,""viewing_time"":2014.8199999821372},{""page_index"":1,""viewing_time"":21415.485000004992}]","instructions","","","","","","","","","","",""
"resize","5","119694","0.0-4.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","","","","","","280","1.7777777777777777","","","","","","","",""
"html-keyboard-response","6","120697","0.0-5.0-0.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","121025","0.0-5.0-1.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","122028","0.0-5.0-2.0","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","123029","0.0-5.0-0.1","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","123357","0.0-5.0-1.1","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","124359","0.0-5.0-2.1","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
"html-keyboard-response","12","125362","0.0-5.0-0.2","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","13","125689","0.0-5.0-1.2","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","14","126691","0.0-5.0-2.2","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide3.JPG","This is a bim:","","",""
"html-keyboard-response","15","127692","0.0-5.0-0.3","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","16","128019","0.0-5.0-1.3","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","17","129020","0.0-5.0-2.3","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide4.JPG","This is a dep:","","",""
"html-keyboard-response","18","130022","0.0-5.0-0.4","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","19","130350","0.0-5.0-1.4","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","20","131352","0.0-5.0-2.4","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide5.JPG","This is a wug:","","",""
"html-keyboard-response","21","132354","0.0-5.0-0.5","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","22","132682","0.0-5.0-1.5","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","23","133683","0.0-5.0-2.5","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide6.JPG","This is a dep:","","",""
"html-keyboard-response","24","134685","0.0-5.0-0.6","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","25","135013","0.0-5.0-1.6","LF","qfloq0vkd1","1920","1080","0","1","0","5acb896da3ba7a0001b4e99f","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
