"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","3","0.0-0.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","","","","","","","","","","","","","","",""
"fullscreen","1","4550","0.0-1.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","true","","","","","","","","","","","","","","",""
"external-html","2","8086","0.0-2.0-0.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","3506","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","12517","0.0-2.0-1.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","4400","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","25229","0.0-3.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","NA","","[{""page_index"":0,""viewing_time"":4154},{""page_index"":1,""viewing_time"":8557}]","instructions","","","","","","","","","","",""
"resize","5","64060","0.0-4.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","","","","","","296","1.8793650793650793","","","","","","","",""
"image-keyboard-response","6","64250","0.0-5.0-0.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","65420","0.0-5.0-1.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","66440","0.0-5.0-2.0","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","66620","0.0-5.0-0.1","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","67800","0.0-5.0-1.1","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","68819","0.0-5.0-2.1","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","68999","0.0-5.0-0.2","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","70180","0.0-5.0-1.2","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","71200","0.0-5.0-2.2","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","71379","0.0-5.0-0.3","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","72556","0.0-5.0-1.3","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","73560","0.0-5.0-2.3","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","73739","0.0-5.0-0.4","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","74910","0.0-5.0-1.4","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","75929","0.0-5.0-2.4","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
"image-keyboard-response","21","76110","0.0-5.0-0.5","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","22","77289","0.0-5.0-1.5","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","23","78299","0.0-5.0-2.5","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide6.JPG","That was a dep.","","",""
"image-keyboard-response","24","78489","0.0-5.0-0.6","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
"html-keyboard-response","25","79670","0.0-5.0-1.6","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","26","80688","0.0-5.0-2.6","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide7.JPG","That was a wug.","","",""
"image-keyboard-response","27","80869","0.0-5.0-0.7","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide8.JPG","null","","","","","",""
"html-keyboard-response","28","82039","0.0-5.0-1.7","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","29","83049","0.0-5.0-2.7","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide8.JPG","That was a bim.","","",""
"image-keyboard-response","30","83229","0.0-5.0-0.8","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide9.JPG","null","","","","","",""
"html-keyboard-response","31","84410","0.0-5.0-1.8","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","32","85429","0.0-5.0-2.8","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide9.JPG","That was a wug.","","",""
"image-keyboard-response","33","85609","0.0-5.0-0.9","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide10.JPG","null","","","","","",""
"html-keyboard-response","34","86779","0.0-5.0-1.9","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","35","87800","0.0-5.0-2.9","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide10.JPG","That was a dep.","","",""
"image-keyboard-response","36","87980","0.0-5.0-0.10","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide11.JPG","null","","","","","",""
"html-keyboard-response","37","89140","0.0-5.0-1.10","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","38","90159","0.0-5.0-2.10","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide11.JPG","That was a tob.","","",""
"image-keyboard-response","39","90339","0.0-5.0-0.11","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","","","","","learning/Slide12.JPG","null","","","","","",""
"html-keyboard-response","40","91500","0.0-5.0-1.11","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","41","92510","0.0-5.0-2.11","FL","5g2fbehb04","1920","1080","0","1","0","591a1f4800a5650001276188","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide12.JPG","That was a dep.","","",""
