"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","11","0.0-0.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","","","","","","","","","","","","","","",""
"fullscreen","1","3876","0.0-1.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","true","","","","","","","","","","","","","","",""
"external-html","2","7308","0.0-2.0-0.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","3340","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","14852","0.0-2.0-1.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","7410","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","27308","0.0-3.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","NA","","[{""page_index"":0,""viewing_time"":2613},{""page_index"":1,""viewing_time"":9832}]","instructions","","","","","","","","","","",""
"resize","5","64156","0.0-4.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","","","","","","352","2.234920634920635","","","","","","","",""
"image-keyboard-response","6","64350","0.0-5.0-0.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","65508","0.0-5.0-1.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","66521","0.0-5.0-2.0","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","66709","0.0-5.0-0.1","FL","ym6cxam2f3","1366","768","0","1","0","5ee87dba82ed8101333c7744","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
