"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","27","0.0-0.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","","","","","","","","","","","","","","",""
"fullscreen","1","6136","0.0-1.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","true","","","","","","","","","","","","","","",""
"external-html","2","32618","0.0-2.0-0.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","26427.629999932833","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","37084","0.0-2.0-1.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","4404.905000003055","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","69862","0.0-3.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","NA","","[{""page_index"":0,""viewing_time"":16433.42500005383},{""page_index"":1,""viewing_time"":16338.355000014417}]","instructions","","","","","","","","","","",""
"resize","5","119874","0.0-4.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","","","","","","322","2.0444444444444443","","","","","","","",""
"image-keyboard-response","6","120051","0.0-5.0-0.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","121203","0.0-5.0-1.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","122204","0.0-5.0-2.0","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","122380","0.0-5.0-0.1","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","123532","0.0-5.0-1.1","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","124533","0.0-5.0-2.1","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","124709","0.0-5.0-0.2","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","125861","0.0-5.0-1.2","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","126862","0.0-5.0-2.2","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","127038","0.0-5.0-0.3","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","128190","0.0-5.0-1.3","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","129191","0.0-5.0-2.3","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","129367","0.0-5.0-0.4","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","130519","0.0-5.0-1.4","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","131520","0.0-5.0-2.4","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
"image-keyboard-response","21","131696","0.0-5.0-0.5","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","22","132848","0.0-5.0-1.5","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","23","133849","0.0-5.0-2.5","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide6.JPG","That was a dep.","","",""
"image-keyboard-response","24","134026","0.0-5.0-0.6","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
"html-keyboard-response","25","135178","0.0-5.0-1.6","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","26","136179","0.0-5.0-2.6","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide7.JPG","That was a wug.","","",""
"image-keyboard-response","27","136355","0.0-5.0-0.7","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide8.JPG","null","","","","","",""
"html-keyboard-response","28","137507","0.0-5.0-1.7","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","29","138509","0.0-5.0-2.7","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide8.JPG","That was a bim.","","",""
"image-keyboard-response","30","138685","0.0-5.0-0.8","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide9.JPG","null","","","","","",""
"html-keyboard-response","31","139837","0.0-5.0-1.8","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","32","140838","0.0-5.0-2.8","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide9.JPG","That was a wug.","","",""
"image-keyboard-response","33","141014","0.0-5.0-0.9","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","","","","","learning/Slide10.JPG","null","","","","","",""
"html-keyboard-response","34","142167","0.0-5.0-1.9","FL","pbt3n7l1gj","1920","1080","0","1","0","5f63d70e4e460f141abccbc1","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
