"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","21","0.0-0.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","","","","","","","","","","","","","","",""
"fullscreen","1","2292","0.0-1.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","true","","","","","","","","","","","","","","",""
"external-html","2","5689","0.0-2.0-0.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","3343.3400000012625","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","9059","0.0-2.0-1.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","3309.385000000475","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","17721","0.0-3.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","NA","","[{""page_index"":0,""viewing_time"":2958.5600000009435},{""page_index"":1,""viewing_time"":5699.570000000676}]","instructions","","","","","","","","","","",""
"resize","5","25321","0.0-4.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","","","","","","100","0.634920634920635","","","","","","","",""
"image-keyboard-response","6","25508","0.0-5.0-0.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","26661","0.0-5.0-1.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","27677","0.0-5.0-2.0","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","27866","0.0-5.0-0.1","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","29037","0.0-5.0-1.1","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","30052","0.0-5.0-2.1","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","30229","0.0-5.0-0.2","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","31396","0.0-5.0-1.2","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","32407","0.0-5.0-2.2","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","32584","0.0-5.0-0.3","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","33738","0.0-5.0-1.3","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","34739","0.0-5.0-2.3","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","34916","0.0-5.0-0.4","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","36075","0.0-5.0-1.4","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","37083","0.0-5.0-2.4","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
"image-keyboard-response","21","37273","0.0-5.0-0.5","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","22","38436","0.0-5.0-1.5","FL","9q76krfydn","1920","1080","0","1","0","5f3d9a9f10a5f219cfe0b404","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
