"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","31","0.0-0.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","","","","","","","","","","","","","","",""
"fullscreen","1","2926","0.0-1.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","true","","","","","","","","","","","","","","",""
"external-html","2","6732","0.0-2.0-0.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","3733.1600000034086","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","17452","0.0-2.0-1.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","10669.239999959245","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","28157","0.0-3.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","NA","","[{""page_index"":0,""viewing_time"":1342.8950000088662},{""page_index"":1,""viewing_time"":9359.760000021197}]","instructions","","","","","","","","","","",""
"resize","5","51204","0.0-4.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","","","","","","346","2.196825396825397","","","","","","","",""
"html-keyboard-response","6","52208","0.0-5.0-0.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","52536","0.0-5.0-1.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","53538","0.0-5.0-2.0","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","54540","0.0-5.0-0.1","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","54868","0.0-5.0-1.1","LF","gcrz58pdx0","1920","1080","0","1","1","5f9b106e21189e2d3b853846","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
