"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","6","0.0-0.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","","","","","","","","","","","","","","",""
"fullscreen","1","3249","0.0-1.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","true","","","","","","","","","","","","","","",""
"external-html","2","10455","0.0-2.0-0.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","7182.089999987511","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","16919","0.0-2.0-1.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","6435.345000005327","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","30510","0.0-3.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","NA","","[{""page_index"":0,""viewing_time"":2220.2350000152364},{""page_index"":1,""viewing_time"":11368.989999988116}]","instructions","","","","","","","","","","",""
"resize","5","67237","0.0-4.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","","","","","","374","2.3746031746031746","","","","","","","",""
"html-keyboard-response","6","68240","0.0-5.0-0.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","68570","0.0-5.0-1.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","69577","0.0-5.0-2.0","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","70589","0.0-5.0-0.1","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","70937","0.0-5.0-1.1","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","71947","0.0-5.0-2.1","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
"html-keyboard-response","12","72953","0.0-5.0-0.2","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","13","73299","0.0-5.0-1.2","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","14","74317","0.0-5.0-2.2","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide3.JPG","This is a bim:","","",""
"html-keyboard-response","15","75324","0.0-5.0-0.3","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","16","75669","0.0-5.0-1.3","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","17","76677","0.0-5.0-2.3","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide4.JPG","This is a dep:","","",""
"html-keyboard-response","18","77681","0.0-5.0-0.4","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","19","78011","0.0-5.0-1.4","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","20","79025","0.0-5.0-2.4","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide5.JPG","This is a wug:","","",""
"html-keyboard-response","21","80030","0.0-5.0-0.5","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","22","80377","0.0-5.0-1.5","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","23","81393","0.0-5.0-2.5","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide6.JPG","This is a dep:","","",""
"html-keyboard-response","24","82398","0.0-5.0-0.6","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","25","82742","0.0-5.0-1.6","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
"html-keyboard-response","26","83759","0.0-5.0-2.6","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide7.JPG","This is a wug:","","",""
"html-keyboard-response","27","84771","0.0-5.0-0.7","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","28","85101","0.0-5.0-1.7","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide8.JPG","null","","","","","",""
"html-keyboard-response","29","86116","0.0-5.0-2.7","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide8.JPG","This is a bim:","","",""
"html-keyboard-response","30","87123","0.0-5.0-0.8","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","31","87465","0.0-5.0-1.8","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide9.JPG","null","","","","","",""
"html-keyboard-response","32","88469","0.0-5.0-2.8","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide9.JPG","This is a wug:","","",""
"html-keyboard-response","33","89474","0.0-5.0-0.9","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","34","89805","0.0-5.0-1.9","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide10.JPG","null","","","","","",""
"html-keyboard-response","35","90810","0.0-5.0-2.9","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide10.JPG","This is a dep:","","",""
"html-keyboard-response","36","91817","0.0-5.0-0.10","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","37","92158","0.0-5.0-1.10","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide11.JPG","null","","","","","",""
"html-keyboard-response","38","93176","0.0-5.0-2.10","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide11.JPG","This is a tob:","","",""
"html-keyboard-response","39","94179","0.0-5.0-0.11","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","40","94526","0.0-5.0-1.11","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide12.JPG","null","","","","","",""
"html-keyboard-response","41","95532","0.0-5.0-2.11","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide12.JPG","This is a dep:","","",""
"html-keyboard-response","42","96537","0.0-5.0-0.12","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","43","96880","0.0-5.0-1.12","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide13.JPG","null","","","","","",""
"html-keyboard-response","44","97897","0.0-5.0-2.12","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide13.JPG","This is a bim:","","",""
"html-keyboard-response","45","98916","0.0-5.0-0.13","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","46","99256","0.0-5.0-1.13","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide14.JPG","null","","","","","",""
"html-keyboard-response","47","100275","0.0-5.0-2.13","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide14.JPG","This is a wug:","","",""
"html-keyboard-response","48","101281","0.0-5.0-0.14","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","49","101628","0.0-5.0-1.14","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide15.JPG","null","","","","","",""
"html-keyboard-response","50","102633","0.0-5.0-2.14","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide15.JPG","This is a tob:","","",""
"html-keyboard-response","51","103636","0.0-5.0-0.15","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","52","103979","0.0-5.0-1.15","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide16.JPG","null","","","","","",""
"html-keyboard-response","53","104985","0.0-5.0-2.15","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide16.JPG","This is a dep:","","",""
"html-keyboard-response","54","105998","0.0-5.0-0.16","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","55","106343","0.0-5.0-1.16","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","","","","","learning/Slide17.JPG","null","","","","","",""
"html-keyboard-response","56","107357","0.0-5.0-2.16","LF","ek1v85vere","1280","720","0","1","0","5bdcd99964215c0001282b34","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide17.JPG","This is a bim:","","",""
