"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","192","0.0-0.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","","","","","","","","","","","","","","",""
"fullscreen","1","11539","0.0-1.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","true","","","","","","","","","","","","","","",""
"external-html","2","24315","0.0-2.0-0.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","12477.264999994077","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","31527","0.0-2.0-1.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","6946.409999975003","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","57986","0.0-3.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","NA","","[{""page_index"":0,""viewing_time"":5347.910000011325},{""page_index"":1,""viewing_time"":21107.449999981327}]","instructions","","","","","","","","","","",""
"resize","5","113684","0.0-4.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","","","","","","344","2.1841269841269844","","","","","","","",""
"image-keyboard-response","6","113861","0.0-5.0-0.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","115013","0.0-5.0-1.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","116014","0.0-5.0-2.0","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","116191","0.0-5.0-0.1","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","117344","0.0-5.0-1.1","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","118346","0.0-5.0-2.1","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","118522","0.0-5.0-0.2","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","119674","0.0-5.0-1.2","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","120677","0.0-5.0-2.2","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","120853","0.0-5.0-0.3","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","122006","0.0-5.0-1.3","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","123007","0.0-5.0-2.3","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","123185","0.0-5.0-0.4","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","124338","0.0-5.0-1.4","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","125340","0.0-5.0-2.4","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
"image-keyboard-response","21","125517","0.0-5.0-0.5","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","22","126670","0.0-5.0-1.5","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","23","127671","0.0-5.0-2.5","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide6.JPG","That was a dep.","","",""
"image-keyboard-response","24","127848","0.0-5.0-0.6","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
"html-keyboard-response","25","129004","0.0-5.0-1.6","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","26","130005","0.0-5.0-2.6","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide7.JPG","That was a wug.","","",""
"image-keyboard-response","27","130181","0.0-5.0-0.7","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide8.JPG","null","","","","","",""
"html-keyboard-response","28","131338","0.0-5.0-1.7","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","29","132340","0.0-5.0-2.7","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide8.JPG","That was a bim.","","",""
"image-keyboard-response","30","132517","0.0-5.0-0.8","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide9.JPG","null","","","","","",""
"html-keyboard-response","31","133672","0.0-5.0-1.8","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","32","134673","0.0-5.0-2.8","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide9.JPG","That was a wug.","","",""
"image-keyboard-response","33","134850","0.0-5.0-0.9","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide10.JPG","null","","","","","",""
"html-keyboard-response","34","136003","0.0-5.0-1.9","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","35","137004","0.0-5.0-2.9","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide10.JPG","That was a dep.","","",""
"image-keyboard-response","36","137182","0.0-5.0-0.10","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide11.JPG","null","","","","","",""
"html-keyboard-response","37","138337","0.0-5.0-1.10","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","38","139338","0.0-5.0-2.10","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide11.JPG","That was a tob.","","",""
"image-keyboard-response","39","139514","0.0-5.0-0.11","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","","","","","learning/Slide12.JPG","null","","","","","",""
"html-keyboard-response","40","140672","0.0-5.0-1.11","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","41","141675","0.0-5.0-2.11","FL","ffbjr4pqha","1920","1080","0","1","0","6009c27b9e9b700266fd52b5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide12.JPG","That was a dep.","","",""
