"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","10","0.0-0.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","","","","","","","","","","","","","","",""
"fullscreen","1","43500","0.0-1.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","true","","","","","","","","","","","","","","",""
"external-html","2","91271","0.0-2.0-0.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","47736.51500000051","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","113308","0.0-2.0-1.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","22004.730000000563","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","133541","0.0-3.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","NA","","[{""page_index"":0,""viewing_time"":4156.374999998661},{""page_index"":1,""viewing_time"":16073.760000002949}]","instructions","","","","","","","","","","",""
"resize","5","201670","0.0-4.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","","","","","","316","2.0063492063492063","","","","","","","",""
"html-keyboard-response","6","202674","0.0-5.0-0.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","203005","0.0-5.0-1.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","204020","0.0-5.0-2.0","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","205024","0.0-5.0-0.1","LF","z4xhznw88z","1920","1080","0","1","0","5fae68d5b74c182cacbe5d6a","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
