"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","18","0.0-0.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","","","","","","","","","","","","","","",""
"fullscreen","1","5346","0.0-1.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","true","","","","","","","","","","","","","","",""
"external-html","2","26942","0.0-2.0-0.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","21530.74000001652","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","70858","0.0-2.0-1.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","43849.94000001461","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","80088","0.0-3.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","NA","","[{""page_index"":0,""viewing_time"":2790.0450000015553},{""page_index"":1,""viewing_time"":6434.045000001788}]","instructions","","","","","","","","","","",""
"resize","5","97545","0.0-4.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","","","","","","380","2.4126984126984126","","","","","","","",""
"html-keyboard-response","6","98549","0.0-5.0-0.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","98885","0.0-5.0-1.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","99892","0.0-5.0-2.0","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","100894","0.0-5.0-0.1","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","101222","0.0-5.0-1.1","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","102228","0.0-5.0-2.1","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
"html-keyboard-response","12","103234","0.0-5.0-0.2","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","13","103567","0.0-5.0-1.2","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","14","104570","0.0-5.0-2.2","LF","67zqwpqc3v","1440","900","0","1","0","5ea3066769713007dfc5f1c3","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide3.JPG","This is a bim:","","",""
