"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","30","0.0-0.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","","","","","","","","","","","","","","",""
"fullscreen","1","28264","0.0-1.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","true","","","","","","","","","","","","","","",""
"external-html","2","170542","0.0-2.0-0.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","141850","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","185840","0.0-2.0-1.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","14901","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","294419","0.0-3.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","NA","","[{""page_index"":0,""viewing_time"":92109},{""page_index"":1,""viewing_time"":16468}]","instructions","","","","","","","","","","",""
"resize","5","420282","0.0-4.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","","","","","","392","2.488888888888889","","","","","","","",""
"html-keyboard-response","6","421288","0.0-5.0-0.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","421638","0.0-5.0-1.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","422658","0.0-5.0-2.0","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","423678","0.0-5.0-0.1","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","424028","0.0-5.0-1.1","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","425038","0.0-5.0-2.1","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
"html-keyboard-response","12","426048","0.0-5.0-0.2","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","13","426392","0.0-5.0-1.2","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","14","427408","0.0-5.0-2.2","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide3.JPG","This is a bim:","","",""
"html-keyboard-response","15","428427","0.0-5.0-0.3","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","16","428787","0.0-5.0-1.3","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","17","429808","0.0-5.0-2.3","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide4.JPG","This is a dep:","","",""
"html-keyboard-response","18","430817","0.0-5.0-0.4","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","19","431158","0.0-5.0-1.4","LF","f9gvt2ubve","1536","864","0","1","0","5f529cd9e0a90c58773ec3fe","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
