"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","78","0.0-0.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","","","","","","","","","","","","","","",""
"fullscreen","1","10409","0.0-1.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","true","","","","","","","","","","","","","","",""
"external-html","2","26638","0.0-2.0-0.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","16028.640000004089","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","35018","0.0-2.0-1.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","8172.800000000279","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","46656","0.0-3.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","NA","","[{""page_index"":0,""viewing_time"":2053.37999999756},{""page_index"":1,""viewing_time"":9577.619999996386}]","instructions","","","","","","","","","","",""
"resize","5","112458","0.0-4.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","","","","","","392","2.488888888888889","","","","","","","",""
"image-keyboard-response","6","112639","0.0-5.0-0.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","113795","0.0-5.0-1.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","114800","0.0-5.0-2.0","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","114979","0.0-5.0-0.1","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","116134","0.0-5.0-1.1","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","117136","0.0-5.0-2.1","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","117317","0.0-5.0-0.2","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","118471","0.0-5.0-1.2","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","119473","0.0-5.0-2.2","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","119650","0.0-5.0-0.3","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","120807","0.0-5.0-1.3","FL","3b8h3oor4p","1280","800","0","0","0","5f61bbe3c18cc915aac68b32","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
