"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","27","0.0-0.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","","","","","","","","","","","","","","",""
"fullscreen","1","6334","0.0-1.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","true","","","","","","","","","","","","","","",""
"external-html","2","35197","0.0-2.0-0.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","28566.780000022845","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","63588","0.0-2.0-1.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","28070.295000012266","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","81291","0.0-3.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","NA","","[{""page_index"":0,""viewing_time"":2561.245000018971},{""page_index"":1,""viewing_time"":15135.74499997776}]","instructions","","","","","","","","","","",""
"resize","5","137229","0.0-4.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","","","","","","370","2.349206349206349","","","","","","","",""
"html-keyboard-response","6","138236","0.0-5.0-0.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","138565","0.0-5.0-1.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","139567","0.0-5.0-2.0","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","140570","0.0-5.0-0.1","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","140899","0.0-5.0-1.1","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","141903","0.0-5.0-2.1","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
"html-keyboard-response","12","142905","0.0-5.0-0.2","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","This is a bim:","null","","","","","",""
"image-keyboard-response","13","143234","0.0-5.0-1.2","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","14","144238","0.0-5.0-2.2","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide3.JPG","This is a bim:","","",""
"html-keyboard-response","15","145240","0.0-5.0-0.3","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","This is a dep:","null","","","","","",""
"image-keyboard-response","16","145568","0.0-5.0-1.3","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","17","146573","0.0-5.0-2.3","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide4.JPG","This is a dep:","","",""
"html-keyboard-response","18","147575","0.0-5.0-0.4","LF","2n2kv71sum","1366","768","0","1","0","5e67d9ed33e6a60542f4dfd7","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
