"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","4","0.0-0.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","","","","","","","","","","","","","","",""
"fullscreen","1","17541","0.0-1.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","true","","","","","","","","","","","","","","",""
"external-html","2","36450","0.0-2.0-0.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","18860.634999989998","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","46193","0.0-2.0-1.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","9686.954999997397","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","60681","0.0-3.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","NA","","[{""page_index"":0,""viewing_time"":2326.645000008284},{""page_index"":1,""viewing_time"":12159.899999998743}]","instructions","","","","","","","","","","",""
"resize","5","94281","0.0-4.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","","","","","","448","2.8444444444444446","","","","","","","",""
"image-keyboard-response","6","94466","0.0-5.0-0.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","95623","0.0-5.0-1.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","96635","0.0-5.0-2.0","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","96811","0.0-5.0-0.1","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","97964","0.0-5.0-1.1","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","98969","0.0-5.0-2.1","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","99154","0.0-5.0-0.2","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","100324","0.0-5.0-1.2","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","101332","0.0-5.0-2.2","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","101519","0.0-5.0-0.3","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","102675","0.0-5.0-1.3","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","103676","0.0-5.0-2.3","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","103861","0.0-5.0-0.4","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","105027","0.0-5.0-1.4","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","106033","0.0-5.0-2.4","FL","0yjn7eg9zc","1536","864","0","1","0","5f06ee44c10cab2655ea3822","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
