"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","56","0.0-0.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","","","","","","","","","","","","","","",""
"fullscreen","1","4136","0.0-1.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","true","","","","","","","","","","","","","","",""
"external-html","2","64620","0.0-2.0-0.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","60419.31999998633","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","144636","0.0-2.0-1.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","79922.84999997355","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","185134","0.0-3.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","NA","","[{""page_index"":0,""viewing_time"":32334.80499999132},{""page_index"":1,""viewing_time"":8141.7249999940395}]","instructions","","","","","","","","","","",""
"resize","5","262508","0.0-4.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","","","","","","350","2.2222222222222223","","","","","","","",""
"image-keyboard-response","6","262693","0.0-5.0-0.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","263863","0.0-5.0-1.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","264874","0.0-5.0-2.0","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","265053","0.0-5.0-0.1","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","266224","0.0-5.0-1.1","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","267234","0.0-5.0-2.1","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","267422","0.0-5.0-0.2","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","268595","0.0-5.0-1.2","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","269606","0.0-5.0-2.2","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","269794","0.0-5.0-0.3","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","270962","0.0-5.0-1.3","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","271965","0.0-5.0-2.3","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","272144","0.0-5.0-0.4","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","273300","0.0-5.0-1.4","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","274314","0.0-5.0-2.4","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
"image-keyboard-response","21","274493","0.0-5.0-0.5","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide6.JPG","null","","","","","",""
"html-keyboard-response","22","275675","0.0-5.0-1.5","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","23","276687","0.0-5.0-2.5","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide6.JPG","That was a dep.","","",""
"image-keyboard-response","24","276872","0.0-5.0-0.6","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide7.JPG","null","","","","","",""
"html-keyboard-response","25","278042","0.0-5.0-1.6","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","26","279057","0.0-5.0-2.6","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide7.JPG","That was a wug.","","",""
"image-keyboard-response","27","279236","0.0-5.0-0.7","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide8.JPG","null","","","","","",""
"html-keyboard-response","28","280398","0.0-5.0-1.7","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","29","281410","0.0-5.0-2.7","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide8.JPG","That was a bim.","","",""
"image-keyboard-response","30","281602","0.0-5.0-0.8","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide9.JPG","null","","","","","",""
"html-keyboard-response","31","282767","0.0-5.0-1.8","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","32","283780","0.0-5.0-2.8","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide9.JPG","That was a wug.","","",""
"image-keyboard-response","33","283967","0.0-5.0-0.9","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide10.JPG","null","","","","","",""
"html-keyboard-response","34","285150","0.0-5.0-1.9","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","35","286165","0.0-5.0-2.9","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide10.JPG","That was a dep.","","",""
"image-keyboard-response","36","286353","0.0-5.0-0.10","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide11.JPG","null","","","","","",""
"html-keyboard-response","37","287525","0.0-5.0-1.10","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","38","288535","0.0-5.0-2.10","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide11.JPG","That was a tob.","","",""
"image-keyboard-response","39","288720","0.0-5.0-0.11","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide12.JPG","null","","","","","",""
"html-keyboard-response","40","289889","0.0-5.0-1.11","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","41","290904","0.0-5.0-2.11","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide12.JPG","That was a dep.","","",""
"image-keyboard-response","42","291091","0.0-5.0-0.12","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","","","","","learning/Slide13.JPG","null","","","","","",""
"html-keyboard-response","43","292249","0.0-5.0-1.12","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","44","293262","0.0-5.0-2.12","FL","aj9q5o0gf2","1600","900","0","1","0","5b01e69aa496b300013d5b9b","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide13.JPG","That was a bim.","","",""
