"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","17","0.0-0.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","","","","","","","","","","","","","","",""
"fullscreen","1","4717","0.0-1.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","true","","","","","","","","","","","","","","",""
"external-html","2","15169","0.0-2.0-0.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","10370.179999998072","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","21170","0.0-2.0-1.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","5936.409999994794","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","33029","0.0-3.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","NA","","[{""page_index"":0,""viewing_time"":1865.4950000054669},{""page_index"":1,""viewing_time"":9988.140000001295}]","instructions","","","","","","","","","","",""
"resize","5","89061","0.0-4.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","","","","","","340","2.1587301587301586","","","","","","","",""
"html-keyboard-response","6","90062","0.0-5.0-0.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","90389","0.0-5.0-1.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","91390","0.0-5.0-2.0","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","92391","0.0-5.0-0.1","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","92718","0.0-5.0-1.1","LF","vzebe40w15","1920","1080","0","1","0","5fce9a625474c41129c10fb1","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
