"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","26","0.0-0.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","","","","","","","","","","","","","","",""
"fullscreen","1","2760","0.0-1.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","true","","","","","","","","","","","","","","",""
"external-html","2","13596","0.0-2.0-0.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","10755.92000000006","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","21719","0.0-2.0-1.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","8062.594999999872","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","27344","0.0-3.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","NA","","[{""page_index"":0,""viewing_time"":1448.6899999999405},{""page_index"":1,""viewing_time"":4174.565000000031}]","instructions","","","","","","","","","","",""
"resize","5","59505","0.0-4.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","","","","","","438","2.780952380952381","","","","","","","",""
"image-keyboard-response","6","59683","0.0-5.0-0.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","60836","0.0-5.0-1.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","61838","0.0-5.0-2.0","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","62015","0.0-5.0-0.1","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","63168","0.0-5.0-1.1","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","64168","0.0-5.0-2.1","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","64344","0.0-5.0-0.2","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","65496","0.0-5.0-1.2","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","66499","0.0-5.0-2.2","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","66675","0.0-5.0-0.3","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","67828","0.0-5.0-1.3","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","68831","0.0-5.0-2.3","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
"image-keyboard-response","18","69007","0.0-5.0-0.4","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","","","","","learning/Slide5.JPG","null","","","","","",""
"html-keyboard-response","19","70159","0.0-5.0-1.4","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","20","71161","0.0-5.0-2.4","FL","q963ed16o4","1920","1080","0","1","0","6006cf1238099707863fc7b4","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide5.JPG","That was a wug.","","",""
