"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","30","0.0-0.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","","","","","","","","","","","","","","",""
"fullscreen","1","13049","0.0-1.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","true","","","","","","","","","","","","","","",""
"external-html","2","19823","0.0-2.0-0.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","6747.92500003241","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","23679","0.0-2.0-1.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","3828.7949999794364","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","33894","0.0-3.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","NA","","[{""page_index"":0,""viewing_time"":1521.5149999130517},{""page_index"":1,""viewing_time"":8690.939999883994}]","instructions","","","","","","","","","","",""
"resize","5","130858","0.0-4.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","","","","","","389","2.46984126984127","","","","","","","",""
"html-keyboard-response","6","131862","0.0-5.0-0.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","null","","","learningBlock1","","","","This is a tob:","null","","","","","",""
"image-keyboard-response","7","132194","0.0-5.0-1.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","8","133198","0.0-5.0-2.0","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide1.JPG","This is a tob:","","",""
"html-keyboard-response","9","134203","0.0-5.0-0.1","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","null","","","learningBlock1","","","","This is a wug:","null","","","","","",""
"image-keyboard-response","10","134533","0.0-5.0-1.1","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","11","135538","0.0-5.0-2.1","LF","s0xp76sxy4","1280","800","0","1","0","5f68a907efe6b000080540be","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","LF","learning/Slide2.JPG","This is a wug:","","",""
