"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","18","0.0-0.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","","","","","","","","","","","","","","",""
"fullscreen","1","17259","0.0-1.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","true","","","","","","","","","","","","","","",""
"external-html","2","29043","0.0-2.0-0.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","11679.409999998825","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","34460","0.0-2.0-1.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","5314.405000000988","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","44812","0.0-3.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","NA","","[{""page_index"":0,""viewing_time"":1438.1400000002031},{""page_index"":1,""viewing_time"":8911.695000000691}]","instructions","","","","","","","","","","",""
"resize","5","77947","0.0-4.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","","","","","","346","2.196825396825397","","","","","","","",""
"image-keyboard-response","6","78125","0.0-5.0-0.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","79299","0.0-5.0-1.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","80316","0.0-5.0-2.0","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","80504","0.0-5.0-0.1","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","81665","0.0-5.0-1.1","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","82682","0.0-5.0-2.1","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","82870","0.0-5.0-0.2","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","84029","0.0-5.0-1.2","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","85033","0.0-5.0-2.2","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","85220","0.0-5.0-0.3","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","86381","0.0-5.0-1.3","FL","q3zadoj47e","1920","1080","0","1","0","5e47ad846c3d4425c60ccbe5","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
