"trial_type","trial_index","time_elapsed","internal_node_id","condition","subject","screen_width","screen_height","attention","distraction","conscientious","prolificID","success","rt","url","view_history","test_part","final_height_px","final_width_px","scale_factor","stimulus","key_press","learningType","presentedImage","presentedLabel","button_pressed","response","responses"
"pavlovia","0","13","0.0-0.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","","","","","","","","","","","","","","",""
"fullscreen","1","4869","0.0-1.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","true","","","","","","","","","","","","","","",""
"external-html","2","28209","0.0-2.0-0.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","23302.20000000554","text/information_english.html","","","","","","","","","","","","",""
"external-html","3","74343","0.0-2.0-1.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","46088.95500001381","text/consent_english.html","","","","","","","","","","","","",""
"instructions","4","94753","0.0-3.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","NA","","[{""page_index"":0,""viewing_time"":5026.249999995343},{""page_index"":1,""viewing_time"":15376.61500001559}]","instructions","","","","","","","","","","",""
"resize","5","110142","0.0-4.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","","","","","","378","2.4","","","","","","","",""
"image-keyboard-response","6","110323","0.0-5.0-0.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","","","","","learning/Slide1.JPG","null","","","","","",""
"html-keyboard-response","7","111483","0.0-5.0-1.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","That was a tob.","null","","","","","",""
"html-keyboard-response","8","112496","0.0-5.0-2.0","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide1.JPG","That was a tob.","","",""
"image-keyboard-response","9","112681","0.0-5.0-0.1","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","","","","","learning/Slide2.JPG","null","","","","","",""
"html-keyboard-response","10","113839","0.0-5.0-1.1","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","That was a wug.","null","","","","","",""
"html-keyboard-response","11","114850","0.0-5.0-2.1","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide2.JPG","That was a wug.","","",""
"image-keyboard-response","12","115036","0.0-5.0-0.2","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","","","","","learning/Slide3.JPG","null","","","","","",""
"html-keyboard-response","13","116198","0.0-5.0-1.2","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","That was a bim.","null","","","","","",""
"html-keyboard-response","14","117207","0.0-5.0-2.2","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide3.JPG","That was a bim.","","",""
"image-keyboard-response","15","117384","0.0-5.0-0.3","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","","","","","learning/Slide4.JPG","null","","","","","",""
"html-keyboard-response","16","118552","0.0-5.0-1.3","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","That was a dep.","null","","","","","",""
"html-keyboard-response","17","119563","0.0-5.0-2.3","FL","rhglzajksw","1920","1080","0","1","0","5ea98f445ef6ee093f4f05ec","","null","","","learningBlock1","","","","<div style=""font-size:60px;""> </div>","null","FL","learning/Slide4.JPG","That was a dep.","","",""
