Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,fribbleID,labelPresented,ShowProgressBar,frequency,trialType,list
169,1617269358188,01/04/2021 09:29:18,1617269358146,1,01/04/2021 10:29:18,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,31,41,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,20475.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
170,1617269358249,01/04/2021 09:29:18,1617269358165,1,01/04/2021 10:29:18,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,31,41,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20475.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
171,1617269360220,01/04/2021 09:29:20,1617269360183,1,01/04/2021 10:29:20,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,31,41,2,Screen 2,slider,response_slider_endValue,2017.439999995986,,,-68,,0,1,0,,,,,1,task,20475.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
172,1617269360296,01/04/2021 09:29:20,1617269360183,1,01/04/2021 10:29:20,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,31,41,2,Screen 2,continueButton,continue_button,2017.439999995986,,,,,0,1,0,,,,,1,task,20475.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
173,1617269360717,01/04/2021 09:29:20,1617269360625,1,01/04/2021 10:29:20,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,22,42,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
174,1617269360811,01/04/2021 09:29:20,1617269360643,1,01/04/2021 10:29:20,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,22,42,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
175,1617269363048,01/04/2021 09:29:23,1617269363005,1,01/04/2021 10:29:23,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,22,42,2,Screen 2,slider,response_slider_endValue,2361.6750000219326,,,-62,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
176,1617269363145,01/04/2021 09:29:23,1617269363006,1,01/04/2021 10:29:23,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,22,42,2,Screen 2,continueButton,continue_button,2361.6750000219326,,,,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
177,1617269363473,01/04/2021 09:29:23,1617269363443,1,01/04/2021 10:29:23,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,34,43,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
178,1617269363533,01/04/2021 09:29:23,1617269363462,1,01/04/2021 10:29:23,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,34,43,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
179,1617269365580,01/04/2021 09:29:25,1617269365548,1,01/04/2021 10:29:25,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,34,43,2,Screen 2,slider,response_slider_endValue,2085.735000000568,,,-83,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
180,1617269365635,01/04/2021 09:29:25,1617269365549,1,01/04/2021 10:29:25,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,34,43,2,Screen 2,continueButton,continue_button,2085.735000000568,,,,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
181,1617269366065,01/04/2021 09:29:26,1617269365995,1,01/04/2021 10:29:25,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,26,44,1,Screen 1,fixation,fixation,450.19799999997485,,,,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
182,1617269366111,01/04/2021 09:29:26,1617269366014,1,01/04/2021 10:29:26,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,26,44,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
183,1617269368251,01/04/2021 09:29:28,1617269368207,1,01/04/2021 10:29:28,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,26,44,2,Screen 2,slider,response_slider_endValue,2192.399999999907,,,25,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
184,1617269368313,01/04/2021 09:29:28,1617269368208,1,01/04/2021 10:29:28,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,26,44,2,Screen 2,continueButton,continue_button,2192.399999999907,,,,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
185,1617269368687,01/04/2021 09:29:28,1617269368646,1,01/04/2021 10:29:28,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,59,45,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,32275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
186,1617269368750,01/04/2021 09:29:28,1617269368665,1,01/04/2021 10:29:28,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,59,45,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,32275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
187,1617269370922,01/04/2021 09:29:30,1617269370892,1,01/04/2021 10:29:30,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,59,45,2,Screen 2,slider,response_slider_endValue,2227.2550000052433,,,100,,0,1,0,,,,,1,task,32275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
188,1617269370988,01/04/2021 09:29:30,1617269370893,1,01/04/2021 10:29:30,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,59,45,2,Screen 2,continueButton,continue_button,2227.2550000052433,,,,,0,1,0,,,,,1,task,32275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
189,1617269371364,01/04/2021 09:29:31,1617269371330,1,01/04/2021 10:29:31,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,9,46,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
190,1617269371411,01/04/2021 09:29:31,1617269371347,1,01/04/2021 10:29:31,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,9,46,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
191,1617269373043,01/04/2021 09:29:33,1617269373014,1,01/04/2021 10:29:33,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,9,46,2,Screen 2,slider,response_slider_endValue,1666.5749999810942,,,-59,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
192,1617269373105,01/04/2021 09:29:33,1617269373015,1,01/04/2021 10:29:33,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,9,46,2,Screen 2,continueButton,continue_button,1666.5749999810942,,,,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
193,1617269373480,01/04/2021 09:29:33,1617269373449,1,01/04/2021 10:29:33,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,29,47,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,20425.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
194,1617269373548,01/04/2021 09:29:33,1617269373469,1,01/04/2021 10:29:33,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,29,47,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20425.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
195,1617269376949,01/04/2021 09:29:36,1617269376878,1,01/04/2021 10:29:36,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,29,47,2,Screen 2,slider,response_slider_endValue,3409.9000000278465,,,35,,0,1,0,,,,,1,task,20425.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
196,1617269377011,01/04/2021 09:29:37,1617269376880,1,01/04/2021 10:29:36,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,29,47,2,Screen 2,continueButton,continue_button,3409.9000000278465,,,,,0,1,0,,,,,1,task,20425.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
197,1617269377355,01/04/2021 09:29:37,1617269377317,1,01/04/2021 10:29:37,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,14,48,1,Screen 1,fixation,fixation,450.19800000000396,,,,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
198,1617269377402,01/04/2021 09:29:37,1617269377336,1,01/04/2021 10:29:37,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,14,48,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
199,1617269380989,01/04/2021 09:29:40,1617269380948,1,01/04/2021 10:29:40,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,14,48,2,Screen 2,slider,response_slider_endValue,3612.005000002682,,,-87,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
200,1617269381052,01/04/2021 09:29:41,1617269380949,1,01/04/2021 10:29:40,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,14,48,2,Screen 2,continueButton,continue_button,3612.005000002682,,,,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
201,1617269381434,01/04/2021 09:29:41,1617269381391,1,01/04/2021 10:29:41,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,3,49,1,Screen 1,fixation,fixation,450.19799999997485,,,,,0,1,0,,,,,1,task,30575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
202,1617269381497,01/04/2021 09:29:41,1617269381409,1,01/04/2021 10:29:41,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,3,49,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,30575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
203,1617269383428,01/04/2021 09:29:43,1617269383381,1,01/04/2021 10:29:43,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,3,49,2,Screen 2,slider,response_slider_endValue,1971.7349999991711,,,66,,0,1,0,,,,,1,task,30575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
204,1617269383491,01/04/2021 09:29:43,1617269383381,1,01/04/2021 10:29:43,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,3,49,2,Screen 2,continueButton,continue_button,1971.7349999991711,,,,,0,1,0,,,,,1,task,30575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
205,1617269383865,01/04/2021 09:29:43,1617269383824,1,01/04/2021 10:29:43,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,39,50,1,Screen 1,fixation,fixation,450.19800000003306,,,,,0,1,0,,,,,1,task,21325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
206,1617269383916,01/04/2021 09:29:43,1617269383844,1,01/04/2021 10:29:43,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,39,50,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
207,1617269385685,01/04/2021 09:29:45,1617269385594,1,01/04/2021 10:29:45,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,39,50,2,Screen 2,slider,response_slider_endValue,1749.8950000153854,,,-52,,0,1,0,,,,,1,task,21325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
208,1617269385763,01/04/2021 09:29:45,1617269385594,1,01/04/2021 10:29:45,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,39,50,2,Screen 2,continueButton,continue_button,1749.8950000153854,,,,,0,1,0,,,,,1,task,21325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,2
209,1617269386094,01/04/2021 09:29:46,1617269386042,1,01/04/2021 10:29:46,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,4,51,1,Screen 1,fixation,fixation,450.19800000003306,,,,,0,1,0,,,,,1,task,11275.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
210,1617269386140,01/04/2021 09:29:46,1617269386059,1,01/04/2021 10:29:46,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,4,51,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11275.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
211,1617269389637,01/04/2021 09:29:49,1617269389596,1,01/04/2021 10:29:49,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,4,51,2,Screen 2,slider,response_slider_endValue,3537.2999999963213,,,31,,0,1,0,,,,,1,task,11275.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
212,1617269389699,01/04/2021 09:29:49,1617269389597,1,01/04/2021 10:29:49,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,4,51,2,Screen 2,continueButton,continue_button,3537.2999999963213,,,,,0,1,0,,,,,1,task,11275.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
213,1617269390080,01/04/2021 09:29:50,1617269390046,1,01/04/2021 10:29:50,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,28,52,1,Screen 1,fixation,fixation,450.19800000003306,,,,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
214,1617269390137,01/04/2021 09:29:50,1617269390064,1,01/04/2021 10:29:50,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,28,52,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
215,1617269392384,01/04/2021 09:29:52,1617269392343,1,01/04/2021 10:29:52,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,28,52,2,Screen 2,slider,response_slider_endValue,2279.164999985369,,,-48,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
216,1617269392446,01/04/2021 09:29:52,1617269392344,1,01/04/2021 10:29:52,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,28,52,2,Screen 2,continueButton,continue_button,2279.164999985369,,,,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
217,1617269392841,01/04/2021 09:29:52,1617269392785,1,01/04/2021 10:29:52,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,50,53,1,Screen 1,fixation,fixation,450.19799999997485,,,,,0,1,0,,,,,1,task,21875.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
218,1617269392899,01/04/2021 09:29:52,1617269392802,1,01/04/2021 10:29:52,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,50,53,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21875.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
219,1617269395335,01/04/2021 09:29:55,1617269395284,1,01/04/2021 10:29:55,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,50,53,2,Screen 2,slider,response_slider_endValue,2482.2049999784213,,,-70,,0,1,0,,,,,1,task,21875.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
220,1617269395366,01/04/2021 09:29:55,1617269395285,1,01/04/2021 10:29:55,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,50,53,2,Screen 2,continueButton,continue_button,2482.2049999784213,,,,,0,1,0,,,,,1,task,21875.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,2
221,1617269395759,01/04/2021 09:29:55,1617269395719,1,01/04/2021 10:29:55,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,18,54,1,Screen 1,fixation,fixation,450.19799999997485,,,,,0,1,0,,,,,1,task,20725.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
222,1617269395820,01/04/2021 09:29:55,1617269395739,1,01/04/2021 10:29:55,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,18,54,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20725.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
223,1617269397775,01/04/2021 09:29:57,1617269397741,1,01/04/2021 10:29:57,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,18,54,2,Screen 2,slider,response_slider_endValue,2001.8850000051316,,,-73,,0,1,0,,,,,1,task,20725.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
224,1617269397851,01/04/2021 09:29:57,1617269397742,1,01/04/2021 10:29:57,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,18,54,2,Screen 2,continueButton,continue_button,2001.8850000051316,,,,,0,1,0,,,,,1,task,20725.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
225,1617269398245,01/04/2021 09:29:58,1617269398188,1,01/04/2021 10:29:58,45245,6,task-dlw7,,11565418,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,contingency,3,listB,listB,listB,46,55,1,Screen 1,fixation,fixation,450.19799999997485,,,,,0,1,0,,,,,1,task,33375.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
