Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
1,1617182355938,31/03/2021 09:19:15,1617182355684,1,31/03/2021 10:19:15,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1617182364220,31/03/2021 09:19:24,1617182364102,1,31/03/2021 10:19:24,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,1,1,1,Screen 2,advancementZone,continue_button,8338.200000000143,,,,,0,1,0,,,,,,instructions,,,,,,,,,1
3,1617182365238,31/03/2021 09:19:25,1617182365096,1,31/03/2021 10:19:25,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,10,1,1,Screen 1,fixation,fixation,1000.0199999999986,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim13.jpg,22125.jpg,11225.jpg,31325.jpg,1,low,1
4,1617182368664,31/03/2021 09:19:28,1617182368547,1,31/03/2021 10:19:28,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,10,1,2,Screen 2,buttonA,response_button_image,3430.900000000065,,,bim13.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim13.jpg,22125.jpg,11225.jpg,31325.jpg,1,low,1
5,1617182369685,31/03/2021 09:19:29,1617182369546,1,31/03/2021 10:19:29,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,10,1,3,Screen 3,Zone1,timelimit_screen,1000.0200000000004,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim13.jpg,22125.jpg,11225.jpg,31325.jpg,1,low,1
6,1617182370732,31/03/2021 09:19:30,1617182370545,1,31/03/2021 10:19:30,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,12,2,1,Screen 1,fixation,fixation,1000.0200000000004,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21125.jpg,bim14.jpg,11025.jpg,30925.jpg,1,low,1
7,1617182373898,31/03/2021 09:19:33,1617182373774,1,31/03/2021 10:19:33,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,12,2,2,Screen 2,buttonA,response_button_image,3211.765000000014,,,21125.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21125.jpg,bim14.jpg,11025.jpg,30925.jpg,1,low,1
8,1617182374876,31/03/2021 09:19:34,1617182374762,1,31/03/2021 10:19:34,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,12,2,3,Screen 3,Zone1,timelimit_screen,1000.0200000000004,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21125.jpg,bim14.jpg,11025.jpg,30925.jpg,1,low,1
9,1617182375876,31/03/2021 09:19:35,1617182375762,1,31/03/2021 10:19:35,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,25,3,1,Screen 1,fixation,fixation,1000.0200000000004,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim18.jpg,20625.jpg,11525.jpg,31625.jpg,1,low,1
10,1617182379031,31/03/2021 09:19:39,1617182378891,1,31/03/2021 10:19:38,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,25,3,2,Screen 2,buttonB,response_button_image,3112.194999999927,,,20625.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim18.jpg,20625.jpg,11525.jpg,31625.jpg,1,low,1
11,1617182380023,31/03/2021 09:19:40,1617182379880,1,31/03/2021 10:19:39,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,25,3,3,Screen 3,Zone1,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim18.jpg,20625.jpg,11525.jpg,31625.jpg,1,low,1
12,1617182381020,31/03/2021 09:19:41,1617182380879,1,31/03/2021 10:19:40,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,2,4,1,Screen 1,fixation,fixation,1000.0200000000004,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim13.jpg,20525.jpg,11625.jpg,30725.jpg,1,control_low,1
13,1617182382088,31/03/2021 09:19:42,1617182381967,1,31/03/2021 10:19:41,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,2,4,2,Screen 2,buttonA,response_button_image,1071.7050000000636,,,bim13.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim13.jpg,20525.jpg,11625.jpg,30725.jpg,1,control_low,1
14,1617182383095,31/03/2021 09:19:43,1617182382963,1,31/03/2021 10:19:42,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,2,4,3,Screen 3,Zone1,timelimit_screen,1000.0200000000004,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim13.jpg,20525.jpg,11625.jpg,30725.jpg,1,control_low,1
15,1617182384088,31/03/2021 09:19:44,1617182383963,1,31/03/2021 10:19:43,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,5,5,1,Screen 1,fixation,fixation,1000.0200000000004,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32075.jpg,20975.jpg,11575.jpg,bim25.jpg,1,high,1
16,1617182385267,31/03/2021 09:19:45,1617182385052,1,31/03/2021 10:19:45,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,5,5,2,Screen 2,buttonA,response_button_image,1072.850000000013,,,32075.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32075.jpg,20975.jpg,11575.jpg,bim25.jpg,1,high,1
17,1617182386174,31/03/2021 09:19:46,1617182386046,1,31/03/2021 10:19:46,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,5,5,3,Screen 3,Zone1,timelimit_screen,1000.0200000000004,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32075.jpg,20975.jpg,11575.jpg,bim25.jpg,1,high,1
18,1617182387173,31/03/2021 09:19:47,1617182387047,1,31/03/2021 10:19:47,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,56,6,1,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30725.jpg,12025.jpg,bim20.jpg,21525.jpg,1,low,1
19,1617182390727,31/03/2021 09:19:50,1617182390548,1,31/03/2021 10:19:50,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,56,6,2,Screen 2,Zone1,timelimit_screen,3500.6229999999996,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30725.jpg,12025.jpg,bim20.jpg,21525.jpg,1,low,1
20,1617182391675,31/03/2021 09:19:51,1617182391547,1,31/03/2021 10:19:51,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,56,6,3,Screen 3,Zone1,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30725.jpg,12025.jpg,bim20.jpg,21525.jpg,1,low,1
21,1617182392681,31/03/2021 09:19:52,1617182392548,1,31/03/2021 10:19:52,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,52,7,1,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",20375.jpg,31175.jpg,11875.jpg,bim9.jpg,1,high,1
22,1617182393962,31/03/2021 09:19:53,1617182393807,1,31/03/2021 10:19:53,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,52,7,2,Screen 2,buttonA,response_button_image,1237.2750000001834,,,20375.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",20375.jpg,31175.jpg,11875.jpg,bim9.jpg,1,high,1
23,1617182394919,31/03/2021 09:19:54,1617182394798,1,31/03/2021 10:19:54,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,52,7,3,Screen 3,Zone1,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",20375.jpg,31175.jpg,11875.jpg,bim9.jpg,1,high,1
24,1617182395939,31/03/2021 09:19:55,1617182395796,1,31/03/2021 10:19:55,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,24,8,1,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim18.jpg,12775.jpg,31275.jpg,21875.jpg,1,high,1
25,1617182397878,31/03/2021 09:19:57,1617182397743,1,31/03/2021 10:19:57,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,24,8,2,Screen 2,buttonB,response_button_image,1930.2249999998312,,,12775.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim18.jpg,12775.jpg,31275.jpg,21875.jpg,1,high,1
26,1617182398868,31/03/2021 09:19:58,1617182398730,1,31/03/2021 10:19:58,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,24,8,3,Screen 3,Zone1,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim18.jpg,12775.jpg,31275.jpg,21875.jpg,1,high,1
27,1617182399853,31/03/2021 09:19:59,1617182399731,1,31/03/2021 10:19:59,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,8,9,1,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim16.jpg,10125.jpg,30925.jpg,22525.jpg,1,low,1
28,1617182403357,31/03/2021 09:20:03,1617182403233,1,31/03/2021 10:20:03,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,8,9,2,Screen 2,Zone1,timelimit_screen,3500.0699999999997,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim16.jpg,10125.jpg,30925.jpg,22525.jpg,1,low,1
29,1617182404367,31/03/2021 09:20:04,1617182404231,1,31/03/2021 10:20:04,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,8,9,3,Screen 3,Zone1,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim16.jpg,10125.jpg,30925.jpg,22525.jpg,1,low,1
30,1617182405398,31/03/2021 09:20:05,1617182405231,1,31/03/2021 10:20:05,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,28,10,1,Screen 1,fixation,fixation,1000.0199999999968,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim13.jpg,10675.jpg,23275.jpg,30775.jpg,1,high,1
31,1617182407775,31/03/2021 09:20:07,1617182407257,1,31/03/2021 10:20:07,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,28,10,2,Screen 2,buttonD,response_button_image,2007.3050000000876,,,30775.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim13.jpg,10675.jpg,23275.jpg,30775.jpg,1,high,1
32,1617182408384,31/03/2021 09:20:08,1617182408248,1,31/03/2021 10:20:08,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,28,10,3,Screen 3,Zone1,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim13.jpg,10675.jpg,23275.jpg,30775.jpg,1,high,1
33,1617182409432,31/03/2021 09:20:09,1617182409249,1,31/03/2021 10:20:09,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,6,11,1,Screen 1,fixation,fixation,1000.5220000000045,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30675.jpg,21375.jpg,11175.jpg,bim18.jpg,1,high,1
34,1617182411050,31/03/2021 09:20:11,1617182410865,1,31/03/2021 10:20:10,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,6,11,2,Screen 2,buttonC,response_button_image,1599.8499999998312,,,11175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30675.jpg,21375.jpg,11175.jpg,bim18.jpg,1,high,1
35,1617182411976,31/03/2021 09:20:11,1617182411849,1,31/03/2021 10:20:11,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,6,11,3,Screen 3,Zone1,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30675.jpg,21375.jpg,11175.jpg,bim18.jpg,1,high,1
36,1617182412993,31/03/2021 09:20:12,1617182412849,1,31/03/2021 10:20:12,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,31,12,1,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30925.jpg,20325.jpg,bim25.jpg,10225.jpg,1,low,1
37,1617182414854,31/03/2021 09:20:14,1617182414736,1,31/03/2021 10:20:14,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,31,12,2,Screen 2,buttonB,response_button_image,1870.7500000000437,,,20325.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30925.jpg,20325.jpg,bim25.jpg,10225.jpg,1,low,1
38,1617182415854,31/03/2021 09:20:15,1617182415732,1,31/03/2021 10:20:15,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,31,12,3,Screen 3,Zone1,timelimit_screen,1000.0199999999968,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30925.jpg,20325.jpg,bim25.jpg,10225.jpg,1,low,1
39,1617182416887,31/03/2021 09:20:16,1617182416733,1,31/03/2021 10:20:16,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,44,13,1,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32675.jpg,bim13.jpg,23375.jpg,12575.jpg,1,high,1
40,1617182418184,31/03/2021 09:20:18,1617182418072,1,31/03/2021 10:20:18,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,44,13,2,Screen 2,buttonA,response_button_image,1319.7200000001903,,,32675.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32675.jpg,bim13.jpg,23375.jpg,12575.jpg,1,high,1
41,1617182419203,31/03/2021 09:20:19,1617182419066,1,31/03/2021 10:20:19,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,44,13,3,Screen 3,Zone1,timelimit_screen,1000.6419999999998,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32675.jpg,bim13.jpg,23375.jpg,12575.jpg,1,high,1
42,1617182420190,31/03/2021 09:20:20,1617182420066,1,31/03/2021 10:20:20,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,11,14,1,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim12.jpg,32225.jpg,12425.jpg,20925.jpg,1,low,1
43,1617182422463,31/03/2021 09:20:22,1617182422346,1,31/03/2021 10:20:22,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,11,14,2,Screen 2,buttonD,response_button_image,2263.840000000084,,,20925.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim12.jpg,32225.jpg,12425.jpg,20925.jpg,1,low,1
44,1617182423468,31/03/2021 09:20:23,1617182423334,1,31/03/2021 10:20:23,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,11,14,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim12.jpg,32225.jpg,12425.jpg,20925.jpg,1,low,1
45,1617182424467,31/03/2021 09:20:24,1617182424332,1,31/03/2021 10:20:24,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,4,15,1,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",13375.jpg,32375.jpg,bim18.jpg,23175.jpg,1,high,1
46,1617182427265,31/03/2021 09:20:27,1617182427035,1,31/03/2021 10:20:27,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,4,15,2,Screen 2,buttonD,response_button_image,2685.0649999999005,,,23175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",13375.jpg,32375.jpg,bim18.jpg,23175.jpg,1,high,1
47,1617182428156,31/03/2021 09:20:28,1617182428034,1,31/03/2021 10:20:28,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,4,15,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",13375.jpg,32375.jpg,bim18.jpg,23175.jpg,1,high,1
48,1617182429188,31/03/2021 09:20:29,1617182429033,1,31/03/2021 10:20:29,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,16,16,1,Screen 1,fixation,fixation,1000.0200000000041,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim16.jpg,22175.jpg,10975.jpg,32575.jpg,1,high,1
49,1617182430375,31/03/2021 09:20:30,1617182430258,1,31/03/2021 10:20:30,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,16,16,2,Screen 2,buttonB,response_button_image,1208.7799999999406,,,22175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim16.jpg,22175.jpg,10975.jpg,32575.jpg,1,high,1
50,1617182431365,31/03/2021 09:20:31,1617182431251,1,31/03/2021 10:20:31,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,16,16,3,Screen 3,Zone1,timelimit_screen,1000.0200000000041,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim16.jpg,22175.jpg,10975.jpg,32575.jpg,1,high,1
