Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
1,1617182316025,31/03/2021 09:18:36,1617182315083,1,31/03/2021 10:18:35,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1617182326711,31/03/2021 09:18:46,1617182325854,1,31/03/2021 10:18:45,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,1,1,1,Screen 2,advancementZone,continue_button,10676.369999999679,,,,,0,1,0,,,,,,instructions,,,,,,,,,3
3,1617182327718,31/03/2021 09:18:47,1617182326833,1,31/03/2021 10:18:46,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,2,1,1,Screen 1,fixation,fixation,1005.0789999999997,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31875.jpg,bim13.jpg,10575.jpg,23575.jpg,1,high,3
4,1617182330031,31/03/2021 09:18:50,1617182329147,1,31/03/2021 10:18:49,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,2,1,2,Screen 2,buttonD,response_button_image,2293.565000000399,,,23575.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31875.jpg,bim13.jpg,10575.jpg,23575.jpg,1,high,3
5,1617182330985,31/03/2021 09:18:50,1617182330132,1,31/03/2021 10:18:50,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,2,1,3,Screen 3,Zone1,timelimit_screen,999.960000000001,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31875.jpg,bim13.jpg,10575.jpg,23575.jpg,1,high,3
6,1617182332016,31/03/2021 09:18:52,1617182331132,1,31/03/2021 10:18:51,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,18,2,1,Screen 1,fixation,fixation,999.960000000001,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",30275.jpg,21875.jpg,bim14.jpg,13175.jpg,1,high,3
7,1617182333740,31/03/2021 09:18:53,1617182332893,1,31/03/2021 10:18:52,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,18,2,2,Screen 2,buttonA,response_button_image,1743.4399999997368,,,30275.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",30275.jpg,21875.jpg,bim14.jpg,13175.jpg,1,high,3
8,1617182334737,31/03/2021 09:18:54,1617182333883,1,31/03/2021 10:18:53,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,18,2,3,Screen 3,Zone1,timelimit_screen,999.9600000000028,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",30275.jpg,21875.jpg,bim14.jpg,13175.jpg,1,high,3
9,1617182335723,31/03/2021 09:18:55,1617182334882,1,31/03/2021 10:18:54,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,32,3,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12275.jpg,21375.jpg,bim14.jpg,31175.jpg,1,high,3
10,1617182337804,31/03/2021 09:18:57,1617182336956,1,31/03/2021 10:18:56,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,32,3,2,Screen 2,buttonD,response_button_image,2056.510000000344,,,31175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12275.jpg,21375.jpg,bim14.jpg,31175.jpg,1,high,3
11,1617182338818,31/03/2021 09:18:58,1617182337956,1,31/03/2021 10:18:57,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,32,3,3,Screen 3,Zone1,timelimit_screen,999.9600000000028,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12275.jpg,21375.jpg,bim14.jpg,31175.jpg,1,high,3
12,1617182339792,31/03/2021 09:18:59,1617182338955,1,31/03/2021 10:18:58,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,26,4,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim10.jpg,10425.jpg,30425.jpg,20125.jpg,1,low,3
13,1617182341969,31/03/2021 09:19:01,1617182341114,1,31/03/2021 10:19:01,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,26,4,2,Screen 2,buttonC,response_button_image,2142.150000000129,,,30425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim10.jpg,10425.jpg,30425.jpg,20125.jpg,1,low,3
14,1617182342954,31/03/2021 09:19:02,1617182342106,1,31/03/2021 10:19:02,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,26,4,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim10.jpg,10425.jpg,30425.jpg,20125.jpg,1,low,3
15,1617182343954,31/03/2021 09:19:03,1617182343106,1,31/03/2021 10:19:03,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,9,5,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11725.jpg,31225.jpg,20625.jpg,bim20.jpg,1,low,3
16,1617182346429,31/03/2021 09:19:06,1617182345586,1,31/03/2021 10:19:05,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,9,5,2,Screen 2,buttonC,response_button_image,2463.5800000000927,,,20625.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11725.jpg,31225.jpg,20625.jpg,bim20.jpg,1,low,3
17,1617182347460,31/03/2021 09:19:07,1617182346572,1,31/03/2021 10:19:06,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,9,5,3,Screen 3,Zone1,timelimit_screen,999.9600000000028,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11725.jpg,31225.jpg,20625.jpg,bim20.jpg,1,low,3
18,1617182348414,31/03/2021 09:19:08,1617182347572,1,31/03/2021 10:19:07,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,24,6,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",20425.jpg,31425.jpg,10925.jpg,bim20.jpg,1,low,3
19,1617182351517,31/03/2021 09:19:11,1617182350669,1,31/03/2021 10:19:10,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,24,6,2,Screen 2,buttonA,response_button_image,3079.99000000018,,,20425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",20425.jpg,31425.jpg,10925.jpg,bim20.jpg,1,low,3
20,1617182352500,31/03/2021 09:19:12,1617182351667,1,31/03/2021 10:19:11,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,24,6,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",20425.jpg,31425.jpg,10925.jpg,bim20.jpg,1,low,3
21,1617182353513,31/03/2021 09:19:13,1617182352667,1,31/03/2021 10:19:12,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,25,7,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",10425.jpg,bim12.jpg,21225.jpg,31425.jpg,1,low,3
22,1617182357010,31/03/2021 09:19:17,1617182356166,1,31/03/2021 10:19:16,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,25,7,2,Screen 2,Zone1,timelimit_screen,3499.8600000000006,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",10425.jpg,bim12.jpg,21225.jpg,31425.jpg,1,low,3
23,1617182358019,31/03/2021 09:19:18,1617182357166,1,31/03/2021 10:19:17,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,25,7,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",10425.jpg,bim12.jpg,21225.jpg,31425.jpg,1,low,3
24,1617182359004,31/03/2021 09:19:19,1617182358165,1,31/03/2021 10:19:18,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,48,8,1,Screen 1,fixation,fixation,999.9600000000064,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20725.jpg,bim24.jpg,10325.jpg,30425.jpg,1,low,3
25,1617182360800,31/03/2021 09:19:20,1617182359966,1,31/03/2021 10:19:19,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,48,8,2,Screen 2,buttonD,response_button_image,1784.6700000000055,,,30425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20725.jpg,bim24.jpg,10325.jpg,30425.jpg,1,low,3
26,1617182361814,31/03/2021 09:19:21,1617182360962,1,31/03/2021 10:19:20,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,48,8,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20725.jpg,bim24.jpg,10325.jpg,30425.jpg,1,low,3
27,1617182362800,31/03/2021 09:19:22,1617182361961,1,31/03/2021 10:19:21,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,53,9,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",11325.jpg,bim4.jpg,22125.jpg,31425.jpg,1,low,3
28,1617182364081,31/03/2021 09:19:24,1617182363244,1,31/03/2021 10:19:23,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,53,9,2,Screen 2,buttonD,response_button_image,1267.0600000001286,,,31425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",11325.jpg,bim4.jpg,22125.jpg,31425.jpg,1,low,3
29,1617182365081,31/03/2021 09:19:25,1617182364229,1,31/03/2021 10:19:24,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,53,9,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",11325.jpg,bim4.jpg,22125.jpg,31425.jpg,1,low,3
30,1617182366066,31/03/2021 09:19:26,1617182365227,1,31/03/2021 10:19:25,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,33,10,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",10425.jpg,20125.jpg,bim22.jpg,30625.jpg,1,low,3
31,1617182367898,31/03/2021 09:19:27,1617182367052,1,31/03/2021 10:19:27,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,33,10,2,Screen 2,buttonB,response_button_image,1807.66500000027,,,20125.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",10425.jpg,20125.jpg,bim22.jpg,30625.jpg,1,low,3
32,1617182368898,31/03/2021 09:19:28,1617182368045,1,31/03/2021 10:19:28,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,33,10,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",10425.jpg,20125.jpg,bim22.jpg,30625.jpg,1,low,3
33,1617182369903,31/03/2021 09:19:29,1617182369044,1,31/03/2021 10:19:29,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,31,11,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",12975.jpg,bim17.jpg,31575.jpg,21475.jpg,1,high,3
34,1617182372388,31/03/2021 09:19:32,1617182371514,1,31/03/2021 10:19:31,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,31,11,2,Screen 2,buttonA,response_button_image,2453.285000000047,,,12975.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",12975.jpg,bim17.jpg,31575.jpg,21475.jpg,1,high,3
35,1617182373357,31/03/2021 09:19:33,1617182372511,1,31/03/2021 10:19:32,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,31,11,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",12975.jpg,bim17.jpg,31575.jpg,21475.jpg,1,high,3
36,1617182374351,31/03/2021 09:19:34,1617182373511,1,31/03/2021 10:19:33,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,37,12,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",12325.jpg,bim3.jpg,31025.jpg,20125.jpg,1,low,3
37,1617182375501,31/03/2021 09:19:35,1617182374650,1,31/03/2021 10:19:34,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,37,12,2,Screen 2,buttonA,response_button_image,1122.3700000000463,,,12325.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",12325.jpg,bim3.jpg,31025.jpg,20125.jpg,1,low,3
38,1617182376482,31/03/2021 09:19:36,1617182375644,1,31/03/2021 10:19:35,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,37,12,3,Screen 3,Zone1,timelimit_screen,999.9600000000064,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",12325.jpg,bim3.jpg,31025.jpg,20125.jpg,1,low,3
39,1617182377487,31/03/2021 09:19:37,1617182376644,1,31/03/2021 10:19:36,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,13,13,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim3.jpg,30275.jpg,21775.jpg,10675.jpg,1,high,3
40,1617182378875,31/03/2021 09:19:38,1617182378032,1,31/03/2021 10:19:38,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,13,13,2,Screen 2,buttonD,response_button_image,1368.799999999741,,,10675.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim3.jpg,30275.jpg,21775.jpg,10675.jpg,1,high,3
41,1617182379882,31/03/2021 09:19:39,1617182379028,1,31/03/2021 10:19:39,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,13,13,3,Screen 3,Zone1,timelimit_screen,999.9599999999991,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim3.jpg,30275.jpg,21775.jpg,10675.jpg,1,high,3
42,1617182380863,31/03/2021 09:19:40,1617182380027,1,31/03/2021 10:19:40,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,56,14,1,Screen 1,fixation,fixation,999.9599999999991,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim4.jpg,22275.jpg,31075.jpg,13375.jpg,1,high,3
43,1617182384376,31/03/2021 09:19:44,1617182383525,1,31/03/2021 10:19:43,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,56,14,2,Screen 2,Zone1,timelimit_screen,3497.402000000002,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim4.jpg,22275.jpg,31075.jpg,13375.jpg,1,high,3
44,1617182385376,31/03/2021 09:19:45,1617182384525,1,31/03/2021 10:19:44,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,56,14,3,Screen 3,Zone1,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim4.jpg,22275.jpg,31075.jpg,13375.jpg,1,high,3
45,1617182386721,31/03/2021 09:19:46,1617182385524,1,31/03/2021 10:19:45,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,22,15,1,Screen 1,fixation,fixation,999.9600000000064,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12425.jpg,20925.jpg,bim22.jpg,32325.jpg,1,low,3
46,1617182387596,31/03/2021 09:19:47,1617182386757,1,31/03/2021 10:19:46,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,22,15,2,Screen 2,buttonB,response_button_image,1215.284999999756,,,20925.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12425.jpg,20925.jpg,bim22.jpg,32325.jpg,1,low,3
47,1617182388581,31/03/2021 09:19:48,1617182387741,1,31/03/2021 10:19:47,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,22,15,3,Screen 3,Zone1,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12425.jpg,20925.jpg,bim22.jpg,32325.jpg,1,low,3
48,1617182389586,31/03/2021 09:19:49,1617182388742,1,31/03/2021 10:19:48,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,43,16,1,Screen 1,fixation,fixation,999.9600000000064,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31625.jpg,bim7.jpg,11025.jpg,21425.jpg,1,control_low,3
49,1617182390598,31/03/2021 09:19:50,1617182389669,1,31/03/2021 10:19:49,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,43,16,2,Screen 2,buttonB,response_button_image,910.9900000003108,,,bim7.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31625.jpg,bim7.jpg,11025.jpg,21425.jpg,1,control_low,3
50,1617182391509,31/03/2021 09:19:51,1617182390659,1,31/03/2021 10:19:50,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,43,16,3,Screen 3,Zone1,timelimit_screen,999.9599999999919,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31625.jpg,bim7.jpg,11025.jpg,21425.jpg,1,control_low,3
51,1617182392514,31/03/2021 09:19:52,1617182391659,1,31/03/2021 10:19:51,45245,6,task-jc49,,11503066,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,2AFC - 4 pictures,5,listC,listC,listC,12,17,1,Screen 1,fixation,fixation,1001.9150000000081,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim22.jpg,31975.jpg,21975.jpg,12875.jpg,1,high,3
