Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,fribbleID,labelPresented,ShowProgressBar,frequency,trialType,list
182,1617182793709,31/03/2021 09:26:33,1617182792819,1,31/03/2021 10:26:32,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,2,44,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,31725.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
183,1617182797008,31/03/2021 09:26:37,1617182796150,1,31/03/2021 10:26:36,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,2,44,2,Screen 2,slider,response_slider_endValue,3331.6549999999406,,,-100,,0,1,0,,,,,1,task,31725.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
184,1617182797106,31/03/2021 09:26:37,1617182796152,1,31/03/2021 10:26:36,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,2,44,2,Screen 2,continueButton,continue_button,3331.6549999999406,,,,,0,1,0,,,,,1,task,31725.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
185,1617182797430,31/03/2021 09:26:37,1617182796589,1,31/03/2021 10:26:36,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,23,45,1,Screen 1,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,,1,task,22175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
186,1617182797508,31/03/2021 09:26:37,1617182796610,1,31/03/2021 10:26:36,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,23,45,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,22175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
187,1617182802810,31/03/2021 09:26:42,1617182801968,1,31/03/2021 10:26:41,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,23,45,2,Screen 2,slider,response_slider_endValue,5357.885000000359,,,100,,0,1,0,,,,,1,task,22175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
188,1617182802875,31/03/2021 09:26:42,1617182801969,1,31/03/2021 10:26:41,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,23,45,2,Screen 2,continueButton,continue_button,5357.885000000359,,,,,0,1,0,,,,,1,task,22175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
189,1617182803248,31/03/2021 09:26:43,1617182802406,1,31/03/2021 10:26:42,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,31,46,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,11625.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
190,1617182803314,31/03/2021 09:26:43,1617182802428,1,31/03/2021 10:26:42,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,31,46,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11625.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
191,1617182808310,31/03/2021 09:26:48,1617182807458,1,31/03/2021 10:26:47,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,31,46,2,Screen 2,slider,response_slider_endValue,5030.3349999999045,,,97,,0,1,0,,,,,1,task,11625.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
192,1617182808377,31/03/2021 09:26:48,1617182807460,1,31/03/2021 10:26:47,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,31,46,2,Screen 2,continueButton,continue_button,5030.3349999999045,,,,,0,1,0,,,,,1,task,11625.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
193,1617182808737,31/03/2021 09:26:48,1617182807899,1,31/03/2021 10:26:47,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,43,47,1,Screen 1,fixation,fixation,443.9319999999716,,,,,0,1,0,,,,,1,task,12575.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
194,1617182808811,31/03/2021 09:26:48,1617182807917,1,31/03/2021 10:26:47,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,43,47,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,12575.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
195,1617182811142,31/03/2021 09:26:51,1617182810920,1,31/03/2021 10:26:50,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,43,47,2,Screen 2,slider,response_slider_endValue,2333.520000000106,,,100,,0,1,0,,,,,1,task,12575.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
196,1617182811223,31/03/2021 09:26:51,1617182810921,1,31/03/2021 10:26:50,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,43,47,2,Screen 2,continueButton,continue_button,2333.520000000106,,,,,0,1,0,,,,,1,task,12575.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
197,1617182811518,31/03/2021 09:26:51,1617182811352,1,31/03/2021 10:26:51,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,29,48,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,30275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,3
198,1617182811596,31/03/2021 09:26:51,1617182811367,1,31/03/2021 10:26:51,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,29,48,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,30275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,3
199,1617182814431,31/03/2021 09:26:54,1617182814212,1,31/03/2021 10:26:54,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,29,48,2,Screen 2,slider,response_slider_endValue,2844.3900000001886,,,-100,,0,1,0,,,,,1,task,30275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,3
200,1617182814526,31/03/2021 09:26:54,1617182814214,1,31/03/2021 10:26:54,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,29,48,2,Screen 2,continueButton,continue_button,2844.3900000001886,,,,,0,1,0,,,,,1,task,30275.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,3
201,1617182814816,31/03/2021 09:26:54,1617182814652,1,31/03/2021 10:26:54,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,44,49,1,Screen 1,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,,1,task,10875.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
202,1617182814879,31/03/2021 09:26:54,1617182814671,1,31/03/2021 10:26:54,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,44,49,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10875.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
203,1617182820428,31/03/2021 09:27:00,1617182820253,1,31/03/2021 10:27:00,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,44,49,2,Screen 2,slider,response_slider_endValue,5581.305000000168,,,100,,0,1,0,,,,,1,task,10875.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
204,1617182820512,31/03/2021 09:27:00,1617182820255,1,31/03/2021 10:27:00,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,44,49,2,Screen 2,continueButton,continue_button,5581.305000000168,,,,,0,1,0,,,,,1,task,10875.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
205,1617182820871,31/03/2021 09:27:00,1617182820700,1,31/03/2021 10:27:00,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,14,50,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
206,1617182820950,31/03/2021 09:27:00,1617182820718,1,31/03/2021 10:27:00,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,14,50,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
207,1617182823168,31/03/2021 09:27:03,1617182822986,1,31/03/2021 10:27:02,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,14,50,2,Screen 2,slider,response_slider_endValue,2267.094999999681,,,100,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
208,1617182823262,31/03/2021 09:27:03,1617182822987,1,31/03/2021 10:27:02,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,14,50,2,Screen 2,continueButton,continue_button,2267.094999999681,,,,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
209,1617182823609,31/03/2021 09:27:03,1617182823433,1,31/03/2021 10:27:03,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,17,51,1,Screen 1,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,,1,task,20675.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
210,1617182823672,31/03/2021 09:27:03,1617182823453,1,31/03/2021 10:27:03,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,17,51,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20675.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
211,1617182826878,31/03/2021 09:27:06,1617182826698,1,31/03/2021 10:27:06,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,17,51,2,Screen 2,slider,response_slider_endValue,3245.345000000263,,,-100,,0,1,0,,,,,1,task,20675.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
212,1617182826956,31/03/2021 09:27:06,1617182826700,1,31/03/2021 10:27:06,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,17,51,2,Screen 2,continueButton,continue_button,3245.345000000263,,,,,0,1,0,,,,,1,task,20675.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
213,1617182827345,31/03/2021 09:27:07,1617182827135,1,31/03/2021 10:27:07,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,35,52,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,31525.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
214,1617182827503,31/03/2021 09:27:07,1617182827155,1,31/03/2021 10:27:07,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,35,52,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,31525.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
215,1617182831267,31/03/2021 09:27:11,1617182831080,1,31/03/2021 10:27:11,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,35,52,2,Screen 2,slider,response_slider_endValue,3924.4299999995856,,,-99,,0,1,0,,,,,1,task,31525.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
216,1617182831359,31/03/2021 09:27:11,1617182831081,1,31/03/2021 10:27:11,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,35,52,2,Screen 2,continueButton,continue_button,3924.4299999995856,,,,,0,1,0,,,,,1,task,31525.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
217,1617182831691,31/03/2021 09:27:11,1617182831513,1,31/03/2021 10:27:11,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,11,53,1,Screen 1,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
218,1617182831801,31/03/2021 09:27:11,1617182831534,1,31/03/2021 10:27:11,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,11,53,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
219,1617182834526,31/03/2021 09:27:14,1617182834346,1,31/03/2021 10:27:14,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,11,53,2,Screen 2,slider,response_slider_endValue,2811.7449999999953,,,100,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
220,1617182834619,31/03/2021 09:27:14,1617182834348,1,31/03/2021 10:27:14,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,11,53,2,Screen 2,continueButton,continue_button,2811.7449999999953,,,,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
221,1617182834964,31/03/2021 09:27:14,1617182834780,1,31/03/2021 10:27:14,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,24,54,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,22025.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
222,1617182835036,31/03/2021 09:27:15,1617182834803,1,31/03/2021 10:27:14,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,24,54,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,22025.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
223,1617182839426,31/03/2021 09:27:19,1617182839247,1,31/03/2021 10:27:19,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,24,54,2,Screen 2,slider,response_slider_endValue,4443.175000000338,,,98,,0,1,0,,,,,1,task,22025.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
224,1617182839521,31/03/2021 09:27:19,1617182839248,1,31/03/2021 10:27:19,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,24,54,2,Screen 2,continueButton,continue_button,4443.175000000338,,,,,0,1,0,,,,,1,task,22025.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
225,1617182839879,31/03/2021 09:27:19,1617182839696,1,31/03/2021 10:27:19,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,37,55,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,20825.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
226,1617182839989,31/03/2021 09:27:19,1617182839718,1,31/03/2021 10:27:19,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,37,55,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20825.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
227,1617182842730,31/03/2021 09:27:22,1617182842554,1,31/03/2021 10:27:22,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,37,55,2,Screen 2,slider,response_slider_endValue,2835.645000000077,,,100,,0,1,0,,,,,1,task,20825.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
228,1617182842824,31/03/2021 09:27:22,1617182842555,1,31/03/2021 10:27:22,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,37,55,2,Screen 2,continueButton,continue_button,2835.645000000077,,,,,0,1,0,,,,,1,task,20825.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
229,1617182843211,31/03/2021 09:27:23,1617182842996,1,31/03/2021 10:27:22,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,59,56,1,Screen 1,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,,1,task,11425.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,3
230,1617182843293,31/03/2021 09:27:23,1617182843016,1,31/03/2021 10:27:23,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,59,56,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11425.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,3
231,1617182846227,31/03/2021 09:27:26,1617182846058,1,31/03/2021 10:27:26,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,59,56,2,Screen 2,slider,response_slider_endValue,3042.5250000003143,,,-100,,0,1,0,,,,,1,task,11425.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,3
232,1617182846341,31/03/2021 09:27:26,1617182846060,1,31/03/2021 10:27:26,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,59,56,2,Screen 2,continueButton,continue_button,3042.5250000003143,,,,,0,1,0,,,,,1,task,11425.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,3
233,1617182846665,31/03/2021 09:27:26,1617182846495,1,31/03/2021 10:27:26,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,33,57,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,10125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
234,1617182846744,31/03/2021 09:27:26,1617182846512,1,31/03/2021 10:27:26,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,33,57,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
235,1617182849391,31/03/2021 09:27:29,1617182849149,1,31/03/2021 10:27:29,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,33,57,2,Screen 2,slider,response_slider_endValue,2636.8600000001024,,,100,,0,1,0,,,,,1,task,10125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
236,1617182849483,31/03/2021 09:27:29,1617182849151,1,31/03/2021 10:27:29,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,33,57,2,Screen 2,continueButton,continue_button,2636.8600000001024,,,,,0,1,0,,,,,1,task,10125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
237,1617182849779,31/03/2021 09:27:29,1617182849583,1,31/03/2021 10:27:29,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,47,58,1,Screen 1,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,,1,task,11925.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,3
238,1617182849859,31/03/2021 09:27:29,1617182849606,1,31/03/2021 10:27:29,45245,6,task-tiwi,,11503215,BLIND,3502663,,complete,,606439db325d6e64917f7cee,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.114,1440x900,1440x821,,contingency,3,listC,listC,listC,47,58,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11925.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,3
