Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
1,1617178253172,31/03/2021 08:10:53,1617178253043,1,31/03/2021 09:10:53,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1617178267591,31/03/2021 08:11:07,1617178267512,1,31/03/2021 09:11:07,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,1,1,1,Screen 2,advancementZone,continue_button,14164.540000027046,,,,,0,1,0,,,,,,instructions,,,,,,,,,1
13,1617178285362,31/03/2021 08:11:25,1617178285311,1,31/03/2021 09:11:25,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,53,4,2,Screen 2,Zone1,timelimit_screen,3501.5400000000045,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
14,1617178286362,31/03/2021 08:11:26,1617178286314,1,31/03/2021 09:11:26,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,53,4,3,Screen 3,Zone1,timelimit_screen,1004.2649999999994,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
15,1617178287392,31/03/2021 08:11:27,1617178287316,1,31/03/2021 09:11:27,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,30,5,1,Screen 1,fixation,fixation,1000.439999999995,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
16,1617178289973,31/03/2021 08:11:29,1617178289909,1,31/03/2021 09:11:29,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,30,5,2,Screen 2,buttonC,response_button_image,2580.634999787435,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
17,1617178291021,31/03/2021 08:11:31,1617178290900,1,31/03/2021 09:11:30,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,30,5,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
18,1617178291959,31/03/2021 08:11:31,1617178291900,1,31/03/2021 09:11:31,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,28,6,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
19,1617178293584,31/03/2021 08:11:33,1617178293529,1,31/03/2021 09:11:33,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,28,6,2,Screen 2,buttonA,response_button_image,1616.3699999451637,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
20,1617178294598,31/03/2021 08:11:34,1617178294519,1,31/03/2021 09:11:34,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,28,6,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
21,1617178295573,31/03/2021 08:11:35,1617178295513,1,31/03/2021 09:11:35,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,7,7,1,Screen 1,fixation,fixation,993.3159999999989,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,low,1
22,1617178297793,31/03/2021 08:11:37,1617178297733,1,31/03/2021 09:11:37,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,7,7,2,Screen 2,buttonC,response_button_image,2208.2499999087304,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,low,1
23,1617178298782,31/03/2021 08:11:38,1617178298731,1,31/03/2021 09:11:38,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,7,7,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,low,1
24,1617178299795,31/03/2021 08:11:39,1617178299730,1,31/03/2021 09:11:39,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,37,8,1,Screen 1,fixation,fixation,1000.439999999995,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,low,1
25,1617178300583,31/03/2021 08:11:40,1617178300519,1,31/03/2021 09:11:40,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,37,8,2,Screen 2,buttonB,response_button_image,774.3750000372529,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,low,1
26,1617178301567,31/03/2021 08:11:41,1617178301515,1,31/03/2021 09:11:41,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,37,8,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,low,1
27,1617178302565,31/03/2021 08:11:42,1617178302515,1,31/03/2021 09:11:42,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,11,9,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
28,1617178303743,31/03/2021 08:11:43,1617178303683,1,31/03/2021 09:11:43,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,11,9,2,Screen 2,buttonA,response_button_image,1155.5599998682737,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
29,1617178304763,31/03/2021 08:11:44,1617178304684,1,31/03/2021 09:11:44,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,11,9,3,Screen 3,Zone1,timelimit_screen,1000.439999999995,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
30,1617178305743,31/03/2021 08:11:45,1617178305683,1,31/03/2021 09:11:45,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,20,10,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
31,1617178306769,31/03/2021 08:11:46,1617178306706,1,31/03/2021 09:11:46,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,20,10,2,Screen 2,buttonB,response_button_image,1009.1300001367927,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
32,1617178307753,31/03/2021 08:11:47,1617178307696,1,31/03/2021 09:11:47,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,20,10,3,Screen 3,Zone1,timelimit_screen,1000.439999999995,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
33,1617178308847,31/03/2021 08:11:48,1617178308716,1,31/03/2021 09:11:48,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,12,11,1,Screen 1,fixation,fixation,1017.1140000000014,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
34,1617178312274,31/03/2021 08:11:52,1617178312214,1,31/03/2021 09:11:52,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,12,11,2,Screen 2,Zone1,timelimit_screen,3501.540000000001,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
35,1617178313332,31/03/2021 08:11:53,1617178313215,1,31/03/2021 09:11:53,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,12,11,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
36,1617178314289,31/03/2021 08:11:54,1617178314217,1,31/03/2021 09:11:54,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,10,12,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
37,1617178317771,31/03/2021 08:11:57,1617178317712,1,31/03/2021 09:11:57,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,10,12,2,Screen 2,Zone1,timelimit_screen,3495.9089999999997,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
38,1617178318896,31/03/2021 08:11:58,1617178318712,1,31/03/2021 09:11:58,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,10,12,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
39,1617178319771,31/03/2021 08:11:59,1617178319713,1,31/03/2021 09:11:59,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,52,13,1,Screen 1,fixation,fixation,1000.4399999999878,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
40,1617178320849,31/03/2021 08:12:00,1617178320794,1,31/03/2021 09:12:00,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,52,13,2,Screen 2,buttonB,response_button_image,1064.49000001885,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
41,1617178321910,31/03/2021 08:12:01,1617178321781,1,31/03/2021 09:12:01,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,52,13,3,Screen 3,Zone1,timelimit_screen,1000.4399999999878,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
42,1617178322837,31/03/2021 08:12:02,1617178322781,1,31/03/2021 09:12:02,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,54,14,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_high,1
43,1617178323617,31/03/2021 08:12:03,1617178323559,1,31/03/2021 09:12:03,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,54,14,2,Screen 2,buttonA,response_button_image,765.79499989748,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_high,1
44,1617178324666,31/03/2021 08:12:04,1617178324549,1,31/03/2021 09:12:04,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,54,14,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_high,1
45,1617178325608,31/03/2021 08:12:05,1617178325548,1,31/03/2021 09:12:05,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,32,15,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
46,1617178326770,31/03/2021 08:12:06,1617178326696,1,31/03/2021 09:12:06,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,32,15,2,Screen 2,buttonC,response_button_image,1133.5000002291054,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
47,1617178327732,31/03/2021 08:12:07,1617178327682,1,31/03/2021 09:12:07,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,32,15,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
48,1617178328833,31/03/2021 08:12:08,1617178328682,1,31/03/2021 09:12:08,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,57,16,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
49,1617178329638,31/03/2021 08:12:09,1617178329468,1,31/03/2021 09:12:09,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,57,16,2,Screen 2,buttonB,response_button_image,773.9850000943989,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
50,1617178330654,31/03/2021 08:12:10,1617178330466,1,31/03/2021 09:12:10,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,57,16,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
51,1617178331751,31/03/2021 08:12:11,1617178331466,1,31/03/2021 09:12:11,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,33,17,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
52,1617178332318,31/03/2021 08:12:12,1617178332207,1,31/03/2021 09:12:12,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,33,17,2,Screen 2,buttonC,response_button_image,727.3450000211596,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
53,1617178333255,31/03/2021 08:12:13,1617178333201,1,31/03/2021 09:12:13,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,33,17,3,Screen 3,Zone1,timelimit_screen,1000.4399999999878,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
