Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
1,1617268892775,01/04/2021 09:21:32,1617268892691,1,01/04/2021 10:21:32,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1617268915709,01/04/2021 09:21:55,1617268915656,1,01/04/2021 10:21:55,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,1,1,1,Screen 2,advancementZone,continue_button,22864.755000016885,,,,,0,1,0,,,,,,instructions,,,,,,,,,2
3,1617268916696,01/04/2021 09:21:56,1617268916639,1,01/04/2021 10:21:56,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,53,1,1,Screen 1,fixation,fixation,1000.4399999999987,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",21775.jpg,12775.jpg,32575.jpg,bim23.jpg,1,control_high,2
4,1617268918258,01/04/2021 09:21:58,1617268918216,1,01/04/2021 10:21:58,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,53,1,2,Screen 2,buttonD,response_button_image,1560.1800000004005,,,bim23.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",21775.jpg,12775.jpg,32575.jpg,bim23.jpg,1,control_high,2
5,1617268919258,01/04/2021 09:21:59,1617268919203,1,01/04/2021 10:21:59,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,53,1,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",21775.jpg,12775.jpg,32575.jpg,bim23.jpg,1,control_high,2
6,1617268920257,01/04/2021 09:22:00,1617268920202,1,01/04/2021 10:22:00,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,5,2,1,Screen 1,fixation,fixation,1000.4399999999987,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11775.jpg,23175.jpg,bim12.jpg,33475.jpg,1,high,2
7,1617268921978,01/04/2021 09:22:01,1617268921936,1,01/04/2021 10:22:01,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,5,2,2,Screen 2,buttonB,response_button_image,1719.7150000138208,,,23175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11775.jpg,23175.jpg,bim12.jpg,33475.jpg,1,high,2
8,1617268922956,01/04/2021 09:22:02,1617268922922,1,01/04/2021 10:22:02,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,5,2,3,Screen 3,Zone1,timelimit_screen,1000.4399999999987,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11775.jpg,23175.jpg,bim12.jpg,33475.jpg,1,high,2
9,1617268923969,01/04/2021 09:22:03,1617268923921,1,01/04/2021 10:22:03,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,20,3,1,Screen 1,fixation,fixation,1000.4399999999987,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",20375.jpg,13075.jpg,31375.jpg,bim13.jpg,1,high,2
10,1617268925160,01/04/2021 09:22:05,1617268925115,1,01/04/2021 10:22:05,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,20,3,2,Screen 2,buttonB,response_button_image,1180.965000006836,,,13075.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",20375.jpg,13075.jpg,31375.jpg,bim13.jpg,1,high,2
11,1617268926148,01/04/2021 09:22:06,1617268926106,1,01/04/2021 10:22:06,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,20,3,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",20375.jpg,13075.jpg,31375.jpg,bim13.jpg,1,high,2
12,1617268927137,01/04/2021 09:22:07,1617268927105,1,01/04/2021 10:22:07,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,29,4,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31625.jpg,bim21.jpg,21925.jpg,10725.jpg,1,control_low,2
13,1617268928543,01/04/2021 09:22:08,1617268928512,1,01/04/2021 10:22:08,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,29,4,2,Screen 2,buttonB,response_button_image,1392.8100000193808,,,bim21.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31625.jpg,bim21.jpg,21925.jpg,10725.jpg,1,control_low,2
14,1617268929575,01/04/2021 09:22:09,1617268929495,1,01/04/2021 10:22:09,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,29,4,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31625.jpg,bim21.jpg,21925.jpg,10725.jpg,1,control_low,2
15,1617268930584,01/04/2021 09:22:10,1617268930496,1,01/04/2021 10:22:10,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,4,5,1,Screen 1,fixation,fixation,1000.439999999995,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",21075.jpg,bim8.jpg,31175.jpg,13575.jpg,1,high,2
16,1617268931872,01/04/2021 09:22:11,1617268931836,1,01/04/2021 10:22:11,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,4,5,2,Screen 2,buttonC,response_button_image,1326.2899999972433,,,31175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",21075.jpg,bim8.jpg,31175.jpg,13575.jpg,1,high,2
17,1617268932871,01/04/2021 09:22:12,1617268932832,1,01/04/2021 10:22:12,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,4,5,3,Screen 3,Zone1,timelimit_screen,1000.439999999995,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",21075.jpg,bim8.jpg,31175.jpg,13575.jpg,1,high,2
18,1617268933871,01/04/2021 09:22:13,1617268933830,1,01/04/2021 10:22:13,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,31,6,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32525.jpg,20425.jpg,11025.jpg,bim22.jpg,1,low,2
19,1617268935387,01/04/2021 09:22:15,1617268935357,1,01/04/2021 10:22:15,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,31,6,2,Screen 2,buttonC,response_button_image,1514.7649999998976,,,11025.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32525.jpg,20425.jpg,11025.jpg,bim22.jpg,1,low,2
20,1617268936390,01/04/2021 09:22:16,1617268936349,1,01/04/2021 10:22:16,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,31,6,3,Screen 3,Zone1,timelimit_screen,1000.439999999995,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",32525.jpg,20425.jpg,11025.jpg,bim22.jpg,1,low,2
21,1617268937390,01/04/2021 09:22:17,1617268937349,1,01/04/2021 10:22:17,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,18,7,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31975.jpg,13575.jpg,22475.jpg,bim21.jpg,1,high,2
22,1617268938781,01/04/2021 09:22:18,1617268938740,1,01/04/2021 10:22:18,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,18,7,2,Screen 2,buttonC,response_button_image,1376.9949999987148,,,22475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31975.jpg,13575.jpg,22475.jpg,bim21.jpg,1,high,2
23,1617268939773,01/04/2021 09:22:19,1617268939728,1,01/04/2021 10:22:19,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,18,7,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31975.jpg,13575.jpg,22475.jpg,bim21.jpg,1,high,2
24,1617268940773,01/04/2021 09:22:20,1617268940727,1,01/04/2021 10:22:20,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,23,8,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim11.jpg,20475.jpg,11575.jpg,31975.jpg,1,high,2
25,1617268943309,01/04/2021 09:22:23,1617268943257,1,01/04/2021 10:22:23,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,23,8,2,Screen 2,buttonD,response_button_image,2517.099999997299,,,31975.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim11.jpg,20475.jpg,11575.jpg,31975.jpg,1,high,2
26,1617268944293,01/04/2021 09:22:24,1617268944247,1,01/04/2021 10:22:24,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,23,8,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim11.jpg,20475.jpg,11575.jpg,31975.jpg,1,high,2
27,1617268945287,01/04/2021 09:22:25,1617268945247,1,01/04/2021 10:22:25,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,28,9,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",22125.jpg,bim11.jpg,12525.jpg,32425.jpg,1,low,2
28,1617268946903,01/04/2021 09:22:26,1617268946866,1,01/04/2021 10:22:26,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,28,9,2,Screen 2,buttonC,response_button_image,1606.9600000046194,,,12525.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",22125.jpg,bim11.jpg,12525.jpg,32425.jpg,1,low,2
29,1617268947911,01/04/2021 09:22:27,1617268947865,1,01/04/2021 10:22:27,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,28,9,3,Screen 3,Zone1,timelimit_screen,999.637999999999,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",22125.jpg,bim11.jpg,12525.jpg,32425.jpg,1,low,2
30,1617268948963,01/04/2021 09:22:28,1617268948864,1,01/04/2021 10:22:28,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,48,10,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31375.jpg,12575.jpg,22575.jpg,bim14.jpg,1,high,2
31,1617268951223,01/04/2021 09:22:31,1617268951187,1,01/04/2021 10:22:31,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,48,10,2,Screen 2,buttonA,response_button_image,2311.970000009751,,,31375.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31375.jpg,12575.jpg,22575.jpg,bim14.jpg,1,high,2
32,1617268952217,01/04/2021 09:22:32,1617268952182,1,01/04/2021 10:22:32,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,48,10,3,Screen 3,Zone1,timelimit_screen,1000.439999999995,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31375.jpg,12575.jpg,22575.jpg,bim14.jpg,1,high,2
33,1617268953227,01/04/2021 09:22:33,1617268953184,1,01/04/2021 10:22:33,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,14,11,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim17.jpg,31875.jpg,13275.jpg,21575.jpg,1,control_high,2
34,1617268954276,01/04/2021 09:22:34,1617268954235,1,01/04/2021 10:22:34,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,14,11,2,Screen 2,buttonA,response_button_image,1036.2099999911152,,,bim17.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim17.jpg,31875.jpg,13275.jpg,21575.jpg,1,control_high,2
35,1617268955278,01/04/2021 09:22:35,1617268955234,1,01/04/2021 10:22:35,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,14,11,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim17.jpg,31875.jpg,13275.jpg,21575.jpg,1,control_high,2
36,1617268956278,01/04/2021 09:22:36,1617268956235,1,01/04/2021 10:22:36,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,49,12,1,Screen 1,fixation,fixation,1000.439999999995,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",32775.jpg,20875.jpg,11975.jpg,bim6.jpg,1,high,2
37,1617268957856,01/04/2021 09:22:37,1617268957795,1,01/04/2021 10:22:37,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,49,12,2,Screen 2,buttonB,response_button_image,1548.190000001341,,,20875.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",32775.jpg,20875.jpg,11975.jpg,bim6.jpg,1,high,2
38,1617268958829,01/04/2021 09:22:38,1617268958786,1,01/04/2021 10:22:38,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,49,12,3,Screen 3,Zone1,timelimit_screen,1000.9250000000029,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",32775.jpg,20875.jpg,11975.jpg,bim6.jpg,1,high,2
39,1617268959830,01/04/2021 09:22:39,1617268959788,1,01/04/2021 10:22:39,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,43,13,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21375.jpg,33575.jpg,13475.jpg,bim8.jpg,1,high,2
40,1617268961556,01/04/2021 09:22:41,1617268961503,1,01/04/2021 10:22:41,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,43,13,2,Screen 2,buttonC,response_button_image,1698.5900000145193,,,13475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21375.jpg,33575.jpg,13475.jpg,bim8.jpg,1,high,2
41,1617268962531,01/04/2021 09:22:42,1617268962488,1,01/04/2021 10:22:42,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,43,13,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21375.jpg,33575.jpg,13475.jpg,bim8.jpg,1,high,2
42,1617268963548,01/04/2021 09:22:43,1617268963490,1,01/04/2021 10:22:43,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,38,14,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12475.jpg,bim3.jpg,20475.jpg,31875.jpg,1,high,2
43,1617268965111,01/04/2021 09:22:45,1617268965077,1,01/04/2021 10:22:45,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,38,14,2,Screen 2,buttonC,response_button_image,1572.9950000240933,,,20475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12475.jpg,bim3.jpg,20475.jpg,31875.jpg,1,high,2
44,1617268966112,01/04/2021 09:22:46,1617268966073,1,01/04/2021 10:22:46,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,38,14,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12475.jpg,bim3.jpg,20475.jpg,31875.jpg,1,high,2
45,1617268967112,01/04/2021 09:22:47,1617268967073,1,01/04/2021 10:22:47,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,41,15,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim20.jpg,11625.jpg,30725.jpg,22325.jpg,1,low,2
46,1617268967972,01/04/2021 09:22:47,1617268967930,1,01/04/2021 10:22:47,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,41,15,2,Screen 2,buttonC,response_button_image,843.8749999913853,,,30725.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim20.jpg,11625.jpg,30725.jpg,22325.jpg,1,low,2
47,1617268968962,01/04/2021 09:22:48,1617268968925,1,01/04/2021 10:22:48,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,41,15,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim20.jpg,11625.jpg,30725.jpg,22325.jpg,1,low,2
48,1617268969961,01/04/2021 09:22:49,1617268969926,1,01/04/2021 10:22:49,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,9,16,1,Screen 1,fixation,fixation,1001.7350000000006,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim21.jpg,10625.jpg,21625.jpg,31025.jpg,1,low,2
49,1617268971383,01/04/2021 09:22:51,1617268971357,1,01/04/2021 10:22:51,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,9,16,2,Screen 2,buttonB,response_button_image,1419.6700000029523,,,10625.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim21.jpg,10625.jpg,21625.jpg,31025.jpg,1,low,2
50,1617268972399,01/04/2021 09:22:52,1617268972344,1,01/04/2021 10:22:52,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,9,16,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim21.jpg,10625.jpg,21625.jpg,31025.jpg,1,low,2
51,1617268973398,01/04/2021 09:22:53,1617268973344,1,01/04/2021 10:22:53,45245,6,task-67pm,,11565241,BLIND,3517616,,complete,,606589454b1948e799b24919,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1280x800,1280x721,,2AFC - 4 pictures,5,listB,listB,listB,47,17,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim14.jpg,31125.jpg,21425.jpg,10325.jpg,1,low,2
