N_subj N_obs dataParamsN alpha beta1 beta2 beta3 run model_grand_mean model_beta1 model_beta2 model_beta3 model_grand_mean_se model_beta1_se model_beta2_se model_beta3_se model_learninginLow_effect model_learninginLow_se singular conv_error CoefficientTested H1sd BF BF_cat pvalue
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N grandmean 1.60993490494602 11694159.4848129 9 2.24633526551423e-09
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N grandmean 0.80496745247301 6525457.57859265 9 2.24633526551423e-09
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N maineffectFreq 1.70245936802782 184961275.56103 9 1.16795805468726e-10
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N maineffectFreq 0.851229684013909 48279397.4980706 9 1.16795805468726e-10
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N maineffectlearning 0.662575780505779 0.985689168718424 5 0.220507241921539
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N maineffectlearning 0.33128789025289 1.51044325623707 5 0.220507241921539
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N interaction 1.02645921376387 4.32641637891751 6 0.0403636735144785
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N interaction 0.513229606881937 4.36919384723155 6 0.0403636735144785
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N LearninginLow 1.17580521124627 22.0657536046672 7 0.00356844447853448
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 1 1.55838322894326 -2.14161923240772 0.237160409222814 0.793627778419989 0.260646645296128 0.332372053358742 0.193571821074876 0.387134036125967 0.633974646748737 0.217562599336365 N N LearninginLow 0.587902605623133 29.0187098906741 7 0.00356844447853448
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 2 1.54659272225015 -1.5699906583132 0.230957637476337 1.27408924691642 0.166856811092746 0.258285038992405 0.192510981092971 0.385014463701223 0.86800258612081 0.212202723723444 Y N grandmean 1.60993490494602 590345304381810304 9 1.87931552683395e-20
20 48 1 1.60993490494602 -1.70245936802782 0.33128789025289 1.02645921376387 2 1.54659272225015 -1.5699906583132 0.230957637476337 1.27408924691642 0.166856811092746 0.258285038992405 0.192510981092971 0.385014463701223 0.86800258612081 0.212202723723444 Y N grandmean 0.80496745247301 312625959455193472 9 1.87931552683395e-20
