resp,subjID,trial_index,plugin,rt,prolificID,task,learning,fribbleID,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
17,f208my9c1t,566,html-button-response,2639,5d920df12b679a00182bbc73,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,98ysefwhzk,566,html-button-response,2149.2399999988265,5f482f05cd5e5d2d1d57c1ff,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,yc8mkz3uaa,550,html-button-response,1595.1149999746121,5eaeb8b513f83a57d35db285,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,t5ex7zbfo2,554,html-button-response,1828.3950000004843,5fd7ee02c0a4610ea7d258b4,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,yhakp9pfe9,502,html-button-response,2085.5400000000373,5f57a42b46df8927414990fc,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,f9gvt2ubve,502,html-button-response,2249,5f529cd9e0a90c58773ec3fe,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,38cgqt2jvy,496,html-button-response,1838.8999999733642,5f83138efa73fa44e23c5237,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,daqg5rc8xw,590,html-button-response,1713.5350001044571,5eadc934201643479a185e59,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,s80pnsgly8,544,html-button-response,2100.0000000349246,5ed09b6985143f000c08b6b8,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,x8lrz32hbv,490,html-button-response,2331.4950000003446,5e7b899a6b890e0659e5e82e,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,xtbpfv8d5p,596,html-button-response,966.7250000056811,5fbade0c4594d6b7c7d96ca9,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,yhakp9pfe9,570,html-button-response,1965.9600000013597,5f57a42b46df8927414990fc,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,823tgxfuz7,552,html-button-response,2435.795000001206,5f632ea32e85353d93872c67,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,6j0z0b0c72,512,html-button-response,1342.3300000140443,5ea44104a980d23d4f21f7ad,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,6j0z0b0c72,570,html-button-response,3192.5150000024587,5ea44104a980d23d4f21f7ad,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,fkw1vwzc6v,574,html-button-response,2209.18000000529,5f50d630390521264e606772,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,2n2kv71sum,496,html-button-response,1451.1300000012852,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,b576vfvfdd,554,html-button-response,1416,5ea85cf4ad1f760a537eadfe,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,s52728tqhv,598,html-button-response,2882,6014777b8a88c449408352c5,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,daqg5rc8xw,504,html-button-response,2642.7250001579523,5eadc934201643479a185e59,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,s0xp76sxy4,516,html-button-response,1508.705000160262,5f68a907efe6b000080540be,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,jxvpkh0u3z,598,html-button-response,989.2949999775738,5fd74512393436000a1a7323,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,0tf06g8uzp,536,html-button-response,2161.214999999851,5b98223fbdb1df0001f1e684,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,nsqbzarmrc,538,html-button-response,1453.4099999982864,601e9d81606b8d337ab338e4,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,e4msx463h0,492,html-button-response,2604.0650000213645,5f1f04c1604e3508877cf62a,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,gqq2p40hu9,528,html-button-response,1880.789999999106,5d41aa9ec61bc300012c73f6,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,55ovzw4068,534,html-button-response,666.1949999979697,5f830f1644cc14447b03305c,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,oqwgn1zhn1,594,html-button-response,2006,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,lpb8r8jcs5,570,html-button-response,2965.5900000070687,5dc1e79c880a2915309a8ee3,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,371addqx7x,554,html-button-response,2274.4600000442006,5d8cd4be7bd5180017d887a3,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,q3zadoj47e,586,html-button-response,1819.5950000009034,5e47ad846c3d4425c60ccbe5,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,581oqcuhue,596,html-button-response,2143.945000000298,6009c2eda21be3026447d80e,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,26fmzvup9c,584,html-button-response,2165.8799997530878,5e94262948e806768dfa43ed,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,2n2kv71sum,580,html-button-response,2959.8499999847263,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,s52728tqhv,510,html-button-response,2442,6014777b8a88c449408352c5,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,55ovzw4068,500,html-button-response,1681.510000009439,5f830f1644cc14447b03305c,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,98ysefwhzk,598,html-button-response,1385.4100000462495,5f482f05cd5e5d2d1d57c1ff,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,823tgxfuz7,600,html-button-response,2443.9499999971595,5f632ea32e85353d93872c67,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,r4145wj5y7,490,html-button-response,2242.57499999844,5f78b0e3b43f410c88d3af45,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,oqwgn1zhn1,530,html-button-response,1363,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,r4145wj5y7,528,html-button-response,1857.3749999995343,5f78b0e3b43f410c88d3af45,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,cpd84kvzmq,518,html-button-response,1530.4650000762194,5ed63a6d50ece703aa7bffb9,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,t5ex7zbfo2,548,html-button-response,1094.404999999795,5fd7ee02c0a4610ea7d258b4,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,5qj7var04h,496,html-button-response,3081.1349999967497,5f4f835cea1e870397a4d295,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,fkw1vwzc6v,520,html-button-response,2423.359999898821,5f50d630390521264e606772,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,mus0v446tm,566,html-button-response,1608.8999999993248,5f8dda4538ed0614d9ac476b,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,9y1b9uh65r,504,html-button-response,1035.0800000014715,5daca079bf590700167f704d,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,rhglzajksw,550,html-button-response,2032.565000001341,5ea98f445ef6ee093f4f05ec,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,lpb8r8jcs5,518,html-button-response,2513.1249999976717,5dc1e79c880a2915309a8ee3,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,jxvpkh0u3z,562,html-button-response,1358.0499999807216,5fd74512393436000a1a7323,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,b00qxzsc7o,500,html-button-response,877.0699999986682,5ffc250201d8312c325a16a5,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,vkybhfxevw,534,html-button-response,1029.5100000003004,5f9d4170f629422451ac7fd8,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,ssktzegauz,586,html-button-response,1565.0149998255074,5edba672293f3b028b70eb25,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,b00qxzsc7o,588,html-button-response,969.4699999999721,5ffc250201d8312c325a16a5,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,gqq2p40hu9,544,html-button-response,3343.8300000017043,5d41aa9ec61bc300012c73f6,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,gcrz58pdx0,534,html-button-response,1174.2550000199117,5f9b106e21189e2d3b853846,labelPictures,LF,17_18_7_13,tob,170175,1,high,tob,red,exp,1
17,3b8h3oor4p,504,html-button-response,1912.2299999871757,5f61bbe3c18cc915aac68b32,labelPictures,FL,17_18_7_13,tob,170175,1,high,tob,red,exp,1
18,rhglzajksw,560,html-button-response,2380.349999992177,5ea98f445ef6ee093f4f05ec,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,kyb3lzn0xx,498,html-button-response,172.83499985933304,5ee9cbbbdcf662000932fb78,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,26fmzvup9c,600,html-button-response,1604.3899999931455,5e94262948e806768dfa43ed,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,z4xhznw88z,530,html-button-response,693.8750000008149,5fae68d5b74c182cacbe5d6a,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,4xwhpmkg0h,500,html-button-response,1522.850000000326,5ef12a14ab53a21a9012b389,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,kyb3lzn0xx,548,html-button-response,68.2449999731034,5ee9cbbbdcf662000932fb78,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,jfuskuq35s,548,html-button-response,2282,5f50e3d60305bb088998b766,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,dn0e1jm7ff,536,html-button-response,3087.870000003022,5e0cf83bc12a3649f4c9ee92,labelPictures,LF,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
18,38cgqt2jvy,600,html-button-response,1594.160000095144,5f83138efa73fa44e23c5237,labelPictures,FL,17_18_7_13,tob,180275,2,high,wug,purple,exp,0
19,sxbrz00bs5,522,html-button-response,1530,5ee7335388010f4c1b6bbdc2,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,v9kdh4rpsp,580,html-button-response,1911.000000021886,5ed14691e983f5067842fd20,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,zq33udleq5,490,html-button-response,1647.5,5ec527351fc19046fdd6cd59,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,zt96waez4c,594,html-button-response,1232.324999999022,5daca66b71a51b00113172ce,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,v9kdh4rpsp,536,html-button-response,2418.8649999559857,5ed14691e983f5067842fd20,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,vzebe40w15,578,html-button-response,1616.1949999805074,5fce9a625474c41129c10fb1,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,s80pnsgly8,578,html-button-response,1364.9999999906868,5ed09b6985143f000c08b6b8,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,4xwhpmkg0h,582,html-button-response,2364.8700000003446,5ef12a14ab53a21a9012b389,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,zt96waez4c,526,html-button-response,1564.8550000005052,5daca66b71a51b00113172ce,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,rhglzajksw,580,html-button-response,2191.0600000119302,5ea98f445ef6ee093f4f05ec,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,0tf06g8uzp,494,html-button-response,2306.984999999928,5b98223fbdb1df0001f1e684,labelPictures,LF,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,zq33udleq5,522,html-button-response,1190.6449999996694,5ec527351fc19046fdd6cd59,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
19,b576vfvfdd,548,html-button-response,2152,5ea85cf4ad1f760a537eadfe,labelPictures,FL,36_56_52_19,tob,190375,3,high,dep,blue,exp,0
2,38cgqt2jvy,564,html-button-response,1150.9450000012293,5f83138efa73fa44e23c5237,labelPictures,FL,1_2_3_7,bim,20175,1,high,tob,red,control,0
2,kyb3lzn0xx,530,html-button-response,341.139999916777,5ee9cbbbdcf662000932fb78,labelPictures,LF,1_2_3_7,bim,20175,1,high,tob,red,control,0
2,vzebe40w15,558,html-button-response,976.0550000064541,5fce9a625474c41129c10fb1,labelPictures,LF,1_2_3_7,bim,20175,1,high,tob,red,control,0
2,qnx5xathwg,596,html-button-response,2717.0500000356697,5cc7f4b3854fb30001d0c13a,labelPictures,LF,1_2_3_7,bim,20175,1,high,tob,red,control,0
20,lpb8r8jcs5,592,html-button-response,2225.6599999964237,5dc1e79c880a2915309a8ee3,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,s80pnsgly8,546,html-button-response,2108.0000000074506,5ed09b6985143f000c08b6b8,labelPictures,FL,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,jfuskuq35s,550,html-button-response,1781,5f50e3d60305bb088998b766,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,b00qxzsc7o,502,html-button-response,2179.4849999969592,5ffc250201d8312c325a16a5,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,f9gvt2ubve,550,html-button-response,1371,5f529cd9e0a90c58773ec3fe,labelPictures,LF,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,cpd84kvzmq,568,html-button-response,1632.804999826476,5ed63a6d50ece703aa7bffb9,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,b00qxzsc7o,562,html-button-response,2798.405000001425,5ffc250201d8312c325a16a5,labelPictures,FL,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,53gv7n4gtu,506,html-button-response,1214.2449999992386,601fd3cd92f028532a257baf,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,vzebe40w15,590,html-button-response,1767.8650000016205,5fce9a625474c41129c10fb1,labelPictures,LF,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,qnx5xathwg,524,html-button-response,2413.0149999982677,5cc7f4b3854fb30001d0c13a,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,98ysefwhzk,520,html-button-response,2875.9749999735504,5f482f05cd5e5d2d1d57c1ff,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,6j0z0b0c72,550,html-button-response,1033.209999994142,5ea44104a980d23d4f21f7ad,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,z4xhznw88z,538,html-button-response,1333.009999998496,5fae68d5b74c182cacbe5d6a,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,f9gvt2ubve,548,html-button-response,1957,5f529cd9e0a90c58773ec3fe,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,lpb8r8jcs5,566,html-button-response,3461.4799999981187,5dc1e79c880a2915309a8ee3,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,s80pnsgly8,506,html-button-response,1306.9999999715947,5ed09b6985143f000c08b6b8,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,s80pnsgly8,568,html-button-response,1409.9999999743886,5ed09b6985143f000c08b6b8,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,yhakp9pfe9,518,html-button-response,3021.775000001071,5f57a42b46df8927414990fc,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,6j0z0b0c72,548,html-button-response,2438.4849999914877,5ea44104a980d23d4f21f7ad,labelPictures,LF,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,jfuskuq35s,538,html-button-response,1731,5f50e3d60305bb088998b766,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,b00qxzsc7o,536,html-button-response,2231.31000000285,5ffc250201d8312c325a16a5,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,x8lrz32hbv,500,html-button-response,1923.8100000001723,5e7b899a6b890e0659e5e82e,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,38cgqt2jvy,526,html-button-response,1600.940000033006,5f83138efa73fa44e23c5237,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,s80pnsgly8,530,html-button-response,2603.9999999920838,5ed09b6985143f000c08b6b8,labelPictures,FL,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,4xwhpmkg0h,532,html-button-response,2434.095000000554,5ef12a14ab53a21a9012b389,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,4xwhpmkg0h,598,html-button-response,2690.125,5ef12a14ab53a21a9012b389,labelPictures,FL,26_22_21_20,tob,200125,1,low,tob,purple,exp,1
20,rhglzajksw,562,html-button-response,2876.2749999877997,5ea98f445ef6ee093f4f05ec,labelPictures,FL,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,cpd84kvzmq,578,html-button-response,2684.6099998801947,5ed63a6d50ece703aa7bffb9,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,x8lrz32hbv,508,html-button-response,2584.6300000002375,5e7b899a6b890e0659e5e82e,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,kyb3lzn0xx,600,html-button-response,181.48500006645918,5ee9cbbbdcf662000932fb78,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,rhglzajksw,578,html-button-response,2796.8500000133645,5ea98f445ef6ee093f4f05ec,labelPictures,FL,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,zt96waez4c,530,html-button-response,1815.699999999255,5daca66b71a51b00113172ce,labelPictures,LF,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
20,zt96waez4c,514,html-button-response,1383.91000000044,5daca66b71a51b00113172ce,labelPictures,LF,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,e72zvev590,556,html-button-response,1053.8199999718927,5e6617541d7e1a3885c45e85,labelPictures,FL,36_50_5_20,dep,200125,1,low,tob,purple,exp,0
20,cpd84kvzmq,588,html-button-response,1693.065000232309,5ed63a6d50ece703aa7bffb9,labelPictures,FL,40_5_51_20,dep,200125,1,low,tob,purple,exp,0
21,s0xp76sxy4,552,html-button-response,1539.4150000065565,5f68a907efe6b000080540be,labelPictures,LF,5_21_29_36,wug,210325,3,low,dep,red,exp,0
21,98ysefwhzk,540,html-button-response,1619.4000000250526,5f482f05cd5e5d2d1d57c1ff,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,55ovzw4068,496,html-button-response,1658.2999999955064,5f830f1644cc14447b03305c,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,yc8mkz3uaa,590,html-button-response,1739.3000000156462,5eaeb8b513f83a57d35db285,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,b00qxzsc7o,490,html-button-response,2267.899999998859,5ffc250201d8312c325a16a5,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,e4msx463h0,582,html-button-response,1044.6499999961816,5f1f04c1604e3508877cf62a,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,r4145wj5y7,526,html-button-response,2174.1000000002095,5f78b0e3b43f410c88d3af45,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,9y1b9uh65r,506,html-button-response,871.1800000019139,5daca079bf590700167f704d,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,vzebe40w15,566,html-button-response,3001.3099999923725,5fce9a625474c41129c10fb1,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,jfuskuq35s,526,html-button-response,2217,5f50e3d60305bb088998b766,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,5qj7var04h,568,html-button-response,1945.030000002589,5f4f835cea1e870397a4d295,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,x8lrz32hbv,566,html-button-response,724.2700000006007,5e7b899a6b890e0659e5e82e,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,53gv7n4gtu,594,html-button-response,1291.3050000006333,601fd3cd92f028532a257baf,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,zq33udleq5,564,html-button-response,1359.600000000326,5ec527351fc19046fdd6cd59,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,b576vfvfdd,598,html-button-response,1406,5ea85cf4ad1f760a537eadfe,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,4xwhpmkg0h,524,html-button-response,2043.3149999999441,5ef12a14ab53a21a9012b389,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,d1snyw7jw6,558,html-button-response,1124.9100000131875,5fc13b486833fb13fef1720b,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,q3zadoj47e,518,html-button-response,1523.970000000205,5e47ad846c3d4425c60ccbe5,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,5qj7var04h,562,html-button-response,1634.6850000009872,5f4f835cea1e870397a4d295,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,dn0e1jm7ff,522,html-button-response,2057.2899999970105,5e0cf83bc12a3649f4c9ee92,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,t5ex7zbfo2,528,html-button-response,784.3399999983376,5fd7ee02c0a4610ea7d258b4,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,f208my9c1t,494,html-button-response,1908,5d920df12b679a00182bbc73,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,vzebe40w15,490,html-button-response,1538.8699999894015,5fce9a625474c41129c10fb1,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,rhglzajksw,600,html-button-response,2608.700000011595,5ea98f445ef6ee093f4f05ec,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,s52728tqhv,522,html-button-response,1721,6014777b8a88c449408352c5,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,f208my9c1t,576,html-button-response,2100,5d920df12b679a00182bbc73,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,yhakp9pfe9,492,html-button-response,2938.145000007353,5f57a42b46df8927414990fc,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,s80pnsgly8,514,html-button-response,1988.0000000121072,5ed09b6985143f000c08b6b8,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,yc8mkz3uaa,574,html-button-response,3083.9550000382587,5eaeb8b513f83a57d35db285,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,371addqx7x,526,html-button-response,2398.1799999601208,5d8cd4be7bd5180017d887a3,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,5urksolxqo,530,html-button-response,2025.1550000102725,5d10fe33fbbf3d001a56d936,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,26fmzvup9c,502,html-button-response,1817.9700002074242,5e94262948e806768dfa43ed,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,5urksolxqo,554,html-button-response,3132.0600000035483,5d10fe33fbbf3d001a56d936,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,0yjn7eg9zc,598,html-button-response,2449.814999999944,5f06ee44c10cab2655ea3822,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,e72zvev590,552,html-button-response,2178.220000001602,5e6617541d7e1a3885c45e85,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,dn0e1jm7ff,572,html-button-response,2495.6600000004983,5e0cf83bc12a3649f4c9ee92,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,2n2kv71sum,530,html-button-response,1727.5950000039302,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,cpd84kvzmq,540,html-button-response,1521.3850000873208,5ed63a6d50ece703aa7bffb9,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,3b8h3oor4p,518,html-button-response,2703.110000002198,5f61bbe3c18cc915aac68b32,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,gqq2p40hu9,520,html-button-response,3325.25000000163,5d41aa9ec61bc300012c73f6,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,xtbpfv8d5p,564,html-button-response,1393.3200000026263,5fbade0c4594d6b7c7d96ca9,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,581oqcuhue,526,html-button-response,2072.9500000001863,6009c2eda21be3026447d80e,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,nsqbzarmrc,598,html-button-response,3166.335000001709,601e9d81606b8d337ab338e4,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,jfuskuq35s,540,html-button-response,1442,5f50e3d60305bb088998b766,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,d1c4anqfzp,578,html-button-response,1608,5c5d6b55b7ce2100011fa04e,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,mus0v446tm,562,html-button-response,1649.6850000038976,5f8dda4538ed0614d9ac476b,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,yc8mkz3uaa,532,html-button-response,2737.294999998994,5eaeb8b513f83a57d35db285,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,5qj7var04h,530,html-button-response,1817.960000000312,5f4f835cea1e870397a4d295,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,823tgxfuz7,560,html-button-response,2899.4849999981234,5f632ea32e85353d93872c67,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,jfuskuq35s,530,html-button-response,1578,5f50e3d60305bb088998b766,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,b00qxzsc7o,572,html-button-response,2508.50999999966,5ffc250201d8312c325a16a5,labelPictures,FL,5_21_29_36,wug,210325,3,low,dep,red,exp,0
21,gqq2p40hu9,578,html-button-response,981.5400000007357,5d41aa9ec61bc300012c73f6,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
