fribbleID subjID learning task label rt resp trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
10325 1420171 LF generalizationPL bim_tob_dep_ NA NA audio-button-response 418 NA 14 1 25 efgf barrel
10325 1431998 LF generalizationPL dep_bim_tob_ 1199.09999999974 tob audio-button-response 558 NA 14 1 25 efgf barrel
10325 1458997 LF generalizationPL tob_bim_dep_ 1986.22999992222 tob audio-button-response 558 NA 15 1 25 efgf barrel
10325 1420180 FL generalizationPL dep_bim_tob_ 896.070000000007 bim audio-button-response 415 NA 14 1 25 efgf barrel
10325 1431970 LF generalizationPL bim_tob_dep_ 1310.30000001192 tob audio-button-response 558 NA 14 1 25 efgf barrel
10325 1458996 LF generalizationPL bim_dep_tob_ 1079.90500000055 dep audio-button-response 418 NA 15 1 25 efgf barrel
10325 1422463 FL generalizationPL tob_bim_dep_ 635.510000000009 tob audio-button-response 555 NA 14 1 25 efgf barrel
10325 1431963 LF generalizationPL tob_bim_dep_ NA NA audio-button-response 418 NA 14 1 25 efgf barrel
10325 1422679 FL generalizationPL dep_tob_bim_ 128.470000112429 dep audio-button-response 555 NA 14 1 25 efgf barrel
10375 1422678 LF generalizationPL bim_dep_tob_ 395.720000000438 dep audio-button-response 443 NA 14 1 75 aaac jar
10375 1459696 FL generalizationPL bim_dep_tob_ 391.134999983478 tob audio-button-response 509 NA 15 1 75 aaac jar
10375 1432003 LF generalizationPL tob_dep_bim_ 1599 dep audio-button-response 553 NA 14 1 75 aaac jar
10375 1422675 FL generalizationPL dep_tob_bim_ 2458.14999999129 dep audio-button-response 470 NA 14 1 75 aaac jar
10375 1420552 LF generalizationPL tob_dep_bim_ NA NA audio-button-response 413 NA 14 1 75 aaac jar
10375 1431965 FL generalizationPL bim_tob_dep_ 1224 dep audio-button-response 550 NA 14 1 75 aaac jar
10375 1459024 FL generalizationPL bim_tob_dep_ 505.310000007739 bim audio-button-response 520 NA 15 1 75 aaac jar
10375 1431960 LF generalizationPL bim_tob_dep_ 829.420000081882 dep audio-button-response 553 NA 14 1 75 aaac jar
10375 1431970 LF generalizationPL tob_dep_bim_ 1351.28000000259 dep audio-button-response 463 NA 14 1 75 aaac jar
10375 1459700 LF generalizationPL bim_tob_dep_ 987.625000008848 dep audio-button-response 503 NA 15 1 75 aaac jar
10375 1459701 LF generalizationPL tob_dep_bim_ 1603.05500001414 dep audio-button-response 493 NA 15 1 75 aaac jar
10375 1431999 LF generalizationPL dep_bim_tob_ 1685.8249999932 dep audio-button-response 413 NA 14 1 75 aaac jar
10375 1431984 FL generalizationPL tob_dep_bim_ 485.885000322014 dep audio-button-response 440 NA 14 1 75 aaac jar
10375 1420163 FL generalizationPL dep_bim_tob_ 1708.40000000317 dep audio-button-response 440 NA 14 1 75 aaac jar
