subjID learning task fribbleID label rt resp trialType trialIndex acc Experiment.Version
1431946 NA randomDot NA NA 953.840000001946 37 rdk 176 1 14
1431946 NA randomDot NA NA 832.609999997658 39 rdk 177 1 14
1431946 NA randomDot NA NA 1583.85999999882 39 rdk 266 1 14
1431946 NA randomDot NA NA 745.850000006612 37 rdk 267 1 14
1431946 NA randomDot NA NA 685.275000010733 37 rdk 268 1 14
1431946 NA randomDot NA NA 645.004999998491 37 rdk 269 1 14
1431946 NA randomDot NA NA 694.300000002841 39 rdk 270 1 14
1431946 NA randomDot NA NA 1241.71499999647 39 rdk 398 1 14
1431946 NA randomDot NA NA 934.329999989131 37 rdk 399 1 14
1431946 NA randomDot NA NA 749.544999998761 37 rdk 400 1 14
1431946 NA randomDot NA NA 711.840000003576 37 rdk 401 1 14
1431946 NA randomDot NA NA 699.199999988195 39 rdk 402 1 14
1431957 NA randomDot NA NA 860.459999996237 39 rdk 12 1 14
1431957 NA randomDot NA NA 658.724999986589 39 rdk 13 1 14
1431957 NA randomDot NA NA 512.350000004517 37 rdk 14 1 14
1431957 NA randomDot NA NA 738.8149999897 37 rdk 15 1 14
1431957 NA randomDot NA NA 889.244999998482 39 rdk 16 1 14
1431957 NA randomDot NA NA 878.039999981411 37 rdk 17 1 14
1431957 NA randomDot NA NA 1298.74999998719 37 rdk 134 1 14
1431957 NA randomDot NA NA 711.670000018785 37 rdk 135 1 14
1431957 NA randomDot NA NA 548.334999999497 39 rdk 136 1 14
1431957 NA randomDot NA NA 490.235000004759 39 rdk 137 1 14
1431957 NA randomDot NA NA 469.855000003008 39 rdk 138 1 14
1431957 NA randomDot NA NA 775.049999996554 37 rdk 248 1 14
1431957 NA randomDot NA NA 527.434999996331 37 rdk 249 1 14
1431957 NA randomDot NA NA 529.899999994086 39 rdk 250 1 14
1431957 NA randomDot NA NA 575.030000007246 39 rdk 251 1 14
1431957 NA randomDot NA NA 520.040000003064 39 rdk 252 1 14
1431957 NA randomDot NA NA 704.194999998435 37 rdk 329 1 14
1431957 NA randomDot NA NA 518.650000012713 37 rdk 330 1 14
1431957 NA randomDot NA NA 494.869999994989 39 rdk 331 1 14
1431957 NA randomDot NA NA 519.215000007534 39 rdk 332 1 14
