fribbleID subjID learning task label rt resp trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
12475 1422467 LF contingencyJudgement bim 3368 -52 audio-slider-response 585 0 14 1 75 cabc jar
12475 1422675 FL contingencyJudgement dep 1840 100 audio-slider-response 624 1 14 1 75 cabc jar
12475 1420185 LF contingencyJudgement dep 3360 100 audio-slider-response 613 1 14 1 75 cabc jar
12475 1422680 LF contingencyJudgement dep 2571 32 audio-slider-response 599 1 14 1 75 cabc jar
12475 1459064 FL contingencyJudgement dep 3328 25 audio-slider-response 612 1 15 1 75 cabc jar
12475 1420165 FL contingencyJudgement tob 3400 23 audio-slider-response 584 0 14 1 75 cabc jar
12525 1422467 LF contingencyJudgement bim 3339 -40 audio-slider-response 607 0 14 1 25 effg barrel
12525 1459709 LF contingencyJudgement tob 2869 15 audio-slider-response 601 0 15 1 25 effg barrel
12525 1459703 FL contingencyJudgement tob 2480 31 audio-slider-response 622 0 15 1 25 effg barrel
12525 1431974 FL contingencyJudgement bim 2926 -51 audio-slider-response 598 0 14 1 25 effg barrel
12525 1431969 FL contingencyJudgement tob 2229 100 audio-slider-response 588 0 14 1 25 effg barrel
12525 1459024 FL contingencyJudgement dep 3582 26 audio-slider-response 614 1 15 1 25 effg barrel
12525 1459029 FL contingencyJudgement tob 2438 23 audio-slider-response 588 0 15 1 25 effg barrel
12525 1459696 FL contingencyJudgement dep 3619 15 audio-slider-response 567 1 15 1 25 effg barrel
12525 1431998 LF contingencyJudgement tob 3040 12 audio-slider-response 611 0 14 1 25 effg barrel
12525 1459064 FL contingencyJudgement dep 2240 22 audio-slider-response 588 1 15 1 25 effg barrel
12525 1459043 LF contingencyJudgement dep 2728 -100 audio-slider-response 607 1 15 1 25 effg barrel
12525 1458997 LF contingencyJudgement dep 4739 3 audio-slider-response 605 1 15 1 25 effg barrel
12525 1431965 FL contingencyJudgement bim 4000 11 audio-slider-response 596 0 14 1 25 effg barrel
12525 1459700 LF contingencyJudgement tob 3619 -92 audio-slider-response 581 0 15 1 25 effg barrel
12525 1432301 LF contingencyJudgement bim 4128 -8 audio-slider-response 607 0 14 1 25 effg barrel
12525 1431984 FL contingencyJudgement bim 1904 -100 audio-slider-response 616 0 14 1 25 effg barrel
12575 1422467 LF contingencyJudgement bim 3832 -63 audio-slider-response 597 0 14 1 75 cacb jar
12575 1458998 LF contingencyJudgement dep 2914 100 audio-slider-response 627 1 15 1 75 cacb jar
12575 1431966 LF contingencyJudgement bim 4989 -96 audio-slider-response 583 0 14 1 75 cacb jar
12575 1422678 LF contingencyJudgement bim 2705 -71 audio-slider-response 609 0 14 1 75 cacb jar
12575 1422476 LF contingencyJudgement dep 1960 100 audio-slider-response 587 1 14 1 75 cacb jar
12575 1414957 FL contingencyJudgement tob 3303 60 audio-slider-response 582 0 14 1 75 cacb jar
12575 1431954 LF contingencyJudgement bim 2032 57 audio-slider-response 619 0 14 1 75 cacb jar
12575 1459002 FL contingencyJudgement tob 3576 47 audio-slider-response 582 0 15 1 75 cacb jar
12575 1420580 FL contingencyJudgement tob 2901 -100 audio-slider-response 616 0 14 1 75 cacb jar
12575 1459699 LF contingencyJudgement dep 2429 76 audio-slider-response 623 1 15 1 75 cacb jar
12575 1420204 LF contingencyJudgement bim 4691 -100 audio-slider-response 603 0 14 1 75 cacb jar
12675 1432003 LF contingencyJudgement dep 3211 100 audio-slider-response 619 1 14 1 75 ccab jar
12675 1422466 FL contingencyJudgement bim 2331 38 audio-slider-response 612 0 14 1 75 ccab jar
12675 1459043 LF contingencyJudgement dep 3709 39 audio-slider-response 583 1 15 1 75 ccab jar
12675 1432007 LF contingencyJudgement tob 1459 100 audio-slider-response 595 0 14 1 75 ccab jar
12675 1458992 FL contingencyJudgement dep 2880 33 audio-slider-response 580 1 15 1 75 ccab jar
12675 1431989 LF contingencyJudgement bim 3331 -46 audio-slider-response 599 0 14 1 75 ccab jar
12675 1459048 FL contingencyJudgement tob 1463 18 audio-slider-response 622 0 15 1 75 ccab jar
12675 1431979 FL contingencyJudgement bim 2312 -100 audio-slider-response 592 0 14 1 75 ccab jar
12675 1459709 LF contingencyJudgement tob 2811 -18 audio-slider-response 589 0 15 1 75 ccab jar
12675 1431981 LF contingencyJudgement tob 2568 72 audio-slider-response 597 0 14 1 75 ccab jar
12675 1459109 LF contingencyJudgement tob 3360 -51 audio-slider-response 587 0 15 1 75 ccab jar
12675 1414945 FL contingencyJudgement bim 3442 -100 audio-slider-response 610 0 14 1 75 ccab jar
12675 1459699 LF contingencyJudgement dep 2453 48 audio-slider-response 605 1 15 1 75 ccab jar
12675 1431966 LF contingencyJudgement bim 3560 -92 audio-slider-response 585 0 14 1 75 ccab jar
12675 1431946 FL contingencyJudgement dep 3024 -100 audio-slider-response 612 1 14 1 75 ccab jar
12675 1420163 FL contingencyJudgement dep 3056 26 audio-slider-response 586 1 14 1 75 ccab jar
12675 1422477 FL contingencyJudgement bim 3059 -64 audio-slider-response 588 0 14 1 75 ccab jar
12775 1431998 LF contingencyJudgement tob 3171 -44 audio-slider-response 627 0 14 1 75 bbba jar
12775 1459007 FL contingencyJudgement bim 2851 51 audio-slider-response 582 0 15 1 75 bbba jar
12775 1459109 LF contingencyJudgement tob 3552 39 audio-slider-response 613 0 15 1 75 bbba jar
12775 1415040 FL contingencyJudgement tob 2952 -100 audio-slider-response 584 0 14 1 75 bbba jar
12775 1431965 FL contingencyJudgement bim 4072 -100 audio-slider-response 624 0 14 1 75 bbba jar
12775 1459067 LF contingencyJudgement bim 3419 -72 audio-slider-response 623 0 15 1 75 bbba jar
12775 1459709 LF contingencyJudgement tob 4221 28 audio-slider-response 603 0 15 1 75 bbba jar
12775 1420185 LF contingencyJudgement dep 2861 100 audio-slider-response 623 1 14 1 75 bbba jar
12775 1431957 FL contingencyJudgement bim 2183 -80 audio-slider-response 612 0 14 1 75 bbba jar
12775 1422680 LF contingencyJudgement dep 2949 36 audio-slider-response 589 1 14 1 75 bbba jar
12775 1414933 LF contingencyJudgement dep 3056 100 audio-slider-response 619 1 14 1 75 bbba jar
12775 1459018 FL contingencyJudgement tob 4181 -77 audio-slider-response 584 0 15 1 75 bbba jar
12775 1459001 FL contingencyJudgement tob 2840 -44 audio-slider-response 602 0 15 1 75 bbba jar
12775 1459701 LF contingencyJudgement bim 3053 -82 audio-slider-response 595 0 15 1 75 bbba jar
12775 1431942 LF contingencyJudgement tob 2029 -100 audio-slider-response 623 0 14 1 75 bbba jar
12875 1459696 FL contingencyJudgement dep 2179 28 audio-slider-response 585 1 15 1 75 baba jar
12875 1431956 LF contingencyJudgement tob 3582 0 audio-slider-response 599 0 14 1 75 baba jar
12875 1431978 FL contingencyJudgement bim 3036 69 audio-slider-response 606 0 14 1 75 baba jar
12875 1431952 LF contingencyJudgement bim 4299 8 audio-slider-response 583 0 14 1 75 baba jar
12875 1432011 FL contingencyJudgement dep 1515 76 audio-slider-response 600 1 14 1 75 baba jar
12875 1459064 FL contingencyJudgement dep 2699 20 audio-slider-response 604 1 15 1 75 baba jar
12875 1422716 FL contingencyJudgement bim 4128 -100 audio-slider-response 600 0 14 1 75 baba jar
12875 1432003 LF contingencyJudgement dep 3480 77 audio-slider-response 583 1 14 1 75 baba jar
12875 1458996 LF contingencyJudgement dep 2792 100 audio-slider-response 627 1 15 1 75 baba jar
12875 1459001 FL contingencyJudgement tob 2320 -15 audio-slider-response 616 0 15 1 75 baba jar
12875 1457883 LF contingencyJudgement bim 3286 -63 audio-slider-response 611 0 15 1 75 baba jar
12875 1459015 LF contingencyJudgement dep 3547 -80 audio-slider-response 621 1 15 1 75 baba jar
12875 1420580 FL contingencyJudgement tob 2720 -100 audio-slider-response 612 0 14 1 75 baba jar
12875 1422467 LF contingencyJudgement bim 3328 -54 audio-slider-response 601 0 14 1 75 baba jar
12875 1459009 FL contingencyJudgement bim 2499 -60 audio-slider-response 600 0 15 1 75 baba jar
12875 1431953 FL contingencyJudgement tob 1962 21 audio-slider-response 608 0 14 1 75 baba jar
12875 1459767 FL contingencyJudgement bim 1920 -100 audio-slider-response 612 0 15 1 75 baba jar
12875 1414945 FL contingencyJudgement bim 3930 -99 audio-slider-response 600 0 14 1 75 baba jar
12875 1459029 FL contingencyJudgement tob 2281 -100 audio-slider-response 610 0 15 1 75 baba jar
12875 1432323 LF contingencyJudgement tob 2459 -76 audio-slider-response 603 0 14 1 75 baba jar
12875 1431979 FL contingencyJudgement bim 2520 -100 audio-slider-response 616 0 14 1 75 baba jar
12875 1432301 LF contingencyJudgement bim 3136 -100 audio-slider-response 597 0 14 1 75 baba jar
12875 1420552 LF contingencyJudgement bim 4389 -11 audio-slider-response 583 0 14 1 75 baba jar
12975 1459702 FL contingencyJudgement bim 1531 -20 audio-slider-response 594 0 15 1 75 bbbd jar
12975 1420552 LF contingencyJudgement bim 3491 -29 audio-slider-response 599 0 14 1 75 bbbd jar
12975 1431949 FL contingencyJudgement dep 2509 100 audio-slider-response 624 1 14 1 75 bbbd jar
12975 1414937 FL contingencyJudgement dep 2171 100 audio-slider-response 612 1 14 1 75 bbbd jar
12975 1459706 FL contingencyJudgement tob 2438 -87 audio-slider-response 592 0 15 1 75 bbbd jar
13075 1459013 FL contingencyJudgement bim 2949 100 audio-slider-response 588 0 15 1 75 babb jar
13075 1422463 FL contingencyJudgement bim 3593 -100 audio-slider-response 580 0 14 1 75 babb jar
13075 1458996 LF contingencyJudgement dep 2409 100 audio-slider-response 593 1 15 1 75 babb jar
13075 1459067 LF contingencyJudgement bim 3400 -61 audio-slider-response 617 0 15 1 75 babb jar
13075 1459697 FL contingencyJudgement dep 2978 -100 audio-slider-response 594 1 15 1 75 babb jar
13075 1431949 FL contingencyJudgement dep 2411 100 audio-slider-response 592 1 14 1 75 babb jar
13075 1457883 LF contingencyJudgement bim 3111 -78 audio-slider-response 581 0 15 1 75 babb jar
13075 1459046 LF contingencyJudgement tob 4131 -11 audio-slider-response 591 0 15 1 75 babb jar
13075 1432009 FL contingencyJudgement bim 3030 -100 audio-slider-response 586 0 14 1 75 babb jar
13075 1422716 FL contingencyJudgement bim 4128 -100 audio-slider-response 578 0 14 1 75 babb jar
13075 1431961 FL contingencyJudgement dep 2635 -67 audio-slider-response 614 1 14 1 75 babb jar
13075 1432052 FL contingencyJudgement bim 2789 95 audio-slider-response 600 0 14 1 75 babb jar
13075 1420185 LF contingencyJudgement dep 3339 -83 audio-slider-response 585 1 14 1 75 babb jar
13175 1459024 FL contingencyJudgement dep 2386 -9 audio-slider-response 616 1 15 1 75 accb jar
13175 1420165 FL contingencyJudgement tob 1952 31 audio-slider-response 622 0 14 1 75 accb jar
13175 1420577 LF contingencyJudgement dep 3912 80 audio-slider-response 619 1 14 1 75 accb jar
13175 1432007 LF contingencyJudgement tob 1291 -100 audio-slider-response 615 0 14 1 75 accb jar
13175 1459706 FL contingencyJudgement tob 2139 -69 audio-slider-response 620 0 15 1 75 accb jar
13175 1420573 LF contingencyJudgement dep 4043 45 audio-slider-response 589 1 14 1 75 accb jar
13175 1432301 LF contingencyJudgement bim 2891 -100 audio-slider-response 625 0 14 1 75 accb jar
13175 1432030 LF contingencyJudgement dep 2640 100 audio-slider-response 599 1 14 1 75 accb jar
13175 1414933 LF contingencyJudgement dep 2621 100 audio-slider-response 625 1 14 1 75 accb jar
13175 1431998 LF contingencyJudgement tob 2629 -48 audio-slider-response 621 0 14 1 75 accb jar
13175 1459003 FL contingencyJudgement tob 4160 -12 audio-slider-response 620 0 15 1 75 accb jar
13275 1459046 LF contingencyJudgement tob 2520 7 audio-slider-response 617 0 15 1 75 aacc jar
13275 1459001 FL contingencyJudgement tob 3629 64 audio-slider-response 590 0 15 1 75 aacc jar
13275 1422681 LF contingencyJudgement tob 3663 -100 audio-slider-response 591 0 14 1 75 aacc jar
13275 1431966 LF contingencyJudgement bim 3051 -25 audio-slider-response 625 0 14 1 75 aacc jar
13275 1422470 LF contingencyJudgement tob 4971 81 audio-slider-response 599 0 14 1 75 aacc jar
13275 1414945 FL contingencyJudgement bim 4116 -99 audio-slider-response 584 0 14 1 75 aacc jar
13275 1420204 LF contingencyJudgement bim 3440 -32 audio-slider-response 621 0 14 1 75 aacc jar
13275 1432030 LF contingencyJudgement dep 2229 100 audio-slider-response 609 1 14 1 75 aacc jar
13275 1431984 FL contingencyJudgement bim 3878 -100 audio-slider-response 624 0 14 1 75 aacc jar
13375 1459024 FL contingencyJudgement dep 2961 6 audio-slider-response 598 1 15 1 75 cbcc jar
13375 1431978 FL contingencyJudgement bim 3274 69 audio-slider-response 596 0 14 1 75 cbcc jar
13375 1458998 LF contingencyJudgement dep 2595 100 audio-slider-response 603 1 15 1 75 cbcc jar
13375 1459708 FL contingencyJudgement bim 2746 -100 audio-slider-response 592 0 15 1 75 cbcc jar
13375 1459064 FL contingencyJudgement dep 2539 17 audio-slider-response 606 1 15 1 75 cbcc jar
13375 1422715 LF contingencyJudgement dep 3592 100 audio-slider-response 621 1 14 1 75 cbcc jar
13375 1414933 LF contingencyJudgement dep 3422 100 audio-slider-response 613 1 14 1 75 cbcc jar
13375 1459703 FL contingencyJudgement tob 3621 -47 audio-slider-response 586 0 15 1 75 cbcc jar
13375 1431999 LF contingencyJudgement dep 2749 71 audio-slider-response 613 1 14 1 75 cbcc jar
13375 1459047 FL contingencyJudgement bim 4180 -61 audio-slider-response 612 0 15 1 75 cbcc jar
13375 1458997 LF contingencyJudgement dep 3419 -15 audio-slider-response 601 1 15 1 75 cbcc jar
13475 1459709 LF contingencyJudgement tob 2701 56 audio-slider-response 621 0 15 1 75 bbca jar
13475 1420204 LF contingencyJudgement bim 3728 -35 audio-slider-response 617 0 14 1 75 bbca jar
13475 1431957 FL contingencyJudgement bim 2241 -69 audio-slider-response 602 0 14 1 75 bbca jar
13475 1431979 FL contingencyJudgement bim 3059 -100 audio-slider-response 604 0 14 1 75 bbca jar
13475 1459007 FL contingencyJudgement bim 2429 7 audio-slider-response 590 0 15 1 75 bbca jar
13475 1459013 FL contingencyJudgement bim 2371 100 audio-slider-response 606 0 15 1 75 bbca jar
13475 1422473 LF contingencyJudgement dep 3320 53 audio-slider-response 625 1 14 1 75 bbca jar
13475 1422681 LF contingencyJudgement tob 4104 -96 audio-slider-response 587 0 14 1 75 bbca jar
13475 1458992 FL contingencyJudgement dep 1920 24 audio-slider-response 612 1 15 1 75 bbca jar
13475 1414945 FL contingencyJudgement bim 3706 -100 audio-slider-response 596 0 14 1 75 bbca jar
13475 1422677 FL contingencyJudgement bim 4461 2 audio-slider-response 616 0 14 1 75 bbca jar
13475 1459025 LF contingencyJudgement tob 1549 -12 audio-slider-response 603 0 15 1 75 bbca jar
13475 1459067 LF contingencyJudgement bim 3749 -55 audio-slider-response 605 0 15 1 75 bbca jar
13575 1420169 LF contingencyJudgement bim 4772 -12 audio-slider-response 593 0 14 1 75 bbcc jar
13575 1422463 FL contingencyJudgement bim 4435 -100 audio-slider-response 618 0 14 1 75 bbcc jar
13575 1431954 LF contingencyJudgement bim 1974 27 audio-slider-response 589 0 14 1 75 bbcc jar
13575 1431946 FL contingencyJudgement dep 3489 -100 audio-slider-response 588 1 14 1 75 bbcc jar
13575 1422678 LF contingencyJudgement bim 3088 -82 audio-slider-response 593 0 14 1 75 bbcc jar
13575 1431969 FL contingencyJudgement tob 2648 -100 audio-slider-response 598 0 14 1 75 bbcc jar
13575 1431953 FL contingencyJudgement tob 4325 -52 audio-slider-response 590 0 14 1 75 bbcc jar
13575 1431992 FL contingencyJudgement tob 3080 -100 audio-slider-response 596 0 14 1 75 bbcc jar
13575 1420580 FL contingencyJudgement tob 3661 -100 audio-slider-response 588 0 14 1 75 bbcc jar
13575 1431981 LF contingencyJudgement tob 2800 -27 audio-slider-response 587 0 14 1 75 bbcc jar
13575 1431970 LF contingencyJudgement tob 2061 -100 audio-slider-response 591 0 14 1 75 bbcc jar
20125 1420577 LF contingencyJudgement bim 2960 -59 audio-slider-response 603 1 14 2 25 eeee jar
20125 1422470 LF contingencyJudgement bim 2832 -74 audio-slider-response 597 1 14 2 25 eeee jar
20125 1459052 FL contingencyJudgement dep 3199 -100 audio-slider-response 586 0 15 2 25 eeee jar
20125 1420185 LF contingencyJudgement bim 3091 80 audio-slider-response 603 1 14 2 25 eeee jar
20125 1431956 LF contingencyJudgement dep 2316 -32 audio-slider-response 623 0 14 2 25 eeee jar
20125 1458998 LF contingencyJudgement bim 3587 28 audio-slider-response 593 1 15 2 25 eeee jar
20125 1431970 LF contingencyJudgement dep 1451 100 audio-slider-response 587 0 14 2 25 eeee jar
20125 1420180 FL contingencyJudgement bim 3437 3 audio-slider-response 602 1 14 2 25 eeee jar
20125 1457883 LF contingencyJudgement tob 2537 -43 audio-slider-response 597 0 15 2 25 eeee jar
20125 1431949 FL contingencyJudgement bim 2931 100 audio-slider-response 622 1 14 2 25 eeee jar
20125 1422681 LF contingencyJudgement dep 3024 20 audio-slider-response 623 0 14 2 25 eeee jar
20125 1432009 FL contingencyJudgement dep 2775 -5 audio-slider-response 592 0 14 2 25 eeee jar
20125 1431957 FL contingencyJudgement tob 2397 -31 audio-slider-response 586 0 14 2 25 eeee jar
20125 1459697 FL contingencyJudgement bim 2229 100 audio-slider-response 608 1 15 2 25 eeee jar
20125 1431999 LF contingencyJudgement bim 3549 28 audio-slider-response 625 1 14 2 25 eeee jar
20175 1431984 FL contingencyJudgement dep 2101 -100 audio-slider-response 606 0 14 2 75 aaaa trunk
20175 1431953 FL contingencyJudgement bim 2212 100 audio-slider-response 594 1 14 2 75 aaaa trunk
20175 1458998 LF contingencyJudgement bim 2990 83 audio-slider-response 625 1 15 2 75 aaaa trunk
20175 1459703 FL contingencyJudgement dep 3560 -100 audio-slider-response 598 0 15 2 75 aaaa trunk
20175 1432011 FL contingencyJudgement tob 1669 91 audio-slider-response 624 0 14 2 75 aaaa trunk
20175 1431999 LF contingencyJudgement bim 4480 80 audio-slider-response 583 1 14 2 75 aaaa trunk
20225 1459002 FL contingencyJudgement bim 3686 -63 audio-slider-response 586 1 15 2 25 ffee jar
20225 1459015 LF contingencyJudgement tob 2630 -97 audio-slider-response 605 0 15 2 25 ffee jar
20225 1432030 LF contingencyJudgement tob 2309 35 audio-slider-response 625 0 14 2 25 ffee jar
20225 1459007 FL contingencyJudgement dep 2461 13 audio-slider-response 588 0 15 2 25 ffee jar
20225 1431961 FL contingencyJudgement bim 2229 75 audio-slider-response 610 1 14 2 25 ffee jar
20225 1458992 FL contingencyJudgement bim 2349 -36 audio-slider-response 610 1 15 2 25 ffee jar
20225 1422473 LF contingencyJudgement bim 4629 -56 audio-slider-response 613 1 14 2 25 ffee jar
20225 1431948 LF contingencyJudgement tob 2099 28 audio-slider-response 601 0 14 2 25 ffee jar
20225 1459029 FL contingencyJudgement bim 2171 18 audio-slider-response 618 1 15 2 25 ffee jar
20225 1459018 FL contingencyJudgement dep 3811 76 audio-slider-response 578 0 15 2 25 ffee jar
20225 1414945 FL contingencyJudgement tob 2682 50 audio-slider-response 622 0 14 2 25 ffee jar
20225 1420552 LF contingencyJudgement dep 1072 -54 audio-slider-response 605 0 14 2 25 ffee jar
20225 1431963 LF contingencyJudgement tob 3158 -100 audio-slider-response 599 0 14 2 25 ffee jar
20225 1420573 LF contingencyJudgement bim 3120 39 audio-slider-response 607 1 14 2 25 ffee jar
20225 1431998 LF contingencyJudgement dep 2968 -79 audio-slider-response 589 0 14 2 25 ffee jar
20225 1459064 FL contingencyJudgement tob 2069 22 audio-slider-response 622 0 15 2 25 ffee jar
20225 1422676 LF contingencyJudgement tob 3000 -72 audio-slider-response 589 0 14 2 25 ffee jar
20275 1458998 LF contingencyJudgement bim 2688 100 audio-slider-response 613 1 15 2 75 bbbb trunk
20275 1431948 LF contingencyJudgement tob 2080 -35 audio-slider-response 613 0 14 2 75 bbbb trunk
20275 1420204 LF contingencyJudgement dep 4840 -100 audio-slider-response 619 0 14 2 75 bbbb trunk
20275 1431969 FL contingencyJudgement bim 4749 52 audio-slider-response 578 1 14 2 75 bbbb trunk
20275 1459696 FL contingencyJudgement tob 1720 47 audio-slider-response 577 0 15 2 75 bbbb trunk
20275 1431978 FL contingencyJudgement dep 2531 -50 audio-slider-response 600 0 14 2 75 bbbb trunk
20275 1431998 LF contingencyJudgement dep 3248 -66 audio-slider-response 593 0 14 2 75 bbbb trunk
20275 1422472 FL contingencyJudgement tob 3243 -100 audio-slider-response 616 0 14 2 75 bbbb trunk
20275 1431942 LF contingencyJudgement dep 3181 -100 audio-slider-response 593 0 14 2 75 bbbb trunk
20275 1414937 FL contingencyJudgement bim 1971 100 audio-slider-response 620 1 14 2 75 bbbb trunk
20275 1431949 FL contingencyJudgement bim 2669 100 audio-slider-response 606 1 14 2 75 bbbb trunk
20275 1432007 LF contingencyJudgement bim 2051 100 audio-slider-response 581 1 14 2 75 bbbb trunk
20275 1459024 FL contingencyJudgement bim 3419 48 audio-slider-response 586 1 15 2 75 bbbb trunk
20275 1459708 FL contingencyJudgement dep 2572 -100 audio-slider-response 620 0 15 2 75 bbbb trunk
20275 1422678 LF contingencyJudgement dep 2786 -52 audio-slider-response 607 0 14 2 75 bbbb trunk
20325 1459001 FL contingencyJudgement bim 2720 42 audio-slider-response 592 1 15 2 25 gggf jar
20325 1431963 LF contingencyJudgement tob 2479 -100 audio-slider-response 617 0 14 2 25 gggf jar
20325 1431957 FL contingencyJudgement tob 2305 12 audio-slider-response 592 0 14 2 25 gggf jar
20325 1422470 LF contingencyJudgement bim 3480 -53 audio-slider-response 601 1 14 2 25 gggf jar
20325 1414957 FL contingencyJudgement dep 3413 77 audio-slider-response 594 0 14 2 25 gggf jar
20325 1422679 FL contingencyJudgement dep 2101 -26 audio-slider-response 616 0 14 2 25 gggf jar
20325 1459767 FL contingencyJudgement tob 2701 -100 audio-slider-response 602 0 15 2 25 gggf jar
20325 1422675 FL contingencyJudgement bim 2661 20 audio-slider-response 600 1 14 2 25 gggf jar
20325 1432011 FL contingencyJudgement tob 1637 -50 audio-slider-response 612 0 14 2 25 gggf jar
20325 1459109 LF contingencyJudgement bim 4240 -7 audio-slider-response 621 1 15 2 25 gggf jar
20325 1414937 FL contingencyJudgement bim 2381 100 audio-slider-response 618 1 14 2 25 gggf jar
20325 1420169 LF contingencyJudgement tob 4365 6 audio-slider-response 597 0 14 2 25 gggf jar
20375 1431974 FL contingencyJudgement dep 2728 -18 audio-slider-response 620 0 14 2 75 bccb trunk
20375 1422465 FL contingencyJudgement tob 2496 -100 audio-slider-response 600 0 14 2 75 bccb trunk
20375 1422677 FL contingencyJudgement dep 3248 38 audio-slider-response 590 0 14 2 75 bccb trunk
20375 1459018 FL contingencyJudgement dep 3720 -10 audio-slider-response 598 0 15 2 75 bccb trunk
20375 1431966 LF contingencyJudgement tob 2499 -55 audio-slider-response 609 0 14 2 75 bccb trunk
20375 1420580 FL contingencyJudgement bim 2739 100 audio-slider-response 608 1 14 2 75 bccb trunk
20375 1422675 FL contingencyJudgement bim 2531 100 audio-slider-response 618 1 14 2 75 bccb trunk
20375 1431946 FL contingencyJudgement tob 4807 -100 audio-slider-response 598 0 14 2 75 bccb trunk
20375 1431959 LF contingencyJudgement tob 2819 -100 audio-slider-response 601 0 14 2 75 bccb trunk
20375 1459699 LF contingencyJudgement bim 3468 63 audio-slider-response 617 1 15 2 75 bccb trunk
20375 1431979 FL contingencyJudgement tob 2261 -100 audio-slider-response 612 0 14 2 75 bccb trunk
20375 1459696 FL contingencyJudgement tob 1869 -22 audio-slider-response 583 0 15 2 75 bccb trunk
20375 1431999 LF contingencyJudgement bim 2432 85 audio-slider-response 601 1 14 2 75 bccb trunk
20375 1459052 FL contingencyJudgement dep 2290 61 audio-slider-response 620 0 15 2 75 bccb trunk
20425 1431969 FL contingencyJudgement bim 2752 46 audio-slider-response 624 1 14 2 25 ffgg jar
20425 1422678 LF contingencyJudgement dep 2525 -76 audio-slider-response 617 0 14 2 25 ffgg jar
20425 1432007 LF contingencyJudgement bim 1040 -100 audio-slider-response 591 1 14 2 25 ffgg jar
20425 1422680 LF contingencyJudgement bim 2731 17 audio-slider-response 603 1 14 2 25 ffgg jar
20425 1459703 FL contingencyJudgement dep 2840 75 audio-slider-response 614 0 15 2 25 ffgg jar
20425 1459003 FL contingencyJudgement bim 4301 31 audio-slider-response 606 1 15 2 25 ffgg jar
20425 1459697 FL contingencyJudgement bim 2624 100 audio-slider-response 622 1 15 2 25 ffgg jar
20425 1422467 LF contingencyJudgement dep 2939 -43 audio-slider-response 619 0 14 2 25 ffgg jar
20425 1414957 FL contingencyJudgement dep 3149 75 audio-slider-response 598 0 14 2 25 ffgg jar
20425 1420163 FL contingencyJudgement bim 3995 -1 audio-slider-response 580 1 14 2 25 ffgg jar
20425 1459001 FL contingencyJudgement bim 2899 -56 audio-slider-response 584 1 15 2 25 ffgg jar
20425 1422677 FL contingencyJudgement dep 3802 5 audio-slider-response 582 0 14 2 25 ffgg jar
20425 1420552 LF contingencyJudgement dep 2739 13 audio-slider-response 585 0 14 2 25 ffgg jar
20425 1431953 FL contingencyJudgement bim 2612 -40 audio-slider-response 624 1 14 2 25 ffgg jar
20425 1422470 LF contingencyJudgement bim 2851 -53 audio-slider-response 607 1 14 2 25 ffgg jar
20475 1459700 LF contingencyJudgement dep 3823 -100 audio-slider-response 587 0 15 2 75 cdbb trunk
20475 1459025 LF contingencyJudgement bim 1829 43 audio-slider-response 615 1 15 2 75 cdbb trunk
20475 1420577 LF contingencyJudgement bim 4291 26 audio-slider-response 613 1 14 2 75 cdbb trunk
20475 1422676 LF contingencyJudgement tob 3741 47 audio-slider-response 617 0 14 2 75 cdbb trunk
20475 1459064 FL contingencyJudgement tob 2811 -99 audio-slider-response 618 0 15 2 75 cdbb trunk
20475 1420622 FL contingencyJudgement bim 2680 100 audio-slider-response 622 1 14 2 75 cdbb trunk
20475 1457883 LF contingencyJudgement tob 2276 -100 audio-slider-response 595 0 15 2 75 cdbb trunk
20525 1422470 LF contingencyJudgement bim 3080 -63 audio-slider-response 613 1 14 2 25 gffg jar
20525 1431992 FL contingencyJudgement dep 3819 -100 audio-slider-response 612 0 14 2 25 gffg jar
20525 1431999 LF contingencyJudgement bim 3819 20 audio-slider-response 609 1 14 2 25 gffg jar
20525 1459025 LF contingencyJudgement bim 1301 -53 audio-slider-response 609 1 15 2 25 gffg jar
20525 1459001 FL contingencyJudgement bim 2320 30 audio-slider-response 618 1 15 2 25 gffg jar
20525 1459036 LF contingencyJudgement dep 3629 100 audio-slider-response 605 0 15 2 25 gffg jar
20525 1459046 LF contingencyJudgement bim 2120 51 audio-slider-response 621 1 15 2 25 gffg jar
20525 1431966 LF contingencyJudgement tob 3509 30 audio-slider-response 589 0 14 2 25 gffg jar
20525 1431948 LF contingencyJudgement tob 2229 50 audio-slider-response 625 0 14 2 25 gffg jar
20525 1431957 FL contingencyJudgement tob 4319 -5 audio-slider-response 610 0 14 2 25 gffg jar
20525 1422677 FL contingencyJudgement dep 2090 13 audio-slider-response 606 0 14 2 25 gffg jar
20525 1420204 LF contingencyJudgement dep 3280 100 audio-slider-response 593 0 14 2 25 gffg jar
20525 1431956 LF contingencyJudgement dep 3640 54 audio-slider-response 611 0 14 2 25 gffg jar
20525 1431974 FL contingencyJudgement dep 4040 21 audio-slider-response 618 0 14 2 25 gffg jar
20525 1459703 FL contingencyJudgement dep 3432 83 audio-slider-response 584 0 15 2 25 gffg jar
20525 1422472 FL contingencyJudgement tob 3488 -100 audio-slider-response 600 0 14 2 25 gffg jar
20525 1431942 LF contingencyJudgement dep 3019 52 audio-slider-response 621 0 14 2 25 gffg jar
20525 1432007 LF contingencyJudgement bim 1779 -100 audio-slider-response 597 1 14 2 25 gffg jar
