fribbleID,subjID,language,plugin,codeword,rt,task,resp,learning,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
20,ltyqe11amm,de,image-button-response,er05in25,1553,pictureLabels,tob,FL,tobdepwugbim,200125,1,low,tob,purple,exp,1
20,w1htsndwg2,en,image-button-response,bo05ou27,1331,pictureLabels,bim,LF,tobdepwugbim,200125,1,low,tob,purple,exp,0
20,c7w24j9nfq,de,image-button-response,ck05ng18,2301,pictureLabels,wug,LF,tobdepwugbim,200125,1,low,tob,purple,exp,0
21,td2t8o9pe4,de,image-button-response,HL06IN19,1586,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,2z8ekchs9g,en,image-button-response,rt08ed02,1342,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,u9vce3hluj,de,image-button-response,ne05ar22,2915,pictureLabels,wug,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,wmv7c0r6c5,en,image-button-response,va04ik29,2378,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,ty0rq2vzkd,en,image-button-response,eh06in06,1909,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,zgrkqwru88,en,image-button-response,as04co18,3021,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,ulvf1nlewe,de,image-button-response,ia04an16,2505,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,zt9mew4cym,de,image-button-response,el06ng23,2414,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,5jpxbwcfh4,de,image-button-response,el06as26,1020,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,f64ncrzxu3,en,image-button-response,NS08US09,1626,pictureLabels,wug,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,5baebfz1ea,en,image-button-response,Ya05an03,1441,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,9zuef86ced,de,image-button-response,rz06as26,1320,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,w6nynz57oc,en,image-button-response,tz03as24,2825,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,75db5dymcw,de,image-button-response,er05en16,1140,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,asumwjv4nj,en,image-button-response,ne06je04,2148,pictureLabels,wug,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,wuvcv75zvq,de,image-button-response,VA04RD11,2262,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,khlkyd4sl5,en,image-button-response,en04az24,1330,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,kbwv2blq88,de,image-button-response,el09rd31,979,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,7acm8wjh3r,en,image-button-response,na09ay17,1307,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,3zzac4tx1p,en,image-button-response,on03as29,1451,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,l2tdyj71gq,de,image-button-response,er04as06,3378,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,kk4adj1drx,de,image-button-response,en05es25,2456,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,ptl3djnzo5,de,image-button-response,el06nd29,1254,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,9dovdyxkak,de,image-button-response,er09us26,1639,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,tbo3kx7lyg,de,image-button-response,ke06ng04,1605,pictureLabels,wug,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,dt4f26xnjv,en,image-button-response,ER04LF09,1329,pictureLabels,wug,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,mn35br66m1,de,image-button-response,IS05RY26,3007,pictureLabels,wug,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,csfpvftfnx,de,image-button-response,ko05or02,3491,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,f0xfptzqrg,de,image-button-response,ay05em02,2321,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,nav0ha06h4,en,image-button-response,TZ07ER11,1730,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,owwgbas786,en,image-button-response,ke09im08,2337,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,atap00wwqb,en,image-button-response,ft08en25,1205,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,fnul5v7u0c,en,image-button-response,ng06rd26,2642,pictureLabels,dep,LF,tobdepwugbim,210325,3,low,dep,red,exp,1
21,zm0cozjsh6,en,image-button-response,al05rt16,2478,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,po0zyzo9vq,de,image-button-response,we06ed23,1079,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,w1htsndwg2,en,image-button-response,bo05ou27,1642,pictureLabels,bim,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,g4m3kbu4rq,en,image-button-response,ER04LF09,1824,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,ltyqe11amm,de,image-button-response,er05in25,1255,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,g6wblx1ehg,en,image-button-response,aj05er02,1721,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,mj8qhhm23d,de,image-button-response,va08im28,1968,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,8vhxe9t9g0,en,image-button-response,ke05us31,2384,pictureLabels,dep,FL,tobdepwugbim,210325,3,low,dep,red,exp,1
21,0e2jb9zq47,en,image-button-response,UAJIIN24,1296,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,43qjs0ts63,en,image-button-response,la07as21,1283,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,3yxnw7xt1g,de,image-button-response,cz06an18,1697,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,4xjqd36lab,en,image-button-response,un08ta23,2823,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,g0qt0dz9h6,en,image-button-response,LD05ND12,1871,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,7xgb6axxfk,de,image-button-response,rf07as06,1943,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,bhjyudy7kq,de,image-button-response,IC06IR09,591,pictureLabels,wug,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,pc9v71lhle,en,image-button-response,nd05rt12,933,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
21,1nbemfkd3a,de,image-button-response,KE05KO08,2200,pictureLabels,tob,FL,tobdepwugbim,210325,3,low,dep,red,exp,0
21,c7w24j9nfq,de,image-button-response,ck05ng18,1045,pictureLabels,tob,LF,tobdepwugbim,210325,3,low,dep,red,exp,0
22,ty0rq2vzkd,en,image-button-response,eh06in06,3395,pictureLabels,bim,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,ulvf1nlewe,de,image-button-response,ia04an16,1548,pictureLabels,tob,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,9zuef86ced,de,image-button-response,rz06as26,1399,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,ptl3djnzo5,de,image-button-response,el06nd29,2165,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,dt4f26xnjv,en,image-button-response,ER04LF09,1966,pictureLabels,tob,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,kbwv2blq88,de,image-button-response,el09rd31,883,pictureLabels,dep,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,kk4adj1drx,de,image-button-response,en05es25,1655,pictureLabels,tob,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,mn35br66m1,de,image-button-response,IS05RY26,3209,pictureLabels,tob,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,atap00wwqb,en,image-button-response,ft08en25,848,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,u9vce3hluj,de,image-button-response,ne05ar22,2832,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,wmv7c0r6c5,en,image-button-response,va04ik29,1516,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,owwgbas786,en,image-button-response,ke09im08,951,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,w1htsndwg2,en,image-button-response,bo05ou27,1750,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,khlkyd4sl5,en,image-button-response,en04az24,1883,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,zgrkqwru88,en,image-button-response,as04co18,1846,pictureLabels,dep,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,w6nynz57oc,en,image-button-response,tz03as24,3180,pictureLabels,tob,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,1nbemfkd3a,de,image-button-response,KE05KO08,2063,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,mj8qhhm23d,de,image-button-response,va08im28,1900,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,td2t8o9pe4,de,image-button-response,HL06IN19,NA,pictureLabels,NA,FL,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,75db5dymcw,de,image-button-response,er05en16,1245,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,nav0ha06h4,en,image-button-response,TZ07ER11,1167,pictureLabels,bim,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,f64ncrzxu3,en,image-button-response,NS08US09,1365,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,2z8ekchs9g,en,image-button-response,rt08ed02,3341,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,bhjyudy7kq,de,image-button-response,IC06IR09,571,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,zt9mew4cym,de,image-button-response,el06ng23,1037,pictureLabels,dep,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,po0zyzo9vq,de,image-button-response,we06ed23,1180,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,tbo3kx7lyg,de,image-button-response,ke06ng04,1834,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,g6wblx1ehg,en,image-button-response,aj05er02,1491,pictureLabels,bim,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,5baebfz1ea,en,image-button-response,Ya05an03,1290,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,3zzac4tx1p,en,image-button-response,on03as29,2278,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,f0xfptzqrg,de,image-button-response,ay05em02,2749,pictureLabels,dep,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,5jpxbwcfh4,de,image-button-response,el06as26,1126,pictureLabels,bim,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,asumwjv4nj,en,image-button-response,ne06je04,1294,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,9dovdyxkak,de,image-button-response,er09us26,1319,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,fnul5v7u0c,en,image-button-response,ng06rd26,NA,pictureLabels,NA,LF,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,l2tdyj71gq,de,image-button-response,er04as06,1420,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,zm0cozjsh6,en,image-button-response,al05rt16,NA,pictureLabels,NA,FL,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,wuvcv75zvq,de,image-button-response,VA04RD11,NA,pictureLabels,NA,FL,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,pc9v71lhle,en,image-button-response,nd05rt12,2124,pictureLabels,dep,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,g4m3kbu4rq,en,image-button-response,ER04LF09,1284,pictureLabels,dep,LF,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,0e2jb9zq47,en,image-button-response,UAJIIN24,2306,pictureLabels,dep,FL,tobdepwugbim,220225,2,low,wug,blue,exp,0
22,7acm8wjh3r,en,image-button-response,na09ay17,2330,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,43qjs0ts63,en,image-button-response,la07as21,1911,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,7xgb6axxfk,de,image-button-response,rf07as06,1549,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,csfpvftfnx,de,image-button-response,ko05or02,NA,pictureLabels,NA,LF,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,8vhxe9t9g0,en,image-button-response,ke05us31,1142,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,4xjqd36lab,en,image-button-response,un08ta23,NA,pictureLabels,NA,LF,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,3yxnw7xt1g,de,image-button-response,cz06an18,NA,pictureLabels,NA,FL,tobdepwugbim,220225,2,low,wug,blue,exp,NA
22,g0qt0dz9h6,en,image-button-response,LD05ND12,1242,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,c7w24j9nfq,de,image-button-response,ck05ng18,2308,pictureLabels,wug,LF,tobdepwugbim,220225,2,low,wug,blue,exp,1
22,ltyqe11amm,de,image-button-response,er05in25,1141,pictureLabels,wug,FL,tobdepwugbim,220225,2,low,wug,blue,exp,1
23,mn35br66m1,de,image-button-response,IS05RY26,NA,pictureLabels,NA,FL,tobdepwugbim,230325,3,low,dep,red,exp,NA
23,kk4adj1drx,de,image-button-response,en05es25,1251,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,td2t8o9pe4,de,image-button-response,HL06IN19,3271,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,kbwv2blq88,de,image-button-response,el09rd31,710,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,zt9mew4cym,de,image-button-response,el06ng23,2076,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,w6nynz57oc,en,image-button-response,tz03as24,1406,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,u9vce3hluj,de,image-button-response,ne05ar22,1508,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,wmv7c0r6c5,en,image-button-response,va04ik29,1557,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,g6wblx1ehg,en,image-button-response,aj05er02,1856,pictureLabels,bim,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,zgrkqwru88,en,image-button-response,as04co18,2871,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,9zuef86ced,de,image-button-response,rz06as26,1189,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,ty0rq2vzkd,en,image-button-response,eh06in06,1494,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,wuvcv75zvq,de,image-button-response,VA04RD11,2687,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,l2tdyj71gq,de,image-button-response,er04as06,3491,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,atap00wwqb,en,image-button-response,ft08en25,1021,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,3yxnw7xt1g,de,image-button-response,cz06an18,926,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,ulvf1nlewe,de,image-button-response,ia04an16,1748,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,8vhxe9t9g0,en,image-button-response,ke05us31,NA,pictureLabels,NA,FL,tobdepwugbim,230325,3,low,dep,red,exp,NA
23,9dovdyxkak,de,image-button-response,er09us26,1493,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,dt4f26xnjv,en,image-button-response,ER04LF09,1928,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,tbo3kx7lyg,de,image-button-response,ke06ng04,1482,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,4xjqd36lab,en,image-button-response,un08ta23,2597,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,khlkyd4sl5,en,image-button-response,en04az24,1245,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,owwgbas786,en,image-button-response,ke09im08,1850,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,1nbemfkd3a,de,image-button-response,KE05KO08,2418,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,75db5dymcw,de,image-button-response,er05en16,2563,pictureLabels,bim,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,zm0cozjsh6,en,image-button-response,al05rt16,1897,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,po0zyzo9vq,de,image-button-response,we06ed23,1009,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,f64ncrzxu3,en,image-button-response,NS08US09,1787,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,g4m3kbu4rq,en,image-button-response,ER04LF09,3274,pictureLabels,wug,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,ltyqe11amm,de,image-button-response,er05in25,1796,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,c7w24j9nfq,de,image-button-response,ck05ng18,860,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,mj8qhhm23d,de,image-button-response,va08im28,1444,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,5baebfz1ea,en,image-button-response,Ya05an03,2636,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,w1htsndwg2,en,image-button-response,bo05ou27,1822,pictureLabels,bim,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,nav0ha06h4,en,image-button-response,TZ07ER11,1673,pictureLabels,bim,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,asumwjv4nj,en,image-button-response,ne06je04,2474,pictureLabels,wug,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,2z8ekchs9g,en,image-button-response,rt08ed02,2061,pictureLabels,dep,FL,tobdepwugbim,230325,3,low,dep,red,exp,1
23,csfpvftfnx,de,image-button-response,ko05or02,NA,pictureLabels,NA,LF,tobdepwugbim,230325,3,low,dep,red,exp,NA
23,7xgb6axxfk,de,image-button-response,rf07as06,1919,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,bhjyudy7kq,de,image-button-response,IC06IR09,1266,pictureLabels,bim,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,ptl3djnzo5,de,image-button-response,el06nd29,2420,pictureLabels,wug,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,5jpxbwcfh4,de,image-button-response,el06as26,980,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,3zzac4tx1p,en,image-button-response,on03as29,1628,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,7acm8wjh3r,en,image-button-response,na09ay17,1124,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
23,0e2jb9zq47,en,image-button-response,UAJIIN24,2807,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,g0qt0dz9h6,en,image-button-response,LD05ND12,2078,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,fnul5v7u0c,en,image-button-response,ng06rd26,1925,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,f0xfptzqrg,de,image-button-response,ay05em02,1442,pictureLabels,dep,LF,tobdepwugbim,230325,3,low,dep,red,exp,1
23,43qjs0ts63,en,image-button-response,la07as21,1726,pictureLabels,tob,FL,tobdepwugbim,230325,3,low,dep,red,exp,0
23,pc9v71lhle,en,image-button-response,nd05rt12,1166,pictureLabels,tob,LF,tobdepwugbim,230325,3,low,dep,red,exp,0
24,ulvf1nlewe,de,image-button-response,ia04an16,2044,pictureLabels,tob,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,ptl3djnzo5,de,image-button-response,el06nd29,NA,pictureLabels,NA,FL,tobdepwugbim,240225,2,low,wug,blue,exp,NA
24,td2t8o9pe4,de,image-button-response,HL06IN19,1198,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,1nbemfkd3a,de,image-button-response,KE05KO08,1730,pictureLabels,tob,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,mn35br66m1,de,image-button-response,IS05RY26,1155,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,ty0rq2vzkd,en,image-button-response,eh06in06,1821,pictureLabels,bim,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,tbo3kx7lyg,de,image-button-response,ke06ng04,1782,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,kk4adj1drx,de,image-button-response,en05es25,2031,pictureLabels,tob,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,owwgbas786,en,image-button-response,ke09im08,977,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,atap00wwqb,en,image-button-response,ft08en25,1262,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,dt4f26xnjv,en,image-button-response,ER04LF09,1108,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,khlkyd4sl5,en,image-button-response,en04az24,1143,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,9zuef86ced,de,image-button-response,rz06as26,1537,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,w1htsndwg2,en,image-button-response,bo05ou27,1284,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,f64ncrzxu3,en,image-button-response,NS08US09,965,pictureLabels,dep,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,l2tdyj71gq,de,image-button-response,er04as06,1415,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,u9vce3hluj,de,image-button-response,ne05ar22,1930,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,w6nynz57oc,en,image-button-response,tz03as24,2944,pictureLabels,bim,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,po0zyzo9vq,de,image-button-response,we06ed23,1017,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,g4m3kbu4rq,en,image-button-response,ER04LF09,1491,pictureLabels,bim,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,kbwv2blq88,de,image-button-response,el09rd31,847,pictureLabels,dep,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,2z8ekchs9g,en,image-button-response,rt08ed02,2257,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,0e2jb9zq47,en,image-button-response,UAJIIN24,3281,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,mj8qhhm23d,de,image-button-response,va08im28,1173,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,5baebfz1ea,en,image-button-response,Ya05an03,1085,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,wmv7c0r6c5,en,image-button-response,va04ik29,1514,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,nav0ha06h4,en,image-button-response,TZ07ER11,1899,pictureLabels,tob,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,f0xfptzqrg,de,image-button-response,ay05em02,1571,pictureLabels,dep,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,3yxnw7xt1g,de,image-button-response,cz06an18,2414,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,zgrkqwru88,en,image-button-response,as04co18,2100,pictureLabels,dep,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,zt9mew4cym,de,image-button-response,el06ng23,1031,pictureLabels,dep,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,fnul5v7u0c,en,image-button-response,ng06rd26,1254,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,ltyqe11amm,de,image-button-response,er05in25,1037,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,g6wblx1ehg,en,image-button-response,aj05er02,3283,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,9dovdyxkak,de,image-button-response,er09us26,1933,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,3zzac4tx1p,en,image-button-response,on03as29,1718,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,pc9v71lhle,en,image-button-response,nd05rt12,2405,pictureLabels,dep,LF,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,csfpvftfnx,de,image-button-response,ko05or02,1741,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,asumwjv4nj,en,image-button-response,ne06je04,1759,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,43qjs0ts63,en,image-button-response,la07as21,1191,pictureLabels,tob,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,4xjqd36lab,en,image-button-response,un08ta23,1579,pictureLabels,wug,LF,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,75db5dymcw,de,image-button-response,er05en16,931,pictureLabels,bim,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
24,bhjyudy7kq,de,image-button-response,IC06IR09,1266,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,wuvcv75zvq,de,image-button-response,VA04RD11,1615,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,7xgb6axxfk,de,image-button-response,rf07as06,1639,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,g0qt0dz9h6,en,image-button-response,LD05ND12,2869,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,8vhxe9t9g0,en,image-button-response,ke05us31,1147,pictureLabels,wug,FL,tobdepwugbim,240225,2,low,wug,blue,exp,1
24,zm0cozjsh6,en,image-button-response,al05rt16,2427,pictureLabels,dep,FL,tobdepwugbim,240225,2,low,wug,blue,exp,0
