fribbleID,subjID,language,plugin,codeword,rt,task,resp,learning,label,trialType,frequency,fribblePresented,trial,labelPresented,correctCategory,correctFrequency,correctLabel,body
1025,19l91w0hqd,en,image-slider-response,NE07SE16,2751,conJudg,24,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,0e2jb9zq47,en,image-slider-response,UAJIIN24,4496,conJudg,-45,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,td2t8o9pe4,de,image-slider-response,HL06IN19,2367,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,1x4fxyrk6x,en,image-slider-response,de05nk26,1112,conJudg,0,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,mn35br66m1,de,image-slider-response,IS05RY26,3596,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,490hj15f5l,en,image-slider-response,el05rd15,2284,conJudg,-39,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,9hgljjcs6a,de,image-slider-response,ER06RD19,2465,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,eyn4ys1wrs,en,image-slider-response,va07il15,3519,conJudg,-79,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,ulvf1nlewe,de,image-slider-response,ia04an16,3932,conJudg,-53,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,forzsbtguz,en,image-slider-response,ng06an28,4672,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,9dovdyxkak,de,image-slider-response,er09us26,2409,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,mj8qhhm23d,de,image-slider-response,va08im28,2514,conJudg,77,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,5jpxbwcfh4,de,image-slider-response,el06as26,2214,conJudg,58,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,f64ncrzxu3,en,image-slider-response,NS08US09,NA,conJudg,NA,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,nlsem5jp13,de,image-slider-response,pf06nd18,6276,conJudg,-93,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,75e8k8531m,en,image-slider-response,tz05yu04,NA,conJudg,NA,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,0ypu8hv44k,de,image-slider-response,en06oi05,2297,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,8vhxe9t9g0,en,image-slider-response,ke05us31,2765,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,wg3u6jr0nh,en,image-slider-response,ic07ir25,3172,conJudg,-71,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,ptl3djnzo5,de,image-slider-response,el06nd29,4020,conJudg,28,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,wmv7c0r6c5,en,image-slider-response,va04ik29,3886,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,z15jvz5weu,en,image-slider-response,gh09er15,3395,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,wrmngomh1f,de,image-slider-response,at08ed04,5089,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,sob32efsmd,en,image-slider-response,qi02ng28,1854,conJudg,28,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,yjk8vlfumr,de,image-slider-response,dt06as01,2484,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,kk4adj1drx,de,image-slider-response,en05es25,4356,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,yzwvuo5jcw,en,image-slider-response,ya08ya01,3758,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,40757xtlgp,en,image-slider-response,va05er24,3429,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,3yxnw7xt1g,de,image-slider-response,cz06an18,4402,conJudg,-37,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,csfpvftfnx,de,image-slider-response,ko05or02,6005,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,et4cc4zeqy,de,image-slider-response,er08an21,2581,conJudg,80,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,temg3es1km,de,image-slider-response,VA04RG03,2600,conJudg,-63,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,ty0rq2vzkd,en,image-slider-response,eh06in06,4155,conJudg,-74,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,408x5p8cy7,en,image-slider-response,va08ar03,2756,conJudg,-95,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,g0qt0dz9h6,en,image-slider-response,LD05ND12,3790,conJudg,-15,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,nbzeelogn1,en,image-slider-response,AL05AR15,2855,conJudg,65,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,kbwv2blq88,de,image-slider-response,el09rd31,1562,conJudg,0,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,pc9v71lhle,en,image-slider-response,nd05rt12,5612,conJudg,-43,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,kpfcu6m48v,en,image-slider-response,in07er09,4754,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,uf6pxq0fzv,en,image-slider-response,RG06DY30,4823,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,u9vce3hluj,de,image-slider-response,ne05ar22,6863,conJudg,66,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,7jmcv9rt87,en,image-slider-response,nd05ff22,3447,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,cdnsgh8l6s,de,image-slider-response,RL05OR28,2720,conJudg,29,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,khlkyd4sl5,en,image-slider-response,en04az24,2981,conJudg,-70,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,4xjqd36lab,en,image-slider-response,un08ta23,2946,conJudg,0,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,dqehnfb6j7,en,image-slider-response,er08em17,1611,conJudg,0,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,7acm8wjh3r,en,image-slider-response,na09ay17,2708,conJudg,-56,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,et8whud6pz,en,image-slider-response,er07el13,2983,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,43qjs0ts63,en,image-slider-response,la07as21,2442,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,atap00wwqb,en,image-slider-response,ft08en25,3909,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,5baebfz1ea,en,image-slider-response,Ya05an03,6223,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,gjq6le86au,en,image-slider-response,NG09US28,3552,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,s48cjlol2y,de,image-slider-response,er04rt18,4562,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,zm0cozjsh6,en,image-slider-response,al05rt16,3846,conJudg,-18,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,99v3ayruzp,de,image-slider-response,ki04as07,1948,conJudg,30,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,fnul5v7u0c,en,image-slider-response,ng06rd26,2442,conJudg,49,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,1nbemfkd3a,de,image-slider-response,KE05KO08,2522,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,asumwjv4nj,en,image-slider-response,ne06je04,4981,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,7jnze5y1xt,de,image-slider-response,er07rg24,1547,conJudg,-57,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,p0ob2fsrsp,de,image-slider-response,lu04rk02,3852,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,dy38rvvnxc,de,image-slider-response,rf07er10,3874,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,owwgbas786,en,image-slider-response,ke09im08,2162,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,22elk0nh1m,de,image-slider-response,er08rd25,3351,conJudg,-90,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,zt9mew4cym,de,image-slider-response,el06ng23,2865,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,nav0ha06h4,en,image-slider-response,TZ07ER11,3001,conJudg,-98,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,emk1tsfc0c,en,image-slider-response,dt05as10,3931,conJudg,-95,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,osnv2y9pl1,en,image-slider-response,af05ra11,3371,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,zq7k8hkxsq,de,image-slider-response,fa05ea13,4368,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,g8yr0b9yda,en,image-slider-response,er07im06,3357,conJudg,58,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,9kjfelsstb,en,image-slider-response,er09ch20,4196,conJudg,65,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,g4m3kbu4rq,en,image-slider-response,ER04LF09,5506,conJudg,-52,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,wuvcv75zvq,de,image-slider-response,VA04RD11,3989,conJudg,17,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,f0xfptzqrg,de,image-slider-response,ay05em02,2869,conJudg,79,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,po0zyzo9vq,de,image-slider-response,we06ed23,3126,conJudg,-33,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,tbo3kx7lyg,de,image-slider-response,ke06ng04,7155,conJudg,50,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,7908vbmsu0,en,image-slider-response,en19ao08,3545,conJudg,-99,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,xtld2mlddm,de,image-slider-response,ek05an20,2316,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,2z8ekchs9g,en,image-slider-response,rt08ed02,2013,conJudg,78,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,w1htsndwg2,en,image-slider-response,bo05ou27,2941,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,plssjv82xb,de,image-slider-response,Fr.11:45,NA,conJudg,NA,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,bhjyudy7kq,de,image-slider-response,IC06IR09,3969,conJudg,-35,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,75db5dymcw,de,image-slider-response,er05en16,2507,conJudg,43,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,7ksbngduvy,en,image-slider-response,ng09ei12,2637,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,dt4f26xnjv,en,image-slider-response,ER04LF09,2673,conJudg,-100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,3zzac4tx1p,en,image-slider-response,on03as29,3712,conJudg,-11,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,ro2w51u9qx,de,image-slider-response,ER04AV16,3144,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,7xgb6axxfk,de,image-slider-response,rf07as06,4414,conJudg,34,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,c7w24j9nfq,de,image-slider-response,ck05ng18,1917,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,zgrkqwru88,en,image-slider-response,as04co18,3494,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,9zuef86ced,de,image-slider-response,rz06as26,NA,conJudg,NA,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,l2tdyj71gq,de,image-slider-response,er04as06,2475,conJudg,100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,a7hqcrbor2,de,image-slider-response,ll08ar27,2853,conJudg,46,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,acgok0jj2j,de,image-slider-response,VO06AS02,2914,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,g6wblx1ehg,en,image-slider-response,aj05er02,5188,conJudg,-47,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,hhm1sss4hy,en,image-slider-response,mi06ka18,2800,conJudg,100,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,f00qbt8xgh,en,image-slider-response,NE07SE16,4205,conJudg,-22,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,ltyqe11amm,de,image-slider-response,er05in25,3270,conJudg,78,FL,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,re8dk0velw,en,image-slider-response,ic25an08,2888,conJudg,0,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1025,w6nynz57oc,en,image-slider-response,tz03as24,3405,conJudg,-100,LF,wug,match,l,2.2,5,wug,2,low,wug,blue
1075,wg3u6jr0nh,en,image-slider-response,ic07ir25,2713,conJudg,61,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,zq7k8hkxsq,de,image-slider-response,fa05ea13,2278,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,g8yr0b9yda,en,image-slider-response,er07im06,3435,conJudg,38,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,td2t8o9pe4,de,image-slider-response,HL06IN19,2817,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,9hgljjcs6a,de,image-slider-response,ER06RD19,2876,conJudg,77,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,uf6pxq0fzv,en,image-slider-response,RG06DY30,2165,conJudg,59,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,plssjv82xb,de,image-slider-response,Fr.11:45,NA,conJudg,NA,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,u9vce3hluj,de,image-slider-response,ne05ar22,1906,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,g6wblx1ehg,en,image-slider-response,aj05er02,3037,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,s48cjlol2y,de,image-slider-response,er04rt18,2314,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,asumwjv4nj,en,image-slider-response,ne06je04,3084,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,2z8ekchs9g,en,image-slider-response,rt08ed02,2914,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,kpfcu6m48v,en,image-slider-response,in07er09,3218,conJudg,97,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,mn35br66m1,de,image-slider-response,IS05RY26,3603,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,ro2w51u9qx,de,image-slider-response,ER04AV16,3700,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,zgrkqwru88,en,image-slider-response,as04co18,3359,conJudg,54,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,g4m3kbu4rq,en,image-slider-response,ER04LF09,4760,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,3yxnw7xt1g,de,image-slider-response,cz06an18,2116,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,zm0cozjsh6,en,image-slider-response,al05rt16,1781,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,po0zyzo9vq,de,image-slider-response,we06ed23,2745,conJudg,86,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,zt9mew4cym,de,image-slider-response,el06ng23,2931,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,wrmngomh1f,de,image-slider-response,at08ed04,5569,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,1nbemfkd3a,de,image-slider-response,KE05KO08,2058,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,nav0ha06h4,en,image-slider-response,TZ07ER11,2483,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,fnul5v7u0c,en,image-slider-response,ng06rd26,3041,conJudg,-30,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,75db5dymcw,de,image-slider-response,er05en16,2691,conJudg,66,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,z15jvz5weu,en,image-slider-response,gh09er15,4580,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,ulvf1nlewe,de,image-slider-response,ia04an16,3706,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,f64ncrzxu3,en,image-slider-response,NS08US09,2643,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,c7w24j9nfq,de,image-slider-response,ck05ng18,1808,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,3zzac4tx1p,en,image-slider-response,on03as29,3452,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,7ksbngduvy,en,image-slider-response,ng09ei12,2709,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,emk1tsfc0c,en,image-slider-response,dt05as10,6678,conJudg,98,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,75e8k8531m,en,image-slider-response,tz05yu04,2698,conJudg,63,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,yzwvuo5jcw,en,image-slider-response,ya08ya01,3948,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,7acm8wjh3r,en,image-slider-response,na09ay17,1906,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,19l91w0hqd,en,image-slider-response,NE07SE16,1934,conJudg,0,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,9kjfelsstb,en,image-slider-response,er09ch20,1893,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,forzsbtguz,en,image-slider-response,ng06an28,2355,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,ltyqe11amm,de,image-slider-response,er05in25,2551,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,khlkyd4sl5,en,image-slider-response,en04az24,3750,conJudg,61,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,re8dk0velw,en,image-slider-response,ic25an08,5170,conJudg,0,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,7xgb6axxfk,de,image-slider-response,rf07as06,2247,conJudg,37,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,et4cc4zeqy,de,image-slider-response,er08an21,2547,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,7jnze5y1xt,de,image-slider-response,er07rg24,2448,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,408x5p8cy7,en,image-slider-response,va08ar03,2837,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,7908vbmsu0,en,image-slider-response,en19ao08,2328,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,atap00wwqb,en,image-slider-response,ft08en25,2899,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,mj8qhhm23d,de,image-slider-response,va08im28,1962,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,w6nynz57oc,en,image-slider-response,tz03as24,2977,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,dqehnfb6j7,en,image-slider-response,er08em17,1980,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,wmv7c0r6c5,en,image-slider-response,va04ik29,2560,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,0e2jb9zq47,en,image-slider-response,UAJIIN24,4574,conJudg,86,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,et8whud6pz,en,image-slider-response,er07el13,2359,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,ptl3djnzo5,de,image-slider-response,el06nd29,3957,conJudg,57,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,bhjyudy7kq,de,image-slider-response,IC06IR09,3522,conJudg,-42,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,hhm1sss4hy,en,image-slider-response,mi06ka18,2874,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,40757xtlgp,en,image-slider-response,va05er24,2968,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,p0ob2fsrsp,de,image-slider-response,lu04rk02,3105,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,xtld2mlddm,de,image-slider-response,ek05an20,5081,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,temg3es1km,de,image-slider-response,VA04RG03,2100,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,5baebfz1ea,en,image-slider-response,Ya05an03,4589,conJudg,-1,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,99v3ayruzp,de,image-slider-response,ki04as07,2950,conJudg,20,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,cdnsgh8l6s,de,image-slider-response,RL05OR28,2415,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,ty0rq2vzkd,en,image-slider-response,eh06in06,2660,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,nlsem5jp13,de,image-slider-response,pf06nd18,2898,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,0ypu8hv44k,de,image-slider-response,en06oi05,2456,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,a7hqcrbor2,de,image-slider-response,ll08ar27,4331,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,gjq6le86au,en,image-slider-response,NG09US28,2849,conJudg,95,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,sob32efsmd,en,image-slider-response,qi02ng28,2270,conJudg,31,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,nbzeelogn1,en,image-slider-response,AL05AR15,3596,conJudg,52,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,kk4adj1drx,de,image-slider-response,en05es25,3173,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,7jmcv9rt87,en,image-slider-response,nd05ff22,2380,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,8vhxe9t9g0,en,image-slider-response,ke05us31,3105,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,22elk0nh1m,de,image-slider-response,er08rd25,3176,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,w1htsndwg2,en,image-slider-response,bo05ou27,4061,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,5jpxbwcfh4,de,image-slider-response,el06as26,4294,conJudg,10,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,csfpvftfnx,de,image-slider-response,ko05or02,3997,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,osnv2y9pl1,en,image-slider-response,af05ra11,2332,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,f00qbt8xgh,en,image-slider-response,NE07SE16,3253,conJudg,22,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,f0xfptzqrg,de,image-slider-response,ay05em02,3152,conJudg,90,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,kbwv2blq88,de,image-slider-response,el09rd31,2315,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,9dovdyxkak,de,image-slider-response,er09us26,2518,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,dt4f26xnjv,en,image-slider-response,ER04LF09,2789,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,dy38rvvnxc,de,image-slider-response,rf07er10,3281,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,eyn4ys1wrs,en,image-slider-response,va07il15,2164,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,9zuef86ced,de,image-slider-response,rz06as26,3387,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,wuvcv75zvq,de,image-slider-response,VA04RD11,3078,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,tbo3kx7lyg,de,image-slider-response,ke06ng04,4634,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,pc9v71lhle,en,image-slider-response,nd05rt12,2843,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,l2tdyj71gq,de,image-slider-response,er04as06,4047,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,490hj15f5l,en,image-slider-response,el05rd15,3003,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,g0qt0dz9h6,en,image-slider-response,LD05ND12,2079,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,yjk8vlfumr,de,image-slider-response,dt06as01,2438,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,43qjs0ts63,en,image-slider-response,la07as21,4002,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,4xjqd36lab,en,image-slider-response,un08ta23,3215,conJudg,50,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,owwgbas786,en,image-slider-response,ke09im08,2324,conJudg,100,FL,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,acgok0jj2j,de,image-slider-response,VO06AS02,1551,conJudg,100,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1075,1x4fxyrk6x,en,image-slider-response,de05nk26,983,conJudg,0,LF,wug,match,h,2.1,5,wug,2,high,wug,purple
1125,pc9v71lhle,en,image-slider-response,nd05rt12,3577,conJudg,-100,LF,dep,match,l,3.2,1,dep,3,low,dep,red
1125,dy38rvvnxc,de,image-slider-response,rf07er10,5165,conJudg,-46,LF,dep,match,l,3.2,1,dep,3,low,dep,red
1125,g4m3kbu4rq,en,image-slider-response,ER04LF09,1222,conJudg,0,LF,dep,match,l,3.2,1,dep,3,low,dep,red
1125,3yxnw7xt1g,de,image-slider-response,cz06an18,2468,conJudg,-77,FL,dep,match,l,3.2,1,dep,3,low,dep,red
1125,sob32efsmd,en,image-slider-response,qi02ng28,2152,conJudg,36,FL,dep,match,l,3.2,1,dep,3,low,dep,red
1125,4xjqd36lab,en,image-slider-response,un08ta23,2663,conJudg,0,LF,dep,match,l,3.2,1,dep,3,low,dep,red
1125,w1htsndwg2,en,image-slider-response,bo05ou27,3572,conJudg,0,LF,dep,match,l,3.2,1,dep,3,low,dep,red
1125,43qjs0ts63,en,image-slider-response,la07as21,2495,conJudg,-100,FL,dep,match,l,3.2,1,dep,3,low,dep,red
1125,s48cjlol2y,de,image-slider-response,er04rt18,2614,conJudg,-95,FL,dep,match,l,3.2,1,dep,3,low,dep,red
